task_id,decision,delay_s,energy_j
0,2,0.20309068625081186,2.182748996020635
1,2,0.1403926953681673,1.83223207861618
2,2,0.09446839256568337,1.816137945718059
3,2,0.1541259407872408,0.05378220012967241
4,2,0.18174789865754962,0.1181482186844755
5,2,0.318364471209457,2.6147103390065616
6,2,0.21815812690646916,2.8652787111437727
7,2,0.14217835587406766,2.11415967656392
8,2,0.23960064849213328,3.0448053220316145
9,2,0.12245036691882968,1.7123074989857243
10,2,0.2607403166708222,3.0283575513540435
11,2,0.09539368030786338,1.849973830868287
12,2,0.10831070512133142,2.0468308064536864
13,2,0.07017006613546381,0.12142145063160464
14,2,0.11143089541300562,0.20495830050043007
15,2,0.2396344973825978,2.2236408262124643
16,2,0.11948868679200245,1.953750617643543
17,2,0.19964874103802796,2.8653639791156196
18,2,0.11574044269524557,1.8397201846472815
19,2,0.13829454039505154,2.6133629868379082
20,2,0.13770977885244293,1.5687237655116437
21,2,0.1130873885860158,2.023553739947021
22,2,0.20235801892483962,2.580172971498803
23,2,0.08734009876085312,0.03273890611170853
24,2,0.10127407935214744,0.13032057980237147
25,2,0.1001503133274507,0.057008324278324515
26,2,0.17162477796227327,2.77390755851174
27,2,0.15822487349150413,2.694536476267154
28,2,0.09025663182195114,1.6164377967435146
29,2,0.09955713460151977,2.1194030546140286
30,2,0.19536619290709298,2.0492896017605737
31,2,0.1171867893676245,2.1103953260622923
32,2,0.15211487150350247,1.9674242332810796
33,2,0.1374032213212114,0.029957191187862116
34,2,0.128620489789923,0.1452201031097492
35,2,0.08955910679343106,0.23512615858333433
36,2,0.13823059676854957,2.2498530881607417
37,2,0.10043784941215696,1.8173187396393045
38,2,0.1262732469945262,2.3896732188172582
39,2,0.144232485479209,2.910698021642158
40,2,0.3243743888548745,2.7089399222129593
41,2,0.22269410556227093,2.566714904209487
42,2,0.22232891809737682,2.097493913894608
43,2,0.14980868072011547,1.979833986994211
44,2,0.15497040667551765,1.7088251988875718
45,2,0.09846789463731509,0.20335239580667314
46,2,0.18163143494595624,2.510401288745316
47,2,0.21804236189709678,3.075650708307325
48,2,0.1766888225729142,2.5568429946202103
49,2,0.1835405172007198,2.525552805623341
50,2,0.3493657763974698,2.3797654553789065
51,2,0.27102239517457494,2.2933556131875394
52,2,0.23780334620880683,1.7371037184942308
53,2,0.11425076822363252,2.4408379474076933
54,2,0.24546395061732915,2.197699302459673
55,2,0.1141056324683607,0.2418988443848336
56,2,0.2642859110061482,2.83375766869727
57,2,0.2378310825736081,2.407634351291235
58,2,0.19641119361451992,2.137775990318068
59,2,0.26524268900412706,2.4564786384166544
60,2,0.3459290852901209,2.070570068424968
61,2,0.1834804040360654,2.110503947549798
62,2,0.3764351605291129,2.497268894977705
63,2,0.06329360424223479,1.2999691853149618
64,2,0.15629067064699576,1.2118223219435011
65,2,0.17214569081533235,0.10529958413875332
66,2,0.20641670203993695,1.8778777426390338
67,2,0.17967731521668043,1.5461799179885038
68,2,0.21349272559237478,1.9640054075985192
69,2,0.16903900191780416,1.5976401222309957
70,2,0.41410016909838754,2.472044716725256
71,2,0.11145564835243989,1.6984791937925288
72,2,0.2249822428059193,1.5506016630402368
73,2,0.16491493846997574,1.9827612096196827
74,2,0.33903790363033875,2.49679794532968
75,2,0.1406901730193464,1.2962622747834378
76,2,0.2697227139022629,2.2597242375838693
77,2,0.16518521416007345,1.4967294471274166
78,2,0.2832438693687843,2.1910071028160165
79,2,0.2969144474851227,2.443517809742904
80,2,0.28475135124084194,1.7361582654462002
81,2,0.19256371836224326,3.005844091574307
82,2,0.4300600563523379,2.8464272936549606
83,2,0.1131656563109301,1.3790437250753924
84,2,0.21822405932694228,1.7019025868590494
85,2,0.255655155200619,2.1237040264252234
86,2,0.1743090507290289,1.5065886312101642
87,2,0.17637584152617555,1.4810136439811263
88,2,0.20312977330919352,1.556751254604809
89,2,0.17185011480170082,1.4212260584251417
90,2,0.37574886359350307,2.194095097148876
91,2,0.09085519576771492,2.3934349451510064
92,2,0.36412420543545965,2.6797262699980875
93,2,0.22465357575863154,1.9606894615374215
94,2,0.2583805204984132,1.9709474160139515
95,2,0.17673475395738897,1.3101788223822766
96,2,0.16939906601809823,1.5690524486968558
97,2,0.1958031528353263,1.5799833595612585
98,2,0.3032526642819723,2.191849636847945
99,2,0.30531220088613076,2.6313767907628134
100,2,0.4963612059347784,3.0418057603848028
101,2,0.11575561955879847,2.2926055933934877
102,2,0.39198754822131543,2.97788603018113
103,2,0.27641139538467646,1.8472522486695522
104,2,0.25237046208903857,1.925319470128731
105,2,0.22774652147903057,1.7260462937035836
106,2,0.36310214961218257,3.160309487179328
107,2,0.34708066959142836,2.7001411589663227
108,2,0.49692065408887215,3.132515010844115
109,2,0.17739350603344792,1.5056376439664034
110,2,0.24081856689006306,1.4346942139598238
111,2,0.15120222386218887,2.028122753362994
112,2,0.2046551403541326,1.691584621248683
113,2,0.24430520779022563,1.5411170985667615
114,2,0.21243768649153932,1.5475498274442034
115,2,0.24667104160451242,1.4894537616637946
116,2,0.16763454965714353,1.477657410822436
117,2,0.32129916217455723,2.4719430919523027
118,2,0.501888798227803,2.9432911552928513
119,2,0.3138001807443215,2.2896645990280082
120,2,0.4533436351514388,2.7042327848224823
121,2,0.339638296999143,3.0391961807205456
122,2,0.3629098857887138,2.8184264578453506
123,2,0.2924869099762596,1.6156500085298322
