geometry,algorithm,workload_w,seed,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,completion_ratio,completed_tasks,failed_tasks,total_tasks
linear_corridor,CoTOP,20,42,2.0307804054927607,1.4706197407318728,8.303872347494112,3.6918661876030665,0.9583333333333334,575,25,600
