cell_id,algorithm,geometry,workload,seed,training_episodes,wall_clock_time_s,convergence_status,total_tasks,completed_tasks,failed_tasks,completion_ratio,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,realization_hash,git_sha,invariants_passed
grid_200m_Greedy_w40_seed0,Greedy,grid_200m,40,0,0,0.0,NOT_APPLICABLE_HEURISTIC,400,400,0,1.0,0.2896,0.0934,1.7834,1.0115,0.2715,0.0181,0.0,46148cdd621e3648e3a6a785cc820a9b28fcaa477017e5adb878ef20b20fa801,4b25c60a9bc9e2a5367a8ded450e0da15ee8ba0f,True
