geometry,algorithm,workload_w,seed,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,completion_ratio,completed_tasks,failed_tasks,total_tasks
urban_manhattan,DDQN,40,46,0.7107126008661395,0.20464572635497677,0.9173793492101108,1.3955252261232667,1.0,1200,0,1200
