task_id,decision,delay_s,energy_j
0,0,1.2138891132815042,0.21876332173006502
1,0,0.06680573224667709,0.030114973261166772
2,0,1.187450352065154,0.03981558993550154
3,1,0.8864346277196451,3.9487610592767415
4,1,0.2742836284206621,4.411065209452023
5,1,1.535534259901891,3.0381473770569842
6,1,0.4408428159940426,4.50828242706517
7,1,0.2935807243131248,2.3438436417919
8,1,1.236579861090516,4.387634698277288
9,1,0.17829824935125357,5.7450696722403825
10,0,1.2881570154563435,0.22771928101716346
11,0,0.12486742063015374,0.1585975753808515
12,0,1.0193604774626592,0.0682621267470266
13,1,0.25609514560299546,1.8653969007751494
14,1,0.44134399507741384,4.0158757048313545
15,1,1.9232001351996588,5.2839269623307805
16,1,0.30808728453054923,5.274340975348533
17,1,0.8173415559630186,3.8453521576048892
18,1,0.5588502605657042,2.772857418515065
19,1,0.17204308052639647,4.626996076420207
20,0,0.42221795568402337,0.11473121107929023
21,0,0.15274387257978528,0.19097943849624788
22,1,1.7938992000420786,3.6641811284330075
23,1,0.16460999719585837,2.2604668817878073
24,1,0.686826392456432,3.926475460306478
25,1,0.9315160430796727,3.6242257062501957
26,1,0.17028649577933208,5.634155883247371
27,1,1.2297408062040394,3.8953699326503064
28,1,0.3685373306860408,2.7990465004246627
29,1,0.3450012548274363,4.845155900154472
30,0,0.8347138559851515,0.06333094409895151
31,0,0.157155863464125,0.09663776933909125
32,1,2.149959015454285,4.2801536017286015
33,1,0.32306351499123204,4.253030473294313
34,1,0.4551524183428129,2.638831374070418
35,1,0.8689930593093519,3.4494106777401226
36,1,0.14194123036627776,4.740157711246415
37,1,1.4243907098143576,4.570757968807012
38,1,0.629706521415865,4.614767831235266
39,1,0.2418435096093758,3.4382705795776354
40,0,0.4741212820044008,0.191637749035444
41,0,0.33573376926883997,0.15218979424688842
42,1,1.0139961908767936,3.125802680539066
43,1,0.07564888236900649,2.417652886479017
44,1,0.9049477628962515,3.5035829657759505
45,1,0.7481491118171952,4.557621236982692
46,1,0.22753256953761392,5.506505597749992
47,1,2.1917890238878437,4.948534321612744
48,1,0.3143093398400141,3.7525201561171886
49,1,0.6134621605325415,5.064260059397189
50,0,0.2948325225759129,0.12445558441265912
51,0,0.5382381269935019,0.13362524081728505
52,1,0.7666844274543269,3.6636647396090196
53,1,0.11948428228869613,2.0680371017535273
54,1,0.9017268535400006,2.376044220908311
55,1,0.3106485438058519,3.1931130907790966
56,1,0.3894048268147321,5.3448621528321585
57,1,1.1098407799502288,4.260450829338243
58,1,0.3269161314456829,6.449577966972193
59,1,0.9396140131011087,4.800863050977847
60,0,0.0800217158109324,0.05483077063575933
61,0,1.263559900671203,0.207977932474762
62,1,0.3732474619369983,3.189219622528635
63,1,0.4886803277947844,4.175475672767185
64,1,2.2408120284732562,4.329406300926011
65,1,0.17800791905406188,3.323967120284959
66,1,0.27968123019448177,2.4176337951836286
67,1,0.6693874298654596,3.8085320636395874
68,1,0.12788925375927165,5.3441017550901835
69,1,1.4297638509169912,4.968123991332374
70,0,0.1299246765597258,0.13903456619119728
71,0,0.9917229248362489,0.1942326297941625
72,1,0.2598986897567579,4.356220903255219
73,1,0.4268415197832004,2.166205856484006
74,1,0.9094874231978182,2.4808792046613832
75,1,0.07086196231546155,3.4897872670698007
76,1,0.7120061882310156,4.055750695163958
77,1,0.3200465914954456,3.0087354986651116
78,1,0.19161939530979122,4.759143963874603
79,1,2.1255714255965965,6.675639393271671
80,0,0.07356438828217368,0.058549551038371735
81,0,1.1142942157059568,0.16641484931350956
82,1,0.18153997644387676,3.110540715435832
83,1,0.3537332164222909,1.9914808906078847
84,1,0.8574668138853513,2.35362451027431
85,1,0.047590519991167354,2.3051291329040966
86,1,0.5312027703535224,3.1243881952040184
87,1,0.5342473502590062,4.9634465786402435
88,1,0.2447800082959189,6.006197578338864
89,1,2.047542033155736,6.3916877482147285
90,0,0.1733561131058144,0.18561379897680813
91,1,2.1004319676114496,3.704680745433729
92,1,0.09482805384823548,2.7680548378030996
93,1,0.9404554437067718,3.1290979420783986
94,1,1.3865460069174964,5.3108940004165754
95,1,0.2603805451957495,4.781146991515081
96,1,1.1820196236426936,4.609811343698839
97,1,0.2709185232057915,4.4057472787362455
98,1,0.372279561765573,5.256893328170493
99,1,1.480744558648058,6.562248154613123
100,0,0.5425911650530639,0.05057841784283064
101,1,1.6473097518919757,4.0285237186244975
102,1,0.2103792740714858,2.632373030445718
103,1,1.6387154196781513,3.801773833299088
104,1,0.786105682286274,4.277238682231118
105,1,0.2621908590216016,2.679588973533484
