geometry,algorithm,workload_w,seed,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,completion_ratio,completed_tasks,failed_tasks,total_tasks
urban_manhattan,DDQN,40,45,0.674464852439722,0.2296086705472547,0.8383867389913401,1.24393030515617,1.0,1200,0,1200
