seed,num_episodes,train_duration_s,optimization_steps,target_sync_count,reward_first_50_mean,reward_first_50_std,reward_last_50_mean,reward_last_50_std,reward_overall_mean,reward_overall_std,loss_initial,loss_final,loss_mean,loss_std,final_epsilon,final_buffer_size,nan_inf_obs,nan_inf_q,nan_inf_loss,tasks_generated,tasks_completed,tasks_failed,tasks_pending,completion_ratio,mean_delay_s,median_delay_s,std_delay_s,min_delay_s,max_delay_s,mean_energy_J,median_energy_J,std_energy_J,min_energy_J,max_energy_J,comm_delay_mean_s,comp_delay_mean_s,wait_delay_mean_s,eval_action_hash,eval_state_hash,eval_realization_hash,model_hash,realization_hash
42,500,707.2161524295807,99937,999,-1441.9238264873077,46.29925941036483,-942.9215433850655,44.75765192870721,-1067.5661716385591,185.9070445216109,975.5282080434534,5.174801590740681,11.523053039337228,45.25010396152328,0.05,10000,0,0,0,200,193,7,0,0.965,1.8990473415187719,1.577252109173896,1.443406989933051,0.14615166712537292,6.133558727261502,0.4833303049093196,0.30259962494206966,1.500874800574443,0.05269202148856844,13.77899521810073,1.844473816419005,0.005553240173441328,0.04902028492632528,2c5f8cd0a3ccad763ca08465df896bd337f5a26358cfa34ec44a3b68a406866f,29722acdb053ef0331b59f14ea76ff65f9dbab3d8993ff3e32a05da17aba53c9,dfbb35402104152e6134968d9c91bb4591889433ca2deca9afc7b75c7c03e242,2c78ef50523fcc49280ad9b6574f4feea7fcd7315a7217488c1d6176748afd1a,dfbb35402104152e6134968d9c91bb4591889433ca2deca9afc7b75c7c03e242
43,500,754.0704734325409,99937,999,-1086.6187529706829,58.525865986807794,-576.6929638912499,26.703566884754817,-698.839459945105,185.61205608610808,496.78374742939525,3.059399033039808,9.891087499953498,27.84885350364716,0.05,10000,0,0,0,200,197,3,0,0.985,1.9541279953799187,1.649501495394175,1.449749743225692,0.1316790344597622,6.121114894333584,0.28701167933227617,0.2824480550482715,0.1247995796944292,0.0558681802307067,0.5253248691794097,1.8864322329989138,0.0053629471400457405,0.06233281524095938,b0954efc6875d3feb112c6ccabc98dc1e27ce30f8a519de63250564604e31eab,5f1d1227068726c07fdc25d85b85f3eb2fb67bd8ffa09afbc67e8cb5754bcf15,52a594aa777255afb0bda1c2b2373e272cbf926223556329585fd800730c4604,72d303cc45b87f6f977aaefe0ce39f7ea88480788659d53d8c4e79d0fe715f81,52a594aa777255afb0bda1c2b2373e272cbf926223556329585fd800730c4604
44,500,1173.4686224460602,99937,999,-966.9153186373743,33.3362051433069,-453.59051746207246,12.435986938751386,-569.5071303310224,180.47240233544986,577.2472518586765,1.8788044254481793,6.1327132703604965,28.215052348389264,0.05,10000,0,0,0,200,198,2,0,0.99,1.9123326669016742,1.6445689754140707,1.4508696966301609,0.1448578681885269,5.588941558877225,0.3889594402378465,0.27867456333788576,1.0969602424531948,0.05148108650213197,12.118087870427102,1.857830081678642,0.0052368450103434825,0.04926574021268905,d8b466e5f2cc1963c26deb9f22a4c68cfc1fdeb3bb4f52713d0616eaec8fad37,3d4fd42f0a223171ddfc0513dd607fcc37f6b79449bfcf3795bfcddd2764fc58,805b00e6ec8c010f4a340d5e45c5cce35fc48264d889b507bc198891b5bf460f,2e333f94fcf21dd963780b5b64b92544b0dd1cfe46a56a6d2f91d76702be8767,805b00e6ec8c010f4a340d5e45c5cce35fc48264d889b507bc198891b5bf460f
45,500,1286.1955649852753,99937,999,-1166.4959366752132,92.97891513891547,-561.7507973618535,26.690921854170426,-702.270295438825,212.69275918268093,700.5451716959042,3.0005310597270727,6.510856227873849,32.50573829960576,0.05,10000,0,0,0,200,197,3,0,0.985,1.8557967170581031,1.5310595790370587,1.4735590411014747,0.15526861047783977,5.928997849755279,0.3108081371137551,0.3265664490243621,0.13551145149787633,0.060108138640706237,0.5508955319962452,1.7952604632248979,0.005857110649630122,0.05467914318357523,ca054d04990de70c1073747686f6d2c1d54603b7e36ef91afcbfa050c63cf480,27b3d1715036b2c35f7b5f3aacbf690039974d87a10029c45bced8e9e4d5b87d,b09d0411e658043b9e5b6039b0a7de65796ce3152226026f3be0f28f44a74fd7,f176c0ff7ee00bcef65f53d1676e94ee7e2a7701fe11d01c16252d5655b11c6b,b09d0411e658043b9e5b6039b0a7de65796ce3152226026f3be0f28f44a74fd7
46,500,1236.2347543239594,99937,999,-1271.7103723517057,76.74099859331781,-679.845215761105,41.14696784789114,-832.6922808223425,206.77448190209444,576.9569075090171,2.957485293522477,6.802955061712361,27.051534693507328,0.05,10000,0,0,0,200,196,4,0,0.98,1.92401307002873,1.4963079735719116,1.49460545033045,0.16738590186997682,5.818638628805554,0.34882540939753875,0.2825081171883934,0.7762112127435283,0.0554967490182702,10.986478884148578,1.8686206018462563,0.005508992484964215,0.04988347569750877,bde3338628e94b5cc6ac5304c8ed19051f08a153edda17ebc613c54853eab4ac,d2290fe2314d88ab77bd1208114a13f57694410291413870f2cb3680bb3a9a14,04ef7c838e8795c5894976cdfac799704524a1893e32ae121dae50ab5b3d7343,8597ebddba8abbdac22b529d924d9eb734f59acde10870b8f33ba523c4f05728,04ef7c838e8795c5894976cdfac799704524a1893e32ae121dae50ab5b3d7343
