episode,reward,loss,training_steps
1,-268.5938574459368,2063.871337890625,150000
2,-270.649154084598,2087.16796875,150000
3,-272.9112645069937,2108.927978515625,150000
4,-253.84297009357473,1768.2489013671875,150000
5,-274.32605113217073,2084.28955078125,150000
6,-286.4873982525127,2334.9609375,150000
7,-274.208342698181,2165.139404296875,150000
8,-274.30531067649514,2033.6917724609375,150000
9,-268.0594405998367,2036.3197021484375,150000
10,-265.8095113724057,1973.3128662109375,150000
11,-278.4000729185389,2163.023193359375,150000
12,-273.56983474465557,2003.6650390625,150000
13,-284.94330798290525,2306.181396484375,150000
14,-271.3861592438536,2076.1982421875,150000
15,-273.08797788081677,2067.86181640625,150000
16,-276.6475672245329,2202.771484375,150000
17,-269.9513413016116,2116.210205078125,150000
18,-288.92903769375346,2366.95751953125,150000
19,-278.5512999496848,2192.458984375,150000
20,-284.7342067039822,2272.213134765625,150000
21,-298.7203207385537,2535.667724609375,150000
22,-265.573250750836,1917.1448974609375,150000
23,-289.26614654167753,2295.169677734375,150000
24,-253.8052863840587,1706.7642822265625,150000
25,-280.73969654804216,2144.795166015625,150000
26,-288.5881588301582,2402.114501953125,150000
27,-278.9041823165348,2117.619384765625,150000
28,-253.62893448433152,1850.28173828125,150000
29,-282.36205322965105,2170.897705078125,150000
30,-267.60078750389545,1980.6324462890625,150000
31,-279.65142698621196,2279.90380859375,150000
32,-269.1928992532039,1973.6041259765625,150000
33,-281.2439647772525,2232.847900390625,150000
34,-284.9077729687432,2247.828857421875,150000
35,-274.8231908384632,2064.52734375,150000
36,-283.3816528402921,2164.88427734375,150000
37,-271.03443394404064,2000.473876953125,150000
38,-276.24809942252267,2081.85205078125,150000
39,-275.0124648938172,2062.817138671875,150000
40,-275.7547312861609,2131.846435546875,150000
41,-274.2038090397651,2041.9051513671875,150000
42,-277.738433170519,1984.1925048828125,150000
43,-276.82074274028014,2128.64111328125,150000
44,-284.1900238905261,2194.833740234375,150000
45,-286.186163253139,2247.451171875,150000
46,-267.7828733964136,1920.869873046875,150000
47,-276.14361377449154,2008.032470703125,150000
48,-274.1216845873773,2051.927001953125,150000
49,-275.0228883273939,1988.8809814453125,150000
50,-275.3260726406593,2163.412109375,150000
51,-279.1667137055739,2202.7314453125,150000
52,-270.2748379748619,1935.71826171875,150000
53,-295.2184684654768,2293.271484375,150000
54,-261.5502915097232,1704.2860107421875,150000
55,-281.74482422784115,1999.701416015625,150000
56,-288.5115303120107,2106.683349609375,150000
57,-270.03793467552345,1904.970458984375,150000
58,-256.6654935141048,1658.7177734375,150000
59,-279.38558246890904,1936.6839599609375,150000
60,-291.11625097491947,2133.5322265625,150000
61,-291.8801003663472,2104.06591796875,150000
62,-288.2577135227268,2221.124267578125,150000
63,-298.28106954266957,2201.726318359375,150000
64,-307.1280262627739,2292.760498046875,150000
65,-295.9577251656156,2295.455810546875,150000
66,-280.2180670625006,1931.2447509765625,150000
67,-303.8559559338434,2278.73779296875,150000
68,-298.08694221838203,2267.267578125,150000
69,-285.63875985909976,2010.5162353515625,150000
70,-286.9965238444928,1960.2901611328125,150000
71,-319.15763120370417,2508.578125,150000
72,-327.1260374698041,2533.6064453125,150000
73,-324.28623673020434,2564.590087890625,150000
74,-295.80965231942264,2070.42724609375,150000
75,-308.9081997538698,2244.34521484375,150000
76,-312.64759406676296,2242.8232421875,150000
77,-306.42289808483304,2388.5,150000
78,-306.93754203726047,2200.4638671875,150000
79,-319.41992081009744,2431.584716796875,150000
80,-338.25290601211805,2652.411376953125,150000
81,-293.5947506215227,1989.8702392578125,150000
82,-311.9040345597556,2084.5380859375,150000
83,-290.0469101241716,1839.4979248046875,150000
84,-305.5409019974562,1875.695068359375,150000
85,-316.06619409792705,2014.1065673828125,150000
86,-284.1397933560298,1644.5262451171875,150000
87,-302.88463285947967,1924.1773681640625,150000
88,-307.6344195735531,2127.628173828125,150000
89,-298.07789946004027,1644.9095458984375,150000
90,-343.19599681616273,2495.31201171875,150000
91,-328.9102439212458,2235.2236328125,150000
92,-301.97457227863015,1648.039306640625,150000
93,-291.91413931142495,1608.8897705078125,150000
94,-354.35707444268866,2568.316162109375,150000
95,-287.1570968829622,1867.476806640625,150000
96,-339.54400701028993,2349.5615234375,150000
97,-296.58176364086165,1550.797119140625,150000
98,-299.1659084042045,1564.2432861328125,150000
99,-317.572200873587,1710.41845703125,150000
100,-315.73573529260005,1678.4708251953125,150000
101,-261.0529896700019,1019.559814453125,150000
102,-325.73524737932985,1817.2811279296875,150000
103,-346.80602224408455,2323.6064453125,150000
104,-319.8974993972554,2057.026611328125,150000
105,-298.46752623097234,1467.517333984375,150000
106,-339.6744191024786,2029.4969482421875,150000
107,-325.1614183222898,1971.4415283203125,150000
108,-271.8706030823316,957.8080444335938,150000
109,-338.5876021944606,1831.7515869140625,150000
110,-305.5537513887194,1386.5269775390625,150000
111,-357.29685881102665,2058.156494140625,150000
112,-321.77264065306497,1682.3101806640625,150000
113,-300.5506870254052,1398.6531982421875,150000
114,-295.20654013301663,1127.4527587890625,150000
115,-286.98908355812034,1099.556884765625,150000
116,-322.8565661222808,1470.109619140625,150000
117,-319.28263656632123,1300.19140625,150000
118,-335.3456210691129,1429.933349609375,150000
119,-347.953474540017,1620.49365234375,150000
120,-320.73906968321296,1366.4912109375,150000
121,-268.6167418419624,958.5099487304688,150000
122,-312.97071608194057,1050.5218505859375,150000
123,-292.3441423546027,973.63037109375,150000
124,-349.07465017989773,1561.9158935546875,150000
125,-342.54514226012935,1370.89501953125,150000
126,-324.6694407234735,1269.5333251953125,150000
127,-335.12843110711685,1254.9990234375,150000
128,-361.36521899659346,1474.8331298828125,150000
129,-324.25847353466827,979.8364868164062,150000
130,-287.96895565049715,800.2242431640625,150000
131,-282.09472879024565,673.05419921875,150000
132,-345.39158569614,1134.484130859375,150000
133,-289.7134880560943,692.23388671875,150000
134,-339.06666947957257,1076.119140625,150000
135,-360.30503931287626,1286.454833984375,150000
