episode,seed,geometry,reward,moving_avg_reward,actor_loss,critic_loss,entropy,total_loss,steps,cum_opt_steps,ep_wall_time_sec
47,0,corridor_2400m,-3650.482161184591,-4002.1520191760314,0.018744371831417084,62044.328125,2.5293437281062948e-42,31022.18359375,600,47,3.1223
48,0,corridor_2400m,-4174.069337558913,-4009.118911756036,-0.024648010730743408,97341.265625,-0.0,48670.609375,600,48,3.1555
49,0,corridor_2400m,-3775.7693241152488,-4005.125116019845,-0.23295992612838745,74995.5703125,-0.0,37497.55078125,600,49,3.2662
50,0,corridor_2400m,-4552.121351483377,-4033.45310034827,0.5046893954277039,122344.359375,-0.0,61172.68359375,600,50,3.1641
51,0,corridor_2400m,-3602.408601851959,-4026.9100179153515,-0.28890618681907654,52380.08984375,-0.0,26189.755859375,600,51,3.2906
52,0,corridor_2400m,-3591.9541817137847,-4006.8199306459874,0.014252835884690285,54993.375,-0.0,27496.701171875,600,52,3.5183
53,0,corridor_2400m,-4534.260511740473,-4041.2615237017208,-0.4919212758541107,96414.75,-0.0,48206.8828125,600,53,3.2572
54,0,corridor_2400m,-3946.0559686262827,-4033.553673880882,-0.09253433346748352,75890.8828125,-0.0,37945.34765625,600,54,3.2153
55,0,corridor_2400m,-3888.8825550763077,-4020.3470022278416,-1.8565809726715088,66768.484375,-0.0,33382.38671875,600,55,3.1275
56,0,corridor_2400m,-3865.422394203978,-4008.010104192475,0.29035764932632446,60230.66796875,-0.0,30115.625,600,56,3.4561
57,0,corridor_2400m,-3465.877466524599,-3996.383891221389,0.16395092010498047,45200.453125,-0.0,22600.390625,600,57,3.1821
58,0,corridor_2400m,-4488.2922561506675,-4011.9931643760233,-0.1687912940979004,97469.9140625,-0.0,48734.7890625,600,58,3.1403
59,0,corridor_2400m,-4778.320986230908,-4016.5563985443446,-0.002237350679934025,164689.3125,-0.0,82344.65625,600,59,3.1167
60,0,corridor_2400m,-3687.078481731103,-4003.570191789699,-0.008397088386118412,60570.42578125,-0.0,30285.205078125,600,60,3.3219
61,0,corridor_2400m,-3991.4491914012006,-4012.716833583342,0.05039699375629425,66721.28125,-0.0,33360.69140625,600,61,3.2003
62,0,corridor_2400m,-4165.6458443717875,-3987.1868361253396,0.12411778420209885,67867.609375,-0.0,33933.9296875,600,62,3.164
63,0,corridor_2400m,-3591.569510448965,-3983.608003839423,2.634190559387207,73062.3125,-0.0,36533.7890625,600,63,3.0939
64,0,corridor_2400m,-4625.467639199261,-4008.1539659542354,-0.08249371498823166,98367.546875,-0.0,49183.69140625,600,64,3.314
65,0,corridor_2400m,-4277.30640569552,-4050.465902371433,-1.8074098825454712,89508.84375,-0.0,44752.61328125,600,65,3.1408
66,0,corridor_2400m,-3960.8439753347193,-4042.9454504598407,0.14445748925209045,76504.796875,-0.0,38252.54296875,600,66,3.1397
67,0,corridor_2400m,-3903.8343374674064,-4056.3496164679996,0.21510423719882965,66133.796875,-0.0,33067.11328125,600,67,3.1456
68,0,corridor_2400m,-3886.6097195344587,-4047.333301489141,-0.49002882838249207,65528.921875,-0.0,32763.970703125,600,68,3.1169
69,0,corridor_2400m,-3430.1289154826713,-3998.0635127630753,0.8714908957481384,63447.19140625,-0.0,31724.466796875,600,69,3.1452
70,0,corridor_2400m,-3897.2609896079794,-4003.4728113667898,-0.0004555863270070404,61020.3125,-0.0,30510.15625,600,70,3.1206
71,0,corridor_2400m,-3449.4464986716043,-3979.562068174187,0.014182223938405514,31694.279296875,-0.0,15847.154296875,600,71,3.1152
72,0,corridor_2400m,-3616.940175987576,-3943.356669004728,-0.08890128135681152,59973.0546875,-0.0,29986.4375,600,72,3.1368
73,0,corridor_2400m,-3427.9895822237477,-3926.2908279795283,-0.009837714023888111,54255.16796875,-0.0,27127.57421875,600,73,3.1173
74,0,corridor_2400m,-4067.184027975633,-3926.9226088982678,-0.030888723209500313,99309.875,-0.0,49654.90625,600,74,3.0739
75,0,corridor_2400m,-4473.799446489714,-3941.190062853326,-1.0576614141464233,96802.765625,-0.0,48400.32421875,600,75,3.1296
76,0,corridor_2400m,-3739.388211953232,-3950.195335001256,-0.14469367265701294,64652.9609375,-0.0,32326.3359375,600,76,3.1026
77,0,corridor_2400m,-3899.243134116266,-3958.487367432311,-0.4320981204509735,70870.8359375,-0.0,35434.984375,600,77,3.2402
78,0,corridor_2400m,-4101.474404113625,-3956.0675363174682,-0.052809521555900574,75342.375,-0.0,37671.1328125,600,78,3.8407
79,0,corridor_2400m,-4462.1065697742915,-3978.9454445061033,1.1363463401794434,86414.09375,-0.0,43208.18359375,600,79,3.786
80,0,corridor_2400m,-4000.0227475945635,-3960.5421577098095,0.8698530197143555,75098.359375,-0.0,37550.05078125,600,80,3.2656
81,0,corridor_2400m,-3998.844156368384,-3973.7566761936905,-1.05866539478302,73076.953125,-0.0,36537.41796875,600,81,3.1984
82,0,corridor_2400m,-4080.7302962019867,-3990.049213343297,0.3755272924900055,52796.875,-0.0,26398.8125,600,82,3.2401
83,0,corridor_2400m,-3526.7458757762506,-3956.46539214449,-0.006180187221616507,42089.03125,-0.0,21044.509765625,600,83,3.1082
84,0,corridor_2400m,-3689.65802364346,-3947.9187939783956,-0.05545463040471077,49819.25,-0.0,24909.5703125,600,84,3.0946
85,0,corridor_2400m,-4451.346310395407,-3966.667585822366,0.7303617596626282,103371.9296875,-0.0,51686.6953125,600,85,3.1027
86,0,corridor_2400m,-4522.143526409844,-3988.558290229228,0.6029898524284363,99172.375,-0.0,49586.7890625,600,86,3.1108
87,0,corridor_2400m,-3487.695666546846,-3989.2855635633027,0.21916835010051727,63912.3984375,-0.0,31956.41796875,600,87,3.1168
88,0,corridor_2400m,-3922.8389720979762,-3970.437120761546,-0.6744691729545593,66665.984375,-0.0,33332.31640625,600,88,3.1421
89,0,corridor_2400m,-3690.7024221904485,-3934.1831686268642,-0.19268527626991272,69921.6796875,-0.0,34960.6484375,600,89,3.1291
90,0,corridor_2400m,-3909.1458869644684,-3941.5854154679764,-0.3478524684906006,62744.92578125,-0.0,31372.115234375,600,90,3.1083
91,0,corridor_2400m,-4565.598236670336,-3960.7237169769473,-0.8589583039283752,98816.46875,-0.0,49407.375,600,91,3.0741
92,0,corridor_2400m,-4205.608689967936,-3962.055811830152,-0.24681781232357025,98006.0703125,-0.0,49002.7890625,600,92,3.1146
93,0,corridor_2400m,-3634.1472310695854,-3963.475069184173,-0.1270878165960312,49405.51171875,-0.0,24702.62890625,600,93,3.1236
94,0,corridor_2400m,-4880.867279148731,-3971.988390515822,0.6879216432571411,126916.0546875,-0.0,63458.71484375,600,94,3.1291
95,0,corridor_2400m,-4664.933410185307,-3984.909290665482,-0.44579580426216125,120119.5859375,-0.0,60059.34765625,600,95,3.1353
96,0,corridor_2400m,-4230.91355072261,-3993.911609845078,-0.5196649432182312,73870.046875,-0.0,36934.50390625,600,96,3.1006
97,0,corridor_2400m,-3099.043775545356,-3967.0852577810097,1.1004142761230469,104235.1328125,-0.0,52118.66796875,600,97,3.1082
98,0,corridor_2400m,-3815.418136470426,-3964.7122050122093,0.5047664642333984,59072.06640625,-0.0,29536.537109375,600,98,3.1459
99,0,corridor_2400m,-3537.7271353378,-3968.298812340713,-0.0034521420020610094,44180.3046875,-0.0,22090.1484375,600,99,3.1548
100,0,corridor_2400m,-3756.8355036633343,-3963.6179628092254,0.13522523641586304,55417.37109375,-0.0,27708.8203125,600,100,3.1227
101,0,corridor_2400m,-4302.561367790403,-3992.055125113185,-0.012938613072037697,102133.6328125,-0.0,51066.8046875,600,101,3.2306
102,0,corridor_2400m,-3647.0588693543996,-3993.059081558746,-1.9033539295196533,62479.1484375,-0.0,31237.669921875,600,102,3.1209
103,0,corridor_2400m,-4237.155304531846,-4020.0312723023485,-0.0866936519742012,117355.359375,-0.0,58677.59375,600,103,3.1008
104,0,corridor_2400m,-3518.1771359374534,-4001.7310425677424,-0.0789177343249321,45551.17578125,-0.0,22775.509765625,600,104,3.1215
105,0,corridor_2400m,-4241.08232667666,-3993.9738052406406,-0.018162695690989494,60211.38671875,-0.0,30105.67578125,600,105,3.1244
106,0,corridor_2400m,-4066.5732685827284,-4004.8799737949576,-0.004265583585947752,72384.1328125,-0.0,36192.0625,600,106,3.5233
107,0,corridor_2400m,-3731.5748671778747,-3999.2910315636777,0.07867792248725891,68094.2265625,-0.0,34047.19140625,600,107,3.131
108,0,corridor_2400m,-3453.656756156544,-3977.697109965108,0.012625451199710369,58514.06640625,-0.0,29257.044921875,600,108,3.1279
109,0,corridor_2400m,-4306.068491942852,-3972.49584070406,0.09746449440717697,68990.8828125,-0.0,34495.5390625,600,109,3.1427
110,0,corridor_2400m,-4335.706349372176,-3983.685294096648,-0.5300428867340088,98567.0703125,-0.0,49283.00390625,600,110,3.1916
111,0,corridor_2400m,-4090.6215482836365,-3986.744540493822,0.0007282273727469146,75931.0234375,-0.0,37965.51171875,600,111,3.2282
112,0,corridor_2400m,-3566.589591916845,-3969.606517017651,-0.04166329652070999,48206.20703125,-0.0,24103.0625,600,112,3.232
113,0,corridor_2400m,-3441.480741830288,-3966.764345886119,1.1231557130813599,45276.125,-0.0,22639.185546875,600,113,3.137
114,0,corridor_2400m,-3450.4205045601475,-3958.789761916675,-0.2627428472042084,45968.61328125,-0.0,22984.04296875,600,114,3.095
115,0,corridor_2400m,-3967.1563661615246,-3942.6500971088794,0.02911217138171196,68176.6953125,-0.0,34088.375,600,115,3.1294
116,0,corridor_2400m,-3741.0439490793037,-3916.613444531195,-0.1719977855682373,45389.34765625,-0.0,22694.501953125,600,116,3.0993
117,0,corridor_2400m,-3587.2256432702543,-3919.931110421975,-0.10042106360197067,48540.91796875,-0.0,24270.359375,600,117,3.0875
118,0,corridor_2400m,-3907.903572902965,-3919.4332637821412,-0.20621263980865479,63215.5390625,-0.0,31607.5625,600,118,3.2723
119,0,corridor_2400m,-4581.443722117791,-3949.124640446387,-0.3377932906150818,87078.8515625,-0.0,43539.08984375,600,119,3.0736
120,0,corridor_2400m,-3820.259212274371,-3946.1617512900493,0.6229158639907837,55208.484375,-0.0,27604.865234375,600,120,3.092
121,0,corridor_2400m,-4771.5742971540485,-3953.02761997284,-0.045904435217380524,91875.921875,-0.0,45937.9140625,600,121,3.2575
122,0,corridor_2400m,-4237.248360127678,-3954.0822756448315,-0.028950750827789307,74050.609375,-0.0,37025.27734375,600,122,3.3471
123,0,corridor_2400m,-3499.9308076490406,-3949.6083948641467,0.006608335766941309,58594.90625,-0.0,29297.458984375,600,123,3.1887
124,0,corridor_2400m,-3984.658759402363,-3919.7347775392677,-0.040496405214071274,54561.59765625,-0.0,27280.7578125,600,124,3.1353
125,0,corridor_2400m,-3713.1677002842175,-3888.0092538758977,0.5760616660118103,63714.15234375,-0.0,31857.65234375,600,125,3.1295
126,0,corridor_2400m,-3906.03013210699,-3877.1798065887106,-0.02578008733689785,69832.4765625,-0.0,34916.2109375,600,126,3.0942
127,0,corridor_2400m,-4186.283962271232,-3913.4211461462396,-0.3063642680644989,90941.7578125,-0.0,45470.57421875,600,127,3.1208
128,0,corridor_2400m,-3609.3964206435303,-3906.553755618677,0.2726849317550659,55442.453125,-0.0,27721.5,600,128,3.0792
129,0,corridor_2400m,-3932.8536777058443,-3919.7246403642785,-0.04253382235765457,83586.265625,-0.0,41793.08984375,600,129,3.0702
130,0,corridor_2400m,-4334.052395528654,-3938.965203426456,0.0010077353799715638,94720.0703125,-0.0,47360.03515625,600,130,3.0887
131,0,corridor_2400m,-4046.6998964937516,-3930.4364877165667,0.23933033645153046,67349.1328125,-0.0,33674.8046875,600,131,3.1015
132,0,corridor_2400m,-4127.252074276432,-3946.442927880635,0.00020154041703790426,80106.1171875,-0.0,40053.05859375,600,132,3.4031
133,0,corridor_2400m,-3303.9802711609855,-3915.337093434939,0.027140038087964058,73171.5859375,-0.0,36585.8203125,600,133,3.1741
134,0,corridor_2400m,-4203.2176403710655,-3938.1717769160596,0.10440247505903244,70088.453125,-0.0,35044.33203125,600,134,3.2857
135,0,corridor_2400m,-4203.320941609438,-3936.9130640804856,-0.17020083963871002,69122.5,-0.0,34561.078125,600,135,4.2259
136,0,corridor_2400m,-3921.4683905692173,-3932.076234813369,0.00882034096866846,79916.2421875,-0.0,39958.12890625,600,136,4.69
137,0,corridor_2400m,-3928.279904106538,-3938.633069377657,0.0007689453195780516,62009.59375,-0.0,31004.796875,600,137,4.2221
138,0,corridor_2400m,-3532.8686003711528,-3941.2734641848115,0.0007269150810316205,61461.4609375,-0.0,30730.73046875,600,138,4.3994
139,0,corridor_2400m,-3905.549133986536,-3927.9228189196006,-0.002153445268049836,63217.59375,-0.0,31608.794921875,600,139,4.5697
140,0,corridor_2400m,-3648.744944226493,-3905.024105414744,-0.0001586310681886971,37806.04296875,-0.0,18903.021484375,600,140,4.7729
141,0,corridor_2400m,-3655.4684742336344,-3890.5190029464115,-0.005985639523714781,48391.9296875,-0.0,24195.958984375,600,141,4.5028
142,0,corridor_2400m,-3763.0937892664015,-3897.0691428580635,1.5683666788390838e-05,46799.703125,-0.0,23399.8515625,600,142,4.2871
143,0,corridor_2400m,-4307.035583018892,-3925.920970897683,-0.027562765404582024,77646.28125,-0.0,38823.11328125,600,143,4.2492
144,0,corridor_2400m,-3903.4434432452476,-3941.02173552052,0.1972559541463852,65916.28125,-0.0,32958.3359375,600,144,4.2426
145,0,corridor_2400m,-4203.563862254594,-3948.901985390289,-0.02002987079322338,71349.8828125,-0.0,35674.921875,600,145,4.2081
146,0,corridor_2400m,-4160.405342774439,-3962.88069851346,0.06092149019241333,60773.19921875,-0.0,30386.66015625,600,146,4.3795
147,0,corridor_2400m,-3705.853401119132,-3966.834957108423,1.2904291907034349e-05,67174.2890625,-0.0,33587.14453125,600,147,4.465
148,0,corridor_2400m,-4113.04891456819,-3973.6731351639305,-0.5837820768356323,70596.75,-0.0,35297.79296875,600,148,4.0605
149,0,corridor_2400m,-3487.134266979336,-3937.1961533259823,0.044721819460392,44632.79296875,-0.0,22316.44140625,600,149,4.198
150,0,corridor_2400m,-4046.602591292192,-3944.7409326265756,-0.16219228506088257,83118.578125,-0.0,41559.125,600,150,4.6571
151,0,corridor_2400m,-3568.019906813786,-3904.6224529485676,0.011335241608321667,49675.28125,-0.0,24837.65234375,600,151,4.3497
152,0,corridor_2400m,-3663.8749676147895,-3885.5100065314705,-0.03268886357545853,56584.60546875,-0.0,28292.26953125,600,152,4.1537
153,0,corridor_2400m,-3987.659568944071,-3901.767631907972,0.007323068100959063,68842.7890625,-0.0,34421.40234375,600,153,4.0245
154,0,corridor_2400m,-4375.452916418439,-3914.7941038085073,-0.06697583198547363,77868.96875,-0.0,38934.41796875,600,154,4.1726
155,0,corridor_2400m,-4146.1184992726585,-3929.225797108122,-0.008592476136982441,74745.3359375,-0.0,37372.66015625,600,155,4.7559
156,0,corridor_2400m,-4015.05406041535,-3932.8599280517346,-0.0032586532179266214,80613.7890625,-0.0,40306.890625,600,156,4.1059
157,0,corridor_2400m,-3902.5162661524723,-3923.4010048477753,0.02946142479777336,80058.7890625,-0.0,40029.42578125,600,157,3.8349
158,0,corridor_2400m,-4038.5514873117904,-3937.7061737367176,-0.002758125774562359,71054.1328125,-0.0,35527.0625,600,158,4.0316
159,0,corridor_2400m,-4042.5861842073377,-3941.3639239534336,0.0061363279819488525,66681.9296875,-0.0,33340.97265625,600,159,4.2868
160,0,corridor_2400m,-4018.6847542039513,-3930.8516692426106,-0.0021718605421483517,57063.3984375,-0.0,28531.697265625,600,160,4.6195
161,0,corridor_2400m,-4314.465430818574,-3939.777187053437,-0.10094627737998962,73375.0859375,-0.0,36687.44140625,600,161,4.8079
162,0,corridor_2400m,-4299.955672256048,-3945.533973652758,-0.00040816012187860906,77606.4609375,-0.0,38803.23046875,600,162,5.2841
163,0,corridor_2400m,-3766.6323893001986,-3960.9557109240654,0.4195419251918793,63188.0859375,-0.0,31594.462890625,600,163,4.109
164,0,corridor_2400m,-4394.171050139323,-3967.3208245830074,0.008058031089603901,87687.34375,-0.0,43843.6796875,600,164,3.8377
165,0,corridor_2400m,-3881.7856449144074,-3956.602981359839,-0.42499473690986633,80933.3359375,-0.0,40466.2421875,600,165,3.2592
166,0,corridor_2400m,-3916.500803164538,-3956.437395113017,-0.012296715751290321,76675.96875,-0.0,38337.97265625,600,166,3.3045
167,0,corridor_2400m,-4311.609687761279,-3969.2150545681748,-0.04389714449644089,63342.5078125,-0.0,31671.2109375,600,167,3.2141
168,0,corridor_2400m,-4363.953730951917,-3996.9178922542,-0.20294275879859924,90285.90625,-0.0,45142.75,600,168,3.157
169,0,corridor_2400m,-3602.447642589154,-3986.814509207621,0.10933370143175125,62269.66796875,-0.0,31134.943359375,600,169,3.3414
170,0,corridor_2400m,-3981.563446930969,-3997.9084592977697,-0.14781491458415985,60359.24609375,-0.0,30179.474609375,600,170,3.3019
171,0,corridor_2400m,-4455.477721761361,-4024.575434215361,0.00025453613488934934,97626.046875,-0.0,48813.0234375,600,171,4.5622
172,0,corridor_2400m,-4327.121679631982,-4043.3763638942137,-0.12784409523010254,69141.28125,-0.0,34570.51171875,600,172,3.9302
173,0,corridor_2400m,-3825.9782881077276,-4027.3411207305085,0.04281251132488251,67661.828125,-0.0,33830.95703125,600,173,3.4325
174,0,corridor_2400m,-4275.6441758273095,-4039.747811816577,0.0048682051710784435,71379.7578125,-0.0,35689.8828125,600,174,3.2373
175,0,corridor_2400m,-5027.360410053725,-4067.207696743215,-1.1165684554725885e-05,125291.7890625,-0.0,62645.89453125,600,175,3.3897
176,0,corridor_2400m,-3598.334717349469,-4048.472009229049,0.19402477145195007,67503.9375,-0.0,33752.1640625,600,176,3.8697
177,0,corridor_2400m,-4617.314719835356,-4078.854053186257,-0.0007293825037777424,90209.7890625,-0.0,45104.89453125,600,177,3.3765
178,0,corridor_2400m,-4423.790666121662,-4089.212111571372,-0.014055123552680016,69289.9296875,-0.0,34644.94921875,600,178,3.593
179,0,corridor_2400m,-3206.035839238356,-4079.8421639800063,0.26721861958503723,73399.546875,-0.0,36700.0390625,600,179,3.2133
180,0,corridor_2400m,-4880.745028259647,-4107.646911878921,-2.5155801267828792e-05,112907.0,-0.0,56453.5,600,180,3.2372
181,0,corridor_2400m,-4207.303244006992,-4128.956356452028,-8.344622074218933e-06,68334.2109375,-0.0,34167.10546875,600,181,3.3324
182,0,corridor_2400m,-3730.670688198501,-4131.182880471485,1.2998920055906638e-06,46411.15625,-0.0,23205.578125,600,182,3.1948
183,0,corridor_2400m,-4215.175040075783,-4138.76672950921,-6.271998699958203e-06,83737.9453125,-0.0,41868.97265625,600,183,3.4355
184,0,corridor_2400m,-3872.172192332069,-4121.990705372998,4.119965069548925e-06,76245.8828125,-0.0,38122.94140625,600,184,3.143
185,0,corridor_2400m,-3744.0313384585024,-4108.587800012525,7.361939424299635e-06,48325.21484375,-0.0,24162.607421875,600,185,3.1912
186,0,corridor_2400m,-3996.5817393945463,-4107.972055978499,1.922486490002484e-06,56677.37890625,-0.0,28338.689453125,600,186,3.2061
187,0,corridor_2400m,-4091.9839877068434,-4114.287646696978,-3.4088623124262085e-06,74767.1171875,-0.0,37383.55859375,600,187,3.2215
188,0,corridor_2400m,-4520.705141747498,-4130.3594351781685,-7.777490282023791e-06,82525.2265625,-0.0,41262.61328125,600,188,3.2599
189,0,corridor_2400m,-3734.230838177192,-4120.08092364383,0.0033398382365703583,53657.5546875,-0.0,26828.78125,600,189,3.3628
190,0,corridor_2400m,-4933.779274734698,-4150.584074328187,-1.6588888684054837e-05,111271.2421875,-0.0,55635.62109375,600,190,3.2281
191,0,corridor_2400m,-3344.723247085461,-4118.259334870418,1.5567366062896326e-05,56971.671875,-0.0,28485.8359375,600,191,3.4846
192,0,corridor_2400m,-4125.621561161985,-4112.448197833948,1.7307131656707497e-06,52895.1015625,-0.0,26447.55078125,600,192,3.2668
193,0,corridor_2400m,-3536.034336455476,-4104.761596072458,0.2048271894454956,45860.578125,-0.0,22930.494140625,600,193,3.2176
194,0,corridor_2400m,-3872.3998846920736,-4087.369223890883,-8.538495421817061e-07,65281.07421875,-0.0,32640.537109375,600,194,3.264
195,0,corridor_2400m,-3585.747825825356,-4077.501296587914,-0.18268659710884094,70258.1171875,-0.0,35128.875,600,195,3.2603
196,0,corridor_2400m,-4056.225836692177,-4082.1587977055024,-0.00026571491616778076,78780.859375,-0.0,39390.4296875,600,196,3.209
197,0,corridor_2400m,-4227.084383742031,-4079.341287571527,-4.062525476911105e-05,79007.1640625,-0.0,39503.58203125,600,197,3.2275
198,0,corridor_2400m,-3091.0894999730767,-4036.9124798722323,1.0898960681515746e-05,33167.48828125,-0.0,16583.744140625,600,198,3.2087
199,0,corridor_2400m,-4200.030572619865,-4056.831910873256,-0.007107606623321772,68317.78125,-0.0,34158.8828125,600,199,3.2271
200,0,corridor_2400m,-3615.979592722203,-4044.645782399631,7.111955710570328e-06,58071.78515625,-0.0,29035.892578125,600,200,3.2146
201,0,corridor_2400m,-4431.350018326593,-4043.841525618472,-7.4295871854701545e-06,83083.1953125,-0.0,41541.59765625,600,201,3.2124
202,0,corridor_2400m,-3262.8333113226367,-4008.3652466748267,1.4335725609271321e-05,49557.98046875,-0.0,24778.990234375,600,202,3.1851
