cell_id,algorithm,geometry,workload,seed,training_episodes,wall_clock_time_s,convergence_status,total_tasks,completed_tasks,failed_tasks,completion_ratio,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,realization_hash,git_sha,invariants_passed
grid_200m_Local_w40_seed1,Local,grid_200m,40,1,0,0.0,NOT_APPLICABLE_HEURISTIC,400,400,0,1.0,0.2767,0.0931,0.1416,0.0673,0.2739,0.0028,0.0,f01abcdc5304947d68420ab99e942b03822d59e1f8f5122d72a3eb78941cce87,4b25c60a9bc9e2a5367a8ded450e0da15ee8ba0f,True
