cell_id,algorithm,geometry,workload,seed,training_episodes,wall_clock_time_s,convergence_status,total_tasks,completed_tasks,failed_tasks,completion_ratio,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,realization_hash,git_sha,invariants_passed
corridor_2400m_Greedy_w30_seed3,Greedy,corridor_2400m,30,3,0,0.0,NOT_APPLICABLE_HEURISTIC,300,300,0,1.0,0.722,0.5436,3.9518,1.776,0.6824,0.0396,0.0,db6429caf9a88a760fa0e8435ace745f4ff2eeab20448f3d0b07a611f7bb9259,4b25c60a9bc9e2a5367a8ded450e0da15ee8ba0f,True
