cell_id,algorithm,geometry,workload,seed,training_episodes,wall_clock_time_s,convergence_status,total_tasks,completed_tasks,failed_tasks,completion_ratio,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,realization_hash,git_sha,invariants_passed
corridor_2400m_Greedy_w20_seed1,Greedy,corridor_2400m,20,1,0,0.0,NOT_APPLICABLE_HEURISTIC,200,200,0,1.0,0.7301,0.5519,3.6876,1.8389,0.6931,0.037,0.0,f6ccaabce93cc82ed741df73bf5e6ae1b0cf217541059f786dc44e80533819e2,4b25c60a9bc9e2a5367a8ded450e0da15ee8ba0f,True
