episode,seed,geometry,reward,moving_avg_reward,actor_loss,critic_loss,entropy,total_loss,steps,cum_opt_steps,ep_wall_time_sec
139,1,corridor_2400m,-2243.758857693445,-2420.6202712595104,0.06356309354305267,26507.927734375,8.256460836200685e-13,13254.02734375,600,139,4.3953
140,1,corridor_2400m,-2050.0039564397707,-2406.372154415392,0.00019169383449479938,20485.3046875,-0.0,10242.65234375,600,140,4.6933
141,1,corridor_2400m,-2166.059335438651,-2401.044525200089,-0.21847045421600342,18756.197265625,-0.0,9377.8798828125,600,141,4.482
142,1,corridor_2400m,-2931.0979691928233,-2434.491865226813,-0.018789060413837433,57628.46484375,-0.0,28814.212890625,600,142,4.229
143,1,corridor_2400m,-2408.4080855204506,-2449.90732895049,0.22858944535255432,43641.01171875,-0.0,21820.734375,600,143,4.1724
144,1,corridor_2400m,-2688.440039393109,-2457.876366224955,-0.01383913867175579,37606.53515625,-0.0,18803.25390625,600,144,4.2488
145,1,corridor_2400m,-2699.318170859274,-2476.126460902315,0.034626442939043045,45087.48046875,-0.0,22543.775390625,600,145,4.2996
146,1,corridor_2400m,-2333.409929151939,-2483.8044232371117,0.00014661233581136912,44427.3125,-0.0,22213.65625,600,146,4.5266
147,1,corridor_2400m,-2945.196732028408,-2499.138337606505,0.006413511466234922,46130.5625,-0.0,23065.287109375,600,147,4.5994
148,1,corridor_2400m,-2161.6453015365973,-2471.8537737467905,0.02966085448861122,29416.650390625,-0.0,14708.3544921875,600,148,4.3558
149,1,corridor_2400m,-2393.046494855275,-2481.699773157779,-0.0058406442403793335,23452.3359375,-0.0,11726.162109375,600,149,4.5213
150,1,corridor_2400m,-1991.5388242462602,-2447.245068809948,-0.040349993854761124,23434.095703125,-0.0,11717.0078125,600,150,4.8247
151,1,corridor_2400m,-2234.722859322991,-2448.555811104163,-5.2570185289368965e-06,35118.828125,-0.0,17559.4140625,600,151,4.3457
152,1,corridor_2400m,-2435.590255458807,-2460.499460686412,-0.00023191784566733986,49762.609375,-0.0,24881.3046875,600,152,4.3203
153,1,corridor_2400m,-2546.455001146142,-2459.571126351749,-0.011346423998475075,43776.48828125,-0.0,21888.232421875,600,153,4.1716
154,1,corridor_2400m,-2662.6602057747923,-2464.296557012416,-0.03671857714653015,50217.125,-0.0,25108.525390625,600,154,4.4923
155,1,corridor_2400m,-2606.2793423802245,-2465.8664989623253,-0.0011296443408355117,32205.212890625,-0.0,16102.60546875,600,155,5.1443
156,1,corridor_2400m,-2664.285202472585,-2460.5363132346847,0.26657137274742126,51076.4296875,-0.0,25538.48046875,600,156,4.1392
157,1,corridor_2400m,-2250.3465182670784,-2458.9079614207662,7.271692447829992e-05,35664.453125,2.4794406080304137e-25,17832.2265625,600,157,4.1671
158,1,corridor_2400m,-2256.715823022578,-2450.8028535811914,2.8386799385771155e-05,50212.7109375,1.505794344585964e-36,25106.35546875,600,158,4.5003
159,1,corridor_2400m,-2638.093056569497,-2434.1374079886177,-0.0005414971965365112,40320.5078125,-0.0,20160.25390625,600,159,4.1324
160,1,corridor_2400m,-2851.8443198340033,-2446.131827077603,-0.007467799354344606,50699.48828125,-0.0,25349.736328125,600,160,5.5681
161,1,corridor_2400m,-2570.899364512752,-2444.7878272664175,-1.1535153134900611e-05,44530.0,-0.0,22265.0,600,161,5.3425
162,1,corridor_2400m,-2133.2702035204393,-2443.88474001652,-2.2096176621744235e-07,25044.826171875,-0.0,12522.4130859375,600,162,4.6952
163,1,corridor_2400m,-2694.421913052543,-2444.189695424427,-0.004306796472519636,52905.3984375,-0.0,26452.6953125,600,163,3.9298
164,1,corridor_2400m,-2420.211668676754,-2433.404037950106,0.0009742043330334127,32505.8359375,-0.0,16252.9189453125,600,164,3.3242
165,1,corridor_2400m,-2300.955386543179,-2427.321532858134,3.9450924305128865e-06,29819.517578125,-0.0,14909.7587890625,600,165,3.3212
166,1,corridor_2400m,-2647.7677848247463,-2444.2409466722993,-0.0019355359254404902,44520.4765625,-0.0,22260.236328125,600,166,3.2123
167,1,corridor_2400m,-2757.707551361818,-2470.388733544752,1.3537532091140747,62732.01953125,-0.0,31367.36328125,600,167,3.1812
168,1,corridor_2400m,-2261.039883901514,-2464.839667899948,0.17122817039489746,31720.11328125,-0.0,15860.2275390625,600,168,3.3718
169,1,corridor_2400m,-2143.4935477133586,-2461.497490900612,0.13987168669700623,26181.943359375,-0.0,13091.111328125,600,169,3.3093
170,1,corridor_2400m,-2817.6742793908056,-2487.086501665646,0.02724958024919033,61871.06640625,-0.0,30935.560546875,600,170,4.5584
171,1,corridor_2400m,-2735.2024958911334,-2506.057940347396,0.00037840171717107296,44951.91015625,-0.0,22475.955078125,600,171,3.9465
172,1,corridor_2400m,-2461.865845520523,-2490.4168695583194,0.0006283832481130958,43850.23828125,1.1037285451917511e-12,21925.119140625,600,172,3.4285
173,1,corridor_2400m,-2286.2623860704916,-2486.3453462433204,-0.005669153295457363,33370.90625,-0.0,16685.447265625,600,173,3.2408
174,1,corridor_2400m,-2945.5041086748997,-2494.914148552714,0.3007686734199524,43665.73828125,-0.0,21833.169921875,600,174,3.396
175,1,corridor_2400m,-2605.287510926222,-2491.779793221612,-5.647043508361094e-05,33991.75390625,8.900381300025462e-12,16995.876953125,600,175,3.5005
176,1,corridor_2400m,-2849.0083329593663,-2508.966406681859,0.007161434274166822,40058.703125,-0.0,20029.359375,600,176,3.6379
177,1,corridor_2400m,-2249.4736480760257,-2485.7756372167796,-0.3528459370136261,45383.3515625,2.0898124517861727e-40,22691.322265625,600,177,3.624
178,1,corridor_2400m,-2111.506205983697,-2484.104334031683,0.0013897643657401204,43784.75,-0.0,21892.376953125,600,178,3.205
179,1,corridor_2400m,-3090.824602537662,-2507.363604287763,0.30112898349761963,57974.87890625,-0.0,28987.740234375,600,179,3.2437
180,1,corridor_2400m,-2953.0537562649506,-2539.4141020217194,-0.18502414226531982,49408.0234375,4.279705639894424e-41,24703.826171875,600,180,3.3687
181,1,corridor_2400m,-1972.882698983075,-2530.686096677055,-8.181914745364338e-05,20242.470703125,-0.0,10121.2353515625,600,181,3.2057
182,1,corridor_2400m,-2576.017873585878,-2535.3670172812913,-0.0008178005227819085,30936.43359375,-0.0,15468.2158203125,600,182,3.4277
183,1,corridor_2400m,-2357.5333438788684,-2529.0696287057153,0.02880624681711197,24722.501953125,-0.0,12361.279296875,600,183,3.1354
184,1,corridor_2400m,-2356.6993370055106,-2518.8709330800725,0.01255505159497261,23525.52734375,-0.0,11762.7763671875,600,184,3.1937
185,1,corridor_2400m,-2520.464269272771,-2516.010430643157,0.000452587817562744,35863.9765625,-0.0,17931.98828125,600,185,3.1635
186,1,corridor_2400m,-2447.14555476949,-2508.772442386388,-2.109298975483398e-06,32090.755859375,-0.0,16045.3779296875,600,186,3.2263
187,1,corridor_2400m,-2677.511792204285,-2523.011284850961,-0.014933614991605282,42142.98046875,-0.0,21071.474609375,600,187,3.2337
188,1,corridor_2400m,-2309.9691775680017,-2524.7863966691416,0.00025658815866336226,33211.2421875,-0.0,16605.62109375,600,188,3.338
189,1,corridor_2400m,-3221.262972903842,-2544.225393880287,-6.0989415942458436e-05,59686.359375,-0.0,29843.1796875,600,189,3.1963
190,1,corridor_2400m,-2153.7617040390196,-2520.9559733537876,0.02561774291098118,24056.484375,-0.0,12028.267578125,600,190,3.2905
191,1,corridor_2400m,-2584.054069160925,-2521.3944635087264,0.0005522220744751394,27083.330078125,-0.0,13541.666015625,600,191,3.3186
192,1,corridor_2400m,-2199.1408543861767,-2523.5901518709175,-0.002944561652839184,33947.73828125,-0.0,16973.865234375,600,192,3.2581
193,1,corridor_2400m,-2426.498028265532,-2514.6593557113506,0.0001849126274464652,28270.97265625,-0.0,14135.486328125,600,193,3.2328
194,1,corridor_2400m,-2585.053834763397,-2520.154094580905,0.0007200950640253723,41983.30078125,-0.0,20991.650390625,600,194,3.2379
195,1,corridor_2400m,-2105.0076016228236,-2513.622501750227,-0.000631266157142818,20857.140625,-0.0,10428.5693359375,600,195,3.1735
196,1,corridor_2400m,-2867.2512015043735,-2520.9386156395485,-0.01993623375892639,57075.90625,-0.0,28537.93359375,600,196,3.1967
197,1,corridor_2400m,-1765.5699575788306,-2487.8673625134484,8.043899470067117e-06,15040.10546875,-0.0,7520.052734375,600,197,3.1757
198,1,corridor_2400m,-2463.4619467782236,-2494.6147646093386,0.11665608733892441,36726.32421875,5.779898333105606e-37,18363.279296875,600,198,3.17
199,1,corridor_2400m,-2135.021899294169,-2494.3323763286985,0.007682080380618572,26605.046875,-0.0,13302.53125,600,199,3.179
200,1,corridor_2400m,-3150.67680837591,-2505.4324606282025,-0.0032150265760719776,73219.2890625,-0.0,36609.640625,600,200,3.1855
