cell_id,algorithm,geometry,workload,seed,training_episodes,wall_clock_time_s,convergence_status,total_tasks,completed_tasks,failed_tasks,completion_ratio,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,realization_hash,git_sha,invariants_passed
grid_200m_Local_w30_seed4,Local,grid_200m,30,4,0,0.0,NOT_APPLICABLE_HEURISTIC,300,300,0,1.0,0.2778,0.093,0.1388,0.064,0.2751,0.0027,0.0,ed79bf3a948868e9d980ee441cbaeb72b2a3fb0456d1cf721d48d1f77c97599e,4b25c60a9bc9e2a5367a8ded450e0da15ee8ba0f,True
