episode,reward,loss,training_steps
1,-5743.982251923806,373750.625,450000
2,-5158.419557119408,149278.796875,450000
3,-5719.897684453077,112340.015625,450000
4,-6307.791271290391,146853.25,450000
5,-6121.495887787704,171529.015625,450000
6,-6245.383264275057,163245.234375,450000
7,-6254.962333069714,122258.7265625,450000
8,-5438.797170082777,93821.4609375,450000
9,-6125.171780206188,84412.8828125,450000
10,-6497.686110904225,75480.7578125,450000
11,-6051.784565726352,76881.8359375,450000
12,-6318.932940745755,82036.734375,450000
13,-6505.428472577906,106289.9296875,450000
14,-5859.838554286727,59993.359375,450000
15,-6961.33711269383,103583.1484375,450000
16,-6256.153060373967,68671.1640625,450000
17,-6923.682319456955,82822.203125,450000
18,-6611.675536277187,61939.421875,450000
19,-5652.151348754397,61021.84765625,450000
20,-6096.138234680706,66622.9375,450000
21,-6359.665319207368,74617.984375,450000
22,-6284.786864952097,62566.76171875,450000
23,-6508.770126105767,60599.546875,450000
24,-5200.615304475867,59966.40234375,450000
25,-6050.8046286853,65926.0,450000
26,-5569.3118573841375,41897.7734375,450000
27,-5655.578495841214,41484.640625,450000
28,-5653.7385649820835,43881.4921875,450000
29,-5746.590678877593,52457.26171875,450000
30,-6152.460887463222,57527.20703125,450000
31,-6606.50655901555,85633.40625,450000
32,-5697.972198019563,45033.84375,450000
33,-5889.527887951498,57989.6328125,450000
34,-5882.663116715491,54712.484375,450000
35,-6061.161365745772,66619.8828125,450000
36,-6574.875350850352,59994.37890625,450000
37,-5284.912408917213,39944.828125,450000
38,-5978.679223134412,54147.6796875,450000
39,-6676.319347229099,65251.8984375,450000
40,-6004.939031140477,48801.3515625,450000
41,-6021.504480885789,55040.5390625,450000
42,-6237.255448662554,49593.0390625,450000
43,-6061.875627130524,62503.1953125,450000
44,-5867.677504133891,48342.3203125,450000
45,-6226.227753278129,62004.8203125,450000
46,-6728.590818876699,75492.5625,450000
47,-5211.0011725583545,30385.92578125,450000
48,-6339.3771645626975,52680.9453125,450000
49,-6716.115765722245,58462.41015625,450000
50,-5574.719602053988,36544.4140625,450000
51,-5438.939593442256,42284.51171875,450000
52,-7192.451130323905,84962.9765625,450000
53,-5616.59202618252,41034.6875,450000
54,-6159.7239213445355,57976.41796875,450000
55,-6732.562552580848,52360.3984375,450000
56,-5957.301016508282,43122.29296875,450000
57,-6510.325783792586,46128.28125,450000
58,-5375.213701021033,35743.16015625,450000
59,-6119.2783996245935,36374.4375,450000
