geometry,algorithm,workload_w,seed,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,completion_ratio,completed_tasks,failed_tasks,total_tasks
urban_manhattan,DDQN,40,44,0.6933258606962842,0.21212598688641324,0.27869702668087615,0.1298030375979682,1.0,1200,0,1200
