run_id,algorithm,scenario,workload,seed,checkpoint_path,checkpoint_sha256,model_parameter_hash,realization_path,realization_sha256,git_commit,mean_delay_s,mean_energy_j,completion_ratio,action_sequence_sha256
phase7_Local_corridor_2400m_w30_seed45,Local,corridor_2400m,30,45,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_45.json,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,4e25265,1.9455422408833756,0.30434942490919376,0.9833333333333333,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_Greedy_corridor_2400m_w30_seed45,Greedy,corridor_2400m,30,45,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_45.json,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,4e25265,1.9460372999827662,7.232340573584594,0.98,5be70daae24fdc819193c25b452226235fbaf9c3febc8b508b1076d6fb07b06e
phase7_wo_md_corridor_2400m_w30_seed45,wo_md,corridor_2400m,30,45,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed45\checkpoint.pt,642fccc6c78fad9b1d23617aae930879f52f8dab266bea6f2991dbc327f847be,e6145588c576320a1aa436f3e9dad2fa81af75e80e6f6644c11f3551a5c3b682,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_45.json,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,4e25265,1.975300350364665,6.929534987704571,0.9733333333333334,99955cb060186871b74d4fe9ef4c7bad2e0e303410719c23f74fa4a50d20315e
phase7_wo_tp_corridor_2400m_w30_seed45,wo_tp,corridor_2400m,30,45,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed45\checkpoint.pt,642fccc6c78fad9b1d23617aae930879f52f8dab266bea6f2991dbc327f847be,e6145588c576320a1aa436f3e9dad2fa81af75e80e6f6644c11f3551a5c3b682,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_45.json,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,4e25265,1.975300350364665,6.929534987704571,0.9733333333333334,99955cb060186871b74d4fe9ef4c7bad2e0e303410719c23f74fa4a50d20315e
phase7_wo_co_corridor_2400m_w30_seed45,wo_co,corridor_2400m,30,45,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_45.json,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,4e25265,1.9455422408833756,0.30434942490919376,0.9833333333333333,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_CoTOP_corridor_2400m_w30_seed46,CoTOP,corridor_2400m,30,46,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed46\checkpoint.pt,f2c6c07da7dba8ff90ac812e05ca21653a06c523df8464aab49e0b26b8dac843,853428c126b8b86026a90a9a5b8528bb43f02beb1e818d3bdcdeab5ee6e54412,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_46.json,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,4e25265,2.0262660505698795,1.3637807308404621,0.9733333333333334,ced026574ef861f261a403b9e0a7300a843a4c340bf2b9e359f3e770ce6134af
phase7_DDQN_corridor_2400m_w30_seed46,DDQN,corridor_2400m,30,46,D:\cotop-implementation\results\phase2_multiseed\DDQN\corridor_2400m_w30_seed46\checkpoint.pt,774b2f7786b69fbd79a07e78d881ea7b9a6d17144342c8f827963353d6711a43,36c194c3708c201c6a86ef610789ee9c18e56b5e75c01169447f56bcd708de78,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_46.json,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,4e25265,2.036259394013579,5.006951413764622,0.9733333333333334,99298a55892514749a3f88e1df5ac9402e27d25288e7aa08d50e90726785aabd
phase7_Local_corridor_2400m_w30_seed46,Local,corridor_2400m,30,46,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_46.json,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,4e25265,2.0354051970125946,0.2934423902432155,0.9733333333333334,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_Greedy_corridor_2400m_w30_seed46,Greedy,corridor_2400m,30,46,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_46.json,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,4e25265,2.043694978472746,7.4864304339481,0.9666666666666667,9faa13f392b57b989b862973ff143809b4aa8c0b922c2258d5e32816a2e3bbf9
phase7_wo_md_corridor_2400m_w30_seed46,wo_md,corridor_2400m,30,46,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed46\checkpoint.pt,f2c6c07da7dba8ff90ac812e05ca21653a06c523df8464aab49e0b26b8dac843,853428c126b8b86026a90a9a5b8528bb43f02beb1e818d3bdcdeab5ee6e54412,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_46.json,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,4e25265,2.0262660505698795,1.3637807308404621,0.9733333333333334,ced026574ef861f261a403b9e0a7300a843a4c340bf2b9e359f3e770ce6134af
phase7_wo_tp_corridor_2400m_w30_seed46,wo_tp,corridor_2400m,30,46,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed46\checkpoint.pt,f2c6c07da7dba8ff90ac812e05ca21653a06c523df8464aab49e0b26b8dac843,853428c126b8b86026a90a9a5b8528bb43f02beb1e818d3bdcdeab5ee6e54412,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_46.json,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,4e25265,2.0262660505698795,1.3637807308404621,0.9733333333333334,ced026574ef861f261a403b9e0a7300a843a4c340bf2b9e359f3e770ce6134af
phase7_wo_co_corridor_2400m_w30_seed46,wo_co,corridor_2400m,30,46,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_46.json,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,4e25265,2.0354051970125946,0.2934423902432155,0.9733333333333334,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_CoTOP_corridor_2400m_w30_seed47,CoTOP,corridor_2400m,30,47,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed47.json,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,4e25265,1.9819069342928772,7.866236322779025,0.9866666666666667,b59c48faaf393cec11873716262fc76ef80df159c12ed0ae999a026597f00f3e
phase7_DDQN_corridor_2400m_w30_seed47,DDQN,corridor_2400m,30,47,D:\cotop-implementation\results\phase2_multiseed\DDQN\corridor_2400m_w30_seed42\checkpoint.pt,81e4754965ddc355df96e0be68e1bef03c5e9b4342b5be6a4267115f337f1ee9,844ce90c3af7980e3fa495b7b89dab5e3d57f82a763958770223859f5820d306,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed47.json,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,4e25265,1.9067256252078963,3.444711108845813,0.9866666666666667,66baa29a3bb677cffbbf7f839ccc1cc8f95834a3b8dc427724ae84575b001ae7
phase7_Local_corridor_2400m_w30_seed47,Local,corridor_2400m,30,47,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed47.json,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,4e25265,1.9157951387005505,0.29919827031217605,0.99,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_Greedy_corridor_2400m_w30_seed47,Greedy,corridor_2400m,30,47,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed47.json,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,4e25265,1.91085606982682,7.083536957047493,0.9866666666666667,50ba3d6f8c14be30f88008691de273ec5d025009f0aab20c4da1d307c1b09084
phase7_wo_md_corridor_2400m_w30_seed47,wo_md,corridor_2400m,30,47,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed47.json,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,4e25265,1.9819069342928772,7.866236322779025,0.9866666666666667,b59c48faaf393cec11873716262fc76ef80df159c12ed0ae999a026597f00f3e
phase7_wo_tp_corridor_2400m_w30_seed47,wo_tp,corridor_2400m,30,47,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed47.json,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,4e25265,1.9819069342928772,7.866236322779025,0.9866666666666667,b59c48faaf393cec11873716262fc76ef80df159c12ed0ae999a026597f00f3e
phase7_wo_co_corridor_2400m_w30_seed47,wo_co,corridor_2400m,30,47,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed47.json,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,4e25265,1.9157951387005505,0.29919827031217605,0.99,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_CoTOP_corridor_2400m_w30_seed48,CoTOP,corridor_2400m,30,48,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed48.json,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,4e25265,2.074755926133867,8.06113150855573,0.9833333333333333,b59c48faaf393cec11873716262fc76ef80df159c12ed0ae999a026597f00f3e
phase7_DDQN_corridor_2400m_w30_seed48,DDQN,corridor_2400m,30,48,D:\cotop-implementation\results\phase2_multiseed\DDQN\corridor_2400m_w30_seed42\checkpoint.pt,81e4754965ddc355df96e0be68e1bef03c5e9b4342b5be6a4267115f337f1ee9,844ce90c3af7980e3fa495b7b89dab5e3d57f82a763958770223859f5820d306,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed48.json,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,4e25265,1.9925207851184177,3.6740529589336006,0.9833333333333333,1fe79c7f9d742a3dab005b8435d867dc360bfcfe2c435bfa8a2d1258f637739a
phase7_Local_corridor_2400m_w30_seed48,Local,corridor_2400m,30,48,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed48.json,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,4e25265,2.0060051446483156,0.30931695931304526,0.9833333333333333,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_Greedy_corridor_2400m_w30_seed48,Greedy,corridor_2400m,30,48,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed48.json,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,4e25265,1.995539381478377,6.894913203756009,0.9833333333333333,b1d49cb74e28be93e84ab500a4e7f8fe19799719dfc18827fbbc483fb651326c
phase7_wo_md_corridor_2400m_w30_seed48,wo_md,corridor_2400m,30,48,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed48.json,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,4e25265,2.074755926133867,8.06113150855573,0.9833333333333333,b59c48faaf393cec11873716262fc76ef80df159c12ed0ae999a026597f00f3e
phase7_wo_tp_corridor_2400m_w30_seed48,wo_tp,corridor_2400m,30,48,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed48.json,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,4e25265,2.074755926133867,8.06113150855573,0.9833333333333333,b59c48faaf393cec11873716262fc76ef80df159c12ed0ae999a026597f00f3e
phase7_wo_co_corridor_2400m_w30_seed48,wo_co,corridor_2400m,30,48,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed48.json,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,4e25265,2.0060051446483156,0.30931695931304526,0.9833333333333333,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_CoTOP_corridor_2400m_w30_seed49,CoTOP,corridor_2400m,30,49,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed49.json,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,4e25265,1.989729506005309,7.7138863314754555,0.99,47131f334804d38147521583587df545f5733362039d706558f3946b5a86d4ff
phase7_DDQN_corridor_2400m_w30_seed49,DDQN,corridor_2400m,30,49,D:\cotop-implementation\results\phase2_multiseed\DDQN\corridor_2400m_w30_seed42\checkpoint.pt,81e4754965ddc355df96e0be68e1bef03c5e9b4342b5be6a4267115f337f1ee9,844ce90c3af7980e3fa495b7b89dab5e3d57f82a763958770223859f5820d306,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed49.json,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,4e25265,1.903435597141072,3.629288735854548,0.99,7eb97c193954762f6dfb5d1987104b5ea9736eadab222e24fec3870c7a32d1d5
phase7_Local_corridor_2400m_w30_seed49,Local,corridor_2400m,30,49,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed49.json,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,4e25265,1.9077061626650353,0.2919160886899563,0.99,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_Greedy_corridor_2400m_w30_seed49,Greedy,corridor_2400m,30,49,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed49.json,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,4e25265,1.9053074096288731,6.7476583444078395,0.9933333333333333,c56262122b03a0a5a39dd99e6e60ec05795561d8ef97ee4c4d5ed93610341577
phase7_wo_md_corridor_2400m_w30_seed49,wo_md,corridor_2400m,30,49,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed49.json,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,4e25265,1.989729506005309,7.7138863314754555,0.99,47131f334804d38147521583587df545f5733362039d706558f3946b5a86d4ff
phase7_wo_tp_corridor_2400m_w30_seed49,wo_tp,corridor_2400m,30,49,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed49.json,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,4e25265,1.989729506005309,7.7138863314754555,0.99,47131f334804d38147521583587df545f5733362039d706558f3946b5a86d4ff
phase7_wo_co_corridor_2400m_w30_seed49,wo_co,corridor_2400m,30,49,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed49.json,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,4e25265,1.9077061626650353,0.2919160886899563,0.99,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_CoTOP_corridor_2400m_w30_seed50,CoTOP,corridor_2400m,30,50,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed50.json,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,4e25265,2.0452369701659303,8.088970248242456,0.9866666666666667,0b5df35b1f1cc059337827301dc53e2ad1afc8d50ac7639e75617bbd6496382c
phase7_DDQN_corridor_2400m_w30_seed50,DDQN,corridor_2400m,30,50,D:\cotop-implementation\results\phase2_multiseed\DDQN\corridor_2400m_w30_seed42\checkpoint.pt,81e4754965ddc355df96e0be68e1bef03c5e9b4342b5be6a4267115f337f1ee9,844ce90c3af7980e3fa495b7b89dab5e3d57f82a763958770223859f5820d306,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed50.json,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,4e25265,1.969543418370491,4.06181578884579,0.9866666666666667,30f17800d1e0d3689587bc7833a046b8d422cb6d1821dd76665b8703bfcd58ad
phase7_Local_corridor_2400m_w30_seed50,Local,corridor_2400m,30,50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed50.json,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,4e25265,1.9767377352169633,0.296149875189284,0.9866666666666667,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_Greedy_corridor_2400m_w30_seed50,Greedy,corridor_2400m,30,50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed50.json,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,4e25265,1.976718976283673,7.328516056472342,0.9866666666666667,3e01ecdd00f41a684734b8b414249653365543ac965bab9fce8624549ae76117
phase7_wo_md_corridor_2400m_w30_seed50,wo_md,corridor_2400m,30,50,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed50.json,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,4e25265,2.0452369701659303,8.088970248242456,0.9866666666666667,0b5df35b1f1cc059337827301dc53e2ad1afc8d50ac7639e75617bbd6496382c
phase7_wo_tp_corridor_2400m_w30_seed50,wo_tp,corridor_2400m,30,50,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed50.json,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,4e25265,2.0452369701659303,8.088970248242456,0.9866666666666667,0b5df35b1f1cc059337827301dc53e2ad1afc8d50ac7639e75617bbd6496382c
phase7_wo_co_corridor_2400m_w30_seed50,wo_co,corridor_2400m,30,50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed50.json,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,4e25265,1.9767377352169633,0.296149875189284,0.9866666666666667,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_CoTOP_corridor_2400m_w30_seed51,CoTOP,corridor_2400m,30,51,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed51.json,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,4e25265,2.1544712814666696,8.008009515275802,0.9733333333333334,b59c48faaf393cec11873716262fc76ef80df159c12ed0ae999a026597f00f3e
phase7_DDQN_corridor_2400m_w30_seed51,DDQN,corridor_2400m,30,51,D:\cotop-implementation\results\phase2_multiseed\DDQN\corridor_2400m_w30_seed42\checkpoint.pt,81e4754965ddc355df96e0be68e1bef03c5e9b4342b5be6a4267115f337f1ee9,844ce90c3af7980e3fa495b7b89dab5e3d57f82a763958770223859f5820d306,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed51.json,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,4e25265,2.0503798920880083,3.6179876936103907,0.9766666666666667,78561298a2ba4639c927daff0d736ea63156465734653b356a54c9ed7098f8ad
phase7_Local_corridor_2400m_w30_seed51,Local,corridor_2400m,30,51,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed51.json,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,4e25265,2.054685619954997,0.2884131972037155,0.9766666666666667,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_Greedy_corridor_2400m_w30_seed51,Greedy,corridor_2400m,30,51,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed51.json,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,4e25265,2.0594880856998192,7.119767867363808,0.9766666666666667,2ede4f8a067d71931b85189f2ee4ef4289b7b06d2c7c5790147031b4b746dbea
phase7_wo_md_corridor_2400m_w30_seed51,wo_md,corridor_2400m,30,51,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed51.json,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,4e25265,2.1544712814666696,8.008009515275802,0.9733333333333334,b59c48faaf393cec11873716262fc76ef80df159c12ed0ae999a026597f00f3e
phase7_wo_tp_corridor_2400m_w30_seed51,wo_tp,corridor_2400m,30,51,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w30_seed42\checkpoint.pt,8d0f02a05ab93f5ad715fa211479543ca400c14d4f4a0b8aa6d6fb4a88349417,1257e13ebfa6eb196173f61cadf13de997334fe5e30ff76c951d3833d53e80a3,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed51.json,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,4e25265,2.1544712814666696,8.008009515275802,0.9733333333333334,b59c48faaf393cec11873716262fc76ef80df159c12ed0ae999a026597f00f3e
phase7_wo_co_corridor_2400m_w30_seed51,wo_co,corridor_2400m,30,51,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w30_seed51.json,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,4e25265,2.054685619954997,0.2884131972037155,0.9766666666666667,8581d8ffc2a3644152b81868cdacc2ce1429fecb2659e34de74946ad8b28d730
phase7_CoTOP_corridor_2400m_w40_seed42,CoTOP,corridor_2400m,40,42,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w40_seed42\checkpoint.pt,148e8f37e45298e87b30d1c2db2f741179503c3b9638740b81195ddb4971d60e,aefeb113fb16d0d8fc61b41c91194ef426740ebf4bd6167f9fa3fe9c50ceed94,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w40_42.json,06711051f37b7c21eefbdafea3c03d5530fd928862e4ee02b7a2d391bac6c4dd,4e25265,2.100907265404109,4.150228334564739,0.9875,0922d292ffaca92e7957636fe143efe4da05ae4bbca6dc2a8cbd19dd605016b8
