episode,reward,loss,mean_q,epsilon,buffer_size
51,-922.9242971767899,9.306943101882934,373.61410606384277,0.75775,10000
52,-952.6337928316977,9.840684592723846,363.5356093597412,0.753,10000
53,-927.9582337747132,9.995700812339782,352.849349899292,0.7482500000000001,10000
54,-890.2920663186609,8.82175847530365,341.8463959503174,0.7435,10000
55,-903.8438679339594,8.810873303413391,333.02487228393557,0.73875,10000
56,-902.7872517042673,9.144943714141846,324.29435501098635,0.734,10000
57,-874.7054446475463,8.869246191978455,317.0901918792725,0.72925,10000
58,-933.2015647731848,8.4422297167778,308.7235089874268,0.7245,10000
59,-922.384826508172,9.536746277809144,296.8115344619751,0.71975,10000
60,-961.4513142083249,7.8667283117771145,284.2607773590088,0.7150000000000001,10000
61,-897.5867665681243,7.346129828691483,273.2234412765503,0.71025,10000
62,-900.4712802508406,7.807719466686248,263.49372093200685,0.7055,10000
63,-852.1236107447706,7.55187398314476,257.4761190032959,0.70075,10000
64,-902.9628329003951,7.388219652175903,250.8738535308838,0.696,10000
65,-834.6851237889925,7.611101746559143,242.25667028427125,0.69125,10000
66,-878.4518249516371,7.264359713792801,232.46315797805786,0.6865,10000
67,-879.2066677657624,7.404295197725296,225.37953790664673,0.6817500000000001,10000
68,-837.5395968226125,6.855513198375702,216.29612491607665,0.677,10000
69,-807.2847669456107,6.539482638835907,206.0406407928467,0.67225,10000
70,-846.1286097373097,6.252824218273163,196.6983506977558,0.6675,10000
71,-870.53973621111,6.339947729110718,189.21208311080932,0.66275,10000
72,-870.5717293938729,5.952904754877091,181.40169639110565,0.658,10000
73,-871.1270560437085,6.267706905603409,174.64909976959228,0.65325,10000
74,-888.8168082433988,5.890009843111038,170.0616770553589,0.6485000000000001,10000
75,-820.6378509555828,5.906736998558045,164.62669864177704,0.64375,10000
76,-858.7984690027436,5.34500022649765,157.23667244911195,0.639,10000
77,-851.3625915330039,5.855965481996536,149.58322450637817,0.63425,10000
78,-802.5755654762451,5.186814394593239,141.31237051010132,0.6295,10000
79,-804.889035004433,4.891964042186737,133.47997631072997,0.62475,10000
80,-795.924552368089,4.690871921777725,129.8569533061981,0.62,10000
81,-771.3490197360587,4.037552102804184,124.92079690933228,0.6152500000000001,10000
82,-797.868637339432,3.6858112013339994,118.8305044746399,0.6105,10000
83,-789.5975128582539,3.9882968968153,111.40124745368958,0.60575,10000
84,-773.9574929310018,3.961504200696945,106.06295945167541,0.601,10000
85,-843.6477982762156,3.8454846119880677,103.46805163145065,0.59625,10000
86,-781.039487049964,3.718897647857666,98.03248279094696,0.5915,10000
87,-803.5049670918779,3.4866029277443884,90.44968591451645,0.58675,10000
88,-787.4983573432254,3.3236585411429407,85.15738933086395,0.5820000000000001,10000
89,-738.7987162271925,3.0956162944436074,80.93332859992981,0.57725,10000
90,-745.7676508075529,3.0994138804078104,77.11750575065612,0.5725,10000
91,-801.5274702109272,3.082311820983887,73.11972425460816,0.56775,10000
92,-735.9399458856993,3.2169190654158593,69.53517333984375,0.563,10000
93,-741.6134514286208,2.8557085630297663,63.07108128547669,0.55825,10000
94,-700.9062533037652,2.995655159652233,58.6408962059021,0.5535,10000
95,-730.3467042712994,3.0485806477069857,55.92686029434204,0.5487500000000001,10000
96,-759.05347616648,2.638836487829685,51.827102222442626,0.544,10000
97,-728.3715486201036,2.6019855761528015,48.53433069229126,0.53925,10000
98,-724.8959604066187,2.374031122326851,45.192599039077756,0.5345,10000
99,-684.5285662171722,2.551126962006092,41.43153854370117,0.5297499999999999,10000
100,-758.7927994423759,2.3687767589092257,37.81749519348145,0.525,10000
101,-740.2510362453693,2.313123753666878,35.14966242790222,0.52025,10000
102,-714.3321717206669,2.1565171337127684,31.741662406921385,0.5155000000000001,10000
103,-676.7966284282112,2.0541172131896017,28.330657148361205,0.51075,10000
104,-725.8697851395384,1.982609579861164,25.90649520397186,0.506,10000
105,-719.6518211172606,2.302868461608887,23.489271173477174,0.50125,10000
106,-720.4619064999091,2.2311528739333153,21.937606019973757,0.49650000000000005,10000
107,-729.038390619766,2.243150362819433,19.6908147418499,0.49175,10000
108,-647.3143589140695,1.7849399888515471,16.909357627630232,0.487,10000
109,-679.8050763833835,1.8492619155347347,14.455467084348202,0.48225000000000007,10000
110,-681.4904053015118,1.6568323913216592,12.34738103672862,0.47750000000000004,10000
111,-698.1704110870942,1.568515882641077,10.29175161063671,0.47275,10000
112,-640.6016957214497,1.681210822314024,8.210363480150699,0.46799999999999997,10000
113,-739.4444093496357,1.6913151182234287,6.093670218884945,0.46325000000000005,10000
114,-660.5199922401158,1.7339507828652858,3.7273974050022662,0.4585,10000
115,-687.6197868014875,1.6316242755949497,1.044268020056188,0.45375,10000
116,-663.822243451771,1.8251903012394906,-1.250084533765912,0.44900000000000007,10000
117,-659.544397439528,1.769806148931384,-3.1950524518452585,0.44425000000000003,10000
118,-659.0719824661624,1.5363417885452508,-4.672052765409462,0.4395,10000
119,-652.3414378667844,1.5812733183801173,-6.903205484375357,0.43474999999999997,10000
120,-733.7042578387213,1.519503035917878,-8.919707872197032,0.43000000000000005,10000
121,-695.2220657595824,1.7701565050333739,-10.748977002575993,0.42525,10000
122,-634.5200257709973,1.7694766475260257,-12.36423332452774,0.4205,10000
123,-683.9598034054492,1.5934941690415143,-14.085730056762696,0.41575000000000006,10000
124,-616.745952753701,1.5905336280912161,-16.113080155849456,0.41100000000000003,10000
125,-647.3927982814615,1.8115053267776966,-17.851343212127684,0.40625,10000
126,-669.4433444331833,1.5306446481496097,-19.338142552375793,0.40149999999999997,10000
127,-663.2115804139675,1.6238192197680474,-20.955708198547363,0.39675000000000005,10000
128,-638.6787727655671,1.5599515584856272,-22.665188555717467,0.392,10000
129,-677.2572698244612,1.7176860912144185,-24.11554096698761,0.38725,10000
130,-644.2290452566876,1.7644792373478413,-25.358534927368165,0.38250000000000006,10000
131,-680.8265773331075,1.6659998845309019,-26.790432195663453,0.37775000000000003,10000
132,-674.4290716865867,1.7068781557679176,-27.897222766876222,0.373,10000
133,-608.5285003490314,1.7726284398138523,-29.329949140548706,0.36824999999999997,10000
134,-610.7351516026021,1.8576077936589719,-30.547703552246094,0.36350000000000005,10000
135,-594.137623868416,1.8852086325734854,-32.126999292373654,0.35875,10000
136,-623.9532195112993,2.0261326114833356,-33.09619512557983,0.354,10000
137,-597.7046793619076,1.7688023881614208,-34.37420271873474,0.34925000000000006,10000
138,-588.9869109652445,1.7350608803331853,-35.25448066711426,0.34450000000000003,10000
139,-581.0451153322495,1.775842959433794,-35.94238027572632,0.33975,10000
140,-575.1155221725762,1.7640498365461825,-37.308063697814944,0.33499999999999996,10000
141,-603.1216756567226,1.7528890482336283,-38.49026840209961,0.33025000000000004,10000
142,-634.9150087609142,2.192592885196209,-39.696208782196045,0.3255,10000
143,-602.6208071102902,2.0429208952188493,-40.97067483901978,0.32075,10000
144,-625.9650309218677,1.963937425762415,-42.36538155555725,0.31600000000000006,10000
145,-620.6336739665225,1.8065271525830031,-43.253799753189085,0.31125,10000
146,-586.2617436012357,1.6310050342977047,-44.41662207603454,0.3065,10000
147,-572.6078315359949,2.1290806499123573,-45.136686687469485,0.30174999999999996,10000
148,-616.367976120291,1.955702242553234,-45.67107263565063,0.29700000000000004,10000
149,-573.4929609412569,1.651399046778679,-46.496471118927005,0.29225,10000
150,-564.268107029398,1.5361064102500677,-47.09686321258545,0.2875,10000
151,-639.9132238391655,1.7406474141776562,-47.92884956359863,0.28275000000000006,10000
152,-559.5064658038904,1.9307101069390773,-48.46243330001831,0.278,10000
153,-593.6159198513731,1.426361679583788,-48.58834453582764,0.27325,10000
154,-560.7214050406232,1.833053431659937,-48.70118715286255,0.26850000000000007,10000
155,-583.8861407222032,1.8577314706146717,-49.902377414703366,0.26375000000000004,10000
156,-555.9800458944071,1.8615903855860234,-50.71668695449829,0.259,10000
157,-556.6249608817564,1.9347045221924781,-52.021509971618656,0.25425,10000
158,-596.863964761648,1.727156826853752,-53.20678020477295,0.24950000000000006,10000
159,-572.8034084409754,1.867841589525342,-53.86091815948486,0.24475000000000002,10000
160,-530.2666816490657,1.9749447850883006,-54.49459644317627,0.24,10000
161,-576.8934121902729,2.019742287024856,-55.59462038040161,0.23525000000000007,10000
162,-559.478648416954,1.962540993541479,-55.79734375,0.23050000000000004,10000
163,-529.9529324539719,1.8279968716204167,-56.54966619491577,0.22575,10000
164,-561.9643334677547,1.9924599228054285,-57.215192584991456,0.22099999999999997,10000
165,-520.5376420196053,1.8532899391651154,-58.09038187026977,0.21625000000000005,10000
166,-566.6400439153708,2.0115279244631528,-58.74368556976319,0.21150000000000002,10000
167,-524.4650971166562,2.1015051633864643,-59.62374530792236,0.20675,10000
168,-570.8949294571346,1.7767068441957234,-60.850346908569335,0.20200000000000007,10000
169,-552.1900577707363,1.9924423299729823,-61.45756963729858,0.19725000000000004,10000
170,-548.3412615197799,1.9446867172420026,-61.78615182876587,0.1925,10000
171,-509.3539992106441,2.0893751788139343,-62.55150806427002,0.18774999999999997,10000
172,-547.4971745140894,1.9248731496930123,-63.0285693359375,0.18300000000000005,10000
173,-487.60216481893264,1.98939328096807,-63.698803100585934,0.17825000000000002,10000
174,-543.6522559557466,1.9049979632347822,-63.668648891448974,0.1735,10000
175,-486.17464330018225,2.12423064686358,-64.16735149383545,0.16875000000000007,10000
176,-526.8860839596994,1.9422403109073638,-64.27074914932251,0.16400000000000003,10000
177,-498.92324862792105,2.1522287246584892,-64.14665576934814,0.15925,10000
178,-520.3965527321453,1.8761338140070438,-64.76288425445557,0.15449999999999997,10000
179,-549.1767970423568,1.9939816781133413,-65.17520824432373,0.14975000000000005,10000
180,-492.92766285626664,1.8586870083212852,-65.80874605178833,0.14500000000000002,10000
181,-495.75451845617573,2.0048114585131405,-66.15227672576904,0.14024999999999999,10000
182,-492.7595147702254,1.9743524653464555,-66.50076417922973,0.13550000000000006,10000
183,-482.1960555013841,2.1825046652555464,-66.70985509872436,0.13075000000000003,10000
184,-512.245880074787,1.9658239801973105,-66.78350505828857,0.126,10000
185,-512.6351049775607,1.8584535465389491,-67.03063804626464,0.12124999999999997,10000
186,-501.4014620103142,2.043533165156841,-67.37261341094971,0.11650000000000005,10000
187,-493.8245285644301,2.0130495897680523,-67.51628396987915,0.11175000000000002,10000
188,-489.28269278539636,2.036952348202467,-67.74174118041992,0.10699999999999998,10000
189,-496.94223961328913,1.9811134027689696,-67.98722679138183,0.10225000000000006,10000
190,-478.9564489515133,1.9686292443424462,-68.65076919555663,0.09750000000000003,10000
191,-480.50166176521117,2.1749263048917054,-68.59425680160523,0.09275,10000
192,-457.3432402835425,1.905355824045837,-68.89638275146484,0.08800000000000008,10000
193,-471.8160869651286,2.1030299258232117,-69.69263418197632,0.08325000000000005,10000
194,-472.431148898542,1.911629584133625,-70.03975261688232,0.07850000000000001,10000
195,-479.78294343560157,2.238052691966295,-69.98517974853516,0.07374999999999998,10000
196,-448.68825913650244,2.1697987710684536,-70.24685035705566,0.06900000000000006,10000
197,-439.48279208166605,2.099061316102743,-70.34662115097046,0.06425000000000003,10000
198,-458.5200351996464,1.8920536645501853,-70.50671489715576,0.0595,10000
199,-464.23855444450754,2.129084056392312,-70.5860799407959,0.054750000000000076,10000
200,-447.2134652610101,2.0419098376482725,-71.41757005691528,0.05,10000
201,-452.2212317187999,2.0117327631264925,-71.84546972274781,0.05,10000
202,-469.399939982762,2.2539541788399218,-72.50149351119995,0.05,10000
203,-443.45816981865397,1.9808829061686992,-72.94415025711059,0.05,10000
204,-443.792497831272,2.093637195751071,-72.55037437438965,0.05,10000
205,-436.3691252770645,2.211601042598486,-72.54744438171387,0.05,10000
206,-458.9365069524969,2.007500560544431,-73.06612272262574,0.05,10000
207,-435.5266152198314,1.8968603570014237,-73.84360387802124,0.05,10000
208,-452.35814430832784,1.7196896824985743,-73.84313365936279,0.05,10000
209,-444.01012104153443,1.7824990264326335,-74.2835269355774,0.05,10000
210,-446.81412390047404,1.6775037928670644,-74.59710363388062,0.05,10000
211,-462.01852890834954,1.8954140001907944,-74.54425731658935,0.05,10000
212,-460.9873741570176,1.9521737168729305,-74.51554790496826,0.05,10000
213,-427.8492499091614,2.0427449122816324,-75.01093231201172,0.05,10000
214,-446.88771306561847,2.196617166697979,-75.16039615631104,0.05,10000
215,-453.1363051675342,2.004990731999278,-74.87613624572754,0.05,10000
216,-471.74332676252203,2.166340280547738,-75.48564764022827,0.05,10000
217,-463.0576914583107,1.8844084394723177,-75.79001665115356,0.05,10000
218,-456.01351337461136,1.9777254503965378,-76.34792167663574,0.05,10000
219,-448.78706660478576,2.215487400069833,-76.43354011535645,0.05,10000
220,-442.58302978203756,1.9643249966204166,-76.88452560424804,0.05,10000
221,-449.20559227041826,2.1639817817509175,-77.45475046157837,0.05,10000
222,-456.1168596787216,2.1209101735055444,-77.8615259552002,0.05,10000
223,-450.02671537268753,1.904622777029872,-77.34610820770264,0.05,10000
224,-432.23750879567905,1.9502650088444353,-77.95123706817627,0.05,10000
225,-439.8183431883484,2.0907680856436492,-78.48352741241455,0.05,10000
226,-454.4039950587372,2.1554652109742163,-78.47911106109619,0.05,10000
227,-436.8740422513701,2.091605969145894,-79.04642135620117,0.05,10000
228,-457.66926923129654,1.949409342557192,-78.99388412475587,0.05,10000
229,-444.61284198842367,1.9686288899555802,-79.32012147903443,0.05,10000
230,-457.28649955316104,1.8651531799510122,-79.14510316848755,0.05,10000
231,-447.9897495130498,2.0816319488361477,-79.59456295013428,0.05,10000
232,-450.93165921036086,2.017935753390193,-79.74091575622559,0.05,10000
233,-494.6154870332939,1.7010637500882149,-79.55488744735717,0.05,10000
234,-452.80610285244893,2.1582265014573934,-80.0566301727295,0.05,10000
235,-464.6600775977052,1.7425950269401074,-80.06408727645874,0.05,10000
236,-451.31874967180653,2.066983426772058,-79.91339956283569,0.05,10000
237,-443.30854616664107,2.0525777138769628,-80.01648536682129,0.05,10000
238,-429.4874429228355,1.983033397346735,-80.06564846038819,0.05,10000
239,-456.12942277185317,2.0243434343487023,-80.18675313949585,0.05,10000
240,-464.763947756753,1.9637582624331116,-80.42605024337769,0.05,10000
241,-444.7447327490263,1.9594424173235894,-80.37503545761109,0.05,10000
242,-454.93521148281303,2.140641482062638,-80.05236484527587,0.05,10000
243,-476.87308244760624,2.0024100567400454,-80.08513368606567,0.05,10000
244,-429.1699688112781,1.9589442973583937,-80.07617876052856,0.05,10000
245,-479.10494262575645,2.068406270891428,-80.58833881378173,0.05,10000
246,-462.30584087227766,1.6999656650424004,-80.54871379852295,0.05,10000
247,-463.86367950406145,2.040672933384776,-80.45130241394043,0.05,10000
248,-448.5877508613997,1.9770522359758615,-80.3674033164978,0.05,10000
249,-454.6780914657143,1.8815910813957453,-79.86030326843262,0.05,10000
250,-463.49479605535254,2.020320290401578,-80.04406147003174,0.05,10000
251,-445.6864308175866,1.884470114968717,-79.98649820327759,0.05,10000
252,-455.82459491412203,1.8196158608049153,-79.90826791763305,0.05,10000
253,-454.08792574459704,1.9472726460546255,-79.96081249237061,0.05,10000
254,-450.29583787339436,1.9153576674312354,-80.09828084945678,0.05,10000
255,-472.1165494016213,1.9434466148167848,-80.2901749420166,0.05,10000
256,-494.7749629195373,1.5787852957099675,-80.48985858917236,0.05,10000
257,-447.05448821719665,2.129710690677166,-80.51891742706299,0.05,10000
258,-476.0474212829831,1.9484911666065454,-80.45153163909912,0.05,10000
259,-459.7286952902971,1.7998823442682623,-80.48186878204346,0.05,10000
260,-464.0517640886265,1.8598979057371616,-80.50065505981445,0.05,10000
261,-459.7164651944767,1.872296647876501,-80.5362285232544,0.05,10000
262,-457.64952665409584,1.8683635321632028,-80.75648839950561,0.05,10000
263,-472.3499729849095,1.9572238222509624,-81.40924152374268,0.05,10000
264,-495.998405650112,1.9976977992802858,-81.15393341064453,0.05,10000
265,-462.9656450113237,2.15968480437994,-81.38035335540772,0.05,10000
266,-448.6925365649887,2.040095713734627,-82.06373462677001,0.05,10000
267,-430.29590450883506,2.119148925766349,-82.29302974700927,0.05,10000
268,-465.06779056344277,1.8041704210639,-81.93570663452148,0.05,10000
269,-475.59196970385665,1.8487997487932444,-81.97425540924073,0.05,10000
270,-460.31481462175765,1.9732184740900993,-82.07971958160401,0.05,10000
271,-462.85222690785326,1.991074144206941,-82.06967056274414,0.05,10000
272,-450.16041774662546,2.2606126657128334,-82.38724029541015,0.05,10000
273,-464.58923798101,1.9700873006507755,-82.48633388519288,0.05,10000
274,-449.83716179810045,1.8319823529571295,-82.30876838684082,0.05,10000
275,-449.90655256862595,1.9303269105404615,-82.36821487426758,0.05,10000
276,-448.8144928103069,2.293188011199236,-82.39651473999024,0.05,10000
277,-461.853698145801,1.9737208772450685,-82.89676929473877,0.05,10000
278,-431.335448970457,1.8403882770985365,-83.30350994110107,0.05,10000
279,-471.2297931506844,1.87493285253644,-83.20421661376953,0.05,10000
280,-477.0437143439365,1.9437017427384853,-83.42722164154053,0.05,10000
281,-467.9361925274823,1.9758192383125424,-83.4424052810669,0.05,10000
282,-455.9520950051045,2.056846708282828,-83.70803413391113,0.05,10000
283,-483.154466331854,1.891666118502617,-84.14198455810546,0.05,10000
284,-480.4941699191835,2.0003126475214956,-84.09718704223633,0.05,10000
285,-450.0019079974328,1.86482807636261,-84.03936882019043,0.05,10000
286,-445.82054449151536,1.9406064756959678,-84.0915337753296,0.05,10000
287,-444.8876053698165,1.9405236104875803,-84.60026077270508,0.05,10000
288,-476.3907732735192,1.9467765321582555,-84.46654624938965,0.05,10000
289,-471.5846069377786,2.4128058978170155,-84.47474296569824,0.05,10000
290,-479.28246762062827,1.9965086483210326,-84.29312191009521,0.05,10000
291,-456.70095617046684,1.7599525534361602,-84.24363094329834,0.05,10000
292,-473.55094078817575,2.1926959297806023,-84.6835055923462,0.05,10000
293,-466.0265269799028,2.1266680385172365,-84.55523216247559,0.05,10000
294,-444.65887455662244,2.048791170194745,-84.6889183807373,0.05,10000
295,-445.92060856745053,1.93165481261909,-85.12786254882812,0.05,10000
296,-477.9357036741943,1.7484453783929348,-84.94389881134033,0.05,10000
297,-463.62849191424857,1.9334222592413426,-84.5581629562378,0.05,10000
298,-439.2959521351232,1.8609058029949666,-84.2739340209961,0.05,10000
299,-431.9142914863769,2.176452849470079,-84.80654949188232,0.05,10000
300,-450.5736625092498,2.0286376141756772,-84.6885782623291,0.05,10000
301,-452.8124638277208,1.9889718540385366,-84.75469676971436,0.05,10000
302,-438.6888168747979,1.949620918482542,-84.65629306793213,0.05,10000
303,-435.6564749093804,1.7233512487635017,-84.78991474151611,0.05,10000
304,-453.8069143704786,1.9122992558032275,-84.56625823974609,0.05,10000
305,-472.19269585407864,1.8452913549542427,-84.75563762664795,0.05,10000
306,-472.2948242165097,2.22686552464962,-85.04209209442139,0.05,10000
307,-449.6467507340744,2.187584651261568,-85.1108554840088,0.05,10000
308,-454.9064387511606,1.9363063764944672,-85.32219524383545,0.05,10000
309,-445.0455809773559,2.1677596873790024,-84.9539037322998,0.05,10000
310,-481.29475426896926,2.0479875788465143,-85.40893863677978,0.05,10000
311,-471.8425294085562,1.677218991369009,-85.48509338378906,0.05,10000
312,-453.7503137155061,1.8509074850007892,-85.75358596801757,0.05,10000
313,-459.1882187621127,1.9154812041297555,-85.88614418029785,0.05,10000
314,-444.87676529533707,1.9969964341819286,-85.38674934387207,0.05,10000
315,-450.5531224771937,2.000321959629655,-85.26837886810303,0.05,10000
316,-437.574914017804,2.014470094963908,-85.52624988555908,0.05,10000
317,-451.40164051991593,1.8090317317470908,-85.50574684143066,0.05,10000
318,-458.80802574629377,1.9050306708365679,-85.7184321975708,0.05,10000
319,-437.0329941999404,2.0662279784679414,-85.94362979888916,0.05,10000
320,-462.29327944646906,1.951202142983675,-85.71490955352783,0.05,10000
321,-440.55865377836733,2.0876572985202073,-86.10301483154296,0.05,10000
322,-452.0079194352754,2.042680030539632,-85.5560013961792,0.05,10000
323,-428.0903808211791,1.9780135966092347,-85.18863380432128,0.05,10000
324,-443.3907461081168,1.9385000121593476,-85.29700469970703,0.05,10000
325,-452.50135402555316,1.9418888709694146,-85.00163806915283,0.05,10000
326,-446.5860694882134,1.8663975735753775,-85.15015621185303,0.05,10000
327,-468.37343909818486,2.1633359863609076,-85.5574426651001,0.05,10000
328,-476.420632864338,2.2567925707250835,-85.68190757751465,0.05,10000
329,-435.27370252519063,1.7952047285810113,-85.29501731872558,0.05,10000
330,-451.237644923201,1.86796977981925,-85.38479358673095,0.05,10000
331,-447.59275595967006,2.0093296560272575,-85.41667026519775,0.05,10000
332,-432.1883936381216,1.980614994764328,-85.33559104919433,0.05,10000
333,-450.3695988427951,1.8777121011167766,-85.16287612915039,0.05,10000
334,-457.19166462086633,2.0804999428987503,-85.41497951507569,0.05,10000
335,-445.987123750509,1.7762800857424736,-85.59225719451905,0.05,10000
336,-446.1154593735982,1.7138647684082389,-85.44827751159669,0.05,10000
337,-444.06688862413773,2.1135811561346056,-85.35417526245118,0.05,10000
338,-455.32373206807137,2.1937317634001374,-85.17435157775878,0.05,10000
339,-444.26498919377514,1.8120089518278837,-84.9586088180542,0.05,10000
340,-482.20450742888437,1.9055367470532656,-84.62806186676025,0.05,10000
341,-483.7257565238985,1.6932831686735152,-84.45127975463868,0.05,10000
342,-446.6431461043816,1.7175733365863561,-84.38053798675537,0.05,10000
343,-478.61530680111605,1.594601247496903,-84.27252700805664,0.05,10000
344,-447.0864556837391,2.149252614453435,-84.21301574707032,0.05,10000
345,-469.6847573104981,1.8724927743524313,-83.95531791687011,0.05,10000
346,-465.05524486320206,2.346373600140214,-83.7551989364624,0.05,10000
347,-445.77340766025077,1.8489155876636505,-83.56082153320312,0.05,10000
348,-468.21464539550965,1.716119034960866,-83.51482566833496,0.05,10000
349,-447.4513562130631,2.1075197266042234,-83.53210674285889,0.05,10000
350,-459.32374025729047,2.0172654020041225,-83.68028514862061,0.05,10000
351,-439.0457191162321,1.9266016978025435,-83.75895694732667,0.05,10000
352,-469.4744335485405,1.9288115336745977,-83.98625648498535,0.05,10000
353,-471.74533542695775,1.8979662255942822,-84.26061504364014,0.05,10000
354,-460.8928293046087,1.973546441271901,-84.16262828826905,0.05,10000
355,-454.9912063250695,1.9288649098575115,-84.13534366607666,0.05,10000
356,-426.2381096752093,1.9827629297226668,-83.92306365966797,0.05,10000
357,-453.04795086581964,1.9582778202369808,-83.69907962799073,0.05,10000
358,-445.5955400863267,1.7480379402637483,-83.46406497955323,0.05,10000
359,-434.43990708520505,1.5467970813438296,-83.32378490447998,0.05,10000
360,-470.3551644987857,1.756723899692297,-83.45114902496339,0.05,10000
361,-429.5134163832588,1.8238166752830147,-83.70949180603027,0.05,10000
362,-469.43348340326327,2.0224247517809273,-83.66275886535645,0.05,10000
363,-464.40019418014157,2.0178948360309006,-84.19090343475342,0.05,10000
364,-454.19039810708716,2.063864645771682,-83.91436687469482,0.05,10000
365,-453.0520180262641,1.755040867254138,-83.90933261871338,0.05,10000
366,-461.2938682217191,1.7376539634540678,-83.69104549407959,0.05,10000
367,-438.6471435237503,1.9999340437725186,-83.61857582092286,0.05,10000
368,-461.1998803982526,1.7555425185710192,-83.83889041900635,0.05,10000
369,-440.33771157582925,1.7923692705109715,-83.6426990890503,0.05,10000
370,-453.97720329624946,1.7818608682230115,-83.28143901824951,0.05,10000
371,-443.9002692558373,1.869069710932672,-83.57508754730225,0.05,10000
372,-440.53967054694976,1.6568419704958797,-83.73918914794922,0.05,10000
373,-436.82897070420023,1.7432908091321588,-83.73766620635986,0.05,10000
374,-437.41070992293226,2.093473784029484,-84.00075416564941,0.05,10000
375,-465.5582160382714,1.7207375457510352,-83.8891647720337,0.05,10000
376,-471.63841360750786,1.8340827906876802,-83.98979675292969,0.05,10000
377,-444.87597006011373,1.7700982260890306,-83.9534581375122,0.05,10000
378,-428.8360552282247,1.8604341404139995,-84.07139022827148,0.05,10000
379,-452.7164855774339,2.054702010154724,-83.82177021026611,0.05,10000
380,-461.1656275994265,1.6636048413068056,-83.25010925292969,0.05,10000
381,-451.20636613949216,1.960322996377945,-83.18620487213134,0.05,10000
382,-439.0483329298192,2.0510823722183704,-83.61826549530029,0.05,10000
383,-451.13093252051493,2.0175210232287646,-83.50326416015625,0.05,10000
384,-458.80981162624727,1.885572917573154,-83.91788581848145,0.05,10000
