v_id,task_id,delay,energy,completed,comm_delay,comp_delay,wait_delay,action
veh_0,7,4.787644456646448,0.12939014788556305,True,4.786013856460029,0.0016306001864192555,0.0,0
veh_0,15,5.588941558877225,0.37129813742675405,True,5.581001196181506,0.006309762509298779,0.0016306001864192555,0
veh_0,17,5.4572823851957715,0.26011060277020104,True,5.445228856215892,0.004113166284160842,0.007940362695718035,0
veh_0,13,4.131306958444319,0.4122293032064993,True,4.111831209642239,0.007422219822201538,0.012053528979878877,0
veh_0,16,4.524706158525383,0.3000089279216226,True,4.5001302572163135,0.0051001525069891895,0.019475748802080414,0
veh_0,20,5.324330212877387,0.34737941413675066,True,5.293865496384859,0.005888815183458042,0.024575901309069604,1
veh_0,14,5.267118561268898,0.2502207373032091,True,5.232695969224151,0.003957875552219352,0.030464716492527646,1
veh_0,18,5.576304156858946,0.12503532448467425,True,5.540488956115729,0.0013926086984703391,0.03442259204474699,1
veh_0,6,3.7452531809262384,0.46569394634890277,True,3.700864274110865,0.008573706072155882,0.03581520074321733,0
veh_0,9,4.861901467418924,0.11391347353654857,True,4.816197530638947,0.001315029964603182,0.04438890681537321,1
veh_0,5,3.9487765169435662,0.4000478407206494,True,3.8958507935078783,0.007221786655711413,0.0457039367799764,1
veh_0,10,3.985808774522535,0.50183656760104,True,3.923631045944015,0.009252005142831997,0.05292572343568781,1
veh_0,1,4.079026953984829,0.4779973863742528,True,4.008090895857996,0.008758329548313458,0.0621777285785198,0
veh_0,4,4.478343785937459,0.4060812789987246,True,4.400166135457742,0.007241592352882943,0.07093605812683326,0
veh_0,3,3.0006019113027875,0.14971079126558692,True,2.9200140478073213,0.0024102130157502744,0.0781776504797162,1
veh_0,2,3.225585372746454,0.09453112031036573,True,3.1437356339715743,0.0012618752794129997,0.08058786349546647,1
veh_0,11,3.273279921490913,0.19346607358418458,True,3.1881985009445386,0.003231681771494784,0.08184973877487947,0
veh_0,19,3.157643375278327,0.08727910226865523,True,3.071430658818343,0.001131295913609436,0.08508142054637426,1
veh_0,12,2.7631557576720907,0.4442033751833835,True,2.668592692246889,0.008350348965218291,0.08621271645998368,0
veh_0,8,2.934450280354081,0.12685176706759776,True,2.8379177631401546,0.0019694517887239244,0.09456306542520199,0
veh_1,34,3.6442810668220966,0.19987649092108475,True,3.641011739351545,0.003269327470551386,0.0,0
veh_1,30,3.686754883611936,0.1160133597713851,True,3.6819016692798128,0.0015838868615717398,0.003269327470551386,0
veh_1,21,3.7658596509631557,0.17715327767500685,True,3.7582150140803487,0.0027914225506840674,0.004853214332123126,1
veh_1,23,2.8931761748329743,0.27376174026282885,True,2.8806324296308365,0.0048991083193304094,0.0076446368828071935,0
veh_1,35,3.6566530022460175,0.11988644935121989,True,3.642440016060067,0.0016692409838123842,0.012543745202137602,0
veh_1,26,2.9308580050794104,0.36949058750715397,True,2.909837174578233,0.006807844315227433,0.014212986185949987,1
veh_1,29,3.434283164043069,0.20981572584376829,True,3.40974796861874,0.0035143649231516175,0.02102083050117742,0
veh_1,28,3.0922880248200078,0.16733314156082768,True,3.065019170398542,0.0027336589971368452,0.024535195424329036,1
veh_1,32,2.7748589833674764,0.20530271611907597,True,2.744032881199869,0.0035572477461415456,0.02726885442146588,0
veh_1,27,2.1578255297618893,0.19449591605702152,True,2.1235342161163646,0.0034652114779171574,0.030826102167607426,1
veh_1,36,2.550643349623621,0.4854548290992763,True,2.5071443682697647,0.009207667708331573,0.03429131364552458,0
veh_1,31,2.7167706588554403,0.3465317253079042,True,2.666874417879002,0.006397259622582284,0.04349898135385616,1
veh_1,33,2.2423110861904605,0.3180621751096027,True,2.1864908998918087,0.005923945322213693,0.049896240976438445,0
veh_1,38,2.202590461853432,0.4428251245049168,True,2.138341441352952,0.008428834201827745,0.055820186298652145,1
veh_1,39,2.1284090248526573,0.3226065546131706,True,2.058119497159346,0.006040507192831543,0.0642490205004799,1
veh_1,22,1.8392203778437912,0.44472931464523596,True,1.76038834152588,0.008542508624599543,0.07028952769331144,1
veh_1,40,1.7568183213092001,0.25233134982956906,True,1.6732743128572694,0.004711972134019928,0.07883203631791098,0
veh_1,25,2.006101234660308,0.44514007299061714,True,1.914037232195004,0.008519994013373342,0.08354400845193091,1
veh_1,24,1.7108220877645577,0.12128686447694312,True,1.6166556791455435,0.0021024061537097535,0.09206400246530426,0
veh_1,37,1.8007519486144874,0.41379950515951613,True,1.6986492797482329,0.007936260247240676,0.09416640861901401,0
veh_2,44,1.9006614740773617,0.4793347393660732,True,1.891453069904021,0.00920840417334066,0.0,0
veh_2,60,1.80454699519371,0.19151465347657876,True,1.7918666712850948,0.0034719197352745565,0.00920840417334066,0
veh_2,53,1.9243541552901886,0.37453548948402016,True,1.9045640343987726,0.007109796982800649,0.012680323908615216,0
veh_2,45,1.9539709472416362,0.43046613186212696,True,1.9259566950519882,0.008224131298232141,0.019790120891415863,0
veh_2,54,1.6615192237404162,0.33344294822318754,True,1.6271615448952834,0.006343426655484694,0.028014252189648006,0
veh_2,52,1.6027138122689752,0.12335722427502231,True,1.5662022293842188,0.0021539040396236025,0.0343576788451327,0
veh_2,47,1.6638756381918047,0.16554959143932274,True,1.6243779390660753,0.0029861162409732397,0.036511582884756304,1
veh_2,58,1.8715642148022689,0.1392555094261754,True,1.8296473349550066,0.0024191807215325064,0.03949769912572955,0
veh_2,48,1.6730634022178457,0.0685966663206162,True,1.6301006091660046,0.001045913204579123,0.041916879847262056,0
veh_2,43,1.2315761764372677,0.2852717953537029,True,1.183144576393631,0.005468806991795332,0.042962793051841176,1
veh_2,49,1.2250395857441794,0.15707817157604212,True,1.1737011625015223,0.0029068231990205377,0.04843160004363651,1
