episode,reward,loss,mean_q,epsilon,buffer_size
28,-1243.8686655087397,12.978703908920288,252.70510318756104,0.867,5600
29,-1222.6087601115628,13.431182558536529,248.0691799736023,0.86225,5800
30,-1173.7284688140671,14.309703097343444,247.8277611923218,0.8575,6000
31,-1142.1891246669702,14.271905572414399,250.1692123603821,0.85275,6200
32,-1054.5932025696932,13.549676244258881,248.3676509475708,0.848,6400
33,-1184.945934154999,13.070845839977265,246.75906644821168,0.84325,6600
34,-1035.9045088483347,11.880575075149537,237.19824891090394,0.8385,6800
35,-1023.1354411249295,10.860420751571656,228.80789752662182,0.83375,7000
36,-1026.9766192571217,10.091043221950532,216.50963671684266,0.829,7200
37,-1111.8993979000502,10.30980045080185,207.11466851711273,0.82425,7400
38,-1194.989349309316,10.14050478219986,203.5799457168579,0.8195,7600
39,-1221.3329943348158,10.42996554851532,199.51126806259154,0.81475,7800
40,-1031.7384924909,9.86944349527359,195.92397926330565,0.81,8000
41,-1108.1195230681203,9.806709215641021,185.23904673576354,0.80525,8200
42,-1055.4225967048667,10.046439259052276,179.5523051261902,0.8005,8400
43,-1125.5308109352334,9.009664595127106,172.26769758224486,0.79575,8600
44,-1103.1714480730086,9.595374618768693,164.68815289467574,0.791,8800
45,-1251.5214970010059,8.90128757238388,156.23279003709555,0.78625,9000
46,-1195.978261920385,8.149481426477433,147.16662753343581,0.7815,9200
47,-985.1159323499452,7.115775291919708,141.67478543162346,0.77675,9400
48,-1121.171629526645,7.05067685008049,136.96278489112854,0.772,9600
49,-990.224688450912,7.390242425203323,131.32556583166124,0.76725,9800
50,-1121.532693388856,8.01685153722763,126.6092713880539,0.7625,10000
51,-1237.0123701883072,7.644524019956589,118.36784227371216,0.75775,10000
52,-1220.1361843840464,7.214724085330963,111.80901491165162,0.753,10000
53,-1101.0468484901944,7.743081473112106,104.95279152393341,0.7482500000000001,10000
54,-996.835861564392,6.840221040248871,98.60702962994576,0.7435,10000
55,-1151.5316644639718,6.493452796936035,92.23806927919388,0.73875,10000
56,-940.0386091241387,5.784634388685227,86.50167562246322,0.734,10000
57,-1078.9537188144348,5.234184132814407,78.7165269947052,0.72925,10000
58,-1027.8137606992434,5.075098075866699,73.72840749621392,0.7245,10000
59,-1007.0559418392984,5.517861334085464,70.43672450780869,0.71975,10000
60,-1003.791336339733,5.059437378644943,64.52618768513203,0.7150000000000001,10000
61,-992.9527308940087,4.828461371660232,58.512356758117676,0.71025,10000
62,-1073.2050347469105,4.992969433665276,53.71179750442505,0.7055,10000
63,-1044.9199138683537,5.1082955539226536,51.73941457748413,0.70075,10000
64,-1069.3036313149844,4.352654471993446,49.08534337997437,0.696,10000
65,-905.2221259433212,4.5522762036323545,43.23310470581055,0.69125,10000
66,-1032.2747720179566,4.1600188463926315,38.350256786346435,0.6865,10000
67,-924.4741474358824,4.342508260607719,33.84394705295563,0.6817500000000001,10000
68,-997.6812299907449,3.8664325404167177,30.370480520725252,0.677,10000
69,-966.546252928404,4.601570866107941,25.711610927581788,0.67225,10000
70,-1005.3474026320558,4.199355073571205,22.800297951698305,0.6675,10000
71,-1039.6610119291033,4.1772383534908295,21.0704589176178,0.66275,10000
72,-958.4515592990855,4.276040814518929,16.398715517520905,0.658,10000
73,-924.3396419169749,3.9680278342962265,12.099500539302825,0.65325,10000
74,-1065.520941258441,3.453453658223152,8.777284370660782,0.6485000000000001,10000
75,-1022.9793064376761,3.708643438220024,6.255701867267489,0.64375,10000
76,-1030.3871281897136,3.184311322569847,2.84654121465981,0.639,10000
77,-1105.7076565718214,3.562743240594864,-0.4007972222566605,0.63425,10000
78,-908.8973489213573,3.2061113372445105,-4.282412697374821,0.6295,10000
79,-1015.3998969821537,3.869776064157486,-7.3603241262305525,0.62475,10000
80,-893.5040530820409,3.207330107688904,-10.432536920011044,0.62,10000
81,-1007.5786348797767,3.240941497385502,-11.515349008049816,0.6152500000000001,10000
82,-952.5716299227983,2.9100616824626924,-13.478421511435881,0.6105,10000
83,-869.3326886756447,3.3404541581869127,-15.48710333070252,0.60575,10000
84,-964.3842150314731,2.768446651697159,-17.750586997009815,0.601,10000
85,-1066.4445033669367,3.1508476454019547,-20.833661971092223,0.59625,10000
86,-890.9448652764243,3.308732766211033,-23.629837033748625,0.5915,10000
87,-1040.657792820141,3.3357541543245315,-24.836865646839144,0.58675,10000
88,-846.6736649376098,3.379559844434261,-27.010624935626982,0.5820000000000001,10000
89,-843.071625650578,3.5877261817455293,-29.38898284673691,0.57725,10000
90,-845.6706207404807,3.107924481332302,-30.496583342552185,0.5725,10000
91,-951.4658597787251,3.534381482899189,-32.24198394060135,0.56775,10000
92,-805.6934935625894,3.2775326332449914,-33.04401746273041,0.563,10000
93,-779.8761279936887,3.5374032080173494,-33.708067665100096,0.55825,10000
94,-876.0713698571872,3.0160779270529745,-34.89782318115235,0.5535,10000
95,-967.9393967558011,3.2363560685515402,-35.32159034729004,0.5487500000000001,10000
96,-852.2537404971501,2.9613798359036445,-37.87578526496887,0.544,10000
97,-959.1854643498403,3.1350585335493086,-39.09665928840637,0.53925,10000
98,-927.5600531244195,2.75262436568737,-39.93570713043213,0.5345,10000
99,-938.0551714008062,3.281009051501751,-41.59140321731567,0.5297499999999999,10000
100,-785.5496751488183,3.082664331197739,-42.64735960006714,0.525,10000
101,-905.8866583648238,3.449886777102947,-43.43803210258484,0.52025,10000
102,-918.2299456439197,3.519285309612751,-44.88860650062561,0.5155000000000001,10000
103,-829.1225598221628,3.014534064233303,-45.35992532730103,0.51075,10000
104,-889.0336042888638,3.1756242340803147,-46.162341604232786,0.506,10000
105,-777.2441370944256,3.072031505405903,-47.976523857116696,0.50125,10000
106,-790.0578282542295,3.1505571004748343,-49.61144334793091,0.49650000000000005,10000
107,-864.0689353060004,2.965730934739113,-49.747224712371825,0.49175,10000
108,-832.6777388688757,2.8142932409048083,-50.74285576820373,0.487,10000
109,-958.5375838365356,3.219621390402317,-52.56481641769409,0.48225000000000007,10000
110,-901.1506203192782,3.2266449096798895,-53.18365263938904,0.47750000000000004,10000
111,-899.9521526383548,3.1898099318146707,-53.8956080532074,0.47275,10000
112,-1025.0781506819833,3.1420099356770517,-54.005320148468016,0.46799999999999997,10000
113,-926.2928919647109,3.013731223344803,-55.10857003211975,0.46325000000000005,10000
114,-815.3471000338529,3.459901770055294,-57.306673469543455,0.4585,10000
115,-877.6598072885416,3.079820477068424,-58.07973217010498,0.45375,10000
116,-939.6455852641612,3.6135311096906664,-58.40416463851929,0.44900000000000007,10000
117,-810.6540748757296,3.111597269177437,-59.50946605682373,0.44425000000000003,10000
118,-856.0850056277793,3.1121140736341477,-61.10550615310669,0.4395,10000
119,-782.4308211118289,3.152645321190357,-62.628483562469484,0.43474999999999997,10000
120,-891.8796963312975,3.710706047415733,-62.41817859649658,0.43000000000000005,10000
121,-892.3942796752326,3.273031950891018,-62.9879591178894,0.42525,10000
122,-800.4171021255871,2.8742217788100244,-63.617750854492186,0.4205,10000
123,-874.0146404703545,3.311573951840401,-64.47800352096557,0.41575000000000006,10000
124,-835.0587598443498,3.051507712304592,-64.51464469909668,0.41100000000000003,10000
125,-854.7238355670623,3.0421793591976165,-64.91328876495362,0.40625,10000
126,-774.5160130143721,3.477578946352005,-65.12688625335693,0.40149999999999997,10000
127,-741.7560145801968,3.0331826853752135,-66.042829246521,0.39675000000000005,10000
128,-969.324082744489,3.5582484355568886,-64.94507734298706,0.392,10000
129,-749.7884833863441,3.412350541949272,-65.30885299682618,0.38725,10000
130,-848.1081790588468,3.2769735315442086,-66.02097734451294,0.38250000000000006,10000
131,-702.4330934724552,3.2748379242420196,-67.12434144973754,0.37775000000000003,10000
132,-720.0346262248468,3.094829225540161,-67.98429901123046,0.373,10000
133,-980.4030404401766,3.1741926112771033,-68.37700902938843,0.36824999999999997,10000
134,-726.5744407500376,3.0737946382164956,-68.95837051391601,0.36350000000000005,10000
135,-711.6884931983827,3.7825407546758654,-70.1314101409912,0.35875,10000
136,-759.7857303743855,3.2508818984031675,-72.35309633255005,0.354,10000
137,-809.1756527346021,3.2413696536421774,-73.06995210647582,0.34925000000000006,10000
138,-763.1137706230649,3.3150122259557246,-74.13020788192749,0.34450000000000003,10000
139,-763.0103248031539,3.5003340032696726,-75.76082948684693,0.33975,10000
140,-736.0602934439029,3.167839816510677,-76.98366588592529,0.33499999999999996,10000
141,-761.1546903670662,3.2127919745445253,-76.92997116088867,0.33025000000000004,10000
142,-737.2199100653463,3.1628909888863563,-77.13292142868042,0.3255,10000
143,-733.3588912173848,3.3835050943493843,-76.9166819381714,0.32075,10000
144,-750.3259988894062,3.6424680280685426,-76.78719442367554,0.31600000000000006,10000
145,-726.6687015697854,3.3683084136247636,-78.21904975891113,0.31125,10000
146,-707.2999409055155,3.4947067642211915,-79.68221035003663,0.3065,10000
147,-777.566621930508,3.380332929491997,-80.59485662460327,0.30174999999999996,10000
148,-713.149792384736,3.242182802259922,-81.27996000289917,0.29700000000000004,10000
149,-794.0656046250725,3.4418851336836815,-80.82873136520385,0.29225,10000
150,-815.9754720720346,3.310523073375225,-81.11279642105103,0.2875,10000
151,-764.4545098754427,3.24157928198576,-81.22336406707764,0.28275000000000006,10000
152,-707.3296014076199,3.0316721594333647,-81.94958473205567,0.278,10000
153,-684.9224156430861,3.409898791909218,-81.85840003967286,0.27325,10000
154,-643.7399040017942,3.3285614110529425,-83.01403102874755,0.26850000000000007,10000
155,-707.7246444708956,3.2731345166265964,-82.37648746490478,0.26375000000000004,10000
156,-732.1194168367199,3.250948154628277,-82.37264633178711,0.259,10000
157,-773.3294203796955,3.67614572763443,-82.66650800704956,0.25425,10000
158,-781.6598782354795,3.194767081141472,-82.85143947601318,0.24950000000000006,10000
159,-635.7847770116276,3.2440973302721976,-82.55657602310181,0.24475000000000002,10000
160,-650.0968602559923,3.1778455302119255,-82.42103271484375,0.24,10000
161,-679.8454977273607,3.7170343798398973,-82.50224910736084,0.23525000000000007,10000
162,-865.4769421922773,3.5896343663334846,-82.9847332572937,0.23050000000000004,10000
163,-735.8135017836079,3.4009647205471993,-85.19701404571533,0.22575,10000
164,-766.2761812031544,3.6445554110407827,-85.64871116638183,0.22099999999999997,10000
165,-694.1390280350246,3.327275523245335,-85.343527469635,0.21625000000000005,10000
166,-689.1854627528179,3.4825715634226797,-85.42421850204468,0.21150000000000002,10000
167,-651.5088737028863,3.5857281896471975,-84.92891334533691,0.20675,10000
168,-679.1949148456112,3.6391799521446226,-84.75508392333984,0.20200000000000007,10000
169,-639.0020019812359,3.7769257831573486,-84.34781385421753,0.19725000000000004,10000
170,-690.2231621727406,3.4759569236636163,-85.13037254333496,0.1925,10000
171,-646.4751729037284,3.2307180073857307,-85.26569566726684,0.18774999999999997,10000
172,-615.7265398202152,3.170021215081215,-85.93131113052368,0.18300000000000005,10000
173,-655.707112990119,3.4961479660868644,-86.73886476516724,0.17825000000000002,10000
174,-723.3389303508346,2.9897406160831452,-86.74237802505493,0.1735,10000
175,-649.2690603853305,3.3816625124216078,-87.26718040466308,0.16875000000000007,10000
176,-595.0076185336837,3.233643361032009,-87.1626155090332,0.16400000000000003,10000
177,-638.8230062661814,3.205843230187893,-87.09590322494506,0.15925,10000
178,-628.6887020340845,2.993144769072533,-87.60817533493042,0.15449999999999997,10000
179,-602.1655802514457,3.12719604074955,-88.01770626068115,0.14975000000000005,10000
180,-613.6847049873296,3.321792855411768,-88.90567420959472,0.14500000000000002,10000
181,-623.6108058806286,2.9972277039289477,-89.60399518966675,0.14024999999999999,10000
182,-623.5306848680187,3.1588311180472375,-89.20988861083984,0.13550000000000006,10000
183,-615.7377621186721,3.4574035876989364,-88.38461318969726,0.13075000000000003,10000
184,-607.8292952723968,3.4616653253138066,-89.80844663619995,0.126,10000
185,-633.3643431923012,3.4247859811782835,-89.34716764450073,0.12124999999999997,10000
186,-618.8245161500065,3.5480979213118555,-89.8698762512207,0.11650000000000005,10000
187,-628.372700708064,3.264311818778515,-89.79821479797363,0.11175000000000002,10000
188,-596.6897962255908,3.124224796295166,-89.57027603149415,0.10699999999999998,10000
189,-633.6306369481623,3.1988740015029906,-90.64727338790894,0.10225000000000006,10000
190,-587.3935039919321,3.2516764056682588,-91.1640545654297,0.09750000000000003,10000
191,-674.7286994841218,3.192781490981579,-91.6331163406372,0.09275,10000
192,-571.5207680000221,3.089223820269108,-91.632353515625,0.08800000000000008,10000
193,-591.2509624274261,3.06390545219183,-92.21626148223876,0.08325000000000005,10000
194,-588.9594639275803,3.076788082718849,-92.27555137634278,0.07850000000000001,10000
195,-572.4271454010537,3.0797861167788505,-92.80759300231934,0.07374999999999998,10000
196,-603.4334285965514,3.282338683158159,-93.26719596862793,0.06900000000000006,10000
197,-578.3207386037371,3.1143406082689764,-94.22947338104248,0.06425000000000003,10000
198,-569.9995217673494,3.3465610674023627,-94.9707134628296,0.0595,10000
199,-556.9880954522255,3.4476489526033403,-95.36339519500733,0.054750000000000076,10000
200,-567.8578445510326,3.8585325011610987,-95.72261054992676,0.05,10000
201,-543.408487087001,3.3326142397522927,-95.14284061431884,0.05,10000
202,-550.6022185325819,3.1658126029372213,-95.52196340560913,0.05,10000
203,-560.9848051514372,2.8434909066557883,-94.98298522949219,0.05,10000
204,-601.5700743729653,3.206132234632969,-96.42513195037841,0.05,10000
205,-566.184908504698,3.2336543852090838,-96.70912124633789,0.05,10000
206,-543.6910029674035,3.026153009235859,-97.589563331604,0.05,10000
207,-562.3258950772786,3.8019388261437417,-96.50557922363281,0.05,10000
208,-566.522463385145,3.5250559788942337,-96.36022823333741,0.05,10000
209,-610.9860641688512,3.278618208169937,-96.90560981750488,0.05,10000
210,-591.662350102155,2.8572495973110197,-97.00406391143798,0.05,10000
211,-555.3312303088394,2.8364876398444174,-97.8810425567627,0.05,10000
212,-567.3131749244427,3.0216123516857625,-97.32019199371338,0.05,10000
213,-573.85058214167,3.2512917536497117,-98.0023727798462,0.05,10000
214,-557.9550242191226,3.3363568980991842,-98.2227123260498,0.05,10000
215,-601.1547538859572,3.3626039110124113,-98.97411201477051,0.05,10000
216,-594.7461960155332,3.526763345450163,-99.0293529510498,0.05,10000
217,-586.5391019978605,3.5736683064699175,-99.136706199646,0.05,10000
218,-653.2994675866825,3.2462454061210155,-99.37664657592774,0.05,10000
219,-558.0057338332854,3.4823708188533784,-99.74330772399902,0.05,10000
220,-556.8088820481595,3.2784215708076956,-99.73615795135498,0.05,10000
221,-550.9716479887666,2.7404874278604985,-98.97719261169433,0.05,10000
222,-547.1835578346099,3.2443311068415643,-98.32447666168213,0.05,10000
223,-558.4309526994447,2.9839024169743062,-99.02180732727051,0.05,10000
224,-579.03469990844,3.0552238757908343,-99.35836338043212,0.05,10000
225,-541.3428736856288,3.333105690777302,-99.58848323822022,0.05,10000
226,-559.7336049393768,3.1732299682497977,-99.89508888244629,0.05,10000
227,-568.4446694726828,3.4272585824131965,-100.16041675567627,0.05,10000
228,-534.1505747963505,3.1614022317528723,-100.0001049041748,0.05,10000
229,-567.3585225963159,3.101571335196495,-99.6326957321167,0.05,10000
230,-544.5296786127399,3.3091224712133407,-99.1524122619629,0.05,10000
231,-561.7694115197496,3.4798445203900337,-99.00060123443603,0.05,10000
232,-574.813555715511,3.4208550104498863,-99.19836132049561,0.05,10000
233,-577.3591327764509,3.268042856454849,-99.9585971069336,0.05,10000
234,-574.731355066815,3.097900071144104,-100.37845035552978,0.05,10000
235,-581.4554078488313,3.359444539397955,-101.03402118682861,0.05,10000
236,-581.3019630412869,3.4753763777017594,-101.74344467163085,0.05,10000
237,-689.9708076318981,3.0465481628477575,-101.30291412353516,0.05,10000
238,-548.4159546867179,3.416117337793112,-101.38002201080322,0.05,10000
239,-554.4962945530896,3.429485863596201,-101.46637672424316,0.05,10000
240,-689.3923315612436,2.9547240632772445,-101.8583793258667,0.05,10000
241,-579.8952836531464,3.537915128469467,-101.61721054077148,0.05,10000
242,-569.4132629254149,3.2531047555804253,-100.97345249176026,0.05,10000
243,-561.4699128890666,3.4500490549206733,-100.00260314941406,0.05,10000
244,-606.3741124383778,3.1743703320622445,-99.94779651641846,0.05,10000
245,-557.1954493789026,3.546946266144514,-99.54534748077393,0.05,10000
246,-552.0415531109747,3.229465782940388,-100.19539821624755,0.05,10000
247,-669.7531410247951,3.6506004759669306,-100.38859672546387,0.05,10000
248,-604.302820941919,3.6449782088398934,-101.78956970214844,0.05,10000
249,-548.9909212789245,3.74258694678545,-102.90621398925781,0.05,10000
250,-551.3908828932679,3.3512583580613136,-103.44950786590576,0.05,10000
251,-547.4394508199712,3.30781310915947,-104.43640758514404,0.05,10000
252,-570.7026796724067,3.051103149354458,-103.32907539367676,0.05,10000
253,-607.210217781614,3.511962715536356,-103.08768955230713,0.05,10000
254,-577.0518314338278,3.0365007044374943,-102.37287040710449,0.05,10000
255,-576.0436941277527,3.186654872149229,-102.79527046203613,0.05,10000
256,-563.3185682180916,3.314215742200613,-102.22187927246094,0.05,10000
257,-562.8051704535736,3.389902740418911,-102.4575415802002,0.05,10000
258,-542.5364730231724,3.277001945823431,-102.50567054748535,0.05,10000
259,-584.171553724371,3.6387958036363126,-101.82233810424805,0.05,10000
260,-552.1699660920291,3.18931856662035,-101.38741302490234,0.05,10000
261,-598.9658269700839,3.446068278849125,-102.17202564239501,0.05,10000
262,-570.3324633589168,2.8714155891537665,-102.67336841583251,0.05,10000
263,-579.7954703788041,3.1282821214199066,-102.59269691467286,0.05,10000
264,-550.4245323057368,3.4105214296281336,-103.04716205596924,0.05,10000
265,-596.0134726134274,3.6978450129926204,-102.57253234863282,0.05,10000
266,-572.8263632634903,3.3521090032160283,-103.6045753479004,0.05,10000
267,-555.8052855555959,3.3024875703454017,-103.68002471923828,0.05,10000
268,-569.868369514783,3.1004445281624795,-103.61712852478027,0.05,10000
269,-577.177536466453,3.0675750459730624,-102.55404289245605,0.05,10000
270,-574.901452839256,3.119154220223427,-103.88792831420898,0.05,10000
271,-559.5098113385206,3.480588778555393,-104.33412696838379,0.05,10000
272,-575.6649996612742,3.0321929694712164,-103.49171955108642,0.05,10000
273,-545.587596607335,3.268329050093889,-103.06904846191406,0.05,10000
274,-555.5860536327093,3.337520277649164,-102.8575556564331,0.05,10000
275,-582.5715341192796,3.1184921130537986,-102.65104301452637,0.05,10000
276,-623.3350942922037,2.9454508969187736,-102.71508853912354,0.05,10000
277,-579.820849955874,3.2680525200068953,-102.96392589569092,0.05,10000
278,-558.0334743916263,3.1756957501173018,-102.57897712707519,0.05,10000
279,-581.5319033961316,3.3231281745433807,-102.3865641784668,0.05,10000
280,-641.7193363439843,3.3412916968762874,-102.24515316009521,0.05,10000
281,-570.0881095623165,3.3612613843381407,-102.05822128295898,0.05,10000
282,-570.6655776705928,3.26018720805645,-102.37602375030518,0.05,10000
283,-555.2388268008661,3.591601691991091,-102.0389924621582,0.05,10000
284,-548.0184080954593,3.263466093093157,-101.81635173797608,0.05,10000
285,-589.657068608359,3.4577978591620924,-101.88189464569092,0.05,10000
286,-565.802047074014,3.6222636198997495,-101.99755855560302,0.05,10000
287,-580.7625634227884,2.9641738940775393,-101.0200463104248,0.05,10000
288,-592.1139274469346,3.5109050077199937,-101.411169090271,0.05,10000
289,-555.1010060386697,3.193417172729969,-102.1765064239502,0.05,10000
290,-565.6148511609312,2.7992883518338205,-102.50581447601319,0.05,10000
291,-564.6087525928614,3.0625713793188334,-102.11750179290772,0.05,10000
292,-563.7747630466998,3.360073104202747,-102.19522190093994,0.05,10000
293,-583.9652908775915,3.259605151116848,-102.30615978240967,0.05,10000
294,-574.758867249981,3.140880904942751,-101.97318180084228,0.05,10000
295,-542.2326452728411,3.2160431100428104,-101.46195240020752,0.05,10000
296,-535.6832022223668,2.842855816483498,-101.34545917510987,0.05,10000
297,-542.0380463114125,2.9318281683325766,-101.086802444458,0.05,10000
298,-558.4379750904916,3.0838427424430845,-100.79269611358643,0.05,10000
299,-548.4539624991207,3.090065885782242,-100.65011955261231,0.05,10000
300,-557.1081175134553,2.736736707687378,-100.18849082946777,0.05,10000
301,-564.6930352381206,3.17079133823514,-100.41167449951172,0.05,10000
302,-556.1539862738398,3.0788610318303107,-101.45328308105469,0.05,10000
303,-691.748066637272,3.1656569756567476,-102.8426138305664,0.05,10000
304,-573.8632829517143,3.3205439963936807,-102.83670501708984,0.05,10000
305,-551.326941341911,3.445246948748827,-102.73523830413818,0.05,10000
306,-571.4942201311088,3.7554423828423023,-103.17213108062744,0.05,10000
307,-581.1659995296055,3.298039606064558,-102.45973735809326,0.05,10000
308,-572.5719174363345,3.228087090998888,-102.50398242950439,0.05,10000
309,-554.0442038679431,3.042744344472885,-102.73313301086426,0.05,10000
310,-665.2070193135371,3.0888632018864155,-102.98727561950683,0.05,10000
311,-548.9638976317825,3.2975988031923773,-102.43920265197754,0.05,10000
312,-557.6617425125052,2.8307818920910357,-101.59280765533447,0.05,10000
313,-553.5495095180833,3.138524726778269,-101.2849457168579,0.05,10000
314,-563.716447586696,3.0122299285233023,-101.74304931640626,0.05,10000
315,-568.6652526827161,2.887226615101099,-102.45663425445557,0.05,10000
316,-567.2066272856875,2.853358745276928,-103.34387554168701,0.05,10000
317,-555.0761880288829,3.2900333005189895,-104.2628377532959,0.05,10000
318,-560.9156244257035,3.0594909009337425,-103.88388339996338,0.05,10000
319,-578.5261065477412,3.3783611112833025,-102.8284434890747,0.05,10000
320,-602.2663960836937,3.478959027975798,-102.28220054626465,0.05,10000
321,-549.1652811635743,3.1048074463009834,-101.35362213134766,0.05,10000
322,-584.0833059848242,3.1723444168269634,-101.04854850769043,0.05,10000
323,-575.6164155441559,3.6206354516744614,-100.538310546875,0.05,10000
324,-549.7517270368302,3.126966439783573,-100.40150928497314,0.05,10000
325,-552.8248986891936,3.247592776566744,-100.54762599945069,0.05,10000
326,-560.0183925921114,3.0625174066424368,-101.27995738983154,0.05,10000
327,-563.3317692426411,2.8431438916921614,-101.47449619293212,0.05,10000
328,-571.4678133191035,2.8120306082069875,-101.94952842712402,0.05,10000
329,-661.3675892146018,3.3490811099112032,-101.838229637146,0.05,10000
330,-585.2757635879423,2.961785786449909,-101.13117965698243,0.05,10000
331,-559.2333263706869,2.8690053109824656,-101.72405754089355,0.05,10000
332,-549.1715394382054,3.090906800478697,-101.10868335723877,0.05,10000
333,-551.8855895895755,3.120678428411484,-100.6235587310791,0.05,10000
334,-596.7411463554574,2.852256353199482,-99.3072864151001,0.05,10000
335,-553.8321333101057,2.6629519160091877,-99.25731300354003,0.05,10000
336,-597.444845888752,2.8672355850040914,-99.14340534210206,0.05,10000
337,-571.9838334543128,2.9602058947086336,-98.9737134552002,0.05,10000
338,-547.8263447606433,2.813865256011486,-98.63137409210205,0.05,10000
339,-549.472150788051,2.871772249490023,-98.26250728607178,0.05,10000
340,-560.4576112685122,2.7557762016355993,-98.01387428283691,0.05,10000
341,-582.0475415249556,3.0607874982059,-98.0678503036499,0.05,10000
342,-597.6102114131945,3.0811698265373706,-99.13905769348145,0.05,10000
343,-556.3755263061095,3.0622680485248566,-99.74816345214843,0.05,10000
344,-668.29372940184,2.837246324270964,-100.39864833831787,0.05,10000
345,-591.0235707284189,3.3266248475015163,-101.30342555999756,0.05,10000
346,-558.2129074284475,3.533869679570198,-101.0436650466919,0.05,10000
347,-569.9312046448333,3.7364273780584334,-100.60355819702148,0.05,10000
348,-550.2133519094892,3.3061705197393896,-100.32272018432617,0.05,10000
349,-535.3318700809734,2.9955236285924913,-100.4465650177002,0.05,10000
350,-572.0087291869024,3.30981532946229,-100.62665508270264,0.05,10000
351,-566.1727622942651,3.431231585741043,-100.2284496307373,0.05,10000
352,-538.9970461817032,3.2713045950233934,-99.8667749786377,0.05,10000
353,-538.1363799635058,3.14813001960516,-99.88116668701171,0.05,10000
354,-559.3022705108987,3.0334302698075772,-100.24569919586182,0.05,10000
355,-567.903109854879,3.2307504138350485,-99.87573955535889,0.05,10000
356,-584.8699086974725,3.044668847471476,-99.86512210845947,0.05,10000
357,-545.1297666813113,3.1411588548868896,-99.60385520935058,0.05,10000
358,-560.2953584723628,3.1409630819410084,-100.59258895874024,0.05,10000
359,-537.390200422906,3.2479377022385596,-100.34206897735595,0.05,10000
360,-551.5626501168633,2.962419422864914,-99.89299076080323,0.05,10000
361,-647.6217412817836,3.43557174064219,-100.18905368804931,0.05,10000
362,-547.8628029714503,2.9119889403879644,-100.90275894165039,0.05,10000
363,-579.0283885419424,2.7926669834554194,-100.87597515106201,0.05,10000
364,-548.5892446297543,2.9431674015522002,-100.76508041381835,0.05,10000
365,-577.303093165381,3.1336097115278245,-100.9596968460083,0.05,10000
366,-566.2748813426773,3.010871328115463,-101.46826522827149,0.05,10000
367,-546.2521925102952,3.1420842280983923,-101.49796298980714,0.05,10000
368,-557.7478687546073,2.628508691713214,-100.95609050750733,0.05,10000
369,-563.2066988851989,3.01303475394845,-100.91943267822266,0.05,10000
370,-538.9134188795347,2.7883555491268637,-101.7887922668457,0.05,10000
371,-560.0466986852553,2.9269918695092203,-102.69780303955078,0.05,10000
372,-533.9947989925574,3.0367260867357255,-102.83937564849853,0.05,10000
373,-572.6996556683421,3.42804225794971,-102.7516554260254,0.05,10000
374,-567.5136559860011,3.14890370413661,-102.7243941116333,0.05,10000
375,-555.2427549191838,2.6714185105264185,-102.79929084777832,0.05,10000
376,-537.6970429264313,3.186345438361168,-102.3282550048828,0.05,10000
377,-539.8281021916926,2.9278613640367985,-102.83242080688477,0.05,10000
378,-549.055746271258,2.8222829338908197,-103.12541568756103,0.05,10000
379,-560.2387827873392,2.7043363394588233,-103.04953929901123,0.05,10000
380,-557.0777245844234,2.8458188325166702,-102.9438228225708,0.05,10000
381,-554.6879801595534,3.3712379413843157,-103.60369060516358,0.05,10000
382,-574.4963311109344,2.8504151579737664,-104.02143726348876,0.05,10000
