v_id,task_id,delay,energy,completed,comm_delay,comp_delay,wait_delay,action
veh_0,8,5.928997849755279,0.2225956565679657,True,5.925731082840488,0.0032667669147912167,0.0,1
veh_0,4,5.266537159495681,0.38378836027687485,True,5.256645954566266,0.006624438014624244,0.0032667669147912167,1
veh_0,19,5.7861542673640285,0.12080108160213074,True,5.775002041210812,0.0012610212238004523,0.00989120492941546,1
veh_0,20,5.702833314863452,0.3411074662852267,True,5.6859961386122535,0.005684950097982083,0.011152226153215913,1
veh_0,13,5.528753881225075,0.3719770120803743,True,5.505578280388347,0.006338424585529817,0.016837176251197995,0
veh_0,18,4.210671461620649,0.264818388916382,True,4.183036100225638,0.0044597605582825115,0.023175600836727813,0
veh_0,9,5.40400490552005,0.14593483091235004,True,5.374525752657324,0.0018437914677155362,0.027635361395010324,0
veh_0,2,3.778463209291047,0.092445212477201,True,3.747884729124602,0.0010993273037190996,0.029479152862725858,0
veh_0,12,4.9863232447337555,0.4289012870733155,True,4.9481563700998645,0.007588394467446337,0.030578480166444957,0
veh_0,3,3.58525989710843,0.22540013794991265,True,3.5432936784512306,0.0037993440233080066,0.03816687463389129,0
veh_0,16,4.394540199223485,0.22569223402372646,True,4.348929921870185,0.0036440586961004923,0.0419662186571993,1
veh_0,15,3.841654178931773,0.09555348776311201,True,3.794891810185248,0.0011520913932251905,0.0456102773532998,1
veh_0,17,4.079365807932445,0.1548481470627626,True,4.030312538752415,0.0022909004335047688,0.046762368746524986,1
veh_0,1,3.5494444458555274,0.12183224669296654,True,3.4986542625941572,0.0017369140813404992,0.04905326918002976,1
veh_0,11,3.9854795618182486,0.42487955386025494,True,3.9269771829162567,0.007712195640621847,0.050790183261370254,1
veh_0,6,3.3377221645412014,0.40550341563848613,True,3.2717640701404673,0.007455715498741629,0.05850237890199211,1
veh_0,7,2.837831800841054,0.39284868757728897,True,2.764569646618098,0.00730405982222216,0.06595809440073373,1
veh_0,5,3.069352818321417,0.4115200105267362,True,2.9884579554790225,0.00763270861943892,0.0732621542229559,1
veh_0,10,2.904775026824646,0.2208454647681672,True,2.820027260138916,0.0038529038433355606,0.08089486284239482,0
veh_0,14,2.802285378445652,0.4873772838139668,True,2.7083317324301284,0.009205879329793309,0.08474776668573036,0
veh_1,28,3.424575943202067,0.35898447885128987,True,3.418079869598961,0.006496073603106005,0.0,1
veh_1,37,3.528962900957653,0.5143977726984129,True,3.5128814481902166,0.009585379164330214,0.006496073603106005,1
veh_1,33,3.4141322845054263,0.2649400640811606,True,3.3934307165996866,0.004620115138303274,0.01608145276743622,1
veh_1,22,2.9457398488485924,0.5043214464286155,True,2.9155349590060817,0.009503321936771095,0.020701567905739494,1
veh_1,36,3.108017711636913,0.24471183717633943,True,3.0735332917092175,0.004279530085184945,0.030204889842510588,0
veh_1,39,3.092311541949599,0.47089234081019304,True,3.049019079021504,0.00880804300039956,0.034484419927695534,1
veh_1,29,3.3289623625674585,0.11194157494120427,True,3.2840878857176827,0.0015820139216805491,0.0432924629280951,0
veh_1,24,2.377427898778907,0.270882891125905,True,2.3276012843634857,0.0049521375656454035,0.04487447684977564,0
veh_1,40,3.0134748056128124,0.372793004289948,True,2.9567836878491622,0.006864503348229127,0.04982661441542104,0
veh_1,26,2.7434270683170072,0.2990175170904712,True,2.6812918585832644,0.005444091970092772,0.05669111776365017,1
veh_1,38,2.463876456994499,0.39259223938482385,True,2.394368276128285,0.007372971132470821,0.062135209733742945,1
veh_1,21,2.232820444142012,0.15389804396145307,True,2.1606664356837055,0.0026458275920923204,0.06950818086621377,1
veh_1,27,1.9263398363100608,0.5049627135460375,True,1.8444554646737688,0.009730363177985996,0.0721540084583061,0
veh_1,32,2.605199842064395,0.25018948728960005,True,2.5188154437710653,0.004500026657037789,0.08188437163629209,0
veh_1,34,2.4566791980757867,0.4709399470117463,True,2.3613482704963213,0.008946529286135662,0.08638439829332988,1
veh_1,25,2.355299927645937,0.36276791676774134,True,2.253164274586034,0.0068047254804376196,0.09533092757946554,1
veh_1,30,1.9158995150013411,0.33932620216815795,True,1.8073388056592068,0.0064250562822313175,0.10213565305990316,1
veh_1,23,1.8552832713011231,0.3265664490243621,True,1.7405393408466707,0.0061832211123179085,0.10856070934213448,0
veh_1,35,1.7947926896873811,0.44270771417113075,True,1.6715289107316524,0.008519848501276284,0.11474393045445239,0
veh_1,31,1.8262651742561393,0.40655747510038337,True,1.6952092876559341,0.00779210764447648,0.12326377895572867,0
veh_2,48,1.803037268494987,0.23118602959592566,True,1.798773302563581,0.004263965931405797,0.0,0
veh_2,49,1.6455663275353358,0.31555580494281477,True,1.635318309166907,0.0059840524370229145,0.004263965931405797,0
veh_2,45,1.818262788059115,0.09199373996770122,True,1.8065362021317584,0.0014785675589276724,0.01024801836842871,0
veh_2,47,1.89570641176062,0.24216323559640882,True,1.8795124636140583,0.004467362219205365,0.011726585927356382,0
veh_2,41,1.5310595790370587,0.4739593805390277,True,1.5056875807958754,0.009178050094621379,0.01619394814656175,1
veh_2,57,1.584157686774941,0.31984582336819806,True,1.5526993119287797,0.006086376604978205,0.025371998241183125,0
veh_2,52,1.7691987828313378,0.3285027386662903,True,1.7315166565431592,0.006223751442017175,0.031458374846161326,1
veh_2,43,1.590357547654194,0.35909749939191987,True,1.545802631904558,0.006872789461457486,0.037682126288178505,1
veh_2,51,1.7433503000697907,0.333067557218041,True,1.6924725276813304,0.006322856638824553,0.044554915749635986,0
veh_2,59,1.311125139767759,0.11747823973434326,True,1.2581494324711058,0.002097934908192644,0.050877772388460536,1
veh_2,44,1.83766555046373,0.429160290417997,True,1.7764619297446658,0.008227913422411007,0.05297570729665318,1
