episode,seed,geometry,reward,moving_avg_reward,actor_loss,critic_loss,entropy,total_loss,steps,cum_opt_steps,ep_wall_time_sec
47,2,corridor_2400m,-3890.946374851839,-4114.154182922825,-0.019579442217946053,43829.9453125,-0.0,21914.953125,600,47,3.1618
48,2,corridor_2400m,-4596.322387339466,-4140.937322121771,0.046419478952884674,67067.8828125,-0.0,33533.98828125,600,48,3.2081
49,2,corridor_2400m,-3746.7289886073786,-4129.983658727102,0.3377336263656616,41547.453125,2.165540907299528e-29,20774.064453125,600,49,3.2779
50,2,corridor_2400m,-3815.237550808296,-4107.570665471744,-0.021394377574324608,37375.6328125,-0.0,18687.794921875,600,50,3.3396
51,2,corridor_2400m,-4229.263407224239,-4120.7235405692345,-0.12216890603303909,48020.984375,-0.0,24010.369140625,600,51,3.5071
52,2,corridor_2400m,-4011.8319387707875,-4124.778612658714,0.008920456282794476,45634.69140625,-0.0,22817.35546875,600,52,3.3906
53,2,corridor_2400m,-3996.653042084531,-4113.038014820809,-0.07127557694911957,46794.56640625,-0.0,23397.212890625,600,53,3.2683
54,2,corridor_2400m,-4003.713537368575,-4099.68901627694,-0.18926876783370972,40876.94140625,-0.0,20438.28125,600,54,3.1592
55,2,corridor_2400m,-3931.7334669190263,-4093.085577985582,-0.22178030014038086,43550.1640625,-0.0,21774.859375,600,55,3.1861
56,2,corridor_2400m,-4255.609222587047,-4099.063732101814,3.970491647720337,51667.3125,-0.0,25837.626953125,600,56,3.552
57,2,corridor_2400m,-4855.912345472923,-4116.328990445811,-1.360054850578308,91034.578125,-0.0,45515.9296875,600,57,3.2281
58,2,corridor_2400m,-3924.327242408765,-4119.694499059439,-0.001542620942927897,50045.28515625,-0.0,25022.640625,600,58,3.1344
59,2,corridor_2400m,-4167.990494095192,-4118.00557397735,0.5465084910392761,49730.44140625,-0.0,24865.767578125,600,59,3.1606
60,2,corridor_2400m,-4137.947264225372,-4078.0383981544805,-0.02136043831706047,48176.640625,-0.0,24088.298828125,600,60,3.3527
61,2,corridor_2400m,-3763.068026111105,-4068.764730051679,0.1861911565065384,39493.07421875,-0.0,19746.72265625,600,61,3.2521
62,2,corridor_2400m,-4219.910856777354,-4078.2376554730026,-1.1475605964660645,53406.328125,-0.0,26702.015625,600,62,3.16
63,2,corridor_2400m,-3988.849346250694,-4080.3129331146074,0.2885507345199585,42374.6796875,1.2686094257443384e-23,21187.62890625,600,63,3.2112
64,2,corridor_2400m,-4243.742351496456,-4082.3124176038978,-0.14154542982578278,70347.6171875,-0.0,35173.66796875,600,64,3.2571
65,2,corridor_2400m,-4273.500566457619,-4109.0148043746485,-2.0343453884124756,56325.23828125,-0.0,28160.583984375,600,65,3.125
66,2,corridor_2400m,-3533.426417861899,-4103.122333246852,-0.3340892791748047,35471.515625,7.203301356639713e-05,17735.423828125,600,66,3.1041
67,2,corridor_2400m,-3718.1462656534504,-4065.3703207740787,-0.11661084741353989,44564.6015625,-0.0,22282.18359375,600,67,3.0938
68,2,corridor_2400m,-3514.379038480568,-4057.159078242761,0.7263132929801941,36799.1640625,-0.0,18400.30859375,600,68,3.0897
69,2,corridor_2400m,-4057.222743325733,-4042.263933800139,-0.050247836858034134,40693.82421875,-0.0,20346.861328125,600,69,3.14
70,2,corridor_2400m,-3573.007976743304,-4005.9428009830526,-0.7982125282287598,33109.625,-0.0,16554.013671875,600,70,3.1065
71,2,corridor_2400m,-3720.677802068131,-3998.457254167582,-0.04891669750213623,41837.72265625,-0.0,20918.8125,600,71,3.1072
72,2,corridor_2400m,-4106.833831458222,-4002.930152179494,1.3944779634475708,64825.48828125,0.527076005935669,32414.1328125,600,72,3.105
73,2,corridor_2400m,-4382.94392208034,-4027.3792020499823,-0.049797650426626205,68104.03125,-0.0,34051.96484375,600,73,3.095
74,2,corridor_2400m,-3421.3845127613167,-4009.5070903453848,0.206946462392807,28563.806640625,-0.0,14282.1103515625,600,74,3.096
75,2,corridor_2400m,-4144.812712261658,-4019.450453207597,-0.10605205595493317,48263.67578125,-0.0,24131.732421875,600,75,3.1245
76,2,corridor_2400m,-3795.190964430065,-4000.710486566045,-0.22592437267303467,48978.01171875,-0.0,24488.779296875,600,76,3.0925
77,2,corridor_2400m,-4026.7897726351403,-4005.2385998254886,-1.2607383728027344,45756.55859375,-0.0,22877.01953125,600,77,3.4739
78,2,corridor_2400m,-3780.2155225214588,-3978.035037664888,-0.2867788076400757,44275.578125,-0.0,22137.501953125,600,78,4.0967
79,2,corridor_2400m,-3610.5401598903727,-3973.4954100409873,0.3216981887817383,35786.02734375,9.839692565911059e-17,17893.3359375,600,79,3.1553
80,2,corridor_2400m,-4205.03438988235,-3986.4886380101225,0.0022101285867393017,51514.87890625,-0.0,25757.44140625,600,80,3.2075
81,2,corridor_2400m,-3787.3216929186415,-3971.7572475332695,0.04549454525113106,34559.37109375,-0.0,17279.73046875,600,81,3.2229
82,2,corridor_2400m,-3910.173490866387,-3968.3686326031234,-0.016526367515325546,39270.328125,-0.0,19635.1484375,600,82,3.256
83,2,corridor_2400m,-4250.371427831067,-3976.825912128007,-0.10802608728408813,53876.375,-0.0,26938.080078125,600,83,3.1296
84,2,corridor_2400m,-4142.533046170476,-3981.453229088071,-0.3640269935131073,50809.5,-0.0,25404.38671875,600,84,3.0894
85,2,corridor_2400m,-3743.2222065961046,-3975.169520410641,-0.30505117774009705,37329.859375,0.019944803789258003,18664.625,600,85,3.0959
86,2,corridor_2400m,-3817.410842110008,-3960.562907728073,0.45644500851631165,41263.68359375,-0.0,20632.298828125,600,86,3.1825
87,2,corridor_2400m,-4197.005302727434,-3938.599339636557,0.1471664309501648,50981.44140625,-0.0,25490.8671875,600,87,3.1355
88,2,corridor_2400m,-3566.8452712000962,-3926.683273929601,0.18094265460968018,42441.73828125,-0.0,21221.05078125,600,88,3.1897
89,2,corridor_2400m,-4145.64314008359,-3925.938362129214,-0.4085811376571655,52994.39453125,-0.0,26496.7890625,600,89,3.1388
90,2,corridor_2400m,-3954.1256179290185,-3919.8109739193364,0.007060240022838116,52787.92578125,-0.0,26393.970703125,600,90,3.1229
91,2,corridor_2400m,-3317.4918186455775,-3904.958433670485,-0.12118671089410782,33496.39453125,-0.0,16748.076171875,600,91,3.1034
92,2,corridor_2400m,-4127.498234563067,-3901.878012930009,-0.46539106965065,52887.43359375,-0.0,26443.251953125,600,92,3.112
93,2,corridor_2400m,-3816.835425847483,-3896.1442155832347,-0.0825965404510498,54031.13671875,7.355907083558487e-18,27015.486328125,600,93,3.0764
94,2,corridor_2400m,-3889.9423841022003,-3884.3508833367596,0.006101070903241634,41487.5390625,-0.0,20743.775390625,600,94,3.1029
95,2,corridor_2400m,-3241.774286076068,-3849.9600073240417,0.8107056617736816,33010.0859375,-0.0,16505.853515625,600,95,3.054
96,2,corridor_2400m,-3679.3455545577885,-3854.823978547238,0.002957486780360341,34426.171875,-0.0,17213.08984375,600,96,3.093
97,2,corridor_2400m,-3249.273986261181,-3839.194902567496,-0.04051291197538376,26441.72265625,4.9337022199602825e-18,13220.8212890625,600,97,3.1039
98,2,corridor_2400m,-3741.0181592099875,-3846.7495399251425,0.23189887404441833,42268.33203125,-0.0,21134.3984375,600,98,3.0604
99,2,corridor_2400m,-3761.7813149571575,-3836.9014923128566,-0.25424623489379883,38275.82421875,1.2711249967097688e-13,19137.658203125,600,99,3.1108
100,2,corridor_2400m,-3685.311972054902,-3840.6449588232426,1.575527310371399,39468.3984375,-0.0,19735.775390625,600,100,3.0767
101,2,corridor_2400m,-4010.420866074367,-3850.303060956784,-0.48013585805892944,68377.046875,-0.0,34188.04296875,600,101,3.2327
102,2,corridor_2400m,-3563.87552409284,-3832.2044507112714,-0.30843794345855713,28382.353515625,-0.0,14190.8681640625,600,102,3.0944
103,2,corridor_2400m,-3696.585890798707,-3809.3258496685507,-0.5356183648109436,36602.671875,-0.0,18300.80078125,600,103,3.0811
104,2,corridor_2400m,-4094.807521905193,-3831.77328330668,-0.035072892904281616,59487.03515625,2.925855030364599e-33,29743.482421875,600,104,3.1133
105,2,corridor_2400m,-3542.2311232675524,-3811.68723034021,-0.10269371420145035,36588.5703125,-0.0,18294.181640625,600,105,3.0979
106,2,corridor_2400m,-3282.545348359463,-3794.5990431378564,-0.1245431900024414,32046.345703125,-0.0,16023.0478515625,600,106,3.6092
107,2,corridor_2400m,-4132.064372434764,-3798.108196464511,0.1367693990468979,55530.16015625,2.1233682704172466e-25,27765.216796875,600,107,3.1337
108,2,corridor_2400m,-3945.5445052360396,-3803.619162554997,0.0045515187084674835,60692.0859375,-0.0,30346.046875,600,108,3.1089
109,2,corridor_2400m,-3795.6603267154096,-3809.789834782498,0.05108679085969925,43550.53125,-0.0,21775.31640625,600,109,3.1973
110,2,corridor_2400m,-3686.1091280866294,-3792.4923260559735,2.461820363998413,34900.25,-0.0,17452.5859375,600,110,3.1848
111,2,corridor_2400m,-3219.1463779190326,-3773.55314888932,-0.07926815748214722,32013.876953125,-0.0,16006.859375,600,111,3.2425
112,2,corridor_2400m,-3382.7018748693363,-3755.970761689418,1.0209482908248901,33271.71484375,-0.0,16636.87890625,600,112,3.2459
113,2,corridor_2400m,-4095.797383556966,-3750.818293546949,0.27541202306747437,70242.7890625,-0.0,35121.671875,600,113,3.1354
114,2,corridor_2400m,-3442.639200863432,-3727.48849870338,0.260892391204834,30588.947265625,-0.0,15294.734375,600,114,3.1613
115,2,corridor_2400m,-3433.434407881166,-3717.1622387462153,-0.12771670520305634,32319.892578125,-0.0,16159.818359375,600,115,3.1465
116,2,corridor_2400m,-3671.0333301870855,-3712.282988348785,0.03090723417699337,40512.2578125,-0.0,20256.16015625,600,116,3.0993
117,2,corridor_2400m,-3720.9790020218334,-3696.4154449919315,0.41314977407455444,46858.578125,-0.0,23429.703125,600,117,3.1951
118,2,corridor_2400m,-3201.3916156682562,-3684.233656474203,-0.07681796699762344,27606.759765625,-0.0,13803.302734375,600,118,3.2358
119,2,corridor_2400m,-4334.034671672105,-3690.5133741938203,1.26438307762146,71976.1953125,1.980111236902093e-17,35989.36328125,600,119,3.1263
120,2,corridor_2400m,-3948.6853604715952,-3690.332032278573,0.8424022197723389,46639.1484375,-0.0,23320.416015625,600,120,3.0104
121,2,corridor_2400m,-3672.819530726215,-3702.1762893479276,-0.9361330270767212,41407.5,-0.0,20702.814453125,600,121,3.0329
122,2,corridor_2400m,-3939.984805944919,-3695.9258417273227,0.4198590815067291,50155.5546875,-0.0,25078.197265625,600,122,3.3972
123,2,corridor_2400m,-3839.5100890842496,-3696.6816638352147,-0.12324635684490204,46293.734375,-0.0,23146.744140625,600,123,3.1543
124,2,corridor_2400m,-3588.3789335975666,-3686.6295488183937,0.159283846616745,40694.0859375,-0.0,20347.203125,600,124,3.1639
125,2,corridor_2400m,-3902.7968112400936,-3708.663632990528,-0.028889430686831474,56928.71875,-0.0,28464.330078125,600,125,3.1151
126,2,corridor_2400m,-3735.730558736785,-3710.5431331298273,0.09862342476844788,47889.578125,-0.0,23944.88671875,600,126,3.1173
127,2,corridor_2400m,-3568.4130014420916,-3721.181100302524,-1.4660725593566895,34968.92578125,-0.0,17482.99609375,600,127,3.1381
128,2,corridor_2400m,-4460.816600485439,-3745.174381678373,-0.038242436945438385,91228.71875,-0.0,45614.3203125,600,128,3.1157
129,2,corridor_2400m,-3700.738531192928,-3743.139622219566,0.6400158405303955,44393.96484375,-0.0,22197.623046875,600,129,3.0957
130,2,corridor_2400m,-4102.401335056236,-3757.0426009862767,0.20067527890205383,64107.40625,-0.0,32053.904296875,600,130,3.105
131,2,corridor_2400m,-3638.6296979592657,-3744.649562049106,-0.0001004433652269654,33409.578125,-0.0,16704.7890625,600,131,3.1436
132,2,corridor_2400m,-3955.4919056483463,-3757.70344143429,-1.5566550493240356,41708.5390625,-0.0,20852.712890625,600,132,3.438
133,2,corridor_2400m,-3760.2110990629662,-3759.8242817097653,0.10563130676746368,47143.19921875,-0.0,23571.705078125,600,133,3.1351
134,2,corridor_2400m,-3626.8337263672374,-3744.2251551918334,0.04415794089436531,36421.38671875,-0.0,18210.73828125,600,134,3.9958
135,2,corridor_2400m,-3888.21126242845,-3755.7578264971967,-0.04147369787096977,38441.2578125,-0.0,19220.587890625,600,135,3.6095
136,2,corridor_2400m,-3501.43205688301,-3763.054050114649,0.28573185205459595,29908.25,-0.0,14954.4111328125,600,136,4.0098
137,2,corridor_2400m,-4200.265973958388,-3765.3274368321026,0.24178126454353333,65879.1171875,-0.0,32939.80078125,600,137,3.9144
138,2,corridor_2400m,-3876.3067963277426,-3763.0195132018266,0.14047905802726746,41418.29296875,3.961432463961825e-36,20709.287109375,600,138,4.2705
139,2,corridor_2400m,-3599.3531587044126,-3756.475940934793,-0.34351876378059387,37004.14453125,-0.0,18501.728515625,600,139,4.3137
140,2,corridor_2400m,-3647.1814124361554,-3755.178350413111,0.11716191470623016,32033.65625,-0.0,16016.9453125,600,140,4.568
141,2,corridor_2400m,-4234.977659883683,-3789.039393145265,0.7614914774894714,73332.328125,-0.0,36666.92578125,600,141,4.4489
142,2,corridor_2400m,-4080.585085219743,-3812.3021668236124,-1.9741965532302856,61785.69921875,4.387347857924329e-29,30890.875,600,142,4.221
143,2,corridor_2400m,-4073.0057043453403,-3811.542444183225,-0.9179363250732422,49947.65234375,-0.0,24972.908203125,600,143,4.2166
144,2,corridor_2400m,-4010.0288104576634,-3830.455431169699,0.00035302466130815446,49316.7109375,-0.0,24658.35546875,600,144,4.2879
145,2,corridor_2400m,-3895.806652747707,-3845.8678393319165,0.02641897276043892,55671.734375,-0.0,27835.89453125,600,145,4.1749
146,2,corridor_2400m,-3743.100290256943,-3848.270071334245,-0.37807565927505493,49792.640625,-0.0,24895.94140625,600,146,4.393
147,2,corridor_2400m,-3608.8179538618633,-3844.5313697289134,-0.45176875591278076,45330.421875,-0.0,22664.759765625,600,147,4.4466
148,2,corridor_2400m,-3676.2492152026466,-3860.35995638006,-0.8997561931610107,42982.21875,-0.0,21490.208984375,600,148,4.0574
149,2,corridor_2400m,-3686.9670410809076,-3838.791035360353,-1.1108136177062988,40301.703125,-0.0,20149.740234375,600,149,4.2348
150,2,corridor_2400m,-3643.6758951833453,-3828.624053184078,-0.08304277062416077,41303.734375,-0.0,20651.783203125,600,150,4.6686
151,2,corridor_2400m,-4128.192740952923,-3843.803160191635,-0.3848336338996887,77167.453125,-0.0,38583.33984375,600,151,4.4238
152,2,corridor_2400m,-3956.335416702986,-3844.3481805502374,0.3645421862602234,58499.20703125,-0.0,29249.96875,600,152,4.0856
153,2,corridor_2400m,-4308.250032136537,-3859.972845318647,0.30048808455467224,85408.125,-0.0,42704.36328125,600,153,4.016
154,2,corridor_2400m,-4121.21096665632,-3877.733913087272,0.059135254472494125,50946.78515625,-0.0,25473.451171875,600,154,4.1896
155,2,corridor_2400m,-4274.43552202622,-3890.1218701134767,-0.3739479184150696,63262.546875,-0.0,31630.900390625,600,155,4.742
156,2,corridor_2400m,-3643.469722430131,-3887.0465089032546,-0.023290863260626793,41908.26171875,-0.0,20954.107421875,600,156,4.2112
157,2,corridor_2400m,-4109.134443965076,-3905.070556987354,0.059642244130373,62082.6484375,-0.0,31041.384765625,600,157,3.9834
158,2,corridor_2400m,-3924.7763242831843,-3887.2025477806123,0.02149016782641411,55914.9765625,-0.0,27957.509765625,600,158,4.2362
159,2,corridor_2400m,-4009.819405217554,-3897.505243581433,-0.1130739226937294,61480.0390625,-0.0,30739.90625,600,159,4.4275
160,2,corridor_2400m,-3998.9624213231027,-3894.0572797903287,-0.14205947518348694,57511.97265625,-0.0,28755.84375,600,160,5.3252
161,2,corridor_2400m,-3746.6138977703395,-3897.656753117364,0.2816086709499359,42703.32421875,-0.0,21351.943359375,600,161,4.5881
162,2,corridor_2400m,-4264.435308337191,-3907.954866540326,-0.7758722901344299,85073.4140625,-0.0,42535.9296875,600,162,5.2365
163,2,corridor_2400m,-3778.8138865776295,-3908.574959457481,-0.1972065269947052,50877.41015625,-0.0,25438.5078125,600,163,4.3326
164,2,corridor_2400m,-3685.487107175311,-3910.530072151084,0.013445472344756126,44246.5859375,-0.0,22123.306640625,600,164,3.8187
165,2,corridor_2400m,-4324.880917746013,-3925.0857273283355,-0.9779456853866577,81346.671875,-0.0,40672.359375,600,165,3.3289
166,2,corridor_2400m,-4069.078125957229,-3944.007262964143,-0.16461719572544098,72435.6640625,-0.0,36217.66796875,600,166,3.3782
167,2,corridor_2400m,-3461.4676457420783,-3919.380652023599,1.129536509513855,33193.72265625,-0.0,16597.990234375,600,167,3.2649
168,2,corridor_2400m,-3436.9091259166084,-3904.734063009894,0.3099772334098816,35545.21484375,-0.0,17772.91796875,600,168,3.2566
169,2,corridor_2400m,-4181.830620586693,-3924.14997840597,-0.1562335193157196,73564.125,-0.0,36781.90625,600,169,3.4632
170,2,corridor_2400m,-4181.280657084163,-3941.953286560904,0.0020462421234697104,64468.16015625,-0.0,32234.08203125,600,170,3.7038
171,2,corridor_2400m,-4126.044590671792,-3938.322184253841,-0.006739913485944271,69675.8515625,-0.0,34837.91796875,600,171,5.155
172,2,corridor_2400m,-4304.0255155703035,-3945.77019859886,-0.012593054212629795,70605.3125,-0.0,35302.64453125,600,172,3.5584
173,2,corridor_2400m,-4106.291237025651,-3946.8797163548707,-0.2045806646347046,58477.38671875,-0.0,29238.48828125,600,173,3.3843
174,2,corridor_2400m,-3778.132585186355,-3939.1498421791607,0.03679626062512398,48341.4921875,-0.0,24170.783203125,600,174,3.4128
175,2,corridor_2400m,-4228.289434623959,-3950.2326015750355,0.4215894639492035,61180.46484375,-0.0,30590.654296875,600,175,3.4431
176,2,corridor_2400m,-4195.081187871401,-3965.2986314955174,-0.250551700592041,57877.34765625,2.8482931568873937e-08,28938.423828125,600,176,3.9219
177,2,corridor_2400m,-3555.3118659048396,-3963.5150952302834,0.5319786667823792,56400.9609375,-0.0,28201.01171875,600,177,3.627
178,2,corridor_2400m,-4457.55903373175,-3989.5587558479197,-0.055439434945583344,86785.9296875,-0.0,43392.91015625,600,178,3.2379
179,2,corridor_2400m,-3928.0406908195127,-3997.5945441725403,0.2622312009334564,54055.66015625,-0.0,27028.091796875,600,179,3.3306
180,2,corridor_2400m,-3677.3753993994337,-3998.717860979743,0.5154456496238708,38665.625,-0.0,19333.328125,600,180,3.2638
181,2,corridor_2400m,-3610.063899083884,-3981.446899584108,0.018620161339640617,41971.84765625,0.002302016131579876,20985.943359375,600,181,3.4471
182,2,corridor_2400m,-3723.5142854222368,-3973.6861952080826,0.032790396362543106,42904.98828125,-0.0,21452.52734375,600,182,3.5184
183,2,corridor_2400m,-3727.5739029151277,-3954.330324234036,-0.055012296885252,44889.3125,-0.0,22444.6015625,600,183,3.1957
184,2,corridor_2400m,-4048.56088248865,-3951.9086547617803,-1.327173113822937,55974.88671875,-0.0,27986.115234375,600,184,3.2437
185,2,corridor_2400m,-3646.1366394305323,-3930.965358675258,0.6501253843307495,42884.484375,-0.0,21442.892578125,600,185,3.234
186,2,corridor_2400m,-4328.8530664677855,-3953.811470143179,0.23095698654651642,69462.5,-0.0,34731.48046875,600,186,3.2445
187,2,corridor_2400m,-3771.1725783728325,-3942.546074623438,-0.0023452809546142817,49779.21484375,-0.0,24889.60546875,600,187,3.2835
188,2,corridor_2400m,-4030.6315163947306,-3946.0745810271565,-0.6046305894851685,61113.6796875,-0.0,30556.234375,600,188,3.3648
189,2,corridor_2400m,-3513.8323665545245,-3929.541679738388,0.22108523547649384,35518.140625,-0.0,17759.291015625,600,189,3.2276
190,2,corridor_2400m,-3898.8492134636804,-3926.204572809741,-0.015227610245347023,44335.14453125,-0.0,22167.556640625,600,190,3.3152
191,2,corridor_2400m,-3877.540782170198,-3930.5688022897357,-0.0658794566988945,52596.5,0.023618178442120552,26298.18359375,600,191,3.3119
192,2,corridor_2400m,-3719.1063547550057,-3912.3911705036635,-0.462978720664978,42028.26171875,-0.0,21013.66796875,600,192,3.2543
193,2,corridor_2400m,-3634.1245339391007,-3907.5681920823786,-0.016276145353913307,39866.56640625,-0.0,19933.267578125,600,193,3.2408
194,2,corridor_2400m,-3522.997909493961,-3902.151885493001,-0.005922302603721619,36485.69140625,-0.0,18242.83984375,600,194,3.2406
195,2,corridor_2400m,-4301.207293643582,-3901.3627646895866,-1.43318772315979,92408.0859375,-0.0,46202.609375,600,195,3.1777
196,2,corridor_2400m,-3163.161534424574,-3871.165544971832,-0.00892073754221201,27313.779296875,-0.0,13656.880859375,600,196,3.1763
197,2,corridor_2400m,-4203.372401329699,-3895.8957034914197,0.5177447199821472,70322.0390625,-0.0,35161.5390625,600,197,3.1684
198,2,corridor_2400m,-3664.6807555329374,-3903.488091145298,-0.016110457479953766,40132.23046875,-0.0,20066.099609375,600,198,3.1819
199,2,corridor_2400m,-4094.7832230574536,-3900.586511227656,-0.3440187871456146,74149.0234375,-0.0,37074.16796875,600,199,3.1814
200,2,corridor_2400m,-3488.057845411517,-3877.4790841719014,0.0986236110329628,35515.24609375,-0.0,17757.720703125,600,200,3.188
201,2,corridor_2400m,-4108.729292867029,-3876.9019075784086,-0.5317246317863464,59956.23828125,-0.0,29977.587890625,600,201,3.1591
202,2,corridor_2400m,-3414.6914501974024,-3847.257438732645,0.3615927994251251,38332.9453125,-0.0,19166.833984375,600,202,3.1744
