run_id,algorithm,scenario,workload,seed,status,realization_sha256,checkpoint_sha256,git_sha,tasks_generated,tasks_completed,tasks_failed,completion_ratio,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,comm_energy_j,comp_energy_j,local_energy_j,r2r_energy_j,total_reward,fail_deadlines,fail_coverages,fail_duals,fail_departures,param_immutable
grid_200m_Greedy_w20_seed45,Greedy,grid_200m,w20,45,COMPLETED,8fae691a7d4403db2c85398ce8793fd241bdbb8a02187e631badad45e28e64bc,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6287382921142789,0.25280562790448696,3.089409999106642,1.748467805861945,0.6187573595967684,0.004688306541446035,0.005292625976064475,1.2525784915222797,1.2256753045148832,0.033628983759245605,0.6111562030694793,-371.81482912209214,0,0,0,0,True
grid_200m_Local_w20_seed45,Local,grid_200m,w20,45,COMPLETED,8fae691a7d4403db2c85398ce8793fd241bdbb8a02187e631badad45e28e64bc,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6507339760045525,0.2329711618390686,0.2970549022854683,0.13426410337579592,0.5908338086285566,0.005822931283983656,0.05407723609201222,0.26734941205692153,0.029705490228546835,0.2970549022854683,0.0,-94.77888782900207,0,0,0,0,True
grid_200m_CoTOP_w20_seed46,CoTOP,grid_200m,w20,46,COMPLETED,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6492243187835014,0.2543193088001419,0.5853018589454834,0.9726454264479023,0.6025307245064139,0.005362980594559543,0.041330613682527995,0.35974422248912363,0.1587466562316352,0.2512469578218605,0.06681098022472458,-123.45261777289844,0,0,0,0,True
grid_200m_DDQN_w20_seed46,DDQN,grid_200m,w20,46,COMPLETED,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,8597ebddba8abbdac22b529d924d9eb734f59acde10870b8f33ba523c4f05728,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6523609272579631,0.2543871103127909,0.7967813610834193,1.4803006609643172,0.6046455195277932,0.005411084201305656,0.042304323528864325,0.4068791663361313,0.2658125712917096,0.17633324380552715,0.12408962345557843,-144.9142288341383,0,0,0,0,True
grid_200m_Greedy_w20_seed46,Greedy,grid_200m,w20,46,COMPLETED,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6383924416074146,0.2683084047952155,3.234849582327335,1.7248505889489905,0.6290262017402324,0.004477004966315059,0.004889234900867127,1.311354804097135,1.2834908502312135,0.03482994233240182,0.6400039279989866,-387.32420239347476,0,0,0,0,True
grid_200m_Local_w20_seed46,Local,grid_200m,w20,46,COMPLETED,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6564455434000418,0.24881512601552452,0.28166492718625136,0.13716804053920048,0.5994943551888215,0.005513399672687262,0.051437788538533,0.2534984344676262,0.028166492718625136,0.28166492718625136,0.0,-93.8110470586293,0,0,0,0,True
grid_200m_CoTOP_w20_seed47,CoTOP,grid_200m,w20,47,COMPLETED,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6313550845557623,0.23824104480205235,3.490452163244771,1.538414363388442,0.6088758745271541,0.0045329718481414965,0.01794623818046671,1.3961808652979084,1.3961808652979084,0.0,0.6980904326489542,-412.1807247800533,0,0,0,0,True
grid_200m_DDQN_w20_seed47,DDQN,grid_200m,w20,47,COMPLETED,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6313550845557623,0.23824104480205235,3.490452163244771,1.538414363388442,0.6088758745271541,0.0045329718481414965,0.01794623818046671,1.3961808652979084,1.3961808652979084,0.0,0.6980904326489542,-412.1807247800533,0,0,0,0,True
grid_200m_Greedy_w20_seed47,Greedy,grid_200m,w20,47,COMPLETED,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6140365487596778,0.23914509404823311,3.0409590617317575,1.7168900716323634,0.6043809435120239,0.0045405183335412635,0.005115086914112772,1.2345321557312194,1.2054945060695932,0.03629706207703297,0.6009323999309449,-365.49956104914367,0,0,0,0,True
grid_200m_Local_w20_seed47,Local,grid_200m,w20,47,COMPLETED,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6356748874563425,0.2236859416200203,0.2862461897271332,0.13636861882852008,0.5768338147919776,0.005609557031584269,0.053231515632780474,0.2576215707544199,0.028624618972713324,0.2862461897271332,0.0,-92.19210771834747,0,0,0,0,True
grid_200m_CoTOP_w20_seed48,CoTOP,grid_200m,w20,48,COMPLETED,0bbff03f9f099996a15d5bd6d70141233161de94f38c091dc803af7eac602329,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6483346309059734,0.24079291066703723,3.6816600181008736,1.6411425184695718,0.6217019083566667,0.004748692958928777,0.021884029590378086,1.4726640072403496,1.4726640072403496,0.0,0.7363320036201748,-432.9994649006845,0,0,0,0,True
grid_200m_DDQN_w20_seed48,DDQN,grid_200m,w20,48,COMPLETED,0bbff03f9f099996a15d5bd6d70141233161de94f38c091dc803af7eac602329,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6483346309059734,0.24079291066703723,3.6816600181008736,1.6411425184695718,0.6217019083566667,0.004748692958928777,0.021884029590378086,1.4726640072403496,1.4726640072403496,0.0,0.7363320036201748,-432.9994649006845,0,0,0,0,True
