cell_id,algorithm,geometry,workload,seed,training_episodes,wall_clock_time_s,convergence_status,total_tasks,completed_tasks,failed_tasks,completion_ratio,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,realization_hash,git_sha,invariants_passed
grid_200m_Greedy_w40_seed2,Greedy,grid_200m,40,2,0,0.0,NOT_APPLICABLE_HEURISTIC,400,400,0,1.0,0.2824,0.0922,1.8518,0.9916,0.2637,0.0188,0.0,dfd7bcdf0c438435dc405758f14299f466ecdcbd7f33db975e56ac9df176f7f8,4b25c60a9bc9e2a5367a8ded450e0da15ee8ba0f,True
