episode,reward,loss,training_steps
1,-800.9153450879592,78444.90625,450000
2,-802.4469869302576,58574.73828125,450000
3,-792.5544545376072,52349.2578125,450000
4,-810.6878424975694,36209.39453125,450000
5,-794.0626034673087,26552.361328125,450000
6,-802.228416922703,25082.658203125,450000
7,-803.8100834907411,27947.37109375,450000
8,-799.9755506640535,22407.986328125,450000
9,-801.535128983137,16991.88671875,450000
10,-810.1784427452017,11844.9287109375,450000
11,-798.621258016676,13728.220703125,450000
12,-808.6905775374574,15441.1796875,450000
13,-802.6951083767581,13832.4853515625,450000
14,-796.2126984366275,11317.486328125,450000
15,-806.4524200603648,8193.724609375,450000
16,-806.7053545718821,9113.7998046875,450000
17,-804.5521544844426,9858.64453125,450000
18,-804.6191126691828,11102.4384765625,450000
19,-790.1244880610768,9120.1962890625,450000
20,-796.9801578641255,7377.53759765625,450000
21,-805.1465860786827,6928.0439453125,450000
22,-805.308021708163,6663.849609375,450000
23,-797.2384369400692,6133.75830078125,450000
24,-805.1639662644319,6314.23486328125,450000
25,-819.1620598464524,5809.39599609375,450000
26,-801.8947420401661,5114.07958984375,450000
27,-779.8325175422858,4478.7490234375,450000
28,-799.0021063738901,5181.333984375,450000
29,-795.7202832233588,4440.54296875,450000
30,-802.2581042704072,4235.18798828125,450000
31,-794.0091106235787,4045.299560546875,450000
32,-790.6251551811289,3805.3955078125,450000
33,-786.1050819541219,3312.2548828125,450000
34,-810.7915886030539,4332.13525390625,450000
35,-806.204197681243,3642.495849609375,450000
36,-792.6084130598509,2887.916259765625,450000
37,-808.5673701363038,3331.97998046875,450000
38,-805.1885433732302,3266.26953125,450000
39,-802.7030964298204,2952.454345703125,450000
40,-805.1602020358279,3102.5390625,450000
41,-813.5529538935857,3140.400634765625,450000
42,-803.5873918200549,2904.631103515625,450000
43,-798.9212963950611,3218.8173828125,450000
44,-805.8437378513648,2773.604736328125,450000
45,-796.8835067525366,2573.275390625,450000
46,-810.0950571202661,2901.349365234375,450000
47,-796.1818720806203,3040.885498046875,450000
48,-809.8005982084968,2657.78662109375,450000
49,-800.5063327767107,2181.20751953125,450000
50,-796.5800122573327,2581.85693359375,450000
51,-799.9744649690609,2561.58984375,450000
52,-809.7901449744835,2267.899169921875,450000
53,-805.3241902519778,2611.450927734375,450000
54,-801.1238254261186,2125.7548828125,450000
