episode,reward,loss,training_steps
1,-403.3463425135336,4797.85205078125,150000
2,-427.0752825142369,4952.5859375,150000
3,-412.03334302807576,5264.171875,150000
4,-413.6124927342368,4874.20751953125,150000
5,-385.72878158930115,5093.4404296875,150000
6,-333.86234755813155,3598.80712890625,150000
7,-356.76494574041004,3377.7587890625,150000
8,-421.87036165063927,5558.43310546875,150000
9,-404.5936896634915,4439.85498046875,150000
10,-386.0422478457781,4506.24267578125,150000
11,-416.069764359719,4909.97314453125,150000
12,-391.5185045385181,4443.49267578125,150000
13,-361.2112837467818,3334.765869140625,150000
14,-401.47756516658404,4938.28173828125,150000
15,-327.8413773600212,2690.519775390625,150000
16,-404.9936852210618,4424.62890625,150000
17,-360.6672201514581,3817.82666015625,150000
18,-343.5155990639405,3581.900146484375,150000
19,-398.68858417153814,4034.128662109375,150000
20,-364.69535854694396,4231.86279296875,150000
21,-409.78617262249605,4980.06787109375,150000
22,-362.85452949139614,3980.05419921875,150000
23,-390.05060120929517,4446.77294921875,150000
24,-347.6937376897978,3562.937255859375,150000
25,-429.6663222644694,5342.0986328125,150000
26,-422.88640924427733,5521.82666015625,150000
27,-421.905507188095,5150.78369140625,150000
28,-386.29327562522593,4352.1845703125,150000
29,-409.8493692311711,4380.43701171875,150000
30,-412.4281791403671,5024.85498046875,150000
31,-439.1423802891276,5624.3427734375,150000
32,-348.354786941571,3454.606689453125,150000
33,-366.16575217048177,3884.72900390625,150000
34,-485.8050591760992,6788.65869140625,150000
35,-343.0578647449512,3279.20166015625,150000
36,-323.0949186005051,2998.374755859375,150000
37,-419.43384697412284,5128.56591796875,150000
38,-404.2487678075607,4653.5595703125,150000
39,-352.84384675604844,3375.352783203125,150000
40,-403.4014047337932,4939.1396484375,150000
41,-406.21847949190783,4241.671875,150000
42,-377.0543734857726,3561.36279296875,150000
43,-402.2569163136155,4287.5634765625,150000
44,-386.62986000505305,4020.70361328125,150000
45,-380.5276059557963,3698.09619140625,150000
46,-365.56061052361684,3862.312744140625,150000
47,-328.6789205622446,3071.903076171875,150000
48,-332.910709016131,2908.13916015625,150000
49,-389.69865958338,4143.88037109375,150000
50,-317.275112059139,2649.572998046875,150000
51,-340.7352625078007,2986.459716796875,150000
52,-355.70375670760785,3547.12255859375,150000
53,-331.12833590484644,2960.584716796875,150000
54,-477.3360509181375,6703.884765625,150000
55,-391.7613424100407,4155.61474609375,150000
56,-417.45117450733215,5051.68798828125,150000
57,-383.94493051121077,4361.7294921875,150000
58,-357.1385204429497,3439.723876953125,150000
59,-368.0485156158185,3407.804443359375,150000
60,-411.1447460393763,4255.25732421875,150000
61,-359.37183132269956,3478.183837890625,150000
62,-471.1645001348247,6143.5546875,150000
63,-361.80320314329055,3346.539306640625,150000
64,-302.7858031208282,2110.884033203125,150000
65,-362.04538139712747,3242.051513671875,150000
66,-349.8306468701011,3045.39990234375,150000
67,-309.51167667511197,2317.631591796875,150000
68,-366.8760327572667,3861.175048828125,150000
69,-396.10279645886845,4404.30029296875,150000
70,-339.6312052846298,2990.935302734375,150000
71,-379.9964656748525,3449.01806640625,150000
72,-381.09412941608565,3377.86669921875,150000
73,-431.6595112341199,5085.7587890625,150000
74,-372.57456118259927,3640.23583984375,150000
75,-319.3785906912313,2036.588623046875,150000
76,-407.07440870374666,4007.94482421875,150000
77,-344.1243116583721,2986.4501953125,150000
78,-348.7392230969616,3254.75244140625,150000
79,-363.04265339416554,3274.12939453125,150000
80,-349.7385747993447,2446.61181640625,150000
81,-350.50598478973797,2626.088623046875,150000
82,-480.4181542210892,5323.970703125,150000
