task_id,decision,delay_s,energy_j
0,0,0.14595338943982822,0.03996274871099828
1,0,0.16372242683357585,0.1520535659821358
2,0,0.19805732330400885,0.1937066006069901
3,0,0.19600873855932777,0.12288812269044327
4,0,0.23292320482716106,0.08622231357557161
5,0,0.16488791708487316,0.03688602133264873
6,0,0.08505034260079238,0.16720247612605793
7,0,0.21296416059689055,0.11000897417341889
8,0,0.20150970850482508,0.20506155891919822
9,0,0.2643662708826163,0.13512304628187616
10,0,0.2171945168701464,0.2052543503127515
11,0,0.2872377697427817,0.060469933381927826
12,0,0.33118194536682,0.1372482605569182
13,0,0.1269737299647456,0.05216404565179746
14,0,0.1914477518535454,0.16452544606908545
15,0,0.05957815212977047,0.2292104404430977
16,0,0.14647024156911462,0.12804710862014115
17,0,0.07452798377559931,0.077562305859256
18,0,0.12792009231868676,0.07248921932053685
19,0,0.3868589750407072,0.16161488093105708
20,0,0.3171264763414587,0.1033318891313146
21,0,0.11470290292630547,0.09147513579406305
22,0,0.11499757857430348,0.224039528957743
23,0,0.23124575060953903,0.0794239353754454
24,0,0.2063644589534556,0.037824602717184554
25,0,0.076353463329637,0.13108896358344638
26,0,0.2357059799628772,0.04007540062242877
27,0,0.12656025165695364,0.06918292058571952
28,0,0.23629417517148804,0.20754238740376488
29,0,0.3251279495221969,0.13485779367707199
30,0,0.34225747345763935,0.1497143122842264
31,0,0.12425798828625026,0.0719477027795125
32,0,0.2211956016604687,0.04183301821900468
33,0,0.14198172702946255,0.1657137304145946
34,0,0.13866761035765018,0.1556793883881765
35,0,0.17452166720722728,0.11935522421522228
36,0,0.23923970049523197,0.1980659922074023
37,0,0.08037744210156891,0.1638933727264657
38,0,0.2202426750265103,0.1543191338229651
39,0,0.4465767218731928,0.18441240944098194
40,0,0.1884864923987433,0.12526776965673744
41,0,0.07188464037842736,0.11237642642058426
42,0,0.14065262289283703,0.19198914058122837
43,0,0.1319513808748996,0.24655738992204895
44,0,0.12200669757194886,0.03251243300056949
45,0,0.12838324659827532,0.16815155674508275
46,0,0.2818816535271496,0.1454296994031215
47,0,0.22010510378748974,0.2452680159202749
48,0,0.19056640218730267,0.247077803285173
49,0,0.2670448456215875,0.17435239244876588
50,0,0.27570967804680285,0.12311846344171803
51,0,0.06421437547276146,0.21170170864767762
52,0,0.1490606897918671,0.19306411578166868
53,0,0.16213166886214728,0.22166205873682146
54,0,0.08148251890115764,0.19186293467366158
55,0,0.3167163544924284,0.11690356996327428
56,0,0.27697232694391005,0.05746501477288911
57,0,0.2461605009931977,0.03367539175378198
58,0,0.39232520719338426,0.23565057458648384
59,0,0.4418496063292606,0.21520527377459261
60,0,0.38453903668408645,0.25151511926229086
61,0,0.16985489767483014,0.1209409704717983
62,0,0.10166224817511577,0.21906123958480114
63,0,0.21741878227196718,0.21233589557301968
64,0,0.14628557777820073,0.23303556872043202
65,0,0.311496004039158,0.11833423982474157
66,0,0.20078645637988993,0.18070959481824891
67,0,0.13263618096326477,0.16575308913578263
68,0,0.25187835216852206,0.1922581303112352
69,0,0.25221317333622195,0.10028468906061222
70,0,0.3546878940098891,0.1645106827394989
71,0,0.24974455278905022,0.0879583484281905
72,0,0.07681748175660537,0.16859868800036606
73,0,0.3489239321103868,0.18175395349625384
74,0,0.17882443767075143,0.24976359663525746
75,0,0.34569176530988277,0.08097944079694883
76,0,0.1526696974417737,0.19543593911806773
77,0,0.12433473840513365,0.08489787563155134
78,0,0.36143946917514286,0.2300254429238514
79,0,0.35909386969185736,0.24750814149771858
