episode,seed,geometry,reward,moving_avg_reward,actor_loss,critic_loss,entropy,total_loss,steps,cum_opt_steps,ep_wall_time_sec
26,3,corridor_2400m,-4636.129290937282,-3999.211321438138,-1.8957111933559645e-06,129801.1171875,-0.0,64900.55859375,600,26,4.0439
27,3,corridor_2400m,-4067.7221724878423,-4001.7487603659047,1.2491036613937467e-05,110930.1953125,-0.0,55465.09765625,600,27,5.3909
28,3,corridor_2400m,-3713.937065324285,-3991.469771257275,2.2909352992428467e-05,125858.6171875,-0.0,62929.30859375,600,28,4.4098
29,3,corridor_2400m,-4915.565114164896,-4023.335127909262,-2.8232830118213315e-06,157864.78125,-0.0,78932.390625,600,29,4.1729
30,3,corridor_2400m,-3697.6629465677547,-4012.479388531212,1.826170046115294e-05,86242.921875,-0.0,43121.4609375,600,30,3.4209
31,3,corridor_2400m,-3876.466524946442,-3989.7119809880896,1.5907662600511685e-05,99873.9609375,-0.0,49936.98046875,600,31,3.3232
32,3,corridor_2400m,-2995.6943744666455,-3967.357911168306,2.135379872925114e-05,80788.5234375,-0.0,40394.26171875,600,32,4.1917
33,3,corridor_2400m,-4183.8105622584435,-3986.7898206294003,-1.4903124565535109e-06,80156.859375,-0.0,40078.4296875,600,33,4.4949
34,3,corridor_2400m,-3493.3498444014813,-3973.336704655785,6.397960532922298e-06,56894.33203125,-0.0,28447.166015625,600,34,3.7606
35,3,corridor_2400m,-4142.917670023987,-3979.747452063964,-1.074416286428459e-05,96132.8046875,-0.0,48066.40234375,600,35,3.3068
36,3,corridor_2400m,-4905.224541267188,-4020.3372609556563,-2.875280915759504e-05,161281.328125,-0.0,80640.6640625,600,36,3.4661
37,3,corridor_2400m,-3725.498916413527,-4009.601522613164,-7.601278866786743e-06,88486.734375,-0.0,44243.3671875,600,37,3.2341
38,3,corridor_2400m,-4161.154826049474,-4011.4056678065085,-1.2972474905836862e-05,78467.5234375,-0.0,39233.76171875,600,38,3.2478
39,3,corridor_2400m,-4693.2345560594795,-4029.301271402797,-2.0867266357527114e-05,125833.7890625,-0.0,62916.89453125,600,39,3.2556
40,3,corridor_2400m,-3939.5450577634892,-4031.450585475415,-6.286526058829622e-06,64376.16796875,-0.0,32188.083984375,600,40,3.3919
41,3,corridor_2400m,-4048.4682273144836,-4048.9125401870915,-7.706469659751747e-06,69622.515625,-0.0,34811.2578125,600,41,3.3073
42,3,corridor_2400m,-4051.06029123496,-4027.6217917760814,-1.7247909909201553e-06,72731.5390625,-0.0,36365.76953125,600,42,3.3194
43,3,corridor_2400m,-3464.5490117094855,-3996.037720014429,1.3248849427327514e-05,70792.7578125,-0.0,35396.37890625,600,43,3.1799
44,3,corridor_2400m,-3648.5837431485475,-3997.7935404773016,7.976515917107463e-06,67398.015625,-0.0,33699.0078125,600,44,3.2168
45,3,corridor_2400m,-4179.323822871965,-4005.381531598178,1.4439683582168072e-06,79127.296875,-0.0,39563.6484375,600,45,3.1843
46,3,corridor_2400m,-3771.4556201138403,-4001.522321303435,8.543880539946258e-06,69471.375,-0.0,34735.6875,600,46,3.1573
47,3,corridor_2400m,-4545.570966952428,-4029.69521541334,-4.841027475777082e-06,84536.71875,-0.0,42268.359375,600,47,3.155
48,3,corridor_2400m,-3591.238453703993,-4023.124009124661,8.783364137343597e-06,68197.0703125,-0.0,34098.53515625,600,48,3.1833
49,3,corridor_2400m,-3585.393336838867,-4003.153806795338,1.2398637409205548e-05,57924.234375,-0.0,28962.1171875,600,49,3.2964
50,3,corridor_2400m,-4528.147296735943,-4034.8606234066165,-8.35639912111219e-06,103517.8046875,-0.0,51758.90234375,600,50,3.3286
51,3,corridor_2400m,-3939.0889542266486,-4027.213625483671,9.784857866179664e-07,64947.9921875,-0.0,32473.99609375,600,51,3.5027
52,3,corridor_2400m,-3874.2833903149326,-4014.030774654773,-1.9409046672080876e-06,50297.03125,-0.0,25148.515625,600,52,3.407
53,3,corridor_2400m,-3852.3469135784394,-4001.538002352252,-7.313434480238357e-07,53605.3046875,-0.0,26802.65234375,600,53,3.248
54,3,corridor_2400m,-3460.6806700196726,-3990.0790253469004,4.6043996917433105e-06,39309.796875,-0.0,19654.8984375,600,54,3.1665
55,3,corridor_2400m,-4484.882543620467,-4005.7662235172297,-1.4128169823379721e-05,94267.296875,-0.0,47133.6484375,600,55,3.1848
56,3,corridor_2400m,-4769.642179587315,-4010.216653138898,-1.84178843483096e-05,149230.078125,-0.0,74615.0390625,600,56,3.5352
57,3,corridor_2400m,-3669.204699777191,-3996.932737381876,3.36809307555086e-06,58964.07421875,-0.0,29482.037109375,600,57,3.2086
58,3,corridor_2400m,-3973.314746446798,-4005.5786600859597,-3.1911390578898136e-06,67938.296875,-0.0,33969.1484375,600,58,3.1404
59,3,corridor_2400m,-4149.118246624292,-3980.0304311679397,-3.7524487197515555e-06,64802.52734375,-0.0,32401.263671875,600,59,3.1707
60,3,corridor_2400m,-3571.3021031702124,-3975.818403054688,1.1571441064006649e-05,68200.1953125,-0.0,34100.09765625,600,60,3.3465
61,3,corridor_2400m,-4608.051284223781,-4000.204561697266,-1.43288916660822e-05,103917.7890625,-0.0,51958.89453125,600,61,3.2506
62,3,corridor_2400m,-4261.312774823219,-4042.3918417091522,-4.3708737393899355e-06,92904.1796875,-0.0,46452.08984375,600,62,3.1494
63,3,corridor_2400m,-3925.4920143947147,-4033.781223447027,9.335471986560151e-06,77717.7421875,-0.0,38858.87109375,600,63,3.2092
64,3,corridor_2400m,-3878.1345389055577,-4046.6073799304963,6.3100128500082064e-06,64952.3671875,-0.0,32476.18359375,600,64,3.2541
65,3,corridor_2400m,-3849.238755655057,-4036.818082784865,6.929560640855925e-06,69546.15625,-0.0,34773.078125,600,65,3.121
66,3,corridor_2400m,-3402.165242530351,-3986.716106160304,1.583329685672652e-05,78718.46875,-0.0,39359.234375,600,66,3.1061
67,3,corridor_2400m,-3855.958131001534,-3991.064746646571,3.026384320037323e-06,56171.78125,-0.0,28085.890625,600,67,3.0968
68,3,corridor_2400m,-3407.085759045151,-3965.92911107976,1.0859620488190558e-05,39712.6796875,-0.0,19856.33984375,600,68,3.0927
69,3,corridor_2400m,-3582.5779325619865,-3928.907223629844,5.735050194743962e-07,56236.59375,-0.0,28118.296875,600,69,3.137
70,3,corridor_2400m,-3382.0413829353747,-3910.3237678022397,3.3396042908862e-06,54725.36328125,-0.0,27362.681640625,600,70,3.1046
71,3,corridor_2400m,-4016.425608324688,-3909.25568050258,-1.2122944099246524e-05,101450.8828125,-0.0,50725.44140625,600,71,3.1071
72,3,corridor_2400m,-4415.207993971408,-3921.3939372604614,-1.792540388123598e-05,109552.015625,-0.0,54776.0078125,600,72,3.107
73,3,corridor_2400m,-3696.1320593575974,-3929.1133721820656,-1.0016873602580745e-05,66425.8203125,-0.0,33212.91015625,600,73,3.092
74,3,corridor_2400m,-3850.8305241803273,-3935.8549315497917,-7.806448593328241e-06,66860.765625,-0.0,33430.3828125,600,74,3.1001
75,3,corridor_2400m,-4067.4970146776136,-3932.1273712766465,-9.346667866338976e-06,69501.71875,-0.0,34750.859375,600,75,3.1255
76,3,corridor_2400m,-4422.326422767879,-3953.8230646984475,-1.1093664397776593e-05,93661.28125,-0.0,46830.640625,600,76,3.0885
77,3,corridor_2400m,-3957.711372354631,-3934.2277448785217,-2.616152642076486e-06,70460.0234375,-0.0,35230.01171875,600,77,3.4709
78,3,corridor_2400m,-3963.7691972261628,-3946.6454363292605,9.861549870038289e-07,74740.171875,-0.0,37370.0859375,600,78,4.1048
79,3,corridor_2400m,-4052.1419801725815,-3962.2037244403846,6.6368024818075355e-06,58456.59375,-0.0,29228.296875,600,79,3.1769
80,3,corridor_2400m,-3502.4854386341353,-3928.0149958369907,1.6166091882041655e-05,62184.546875,-0.0,31092.2734375,600,80,3.2106
81,3,corridor_2400m,-3650.32127023091,-3918.389406370466,1.1310122317809146e-05,57933.5546875,-0.0,28966.77734375,600,81,3.2322
82,3,corridor_2400m,-4432.563667412117,-3936.9987489403725,-2.78751667792676e-06,76602.671875,-0.0,38301.3359375,600,82,3.2501
83,3,corridor_2400m,-4498.144385722312,-3958.525331345168,-8.123601219267584e-06,89781.3359375,-0.0,44890.66796875,600,83,3.1286
84,3,corridor_2400m,-3452.4730086490654,-3958.251742632814,1.15096518129576e-05,61925.34765625,-0.0,30962.673828125,600,84,3.093
85,3,corridor_2400m,-3899.0779178769694,-3938.724921774697,2.5108793124672957e-06,60705.421875,-0.0,30352.7109375,600,85,3.1069
86,3,corridor_2400m,-3661.6640548288847,-3901.7923176160834,4.8276242523570545e-06,57755.78125,-0.0,28877.890625,600,86,3.1821
87,3,corridor_2400m,-3883.1495574532983,-3908.923812871954,-3.021341683506762e-07,61443.0078125,-0.0,30721.50390625,600,87,3.1432
88,3,corridor_2400m,-4537.394394742726,-3927.726467815151,-1.3825367204844952e-05,106795.890625,-0.0,53397.9453125,600,88,3.1728
89,3,corridor_2400m,-4152.777435648489,-3927.848440782625,-7.878485121182166e-06,103610.6875,-0.0,51805.34375,600,89,3.1329
90,3,corridor_2400m,-3604.3904676648576,-3928.9513862657795,-6.542931032527122e-07,50784.32421875,-0.0,25392.162109375,600,90,3.1207
91,3,corridor_2400m,-4840.87138919527,-3936.712056431496,-1.816211261029821e-05,121552.015625,-0.0,60776.0078125,600,91,3.0839
92,3,corridor_2400m,-4634.197312254161,-3949.141541012527,-1.5225195056700613e-05,125997.453125,-0.0,62998.7265625,600,92,3.1009
93,3,corridor_2400m,-4195.644459608332,-3958.1466225196477,8.10021276720363e-07,65923.671875,-0.0,32961.8359375,600,93,3.0769
94,3,corridor_2400m,-3078.890317386848,-3931.505148469024,2.3392894945573062e-05,69693.15625,-0.0,34846.578125,600,94,3.0992
95,3,corridor_2400m,-3786.5758876368827,-3929.4163862017513,1.1685824574669823e-05,56256.30078125,-0.0,28128.150390625,600,95,3.0552
96,3,corridor_2400m,-3503.2962098299286,-3932.78741844507,1.2665466783801094e-05,53052.94921875,-0.0,26526.474609375,600,96,3.093
97,3,corridor_2400m,-3719.1891272949565,-3928.228451654852,9.30619989958359e-06,57121.421875,-0.0,28560.7109375,600,97,3.1002
98,3,corridor_2400m,-4266.896513177242,-3956.8888101259213,-3.828075023193378e-06,60972.828125,-0.0,30486.4140625,600,98,3.0661
99,3,corridor_2400m,-3600.249108281368,-3957.477849316567,4.166219696344342e-06,54043.80859375,-0.0,27021.904296875,600,99,3.1098
100,3,corridor_2400m,-4192.063322755995,-3984.4785806439204,-9.249579306924716e-06,102719.1171875,-0.0,51359.55859375,600,100,3.0797
101,3,corridor_2400m,-3471.0274644316614,-3966.298642514154,-2.6557600563137385e-07,45016.71484375,-0.0,22508.357421875,600,101,3.2297
102,3,corridor_2400m,-4197.249057378617,-3959.0333446277273,-1.1872144568769727e-05,66796.296875,-0.0,33398.1484375,600,102,3.0954
103,3,corridor_2400m,-4029.2435319276015,-3970.1370603800606,-1.0662464774213731e-05,70499.609375,-0.0,35249.8046875,600,103,3.0811
104,3,corridor_2400m,-3688.551476171778,-3964.7277587797753,-2.1843763988727005e-06,47155.953125,-0.0,23577.9765625,600,104,3.1133
105,3,corridor_2400m,-3416.555356798421,-3943.0297035171357,3.7893521493970184e-06,35170.953125,-0.0,17585.4765625,600,105,3.1091
106,3,corridor_2400m,-4253.939691060113,-3937.4168124602097,-7.823949090379756e-06,66162.25,-0.0,33081.125,600,106,3.6112
107,3,corridor_2400m,-4292.033700471085,-3948.5608900640923,-8.497514500049874e-06,86535.6171875,-0.0,43267.80859375,600,107,3.1528
108,3,corridor_2400m,-4040.038959743669,-3951.1032154813424,2.4080836169559916e-07,61787.265625,-0.0,30893.6328125,600,108,3.1201
109,3,corridor_2400m,-3520.2611076273524,-3933.3738530631676,1.2177892131148838e-05,62933.375,-0.0,31466.6875,600,109,3.1997
110,3,corridor_2400m,-3395.1203327623543,-3929.795016200775,1.2156165212218184e-05,55814.92578125,-0.0,27907.462890625,600,110,3.1909
111,3,corridor_2400m,-3401.408980419808,-3921.4979398737387,1.0608676348056179e-05,52661.8203125,-0.0,26330.91015625,600,111,3.2919
112,3,corridor_2400m,-3910.7941014370795,-3904.105621007904,3.549765210664191e-07,66838.1953125,-0.0,33419.09765625,600,112,3.2041
113,3,corridor_2400m,-3684.6578108263116,-3876.989401844703,4.851369226344104e-07,46788.78515625,-0.0,23394.392578125,600,113,3.1315
114,3,corridor_2400m,-3538.690138365284,-3879.8633061685773,1.4201752946974011e-06,43057.0859375,-0.0,21528.54296875,600,114,3.1621
115,3,corridor_2400m,-3867.1268650362604,-3878.7982710738875,-5.5301770771620795e-06,66099.84375,-0.0,33049.921875,600,115,3.1345
116,3,corridor_2400m,-4534.943312096648,-3907.9075796494794,-1.8225151507067494e-05,105724.625,-0.0,52862.3125,600,116,3.1033
117,3,corridor_2400m,-3763.11222867728,-3903.9063353569454,-7.945696779643185e-06,59938.74609375,-0.0,29969.373046875,600,117,3.1886
118,3,corridor_2400m,-4719.4449804101005,-3909.974688212525,-1.8425453163217753e-05,107942.140625,-0.0,53971.0703125,600,118,3.2321
119,3,corridor_2400m,-4186.041003147966,-3911.083473795841,-7.5763023232866544e-06,72942.6640625,-0.0,36471.33203125,600,119,3.1157
120,3,corridor_2400m,-3440.82604521846,-3905.6313263809616,8.979556696431246e-06,43838.81640625,-0.0,21919.408203125,600,120,2.9917
121,3,corridor_2400m,-3937.4075047053166,-3875.51586356463,4.314637408242561e-06,53362.38671875,-0.0,26681.193359375,600,121,3.0037
122,3,corridor_2400m,-3660.7821320055664,-3843.0686908896764,1.3270127055875491e-05,70371.421875,-0.0,35185.7109375,600,122,3.2843
123,3,corridor_2400m,-3864.2805591060082,-3832.023227539599,5.0436392484698445e-06,68482.1171875,-0.0,34241.05859375,600,123,3.0808
124,3,corridor_2400m,-4140.677772170176,-3867.4161426990436,2.7921569198952056e-06,84832.9140625,-0.0,42416.45703125,600,124,3.1773
125,3,corridor_2400m,-3558.8098197899917,-3859.823940437481,9.919729563989677e-06,61006.0390625,-0.0,30503.01953125,600,125,3.1421
126,3,corridor_2400m,-3884.2942540948616,-3872.523875246311,1.943305051099742e-06,76595.34375,-0.0,38297.671875,600,126,3.1344
127,3,corridor_2400m,-4284.193172037873,-3891.3573434044083,-5.812104063807055e-06,88231.3359375,-0.0,44115.66796875,600,127,3.1393
128,3,corridor_2400m,-3996.0251845491175,-3882.328299116804,-3.056514287891332e-06,68339.5234375,-0.0,34169.76171875,600,128,3.1278
129,3,corridor_2400m,-4077.9684442427842,-3898.252276982185,-5.893507022847189e-06,70477.171875,-0.0,35238.5859375,600,129,3.1106
130,3,corridor_2400m,-3259.1150705240325,-3867.154001907786,6.30674685453414e-06,47635.33984375,-0.0,23817.669921875,600,130,3.1247
131,3,corridor_2400m,-4154.377293681192,-3889.932329549437,-7.931259460747242e-06,72768.2890625,-0.0,36384.14453125,600,131,3.1408
132,3,corridor_2400m,-4155.285037635991,-3888.533528891349,-6.375758403009968e-06,68396.609375,-0.0,34198.3046875,600,132,3.4227
133,3,corridor_2400m,-3872.6725398215117,-3883.314495821146,-3.6389271826919867e-06,80395.0703125,-0.0,40197.53515625,600,133,3.1594
134,3,corridor_2400m,-3873.9344314677837,-3889.4939276643463,-1.3077340099698631e-06,56403.6875,-0.0,28201.84375,600,134,3.9014
135,3,corridor_2400m,-3477.096677091082,-3891.511971674102,6.662131454504561e-06,60962.30859375,-0.0,30481.154296875,600,135,3.7129
136,3,corridor_2400m,-3862.139324400854,-3878.4519594521266,2.5737501800904283e-06,61670.6328125,-0.0,30835.31640625,600,136,4.0807
137,3,corridor_2400m,-3594.942454683737,-3855.2155845925477,7.730393917881884e-06,43637.25,-0.0,21818.625,600,137,3.9767
138,3,corridor_2400m,-3602.388507754851,-3840.627236192921,3.981996087532025e-06,50266.41015625,-0.0,25133.205078125,600,138,4.3239
139,3,corridor_2400m,-3804.5062066277046,-3850.1020728262665,-5.925368213866022e-07,51357.96875,-0.0,25678.984375,600,139,4.4618
140,3,corridor_2400m,-4261.532593160275,-3878.9824815061966,-1.0275583917973563e-05,76821.1953125,-0.0,38410.59765625,600,140,4.8256
141,3,corridor_2400m,-3855.42687290093,-3894.116411255568,-5.4951706260908395e-06,64886.79296875,-0.0,32443.396484375,600,141,4.7336
142,3,corridor_2400m,-4146.588036078053,-3901.976209076934,-8.714750038052443e-06,74553.8125,-0.0,37276.90625,600,142,4.5647
143,3,corridor_2400m,-4097.68031479327,-3915.743625875832,-4.1086173041549046e-06,56943.39453125,-0.0,28471.697265625,600,143,4.6012
144,3,corridor_2400m,-3652.1946279790404,-3919.5271088629574,5.729303211410297e-06,54825.97265625,-0.0,27412.986328125,600,144,4.5671
145,3,corridor_2400m,-4060.380079667255,-3925.968882683991,-1.815634732338367e-06,69970.6171875,-0.0,34985.30859375,600,145,4.7249
146,3,corridor_2400m,-3434.4460473030535,-3889.285640524204,9.170947123493534e-06,45951.2578125,-0.0,22975.62890625,600,146,4.9178
147,3,corridor_2400m,-3995.1025274840017,-3897.0186504844287,-2.1572916466539027e-06,79886.84375,-0.0,39943.421875,600,147,4.2278
148,3,corridor_2400m,-3512.5929234829305,-3856.7902485868553,9.428264093003236e-06,54122.890625,-0.0,27061.4453125,600,148,4.3416
149,3,corridor_2400m,-3618.2394922717135,-3837.863531557647,2.9805082704115193e-06,52210.0078125,-0.0,26105.00390625,600,149,4.9402
150,3,corridor_2400m,-3932.9377210777066,-3854.267254086288,-1.8841089968191227e-06,58814.8515625,-0.0,29407.42578125,600,150,4.5393
151,3,corridor_2400m,-4323.553276204338,-3867.1387798029227,-1.0504840247449465e-05,70284.546875,-0.0,35142.2734375,600,151,4.4512
152,3,corridor_2400m,-4094.2281385082792,-3881.5869800196797,-7.941278454381973e-06,76365.8046875,-0.0,38182.90234375,600,152,4.2109
153,3,corridor_2400m,-3961.03972987325,-3884.812285711921,-1.2985514104002505e-06,68860.4375,-0.0,34430.21875,600,153,4.2122
154,3,corridor_2400m,-3846.2585149413,-3874.998310470959,-1.398677341057919e-06,59610.55859375,-0.0,29805.279296875,600,154,4.8014
155,3,corridor_2400m,-3984.9603133861415,-3889.2033269241642,-4.471701686270535e-06,66393.5625,-0.0,33196.78125,600,155,4.283
156,3,corridor_2400m,-3994.1861650330943,-3892.8663906221054,8.870670740179776e-07,60008.0546875,-0.0,30004.02734375,600,156,3.8546
157,3,corridor_2400m,-3968.1480171302155,-3882.3315521251834,-1.2665692565860809e-06,53519.125,-0.0,26759.5625,600,157,4.0786
158,3,corridor_2400m,-4257.737292868292,-3891.0552890691556,-4.200285729893949e-06,59131.09375,-0.0,29565.546875,600,158,4.2875
159,3,corridor_2400m,-4242.743051380784,-3896.5477759737555,-2.801366235871683e-06,65486.828125,-0.0,32743.4140625,600,159,4.598
160,3,corridor_2400m,-3707.8947530259675,-3911.5070987238196,7.5413277045299765e-06,66220.5703125,-0.0,33110.28515625,600,160,4.8482
161,3,corridor_2400m,-4346.388231222805,-3917.90746330854,-2.6466316285223e-06,83282.3046875,-0.0,41641.15234375,600,161,5.257
162,3,corridor_2400m,-3832.071480739793,-3907.1336780786664,7.028287200228078e-06,78423.0234375,-0.0,39211.51171875,600,162,4.1403
163,3,corridor_2400m,-3861.565253747637,-3906.763435209537,4.3076461224700324e-06,71179.25,-0.0,35589.625,600,163,3.8414
164,3,corridor_2400m,-4266.1437312900225,-3919.8370785369457,-2.218194595116074e-06,60059.6796875,-0.0,30029.83984375,600,164,3.2803
165,3,corridor_2400m,-4308.89952536637,-3947.563840146123,-8.040247848839499e-06,88449.40625,-0.0,44224.703125,600,165,3.2989
166,3,corridor_2400m,-3548.216442782386,-3937.0997440921733,4.988320142729208e-06,59252.76171875,-0.0,29626.380859375,600,166,3.1963
167,3,corridor_2400m,-3929.044853766031,-3948.2364907282495,-2.6976317712978926e-06,58674.4609375,-0.0,29337.23046875,600,167,3.1797
168,3,corridor_2400m,-4399.67808069899,-3974.8128098263874,-9.75689272308955e-06,89910.78125,-0.0,44955.390625,600,168,3.2925
169,3,corridor_2400m,-4268.508910344652,-3990.2795666169523,-4.7635512601118535e-06,66968.2109375,-0.0,33484.10546875,600,169,3.3001
170,3,corridor_2400m,-3776.2257169174763,-3974.102670742192,3.5866016787622357e-06,66370.2734375,-0.0,33185.13671875,600,170,4.6078
171,3,corridor_2400m,-4221.427402975492,-3986.3026884113438,-2.8380623007251415e-06,68726.4140625,-0.0,34363.20703125,600,171,4.026
172,3,corridor_2400m,-4969.309478272885,-4013.726736484505,-1.5928950233501382e-05,129923.984375,-0.0,64961.9921875,600,172,3.5398
173,3,corridor_2400m,-3545.0400456209313,-3995.3053941787603,1.3365005543164443e-05,56017.90625,-0.0,28008.953125,600,173,3.2759
174,3,corridor_2400m,-4561.940476396447,-4025.6302557926742,-1.5917444216029253e-06,87280.453125,-0.0,43640.2265625,600,174,3.4624
175,3,corridor_2400m,-4366.915778283664,-4035.8481124132213,2.7299984139972366e-06,67980.953125,-0.0,33990.4765625,600,175,3.5919
176,3,corridor_2400m,-3157.949296629004,-4026.63155405742,2.4724840841372497e-05,83536.8359375,-0.0,41768.41796875,600,176,3.5506
177,3,corridor_2400m,-4829.08418966865,-4054.430942796908,-8.993403753265738e-06,94715.5234375,-0.0,47357.76171875,600,177,3.6317
178,3,corridor_2400m,-4153.578371689322,-4075.7971244037876,-7.087658104865113e-07,63449.5,-0.0,31724.75,600,178,3.2584
179,3,corridor_2400m,-3772.080871293262,-4080.9251703711725,4.094252744835103e-06,50967.6875,-0.0,25483.84375,600,179,3.2676
180,3,corridor_2400m,-4156.314605585751,-4088.3710665214408,-5.65049413125962e-06,79366.3828125,-0.0,39683.19140625,600,180,3.3892
181,3,corridor_2400m,-3815.2830270716854,-4071.4287248836854,1.229294639415457e-06,73377.7265625,-0.0,36688.86328125,600,181,3.2454
182,3,corridor_2400m,-3690.994936813578,-4057.9876181605287,2.7023538677894976e-06,42221.15625,-0.0,21110.578125,600,182,3.5443
183,3,corridor_2400m,-3940.3619606528164,-4057.2983591865145,-2.6175555376539705e-06,56682.265625,-0.0,28341.1328125,600,183,3.2215
184,3,corridor_2400m,-4037.5414219786626,-4063.6744560877605,-7.606557119288482e-06,73590.9765625,-0.0,36795.48828125,600,184,3.3245
185,3,corridor_2400m,-4467.770135122852,-4079.7681168123167,-1.1733409337466583e-05,82605.4296875,-0.0,41302.71484375,600,185,3.2586
186,3,corridor_2400m,-3682.2045290718647,-4069.368728946943,2.7929991119890474e-06,49282.8203125,-0.0,24641.41015625,600,186,3.2894
187,3,corridor_2400m,-4870.430334210587,-4099.444806182955,-1.7226928321179003e-05,111155.890625,-0.0,55577.9453125,600,187,3.3993
188,3,corridor_2400m,-3292.5937501596018,-4067.2733547593325,1.3506015420716722e-05,50809.18359375,-0.0,25404.591796875,600,188,3.4452
189,3,corridor_2400m,-4074.396813809243,-4061.661813506948,2.2049282506486634e-06,52062.96484375,-0.0,26031.482421875,600,189,3.2606
190,3,corridor_2400m,-3478.6561815820587,-4054.020527792151,1.5593348507536575e-05,53759.7265625,-0.0,26879.86328125,600,190,3.4164
191,3,corridor_2400m,-3819.2215304338447,-4036.448304432519,6.1290011217352e-06,65701.0703125,-0.0,32850.53515625,600,191,3.4382
192,3,corridor_2400m,-3533.966600067387,-4026.511475076772,7.74975251260912e-06,67201.53125,-0.0,33600.765625,600,192,3.3049
193,3,corridor_2400m,-4003.5286955520846,-4031.243589803587,-6.336184469546424e-06,59951.6875,-0.0,29975.84375,600,193,3.3282
194,3,corridor_2400m,-4174.035389775431,-4028.1733117531007,-7.030084361758782e-06,68415.4921875,-0.0,34207.74609375,600,194,3.2931
195,3,corridor_2400m,-3034.7263071105335,-3985.700871144573,8.312680620292667e-06,28367.267578125,-0.0,14183.6337890625,600,195,3.2197
196,3,corridor_2400m,-4145.804549712862,-4005.6204747089214,-1.1352123692631721e-05,75387.9296875,-0.0,37693.96484375,600,196,3.2668
197,3,corridor_2400m,-3556.4884049800494,-3993.201926416055,-3.7207214518275578e-06,52711.6875,-0.0,26355.84375,600,197,3.2519
