episode,reward,loss,mean_q,epsilon,buffer_size
63,-996.0385149813588,18.00485372543335,437.9745440673828,0.70075,10000
64,-1082.4404818478783,17.722763290405272,429.7959201812744,0.696,10000
65,-996.5685048468132,16.084814093112946,418.5605187225342,0.69125,10000
66,-1021.1526724038789,15.32380615234375,406.43152351379393,0.6865,10000
67,-1033.8763242330006,14.838467285633087,392.38250904083253,0.6817500000000001,10000
68,-985.4714117933243,14.654883015155793,379.3303130722046,0.677,10000
69,-1060.6834661169598,15.297381539344787,366.14660091400145,0.67225,10000
70,-996.1978285152167,16.12598794221878,351.254093208313,0.6675,10000
71,-1047.7909421914983,15.030040924549104,335.57485320091246,0.66275,10000
72,-1008.9870124701536,13.028452529907227,312.69554471969604,0.658,10000
73,-1036.6901608109279,12.990482106208802,298.5396052742004,0.65325,10000
74,-1091.1897523952157,12.567625963687897,288.1459735751152,0.6485000000000001,10000
75,-958.5107138133683,11.474909014701844,276.8149445915222,0.64375,10000
76,-971.5964371981028,11.160881791114807,262.816540312767,0.639,10000
77,-970.5566746846507,9.976166548728942,251.67700459957123,0.63425,10000
78,-952.1406192792074,9.893490478992462,244.79104589939118,0.6295,10000
79,-1103.5743812310484,9.016361079216004,230.09766978740691,0.62475,10000
80,-949.5922785658884,9.367200679779053,216.8649134349823,0.62,10000
81,-1016.3211206614992,8.42053919672966,204.25514119625092,0.6152500000000001,10000
82,-922.0750662290761,8.510169157981872,192.60571067333223,0.6105,10000
83,-945.9378055818107,7.880072107315064,186.88783429622652,0.60575,10000
84,-905.5955079370249,8.228810187578201,180.09505632042885,0.601,10000
85,-966.9240214633401,7.660312427282333,170.76057487010956,0.59625,10000
86,-898.7993385145782,7.148827370405197,164.02220131874085,0.5915,10000
87,-959.5043391590775,7.24338370680809,156.63329658985137,0.58675,10000
88,-896.6607334592893,6.92311461687088,150.90759484291075,0.5820000000000001,10000
89,-933.9278931133367,6.587453665733338,141.3593157672882,0.57725,10000
90,-903.7705924593995,6.626992226839065,134.12625337600707,0.5725,10000
91,-890.9707649416805,6.056520335674286,128.2805174255371,0.56775,10000
92,-931.1848084957302,5.883093308806419,122.61826216697693,0.563,10000
93,-907.266987001612,6.3325544250011445,116.45065392494202,0.55825,10000
94,-991.3421325110389,6.459931231737137,111.34798874855042,0.5535,10000
95,-835.3038859069833,6.757045502662659,107.04435633152724,0.5487500000000001,10000
96,-889.5216851099723,6.103107687234878,104.10612082481384,0.544,10000
97,-901.1993201026045,5.679771535396576,100.55001830101013,0.53925,10000
98,-867.8848952307827,5.853256766796112,96.05317021131515,0.5345,10000
99,-878.3278272377323,5.4588438928127285,91.3534397393465,0.5297499999999999,10000
100,-862.8240952116174,4.70214273929596,87.21030254423619,0.525,10000
101,-868.0001353677915,5.060774525403977,80.3826415963471,0.52025,10000
102,-828.5663704829761,5.298179238438606,73.17056462526321,0.5155000000000001,10000
103,-813.1430603342468,4.716742883324623,66.30467203855514,0.51075,10000
104,-800.105479216849,4.785855969786644,59.82915242195129,0.506,10000
105,-843.0331456606906,4.481870463490486,53.620851583480835,0.50125,10000
106,-853.0950723227004,4.851383486390114,49.69399312019348,0.49650000000000005,10000
107,-884.6262029114434,4.513377076387405,42.99743661880493,0.49175,10000
108,-877.7293645432367,4.357818747162819,37.23043499946594,0.487,10000
109,-832.7678626842444,4.2716345834732055,32.84320246696472,0.48225000000000007,10000
110,-806.841586661527,3.7955310344696045,27.787767152786255,0.47750000000000004,10000
111,-876.6478860372595,3.7194477474689482,24.455396842956542,0.47275,10000
112,-741.0111755477595,3.678566998243332,21.631070128679276,0.46799999999999997,10000
113,-823.0320673233678,3.501909967958927,17.671503210067748,0.46325000000000005,10000
114,-795.763656340136,3.543791834414005,14.772317278385163,0.4585,10000
115,-769.8571350674969,3.6762711322307586,12.451789314746856,0.45375,10000
116,-773.6833919651078,2.943799638748169,8.221523742675782,0.44900000000000007,10000
117,-903.0718290359521,2.9635328853130343,3.571355031207204,0.44425000000000003,10000
118,-771.5465923761194,3.0644786939024926,0.7231502565741539,0.4395,10000
119,-791.8451567134854,2.8241148763895034,-2.561248809993267,0.43474999999999997,10000
120,-756.4866645564455,2.9798193246126177,-5.32705432921648,0.43000000000000005,10000
121,-741.1471188089259,2.8041405001282693,-7.575359022419434,0.42525,10000
122,-838.5277149220412,2.6805524097383024,-9.735244761987124,0.4205,10000
123,-734.0690294151505,2.245749287605286,-11.260080220142845,0.41575000000000006,10000
124,-813.0057671415549,2.757427192032337,-13.490100685004144,0.41100000000000003,10000
125,-861.1305738462815,2.4854873436689378,-14.857252247901634,0.40625,10000
126,-756.3815847761852,2.394858614653349,-16.365740137696267,0.40149999999999997,10000
127,-699.524844655728,2.6760761950910092,-18.236174312531947,0.39675000000000005,10000
128,-752.6054584056806,2.5629185485839843,-19.791789315342903,0.392,10000
129,-706.2268377132401,2.5863309401273726,-21.10868469953537,0.38725,10000
130,-738.4903792682288,2.33601038813591,-22.257069176435472,0.38250000000000006,10000
131,-759.0524792823211,2.4406041976809503,-24.10364434719086,0.37775000000000003,10000
132,-744.489152210221,2.796331348717213,-26.072530846595765,0.373,10000
133,-699.5942379945245,2.845313391983509,-27.57372730255127,0.36824999999999997,10000
134,-725.9506858125781,2.7436454659700393,-28.72163245677948,0.36350000000000005,10000
135,-820.4224791241703,3.122186253666878,-28.919899950027467,0.35875,10000
136,-713.8022607311111,2.6625631903111935,-29.846910886764526,0.354,10000
137,-860.5037317699621,2.5721554625034333,-31.956970705986024,0.34925000000000006,10000
138,-826.25484326967,2.7141957280039786,-33.29172387599945,0.34450000000000003,10000
139,-790.968028597993,2.8381163203716278,-34.60457818984985,0.33975,10000
140,-815.3196564338224,2.2265733213722707,-34.966290287971496,0.33499999999999996,10000
141,-692.1927310397951,2.6990663304924967,-36.05116081237793,0.33025000000000004,10000
142,-810.8568527970709,2.6676175272464753,-37.31161875724793,0.3255,10000
143,-657.8176247633985,2.4679065051674844,-38.36993412971496,0.32075,10000
144,-707.0779116735494,2.5984792982041838,-39.03337522506714,0.31600000000000006,10000
145,-690.8894149657564,2.785055279433727,-39.72992699623108,0.31125,10000
146,-796.7209184871805,2.527770042717457,-40.459115467071534,0.3065,10000
147,-713.3058117342052,2.9651172825694085,-41.007841091156,0.30174999999999996,10000
148,-728.1906739839807,2.5013887940347193,-40.72990207672119,0.29700000000000004,10000
149,-742.5531561296349,2.5664132332801817,-41.74006406784058,0.29225,10000
150,-706.8466057741759,2.2990443713963034,-42.28151721000671,0.2875,10000
151,-669.2491615066285,2.3926586839556694,-43.5360306930542,0.28275000000000006,10000
152,-710.0366539464114,2.4118386706709862,-44.315605306625365,0.278,10000
153,-690.0451868092906,2.421649999022484,-45.136513986587524,0.27325,10000
154,-716.9280696096041,2.595153945237398,-46.90584506988525,0.26850000000000007,10000
155,-666.8454920233413,2.5640822134912016,-47.56849011421204,0.26375000000000004,10000
156,-673.3984602644732,2.7674432545900345,-48.147933053970334,0.259,10000
157,-794.2522003300551,2.6386591893434526,-49.7227587223053,0.25425,10000
158,-698.0912110175143,2.738783197849989,-50.86969230651855,0.24950000000000006,10000
159,-667.1225032068272,3.2684252908825875,-51.36858976364136,0.24475000000000002,10000
160,-793.2240579433591,2.654283518642187,-50.77256934165955,0.24,10000
161,-673.1003677190903,2.6961137507855892,-51.307247676849364,0.23525000000000007,10000
162,-679.4473798311421,3.1796764132380484,-52.64969962120056,0.23050000000000004,10000
163,-659.9901367701879,2.8280465500056744,-53.174435482025146,0.22575,10000
164,-612.8352846713697,3.1106622119247915,-53.590640258789065,0.22099999999999997,10000
165,-644.7795566425268,2.8697430728375912,-53.53667016983032,0.21625000000000005,10000
166,-727.3931012307887,2.538482995480299,-54.69035165786743,0.21150000000000002,10000
167,-689.3472097468747,2.625405248999596,-55.2108441734314,0.20675,10000
168,-633.3399373416503,2.5688979548215864,-55.18706508636475,0.20200000000000007,10000
169,-650.6249237966811,3.0001963327825067,-55.49086570739746,0.19725000000000004,10000
170,-640.2201171058118,2.6204747036099434,-56.40337791442871,0.1925,10000
171,-624.1026485193426,2.9772477062046527,-57.042464904785156,0.18774999999999997,10000
172,-641.5034699159172,3.0949366419017315,-57.633699111938476,0.18300000000000005,10000
173,-608.1789890525599,2.8279540753364563,-58.20620527267456,0.17825000000000002,10000
174,-616.086522428686,2.9998595649003983,-58.69226390838623,0.1735,10000
175,-599.6786706369584,2.9038759364187716,-58.81472473144531,0.16875000000000007,10000
176,-699.6870533453254,2.523878817856312,-59.76534997940063,0.16400000000000003,10000
177,-611.8214694062315,2.8234204080700875,-60.85943214416504,0.15925,10000
178,-575.6290371089232,2.2113827630877494,-62.01906894683838,0.15449999999999997,10000
179,-627.1734438778016,2.69142573595047,-62.69755794525147,0.14975000000000005,10000
180,-608.3607470536947,3.001119111031294,-62.954695510864255,0.14500000000000002,10000
181,-584.1794145158142,2.452451236397028,-62.99689800262451,0.14024999999999999,10000
182,-620.4955729341367,2.8276308754086497,-63.916359996795656,0.13550000000000006,10000
183,-625.6354734745994,2.6427793461084366,-65.47762319564819,0.13075000000000003,10000
184,-711.258228204044,2.850517519116402,-66.12002531051635,0.126,10000
185,-596.8930279111972,2.8259138327836992,-66.69087009429931,0.12124999999999997,10000
186,-590.1146878244913,2.9365142619609834,-67.2122393989563,0.11650000000000005,10000
187,-674.8915724317203,2.7660393878817557,-67.54566932678223,0.11175000000000002,10000
188,-599.343186386483,3.2749101185798644,-68.65677978515625,0.10699999999999998,10000
189,-610.3343445517283,3.3707861188054085,-68.6268154335022,0.10225000000000006,10000
190,-594.9502141781255,2.703953342735767,-69.98390657424926,0.09750000000000003,10000
191,-632.3949088128801,2.8333482059836386,-70.33794322967529,0.09275,10000
192,-570.282998621506,2.792964345514774,-70.5298773765564,0.08800000000000008,10000
193,-631.1486991620532,2.764479863345623,-71.0851259803772,0.08325000000000005,10000
194,-573.7579723675143,2.605483424067497,-71.52930112838744,0.07850000000000001,10000
195,-581.8109293054415,2.923370790183544,-72.07024858474732,0.07374999999999998,10000
196,-582.9849945675911,3.0971879167854786,-71.8029864501953,0.06900000000000006,10000
197,-585.4850235557126,3.138132348358631,-73.47168354034424,0.06425000000000003,10000
198,-605.2062132926151,3.047612793445587,-74.32054098129272,0.0595,10000
199,-552.7518446000059,2.9372396954894064,-74.54215574264526,0.054750000000000076,10000
200,-565.0092551011729,3.161943680047989,-74.80438745498657,0.05,10000
201,-583.613756707847,2.6998232197761536,-74.14100240707397,0.05,10000
202,-570.181300958,2.6853746198117734,-74.8896076965332,0.05,10000
203,-652.4618916016336,2.804946600049734,-75.9842451095581,0.05,10000
204,-581.0855980094841,3.073035233169794,-76.66393741607666,0.05,10000
205,-569.4867056029751,2.931360691040754,-76.370292263031,0.05,10000
206,-596.1333662408709,2.7669406268000603,-76.16056758880615,0.05,10000
207,-568.6860370835957,3.157034067809582,-76.46407752990723,0.05,10000
208,-599.8595304764202,3.0685940939188003,-77.52043678283691,0.05,10000
209,-560.838501668144,3.008263742029667,-78.08055255889893,0.05,10000
210,-565.5264081168743,2.8186163493990897,-78.649714717865,0.05,10000
211,-573.4374414548641,2.8673318979144096,-79.39291862487794,0.05,10000
212,-569.0896277295897,3.104935702830553,-79.83403440475463,0.05,10000
213,-563.3450282312679,3.1961577689647673,-79.44245040893554,0.05,10000
214,-555.0447412536336,3.067499383985996,-80.42526369094848,0.05,10000
215,-560.491066180496,2.474790924936533,-80.9963945388794,0.05,10000
216,-564.2425075935328,2.6107572704553603,-80.92248544692993,0.05,10000
217,-574.0302122990612,2.8086872246861456,-80.71480197906494,0.05,10000
218,-565.5094390109359,2.845693589448929,-80.83411664962769,0.05,10000
219,-575.7839339475031,2.8417569637298583,-81.19476076126098,0.05,10000
220,-577.2369776416125,2.7401815171539785,-81.53098203659057,0.05,10000
221,-555.7427493338747,2.8038590160012244,-82.6696181678772,0.05,10000
222,-582.3381815103804,2.8404366037249567,-82.6680467414856,0.05,10000
223,-561.7642525576515,2.782324997484684,-83.72755189895629,0.05,10000
224,-575.0377125203976,3.110176319479942,-83.76979425430298,0.05,10000
225,-611.6665831870446,3.2775373032689092,-84.14766344070435,0.05,10000
226,-545.7308429830338,3.3686490252614023,-84.20620975494384,0.05,10000
227,-582.3148694508648,2.916546338647604,-84.21427001953126,0.05,10000
228,-551.7295818826192,2.8251412120461463,-84.91911436080933,0.05,10000
229,-569.6272374926497,2.7308137242496016,-85.02665420532226,0.05,10000
230,-576.6263135127174,3.0683151791989802,-84.6846901512146,0.05,10000
231,-570.3271228947956,3.2807226279377937,-85.78125778198242,0.05,10000
232,-558.4620008117109,2.522031078338623,-85.47267284393311,0.05,10000
233,-577.7635216919248,3.0279440945386886,-85.82944396972657,0.05,10000
234,-594.877649754888,2.8062570939958094,-85.17250564575195,0.05,10000
235,-563.6366614073346,3.2943741968274116,-85.20822393417359,0.05,10000
236,-555.4178280384439,2.8466339099407194,-85.42832473754883,0.05,10000
237,-577.391264349603,3.063643469214439,-86.17144565582275,0.05,10000
238,-567.6756259336241,2.9708992305397985,-87.57905410766601,0.05,10000
239,-610.5204868468603,3.0353391888737677,-88.65252374649047,0.05,10000
240,-610.5840486960021,3.013024127781391,-88.77616157531739,0.05,10000
241,-608.7650694710097,2.765951010137796,-89.43865280151367,0.05,10000
242,-640.2804662472794,3.208184213042259,-90.33276176452637,0.05,10000
243,-625.7224869438219,2.881146047115326,-91.00506050109863,0.05,10000
244,-604.1939014305985,2.8902776128053667,-91.1629150390625,0.05,10000
245,-610.3665093421185,2.7661894185841085,-90.2084626197815,0.05,10000
246,-598.4425358791304,3.2494413778185844,-89.61004127502441,0.05,10000
247,-627.2098376649127,3.3141380339860915,-88.70566757202148,0.05,10000
248,-706.9694169057291,3.226235970854759,-89.6184909248352,0.05,10000
249,-618.1863603422321,3.1330455207824706,-89.56630327224731,0.05,10000
250,-581.7505133962145,3.353439686596394,-89.43162029266358,0.05,10000
251,-626.0306225521143,3.1869991326332094,-90.46187015533447,0.05,10000
252,-594.0219041742776,3.001172251403332,-90.67306621551514,0.05,10000
253,-617.9838799373929,3.144597124904394,-91.35056610107422,0.05,10000
254,-602.0863437389435,2.736660340875387,-91.40546005249024,0.05,10000
255,-582.9167685630849,3.085299710780382,-91.23091644287109,0.05,10000
256,-583.1365734645779,2.9259573736786844,-91.89136722564697,0.05,10000
257,-554.4339746243218,2.9480632978677748,-92.62707485198975,0.05,10000
258,-588.1692367574803,2.8553833369910717,-92.90483894348145,0.05,10000
259,-569.9997457501942,2.8230645576119424,-93.04168804168701,0.05,10000
260,-590.9611132795727,2.938019314408302,-93.41935413360596,0.05,10000
261,-572.7079604240485,3.1102848045527933,-93.40927436828613,0.05,10000
262,-600.352171163331,3.143675138950348,-93.55405662536621,0.05,10000
263,-544.5343690479605,2.854057694375515,-94.0679020690918,0.05,10000
264,-595.3103912969831,2.7776289005577564,-93.77135097503663,0.05,10000
265,-566.0664644654024,2.636461973935366,-93.81777194976807,0.05,10000
266,-590.4391356675592,3.1555563078820708,-94.65036354064941,0.05,10000
267,-611.5668367210843,3.053787490874529,-95.53795101165771,0.05,10000
268,-568.8908054527005,2.964677186459303,-96.18143424987792,0.05,10000
269,-586.8965640349154,3.305275296121836,-95.63448139190673,0.05,10000
270,-587.3807342992349,2.816405770778656,-95.48825538635253,0.05,10000
271,-564.4961233689329,3.080053827911615,-95.35747318267822,0.05,10000
272,-579.3292564172751,3.1534695649147033,-95.6082942199707,0.05,10000
273,-569.502265289584,2.9406143763661383,-95.89217636108398,0.05,10000
274,-579.7277010396316,2.9106345093250274,-96.30840507507324,0.05,10000
275,-582.6823665494345,3.0222184896469115,-96.80660209655761,0.05,10000
276,-570.839967861849,2.8384484192728996,-96.88249919891358,0.05,10000
277,-609.7173620384846,3.1743305945396423,-96.78177242279052,0.05,10000
278,-572.0717765772423,3.1044030399620532,-96.09969543457031,0.05,10000
279,-555.9749825864511,3.116631911993027,-96.40443744659424,0.05,10000
280,-572.6668869092323,2.982920386195183,-96.85238883972168,0.05,10000
281,-590.5284600325948,3.2379770436882973,-98.0148360824585,0.05,10000
282,-612.9083746285007,3.407514758706093,-98.73642665863036,0.05,10000
283,-623.2339796198563,3.3118429873883724,-98.93117008209228,0.05,10000
284,-634.9756885633302,3.106060304939747,-99.01132369995118,0.05,10000
285,-575.4446251366792,3.2679505226016046,-99.43519309997559,0.05,10000
286,-565.1109566462638,2.7894797168672083,-100.09386970520019,0.05,10000
287,-602.7720334084787,3.196227487921715,-99.69189014434815,0.05,10000
288,-567.2232471911548,2.952992559373379,-99.96967498779297,0.05,10000
289,-578.0329108859232,3.17070018440485,-100.79198097229003,0.05,10000
290,-551.5136296063085,2.811373991370201,-100.71978881835938,0.05,10000
291,-562.6611465884156,2.906150424182415,-100.39538528442382,0.05,10000
292,-560.359913273266,2.879270360022783,-100.04944812774659,0.05,10000
293,-566.3583588029155,2.9099254202842713,-99.80747852325439,0.05,10000
294,-550.1609440628389,2.8183561217784883,-99.23184005737305,0.05,10000
295,-561.9697797371922,2.764067995548248,-98.50628509521485,0.05,10000
296,-548.8583952411726,2.813950306326151,-98.7625942993164,0.05,10000
297,-575.33871826641,2.894347009062767,-98.5190530014038,0.05,10000
298,-561.2421676901071,2.9868091797828673,-97.94031944274903,0.05,10000
299,-645.0596124792015,3.084573374092579,-96.82113826751709,0.05,10000
300,-552.8290888475614,3.184910250157118,-96.68586910247802,0.05,10000
301,-550.7430246815184,3.1289536775648594,-96.6691284942627,0.05,10000
302,-552.769860224382,2.6001036030054094,-96.07072086334229,0.05,10000
303,-540.0378593894577,2.887818840146065,-96.01560665130616,0.05,10000
304,-592.7595621035174,2.5397993424534797,-96.29612274169922,0.05,10000
305,-566.958109362879,2.7173680041730406,-95.71893684387207,0.05,10000
306,-558.7624827239243,2.7072846090793607,-95.63088535308837,0.05,10000
307,-549.1274677064429,3.1082762940227986,-96.06782981872558,0.05,10000
308,-576.3914431561445,2.8923366935551167,-96.03534648895264,0.05,10000
309,-595.1592991651231,3.2979119236767294,-96.85470680236817,0.05,10000
310,-581.2346916302911,3.050057522058487,-97.01989269256592,0.05,10000
311,-577.9893740116233,2.8741787379980086,-96.95660343170167,0.05,10000
312,-565.5664522240756,3.147962130308151,-97.77049770355225,0.05,10000
313,-569.966659053411,3.0467432387173177,-98.14302547454834,0.05,10000
314,-553.7663449912241,2.878074433803558,-97.99913444519044,0.05,10000
315,-590.4910814295781,2.9089705158770083,-97.82389804840088,0.05,10000
316,-550.7027490070068,2.805426527261734,-98.07702507019043,0.05,10000
317,-562.9760195259369,3.075125384181738,-98.65527740478515,0.05,10000
318,-572.0962014635586,2.4747004087269304,-98.74790245056153,0.05,10000
319,-567.757323300158,2.7013940700888632,-98.57721263885497,0.05,10000
320,-587.9261494514711,2.783981667906046,-98.76315376281738,0.05,10000
321,-558.1058594266811,3.0110692416131495,-99.00334983825684,0.05,10000
322,-555.8631560187544,2.9084188313782215,-98.8670202255249,0.05,10000
323,-576.1874484064501,3.0540813022851943,-98.96339641571045,0.05,10000
324,-599.159655758368,3.1493050065636634,-98.70876823425293,0.05,10000
325,-581.9588852146131,2.9231290961802006,-98.04013004302979,0.05,10000
326,-570.6090325504591,2.8885024800896644,-98.1443155670166,0.05,10000
327,-560.3210730573285,3.0173348635435104,-98.79470859527588,0.05,10000
328,-557.9781152430273,3.040309789925814,-98.85737197875977,0.05,10000
329,-580.1449401213982,2.841727181226015,-97.54192810058593,0.05,10000
330,-550.6644436685975,2.814569206535816,-97.64740180969238,0.05,10000
331,-556.1246670982946,2.817287041246891,-97.59203876495361,0.05,10000
332,-566.9180720167421,2.6520756933093073,-97.33357666015625,0.05,10000
333,-571.5586891875358,3.0896515065431593,-96.68204566955566,0.05,10000
334,-568.8410195921276,3.038423446416855,-96.80442729949951,0.05,10000
335,-677.9512545526899,3.0165153168141843,-96.9607526397705,0.05,10000
336,-554.9476968376462,2.5677015233039855,-96.53560291290283,0.05,10000
337,-580.7314536620828,2.790428281724453,-96.27510532379151,0.05,10000
338,-592.3757610880491,3.0636504279077053,-96.39160221099854,0.05,10000
339,-592.6257610074362,2.4051375257223846,-95.81885890960693,0.05,10000
340,-567.799424254002,2.5528973758220674,-94.87453002929688,0.05,10000
341,-586.8083724192629,2.852264068424702,-95.32988452911377,0.05,10000
342,-569.9128290201827,3.198671566992998,-96.3687979888916,0.05,10000
343,-606.302624084175,2.6536811169981958,-96.79545684814452,0.05,10000
344,-632.2194323753138,3.1110665556788444,-96.87606338500977,0.05,10000
345,-591.1754603095648,3.2876784774661063,-96.87310131072998,0.05,10000
346,-586.8976991770533,3.2118911249935627,-96.14991287231446,0.05,10000
347,-605.6222419966504,3.1309742622077463,-95.93806407928467,0.05,10000
348,-640.0426147042655,3.1009717206656933,-96.54860034942627,0.05,10000
349,-653.8058841173379,2.881654845625162,-95.68116958618164,0.05,10000
350,-645.9961174006719,2.7907836413383484,-95.53841968536376,0.05,10000
351,-602.4500230778054,3.224489142894745,-95.35300857543945,0.05,10000
352,-607.0439210675968,2.897759565114975,-95.31197818756104,0.05,10000
353,-583.9546311818515,2.9400435796380044,-95.32602634429932,0.05,10000
354,-618.4703010432241,3.3346100832521914,-95.95732482910157,0.05,10000
355,-562.9837648329927,2.638917758613825,-96.29079002380371,0.05,10000
356,-570.3288888399547,3.0368551322817803,-96.77351940155029,0.05,10000
357,-538.264609555049,2.963187849074602,-96.95644359588623,0.05,10000
358,-579.8459328209503,2.4699827365577223,-96.48841423034668,0.05,10000
359,-571.0184891342753,3.096742142140865,-95.5345832824707,0.05,10000
360,-588.1283125409948,2.7465896546840667,-95.92428749084473,0.05,10000
361,-591.2818612327886,2.8177303129434588,-96.26269287109375,0.05,10000
362,-588.726332960144,2.768761434853077,-95.95743816375733,0.05,10000
363,-560.8125986923819,3.0160754516720774,-95.88343349456787,0.05,10000
364,-660.3129998052472,2.933542949408293,-96.77586448669433,0.05,10000
365,-567.2806757752528,2.6111795635521413,-96.5617282485962,0.05,10000
366,-574.5773301304869,3.033278708010912,-96.71287094116211,0.05,10000
367,-576.8108371206075,2.9765221816301346,-97.12946971893311,0.05,10000
368,-556.1166345326119,2.7075902235507967,-97.27117584228516,0.05,10000
369,-535.9757853583594,2.927947379946709,-96.19365833282471,0.05,10000
370,-576.5611222925381,2.803509729504585,-95.9548433303833,0.05,10000
371,-596.888724894204,2.799847310781479,-95.67528541564941,0.05,10000
372,-584.7995392174407,2.8749586862325667,-95.53013217926025,0.05,10000
373,-638.3497316068779,2.996695532500744,-96.22908893585205,0.05,10000
374,-582.9316707137335,2.6828713558614252,-96.42222305297851,0.05,10000
375,-577.9347320871295,3.3057536193728447,-96.53137454986572,0.05,10000
376,-602.1457118861795,2.8506019285321234,-96.99187454223633,0.05,10000
377,-601.2795445182884,2.9197784112393856,-97.6982103729248,0.05,10000
378,-559.463190237345,2.8993886131048203,-97.46276981353759,0.05,10000
379,-586.7778238817343,3.343656600564718,-97.22901084899902,0.05,10000
380,-585.1908972134653,3.2391102109849452,-97.13328598022461,0.05,10000
381,-593.6801991981868,2.636827998012304,-97.20101814270019,0.05,10000
382,-585.1670669033537,2.7015840236842634,-97.00419956207276,0.05,10000
383,-576.9424534662342,2.8744835567474367,-96.92701747894287,0.05,10000
