v_id,task_id,delay,energy,completed,comm_delay,comp_delay,wait_delay,action
veh_0,5,5.637499869387262,0.5200752491116732,True,5.628224009206869,0.00927586018039209,0.0,1
veh_0,20,5.694829859933317,0.10729958294121886,True,5.684544917077516,0.001009082675408874,0.00927586018039209,0
veh_0,2,5.7061693754724985,0.33897520758118876,True,5.690242977060485,0.005641455556211678,0.010284942855800963,0
veh_0,1,5.818638628805554,0.37284322873589015,True,5.7964146487485735,0.0062975816449680885,0.01592639841201264,1
veh_0,19,4.53201326816528,0.1403881398138173,True,4.50788310193241,0.001906186175889864,0.02222398005698073,0
veh_0,9,5.302904326323408,0.15198972987260181,True,5.276789723437773,0.001984436652764482,0.024130166232870592,1
veh_0,17,4.606964944051457,0.4337816066436454,True,4.573089326898328,0.007761014267493243,0.026114602885635073,1
veh_0,18,4.641212180877421,0.17325075087178615,True,4.604792507208298,0.002544056515994063,0.03387561715312832,1
veh_0,15,4.803659530210329,0.40213145519725924,True,4.7601492572887185,0.00709059925248744,0.03641967366912238,1
veh_0,11,3.558264609381897,0.24473791297955455,True,3.510561690538804,0.00419264592148333,0.043510272921609826,1
veh_0,3,4.710165891308239,0.11109335883488486,True,4.661173339956439,0.0012896325087064094,0.047702918843093155,1
veh_0,14,3.296558981138676,0.19411476545138778,True,3.2443330010780644,0.0032334287088121427,0.048992551351799564,0
veh_0,6,4.5142006107034,0.5150593364506055,True,4.452563956705117,0.009410673937671088,0.0522259800606117,0
veh_0,13,3.239719540948092,0.42963677751580204,True,3.1701241762347405,0.007958710715069093,0.06163665399828279,0
veh_0,10,3.4065818179140654,0.43361275632662283,True,3.3289799940729954,0.008006459127717858,0.06959536471335188,1
veh_0,8,3.146384192863205,0.11411501728086197,True,3.067113491374793,0.001668877647342281,0.07760182384106974,0
veh_0,16,2.8072554685860767,0.1293646102802845,True,2.725942663424744,0.0020421036729207412,0.07927070148841202,0
veh_0,4,2.8319132175879034,0.4487131539679982,True,2.7421745842640632,0.008425828162507152,0.08131280516133275,0
veh_0,12,2.8410872350932177,0.4697547917512441,True,2.7425020063356205,0.00884659543375776,0.0897386333238399,0
veh_0,7,2.935451769586151,0.2937505507013214,True,2.831557841382803,0.005308699445749867,0.09858522875759765,0
veh_1,34,3.5504340802440075,0.48767247966406513,True,3.541388908432413,0.00904517181159482,0.0,0
veh_1,23,2.9942501158910373,0.42847554124352477,True,2.9772308794304583,0.007974064648984404,0.00904517181159482,1
veh_1,21,3.148251549422126,0.21665450158914065,True,3.1275247278753393,0.003707585086207745,0.017019236460579224,1
veh_1,25,3.004980393758297,0.25128112361171595,True,2.9798239145221803,0.004429657689329883,0.02072682154678697,0
veh_1,35,3.6306178911924203,0.20854611485218622,True,3.6020108918376272,0.0034505201186761985,0.025156479236116847,1
veh_1,37,2.652508027412885,0.4189225674908685,True,2.6160457858654476,0.00785524219264428,0.02860699935479305,0
veh_1,39,3.62255129575228,0.11948672797305157,True,3.5844162028859587,0.0016728513188838396,0.03646224154743733,0
veh_1,26,3.3195701910758215,0.41027369877905884,True,3.2738844011141417,0.007550697095358348,0.03813509286632117,0
veh_1,40,3.0375327037296103,0.4023312428369939,True,2.98439716834486,0.007449745423070905,0.04568578996167952,1
veh_1,24,2.392790091101854,0.24973669088357597,True,2.3351268472688855,0.0045277084482177425,0.053135535384750424,1
veh_1,31,3.214810649322813,0.4918556558187779,True,3.1479398803495386,0.00920752514030565,0.05766324383296817,1
veh_1,28,2.4444979221709904,0.13314559324777794,True,2.375439329198601,0.002187823999115839,0.06687076897327382,1
veh_1,30,2.4383373305432694,0.3689122863016807,True,2.362372966438134,0.006905771132745987,0.06905859297238966,0
veh_1,22,2.8852255252848087,0.08850676404178764,True,2.8080526364261225,0.0012085247535505283,0.07596436410513563,0
veh_1,27,2.6530683828636903,0.1427635998682662,True,2.5735549329942375,0.002340561010766477,0.07717288885868616,0
veh_1,38,2.2617176266166696,0.512669811076779,True,2.1723852575771967,0.009818919170020141,0.07951344986945263,1
veh_1,33,2.2936024489397178,0.1805813326039401,True,2.2010986729827624,0.0031714069174822498,0.0893323690394728,0
veh_1,29,1.7031545349646724,0.505131611716511,True,1.6008683004334738,0.009782458574243525,0.09250377595695504,1
veh_1,32,1.7438564799956866,0.2415117798329353,True,1.6370674233524998,0.004502822111988206,0.10228623453119857,0
veh_1,36,1.7525019170364895,0.48164019052858814,True,1.636407338050341,0.009305522342961696,0.10678905664318677,0
veh_2,43,1.664586031147844,0.17011626756962553,True,1.661516008998251,0.0030700221495928606,0.0,0
veh_2,55,1.9282244577524255,0.12575987476030467,True,1.9230238428762017,0.0021305927266308533,0.0030700221495928606,0
veh_2,58,1.5533169230351171,0.2987627793053764,True,1.542449542481282,0.005666765677611272,0.005200614876223714,0
veh_2,50,1.858360436330777,0.5105319536818544,True,1.8376499466926435,0.00984310908429856,0.010867380553834986,0
veh_2,57,1.796088921534883,0.09879007818300144,True,1.7737573818094512,0.0016210500872981385,0.020710489638133548,0
veh_2,56,1.6428361790946762,0.08592853064660139,True,1.6191098907344592,0.001394748634785136,0.022331539725431688,0
veh_2,46,1.239107537499567,0.28544009406976856,True,1.2099144301439837,0.005466818995366575,0.023726288360216823,1
veh_2,51,1.4212273247290317,0.18582339625904426,True,1.388595468541976,0.00343874883147249,0.0291931073555834,0
veh_2,44,1.4949742425895653,0.3973847333035431,True,1.454685628862211,0.00765675754029842,0.03263185618705589,0
veh_2,53,1.6313859096734273,0.3044391018767731,True,1.5853255790243423,0.0057717169217305925,0.04028861372735431,1
veh_2,60,1.440367410282104,0.4158781021960547,True,1.3862667709432865,0.008040308689732437,0.0460603306490849,1
veh_2,47,1.16405969504504,0.18954866886619617,True,1.106389360200939,0.0035696955052837358,0.05410063933881734,0
veh_2,48,1.0042263584582038,0.19313046768494327,True,0.9428819906585356,0.003674032955567158,0.05767033484410108,0
