episode,reward,loss,training_steps
1,-1471.3715113910741,221678.890625,300000
2,-1512.1411998042483,133958.90625,300000
3,-1491.694666220338,103188.5234375,300000
4,-1499.4079065162464,79254.6953125,300000
5,-1479.9075512327347,51679.86328125,300000
6,-1475.9314373716907,31007.126953125,300000
7,-1456.1028602586755,31281.07421875,300000
8,-1502.0107478811726,44904.28125,300000
9,-1482.3952299165526,46235.84375,300000
10,-1503.861446212845,47039.22265625,300000
11,-1487.8344552570716,32103.24609375,300000
12,-1493.5949010178037,27649.4453125,300000
13,-1489.7168938480752,27076.91796875,300000
14,-1468.6644001740046,23286.826171875,300000
15,-1489.366877038793,22967.009765625,300000
16,-1494.9955929859962,20821.15234375,300000
17,-1467.3974663271001,13939.0302734375,300000
18,-1465.4981287300848,11859.3779296875,300000
19,-1476.472946671124,11570.5712890625,300000
20,-1487.966367287865,13478.8310546875,300000
21,-1488.2584157379538,15878.35546875,300000
22,-1500.251367565806,18031.765625,300000
23,-1514.1814384486104,15151.58203125,300000
24,-1487.794410415838,12929.228515625,300000
25,-1493.016495528912,11375.6357421875,300000
26,-1475.4386722851964,10806.9755859375,300000
27,-1475.496088769821,10636.494140625,300000
28,-1485.9373161889257,10062.029296875,300000
29,-1462.2517632080837,9520.9091796875,300000
30,-1461.8216971393438,7240.6474609375,300000
31,-1439.0751710530194,5438.87646484375,300000
32,-1501.744141648798,6781.47265625,300000
33,-1482.1085366024517,6667.13916015625,300000
34,-1480.248963844383,7343.4970703125,300000
35,-1473.0907419400296,7598.57421875,300000
36,-1484.7827739234472,6975.2431640625,300000
37,-1470.862140886314,6197.1806640625,300000
38,-1503.5146608895345,6931.91650390625,300000
39,-1494.0320623528241,7046.015625,300000
40,-1502.3235569431054,6121.732421875,300000
41,-1475.4431404057407,6581.58251953125,300000
42,-1477.4362604985572,6118.4462890625,300000
43,-1466.492154385184,5079.2314453125,300000
44,-1495.8364049614654,6101.17333984375,300000
45,-1484.3728947839859,5996.83935546875,300000
46,-1496.6502853513994,5789.38623046875,300000
47,-1484.366339587763,5427.7646484375,300000
48,-1492.8587750870297,5424.78857421875,300000
49,-1473.5743258137693,5225.11962890625,300000
50,-1492.8626538931662,5797.6259765625,300000
51,-1503.6350189729783,5338.96435546875,300000
52,-1474.568335655881,5205.3759765625,300000
53,-1491.1496557567843,4623.59765625,300000
54,-1469.926869089204,4066.11376953125,300000
55,-1483.405992965405,4873.56396484375,300000
56,-1465.2049687373917,4523.5478515625,300000
57,-1464.9494680736527,4511.17529296875,300000
58,-1476.236424656473,3733.720947265625,300000
59,-1501.5802000301503,4144.6103515625,300000
60,-1468.971531540299,4460.32080078125,300000
61,-1491.9110190398546,4482.8935546875,300000
62,-1478.6113656168845,4391.39453125,300000
63,-1480.1514693306315,4432.1875,300000
64,-1456.4229641770835,4125.2236328125,300000
65,-1489.351593410404,4197.7998046875,300000
66,-1502.942985199055,4276.791015625,300000
67,-1478.4597106431345,3987.45751953125,300000
68,-1483.2380684358477,4383.76904296875,300000
69,-1467.9966375718377,3981.17822265625,300000
70,-1458.5377516490541,3883.300048828125,300000
71,-1479.5096516594144,4251.50634765625,300000
72,-1489.1790926300132,4487.8095703125,300000
73,-1488.4101468614595,4033.219970703125,300000
74,-1485.018425523466,4406.8505859375,300000
75,-1474.2283955787466,3617.060546875,300000
76,-1484.6686321290185,3763.365966796875,300000
77,-1485.27968607378,4186.353515625,300000
78,-1468.7845023079808,3840.312744140625,300000
79,-1469.2253636540224,3446.835205078125,300000
80,-1488.6752589457344,4039.37890625,300000
81,-1470.2597029477922,3044.868896484375,300000
82,-1470.7089494948655,3590.81640625,300000
83,-1487.689629391406,3386.90087890625,300000
