episode,reward,loss,mean_q,epsilon,buffer_size
89,-1430.105758747002,11.433105922937393,144.06077145576478,0.57725,10000
90,-1288.4057152642126,10.681444573402405,135.76853878341615,0.5725,10000
91,-1305.010490396572,10.895983846187592,130.70063451766967,0.56775,10000
92,-1343.3570818827754,10.758341524600983,125.7312686485052,0.563,10000
93,-1308.707312424393,10.639698196649551,113.24800048708916,0.55825,10000
94,-1287.2173402694095,10.409334074258805,107.89432973861695,0.5535,10000
95,-1256.032348188278,9.164147715568543,102.13097583532334,0.5487500000000001,10000
96,-1256.4234726177797,9.26231471657753,95.481878490448,0.544,10000
97,-1330.7714673939358,8.948335337638856,91.33836238861085,0.53925,10000
98,-1298.1350025568204,8.40393878698349,83.67092289924622,0.5345,10000
99,-1167.7182016377046,7.861451292037964,75.59897439956666,0.5297499999999999,10000
100,-1210.8910737882434,8.939256114959717,69.23719630718232,0.525,10000
101,-1282.2939288588457,8.583127553462981,63.90305901050568,0.52025,10000
102,-1207.7367602199274,7.35289576947689,59.565430409908295,0.5155000000000001,10000
103,-1263.040341824008,8.354348392486573,56.78472452044487,0.51075,10000
104,-1283.5714989831222,7.243124141097069,54.413095574378964,0.506,10000
105,-1300.816268348557,7.468725271224976,51.498786101341246,0.50125,10000
106,-1243.5914687300958,7.341108030080795,52.52661793708801,0.49650000000000005,10000
107,-1243.90434053468,6.550861492156982,47.397143309116366,0.49175,10000
108,-1244.298876504137,6.9618582808971405,42.28039636492729,0.487,10000
109,-1241.5077238333954,6.789566231369972,38.473377032876016,0.48225000000000007,10000
110,-1153.2150651321133,7.0068258130550385,34.07240970671177,0.47750000000000004,10000
111,-1141.4866006855195,6.8101301097869875,29.967440756857396,0.47275,10000
112,-1237.8820258500639,6.6756976234912875,27.324642348438502,0.46799999999999997,10000
113,-1195.5817461848692,6.07488528251648,24.664772588368507,0.46325000000000005,10000
114,-1239.3729318703927,6.363125923275947,21.099825500492006,0.4585,10000
115,-1172.8039741478174,6.617257194519043,20.14505520651117,0.45375,10000
116,-1202.7524434215125,6.303261470794678,18.896565544754267,0.44900000000000007,10000
117,-1225.6470699634106,6.628426210284233,15.95842443138361,0.44425000000000003,10000
118,-1151.375614435462,6.804620801210404,12.183048579208553,0.4395,10000
119,-1194.5651456180187,6.272845734357833,7.75871485251002,0.43474999999999997,10000
120,-1178.6208153945863,6.326236186623573,5.499498564004898,0.43000000000000005,10000
121,-1231.048877713341,6.799643442034721,2.7950531180948017,0.42525,10000
122,-1217.0211162764726,5.675925214886665,0.15868367448449136,0.4205,10000
123,-1184.7063916930363,5.313013395667076,-2.939079724475741,0.41575000000000006,10000
124,-1162.3485078293418,5.23443878531456,-4.72050736266654,0.41100000000000003,10000
125,-1198.9593027879,6.042833614349365,-8.63083707826212,0.40625,10000
126,-1186.8973601377936,5.7647575777769084,-10.961153663154692,0.40149999999999997,10000
127,-1179.995091735876,5.594036052823067,-12.698492852076889,0.39675000000000005,10000
128,-1076.35114574969,5.936821882128715,-15.354854258969427,0.392,10000
129,-1174.2722818913503,5.261292587518692,-17.858339372575283,0.38725,10000
130,-1151.7570675283737,5.934299722909928,-22.061943716332316,0.38250000000000006,10000
131,-1160.9986741549683,5.171459029912949,-22.503299923613667,0.37775000000000003,10000
132,-1182.0132877128694,5.824591118693352,-24.072828808408232,0.373,10000
133,-1082.3206577641486,6.216247365474701,-25.826752012521027,0.36824999999999997,10000
134,-1103.819199043939,6.462241126894951,-27.57188433267176,0.36350000000000005,10000
135,-1173.6783450795683,4.875867355465889,-29.79763158510439,0.35875,10000
136,-1115.0808476029995,5.5013761141896245,-30.722689351439477,0.354,10000
137,-1120.9430083260454,5.239571398794651,-33.46699865881354,0.34925000000000006,10000
138,-1109.103084795823,4.998149897158146,-36.47016732320189,0.34450000000000003,10000
139,-1161.232930836807,5.488604903519153,-37.248074146211145,0.33975,10000
140,-1108.3367896459772,4.445378589332104,-38.61414450287819,0.33499999999999996,10000
141,-1132.1607886526551,4.709539715945721,-40.73205290317535,0.33025000000000004,10000
142,-1109.67097291537,5.432608229219913,-41.575554847717285,0.3255,10000
143,-1052.8700019567643,5.3236588749289515,-42.98250351428985,0.32075,10000
144,-1043.1576559618093,5.478332969844342,-43.485687007904055,0.31600000000000006,10000
145,-1125.0048594986802,4.852062024176121,-45.37928760528565,0.31125,10000
146,-1098.397620082845,4.508101861774922,-47.2381839132309,0.3065,10000
147,-1123.5173292298819,4.515839953422546,-49.49056582927704,0.30174999999999996,10000
148,-983.4440054608692,5.419547346830368,-49.09278812408447,0.29700000000000004,10000
149,-1144.2634553787277,4.676735816895961,-51.565634059906,0.29225,10000
150,-1016.4401661064237,5.489616059362889,-51.61126428604126,0.2875,10000
151,-1011.7279180461983,4.950302608311176,-53.85073125839234,0.28275000000000006,10000
152,-1066.614007432474,5.156768737137318,-55.1372217464447,0.278,10000
153,-1073.2118216233912,5.89951787173748,-55.225075492858885,0.27325,10000
154,-1093.3716900115426,4.788992954790592,-56.519942121505736,0.26850000000000007,10000
155,-881.0939197741473,4.800101615488529,-58.376488304138185,0.26375000000000004,10000
156,-1093.597458970535,4.977714801430702,-60.05665500640869,0.259,10000
157,-1063.437101038683,4.6686909976601605,-60.864051809310915,0.25425,10000
158,-891.91445728534,5.034604718536139,-62.05222989082336,0.24950000000000006,10000
159,-1066.4465504222303,5.6534864756464955,-62.979750633239746,0.24475000000000002,10000
160,-956.6082506481888,5.006228412985802,-62.66979797363281,0.24,10000
161,-1060.766612906392,5.227653893828392,-64.75472977638245,0.23525000000000007,10000
162,-1055.7336437487768,5.83208883613348,-65.76829830169677,0.23050000000000004,10000
163,-1074.3076757937172,5.553731370568276,-66.52043027877808,0.22575,10000
164,-1033.8646305056395,5.793572528958321,-67.01655060768127,0.22099999999999997,10000
165,-1043.4477772968346,5.252769125401974,-67.00526348114013,0.21625000000000005,10000
166,-1048.646638181516,5.161973920166492,-68.62794166564942,0.21150000000000002,10000
167,-1066.9043018762313,5.421312411278486,-69.0890559387207,0.20675,10000
168,-1039.8896618857655,5.692362084388733,-70.4288786315918,0.20200000000000007,10000
169,-1099.4411648508224,5.491086439192295,-71.49002630233764,0.19725000000000004,10000
170,-1066.6583227646502,5.359910965561867,-71.74865985870362,0.1925,10000
171,-1046.964519832357,6.313549309372902,-72.70803625106811,0.18774999999999997,10000
172,-1033.182582360398,5.176610523462296,-72.76950338363648,0.18300000000000005,10000
173,-1053.7346787515385,6.156924545168876,-72.51844135284423,0.17825000000000002,10000
174,-1008.4368935103387,6.288693916797638,-73.47604230880738,0.1735,10000
175,-963.5623697478279,5.3962284719944,-74.24049776077271,0.16875000000000007,10000
176,-1034.87238898734,5.112337197959423,-74.0806551361084,0.16400000000000003,10000
177,-1026.9329334388317,4.554454129338264,-74.83464485168457,0.15925,10000
178,-994.1380297345341,4.683293211460113,-75.42089044570923,0.15449999999999997,10000
179,-1041.8485056469067,5.440055066496134,-76.07827836990356,0.14975000000000005,10000
180,-911.3549831358282,5.035002492815256,-76.92411489486695,0.14500000000000002,10000
181,-980.3081212404965,5.548895082771778,-78.15985063552857,0.14024999999999999,10000
182,-988.2083469631108,5.133025832176209,-78.8392388343811,0.13550000000000006,10000
183,-1004.7666531963289,4.515236512869596,-79.37444297790528,0.13075000000000003,10000
184,-1011.4273865871331,4.870364075154066,-79.81632432937622,0.126,10000
185,-1003.9061618286684,5.041073231101036,-79.80124418258667,0.12124999999999997,10000
186,-901.1280026048427,5.635041072815657,-80.50594680786133,0.11650000000000005,10000
187,-894.0684158799448,4.778152755498886,-81.8421762084961,0.11175000000000002,10000
188,-905.0914157094927,4.668412093818188,-82.43740985870362,0.10699999999999998,10000
189,-902.914606167426,5.057734261751175,-83.04478467941284,0.10225000000000006,10000
190,-1009.2545640826876,4.959246988147497,-83.1794916152954,0.09750000000000003,10000
191,-992.6382244185577,4.638176791667938,-83.40935499191283,0.09275,10000
192,-874.8525742569618,6.09109445899725,-83.00598817825318,0.08800000000000008,10000
193,-1023.0932070513769,4.766988426446915,-82.1061093711853,0.08325000000000005,10000
194,-963.5581516021194,5.182556656450033,-83.87754049301148,0.07850000000000001,10000
195,-857.9543539119508,4.613220998048782,-84.7360080909729,0.07374999999999998,10000
196,-971.2567911767566,5.129575369358062,-85.71058094024659,0.06900000000000006,10000
197,-968.7173908816517,5.620967352688313,-86.29482559204102,0.06425000000000003,10000
198,-989.4407382148531,5.996825077682733,-85.46340318679809,0.0595,10000
199,-1017.388520087855,5.136445932090282,-85.43212255477906,0.054750000000000076,10000
200,-989.4285948770367,5.009085767418146,-87.08098733901977,0.05,10000
201,-965.0045020162443,5.290774832069874,-87.59024114608765,0.05,10000
202,-969.3520454262001,5.644019873291254,-87.25054624557495,0.05,10000
203,-888.0981222236546,5.701090713590384,-88.47193040847779,0.05,10000
204,-874.7313776102861,5.9628332158923145,-87.60890823364258,0.05,10000
205,-849.9287570623051,4.646070424616337,-88.22304618835449,0.05,10000
206,-888.3306562117328,5.519981291145086,-87.46852676391602,0.05,10000
207,-1002.8419908498211,4.232568965405226,-88.97795257568359,0.05,10000
208,-880.6114903629198,4.574261162728071,-89.85296966552734,0.05,10000
209,-973.6642553151678,5.502238533049822,-91.26812816619874,0.05,10000
210,-965.4402335476617,5.194088607132435,-91.34693813323975,0.05,10000
211,-958.7887924054072,5.2617069855332375,-90.86321434020996,0.05,10000
212,-993.730002311757,4.777158461660147,-91.68092561721802,0.05,10000
213,-873.5185437387711,5.353985654562711,-92.1215113067627,0.05,10000
214,-984.9382182393884,5.203656824529171,-91.37223340988159,0.05,10000
215,-970.1422440003239,5.245898040682078,-91.7601015663147,0.05,10000
216,-990.506233709369,5.51015185713768,-92.0228737449646,0.05,10000
217,-961.6282580131879,4.888117904514075,-91.90179286956787,0.05,10000
218,-992.8869980164162,5.172240894734859,-91.77305171966553,0.05,10000
219,-888.4364817344998,5.850079306960106,-92.52777420043945,0.05,10000
220,-884.405830984573,5.022207904160023,-92.52819692611695,0.05,10000
221,-977.3597524897939,5.096662580519915,-92.45675457000732,0.05,10000
222,-895.470632494377,4.3661559653282165,-93.09908720016479,0.05,10000
223,-897.8358813484818,4.5561778709292415,-93.53810371398926,0.05,10000
224,-970.651432748293,5.4248160661756994,-93.93758922576905,0.05,10000
225,-964.6850435648801,5.165028849989175,-94.49826065063476,0.05,10000
226,-963.0064141178858,4.262568030357361,-95.44775297164917,0.05,10000
227,-912.7184609418372,5.523774074912072,-95.33767660140991,0.05,10000
228,-982.3412948139172,5.794220610558987,-95.43014915466308,0.05,10000
229,-984.5380368047063,4.622490719854832,-95.7251233291626,0.05,10000
230,-912.3632892019241,5.3641647484898565,-94.59438213348389,0.05,10000
231,-890.5750987962055,5.636178033053875,-95.1661572265625,0.05,10000
232,-959.883175110686,5.06775211662054,-95.37363147735596,0.05,10000
233,-989.8996197774943,6.01323775023222,-95.28041137695313,0.05,10000
234,-988.5241870961801,6.455164250731468,-95.01541261672973,0.05,10000
235,-1000.6533714821885,5.706922080367804,-94.27711736679078,0.05,10000
236,-895.3551888864716,6.054865949451924,-95.4570987701416,0.05,10000
237,-997.6171877380474,4.5463655906915665,-95.55591241836548,0.05,10000
238,-1021.8526663277325,4.961206298470497,-95.77615278244019,0.05,10000
239,-997.4597170111783,5.290654281079769,-95.30184816360473,0.05,10000
240,-865.6236324595886,6.246258164048195,-95.93989027023315,0.05,10000
241,-982.5206598307037,5.263182758837939,-95.99241729736327,0.05,10000
242,-1004.7036645194253,6.274321211576462,-95.87922466278076,0.05,10000
243,-978.5432771446167,4.796572246253491,-96.67047962188721,0.05,10000
244,-895.0367083029479,6.030885081887245,-97.13608573913574,0.05,10000
245,-932.2865516281638,5.562858575582505,-96.76766551971436,0.05,10000
246,-987.8795556067197,5.051651312410831,-95.63282056808471,0.05,10000
247,-1047.9214243803076,4.652202981114388,-95.85992956161499,0.05,10000
248,-976.6463696268805,5.354000956118107,-96.41611869812012,0.05,10000
249,-888.4999702270554,4.2430552637577055,-96.31746519088745,0.05,10000
250,-989.4868134412982,5.650393191725016,-97.1744133758545,0.05,10000
251,-1016.5260804323372,4.532667720541358,-97.66922723770142,0.05,10000
252,-1029.4183302648119,4.987258358895779,-97.31100116729736,0.05,10000
253,-1039.4688846063586,5.814980047792196,-97.82865371704102,0.05,10000
254,-986.126028856839,5.484396703839302,-96.73564805984498,0.05,10000
255,-880.4969514582058,5.577087948024273,-97.9803419303894,0.05,10000
256,-1018.2176297729136,4.707530364990235,-98.02058862686157,0.05,10000
257,-890.5231733451641,4.7000382956862445,-98.96978317260742,0.05,10000
258,-1009.7143113293504,4.902155820578336,-98.95783687591553,0.05,10000
259,-872.4242432455904,5.041709701269865,-98.80315160751343,0.05,10000
260,-884.1600904832077,5.951989645510912,-98.6223589515686,0.05,10000
261,-1016.8429366302772,6.5894749377667905,-99.63269845962525,0.05,10000
262,-1017.8078919545392,5.932812571376562,-98.96642978668213,0.05,10000
263,-907.0081549038862,4.561036071926355,-98.88417068481445,0.05,10000
264,-986.0854448812979,4.423971744030714,-99.68857917785644,0.05,10000
265,-953.489972816859,5.75740495249629,-100.31635423660278,0.05,10000
266,-967.2815056906065,4.805641088634729,-100.6255637550354,0.05,10000
267,-995.3879002429584,5.341652602553368,-101.26241706848144,0.05,10000
268,-989.1278051086274,4.595759450495243,-101.25189788818359,0.05,10000
269,-902.4446213212227,5.3010779081285,-101.47633396148682,0.05,10000
270,-951.6277393541054,4.972473760992289,-100.5312112045288,0.05,10000
271,-1011.0585379960474,5.475049799084664,-101.27412967681884,0.05,10000
272,-983.266496989237,4.979969809651375,-100.33003582000732,0.05,10000
273,-878.7128356144312,5.204121859818697,-100.6785327911377,0.05,10000
274,-877.0991150894225,5.0700912936031814,-99.69568004608155,0.05,10000
275,-893.0896874087836,5.328961559534073,-100.03153923034668,0.05,10000
276,-963.9615057301941,4.641387664228677,-99.66471866607667,0.05,10000
277,-963.7541105895849,5.460418319702148,-100.15782348632813,0.05,10000
278,-972.3366243097701,5.35485728174448,-100.71921604156495,0.05,10000
279,-997.4418157084286,4.656434159129858,-100.38703022003173,0.05,10000
280,-971.3320395819177,4.5153912287950515,-100.91363925933838,0.05,10000
281,-859.4750392297623,5.092086836248637,-100.57479274749755,0.05,10000
282,-960.339763713381,4.9813675859570505,-101.15580909729005,0.05,10000
283,-1001.407106809625,5.0446063423156735,-100.27652667999267,0.05,10000
284,-970.6961979297463,5.882744782567024,-101.25321802139283,0.05,10000
285,-978.3292967131488,5.483835966587066,-102.08991703033448,0.05,10000
286,-979.452426590105,5.216916754096746,-102.391022605896,0.05,10000
287,-983.4656738973628,5.014044721275568,-102.59702629089355,0.05,10000
288,-880.2115052306724,5.502272288799286,-102.9682251739502,0.05,10000
289,-979.1020226476332,5.45810640282929,-103.8429726409912,0.05,10000
290,-984.2510523197235,4.525152654498815,-103.30882308959961,0.05,10000
291,-972.9478198590574,4.973298442512751,-103.63510475158691,0.05,10000
292,-1012.1352872333673,5.295733823776245,-103.49821041107178,0.05,10000
293,-969.5382098949743,5.633856165409088,-104.37767490386963,0.05,10000
294,-1001.4495335524496,5.506400519907475,-104.03030403137207,0.05,10000
295,-944.3767714852756,5.178721518069506,-104.52537727355957,0.05,10000
296,-981.2705757032011,5.483103032261133,-104.3712532043457,0.05,10000
297,-957.9022976785669,5.189007595777512,-104.7862281036377,0.05,10000
298,-862.6699170028821,5.3418167333304885,-103.93851020812988,0.05,10000
299,-956.0976652546238,5.57888458520174,-103.80275142669677,0.05,10000
300,-884.3808629613059,5.263126128911972,-104.46246997833252,0.05,10000
301,-945.4055605933677,5.807711841315031,-103.88491203308105,0.05,10000
302,-950.1868780909048,5.151501208394766,-104.04536766052246,0.05,10000
303,-969.4781955814332,5.630168685764074,-104.1920075416565,0.05,10000
304,-959.5799665436185,5.029541067183017,-102.96100101470947,0.05,10000
305,-949.7412030909601,5.542074167132378,-103.43536560058594,0.05,10000
306,-958.7364265888069,5.361242221593857,-102.6436661529541,0.05,10000
307,-951.9172959500727,5.163537274450063,-103.21528305053711,0.05,10000
308,-961.2733510233795,5.786486061215401,-102.75170806884766,0.05,10000
309,-1016.7014901302138,4.753978335261345,-102.91248954772949,0.05,10000
310,-974.0876899336835,5.401395294964313,-103.33902919769287,0.05,10000
311,-960.6185346250243,5.322117499560118,-103.70712520599365,0.05,10000
312,-955.8753638668202,5.385285373330117,-104.10998802185058,0.05,10000
313,-976.2658981717408,5.773369503766299,-103.31545928955079,0.05,10000
314,-962.67983475869,4.731621524691581,-103.09910118103028,0.05,10000
315,-968.1173582137545,5.239130069613457,-101.63074447631836,0.05,10000
316,-977.7121776272467,5.635466908514499,-102.0878335571289,0.05,10000
317,-988.6253067507951,4.689335922002792,-102.41897464752198,0.05,10000
318,-916.2791839387717,4.838239534050226,-102.32901607513428,0.05,10000
319,-994.4245493078151,5.219327670633793,-101.97252082824707,0.05,10000
320,-896.4487755804283,5.493513650000096,-101.83250648498534,0.05,10000
321,-945.6424920632871,4.984494515359402,-101.69693424224853,0.05,10000
322,-974.3846863321246,5.42459990888834,-102.07503513336182,0.05,10000
323,-871.0751972834565,5.630872616320849,-103.25553462982178,0.05,10000
324,-997.2041622835787,5.450409158468246,-103.83769256591796,0.05,10000
325,-957.3486905314055,4.885258293449879,-103.13463123321533,0.05,10000
326,-795.2109154473605,4.756635101139546,-104.6522741317749,0.05,10000
327,-947.4533626683625,5.651576382815838,-105.23949977874756,0.05,10000
328,-946.4569501712629,5.288189747333527,-104.97185485839844,0.05,10000
329,-970.2150685519279,5.234062664955855,-104.6176517868042,0.05,10000
330,-1015.4018318671525,5.360030899494887,-105.20371746063232,0.05,10000
331,-966.5573591531272,4.820551549196243,-105.23523700714111,0.05,10000
332,-982.909866667469,5.7338328517973425,-106.31844074249267,0.05,10000
333,-998.5992061985696,5.501502955704927,-106.37692413330078,0.05,10000
334,-975.4250859964556,5.630284965634346,-105.7265838623047,0.05,10000
335,-963.0421533330608,5.605140485018492,-106.72645374298095,0.05,10000
336,-953.332041008796,4.689932229369878,-106.98838188171386,0.05,10000
337,-953.0335992755604,5.3320052190124985,-106.71921207427978,0.05,10000
338,-944.3669224357851,4.630479928702116,-106.7196951675415,0.05,10000
339,-947.8746497042279,5.195878661423921,-106.57452922821045,0.05,10000
340,-873.3675072724698,4.740827117413282,-107.56031963348389,0.05,10000
341,-893.6599236721462,5.578756579756737,-107.27088809967042,0.05,10000
342,-957.1754761389781,5.225975366681814,-108.2154789352417,0.05,10000
343,-970.4484490334377,6.189713513404131,-108.3934861755371,0.05,10000
344,-947.5678442710743,5.025626508444548,-107.82081405639649,0.05,10000
345,-959.1025093228542,5.744857585579157,-107.99585597991944,0.05,10000
346,-970.6445538234949,5.422488007843494,-107.26198421478271,0.05,10000
347,-981.7648754523094,5.088969637900591,-107.13109214782715,0.05,10000
348,-960.7907288101956,5.027071293890476,-107.15185443878174,0.05,10000
349,-982.7228616267317,5.801209605932236,-107.49544677734374,0.05,10000
350,-980.6989313433677,4.571160995066166,-107.30617153167725,0.05,10000
351,-929.2041866196038,4.80206351608038,-106.42280067443848,0.05,10000
352,-883.5073995192573,4.586048545241356,-106.56991672515869,0.05,10000
353,-935.7263618621386,5.062774405032396,-106.03987045288086,0.05,10000
354,-866.2185293277508,5.094888461381197,-106.25976398468018,0.05,10000
355,-870.2881228727497,5.364155333042145,-105.56129093170166,0.05,10000
356,-1006.7993925748945,5.430329898744821,-104.79872611999512,0.05,10000
357,-973.0574675155113,4.0021743594110015,-103.46116382598876,0.05,10000
358,-976.281480892536,5.58414583787322,-103.96135318756103,0.05,10000
359,-965.1087295232917,5.123097321838141,-103.48087253570557,0.05,10000
360,-968.1665994953951,5.704080334454775,-103.10024353027343,0.05,10000
361,-950.7322117850032,5.644684933796525,-102.95739410400391,0.05,10000
362,-964.8890004794629,5.589235847145319,-102.98543880462647,0.05,10000
363,-976.4674916725962,4.507610418051481,-102.52718605041504,0.05,10000
364,-950.9721523592169,4.983207325935364,-102.57402774810791,0.05,10000
365,-977.9777940729545,5.398774120807648,-102.59034118652343,0.05,10000
366,-956.5176265459046,5.02800969094038,-102.36052845001221,0.05,10000
367,-971.5700859127347,5.472040541172028,-103.48502643585205,0.05,10000
368,-958.343621450425,5.372024075835943,-103.00879432678222,0.05,10000
369,-953.3126733955382,4.420952483266592,-103.90003227233886,0.05,10000
370,-881.3499417897901,5.138740584403276,-103.2240146636963,0.05,10000
371,-949.843681970227,5.915784853994847,-103.08237674713135,0.05,10000
372,-852.8393243747354,4.032393587082624,-102.86885173797607,0.05,10000
373,-964.9929447290386,4.19347359970212,-102.73351543426514,0.05,10000
374,-938.0440229301663,4.061583735197782,-103.4330899810791,0.05,10000
375,-932.3949899778768,5.573960368931293,-103.3363394165039,0.05,10000
376,-979.0359087877465,5.768735269904137,-103.86835819244385,0.05,10000
377,-988.749700109001,5.038218679428101,-103.96690162658692,0.05,10000
378,-977.8404144105526,4.795692730695009,-103.85178405761718,0.05,10000
379,-966.4901134119469,4.570458608269692,-103.58390102386474,0.05,10000
380,-1010.013665875258,4.62272909656167,-103.8114476776123,0.05,10000
381,-989.1229192321156,4.145678512006998,-103.43820274353027,0.05,10000
382,-869.879031685107,4.6841137953102585,-103.48980369567872,0.05,10000
383,-978.8082314934728,4.972621550485492,-103.83840602874756,0.05,10000
384,-998.09789830751,5.788575803339481,-103.37572345733642,0.05,10000
