task_index,vehicle_id,action,case,delay_s,energy_j,comm_delay_s,comp_delay_s,wait_delay_s,completed,failure_reason
0,veh_0,0,1,5.815793023395388,0.2979747761285539,5.810995727018221,0.004797296377167433,0.0,True,NONE
1,veh_0,0,1,5.515577043600474,0.46764393706433166,5.502527373956811,0.00825237326649527,0.004797296377167433,True,NONE
2,veh_0,0,1,6.068309034210471,0.15226987604083042,6.053424651976387,0.001834712590421331,0.013049669643662705,True,NONE
3,veh_0,0,1,6.133558727261502,0.3595453438664118,6.11270597934596,0.0059683656814590435,0.014884382234084037,True,NONE
4,veh_0,0,1,5.2284429130707215,0.2727866994527351,5.20317506617936,0.0044150989758188295,0.02085274791554308,True,NONE
5,veh_0,0,1,4.897538619625566,0.22245114835479246,4.868795508868882,0.0034752638653220732,0.025267846891361908,True,NONE
6,veh_0,0,1,5.118804068317261,0.1708423913359244,5.087661642062271,0.002399315498306034,0.028743110756683978,True,NONE
7,veh_0,0,1,5.616884100156326,0.4935379682578351,5.576986311798538,0.008755362102796994,0.031142426254990013,True,NONE
8,veh_0,0,1,4.899074349056735,0.2651298845225461,4.854844931994896,0.004331628704051943,0.039897788357787005,True,NONE
9,veh_0,0,1,4.567110268753984,0.3603353323495316,4.5165774605372615,0.0063033911548831785,0.04422941706183895,True,NONE
10,veh_0,0,1,5.550304260953731,0.34624209515375454,5.493945399913916,0.005826052823092307,0.050532808216722125,True,NONE
11,veh_0,0,1,4.959785314016332,0.176021253740571,4.9008862051427355,0.0025402478337828733,0.056358861039814426,True,NONE
12,veh_0,0,1,4.697707982847157,0.11699493719025458,4.637396454520658,0.0014124194529009598,0.058899108873597304,True,NONE
13,veh_0,0,1,3.416770036604092,0.2086176888580375,3.352956745849603,0.0035017624279908293,0.06031152832649826,True,NONE
14,veh_0,0,1,3.40024971386813,0.11925357256884564,3.3347182953213284,0.0017181277923126474,0.06381329075448909,True,NONE
15,veh_0,0,1,3.3411215632826443,0.5041561670050866,3.2661602534464302,0.009429891289412446,0.06553141854680174,True,NONE
16,veh_0,0,1,3.3992959125409397,0.3876872124134893,3.317244307317919,0.0070902953868062025,0.07496130983621418,True,NONE
17,veh_0,0,1,2.6729896619396447,0.3682888879685516,2.5840890967766086,0.006848959940015709,0.0820516052230204,True,NONE
18,veh_0,0,1,2.690694997272382,0.3033723419916772,2.596246234516416,0.005548197592930261,0.0889005651630361,True,NONE
19,veh_0,0,1,2.9465867071630525,0.3501337582163488,2.8457044101247844,0.006433534282302019,0.09444876275596635,True,NONE
20,veh_1,0,1,3.4628291777170115,0.4088782455255153,3.4553426813427697,0.007486496374241752,0.0,True,NONE
21,veh_1,0,1,3.504990653430884,0.3798534514733859,3.4906052090689883,0.00689894798765392,0.007486496374241752,True,NONE
22,veh_1,0,1,3.7856336553826493,0.5246003549823505,3.7615085056222313,0.009739705398522563,0.014385444361895672,True,NONE
23,veh_1,0,1,3.7767203413469272,0.3380932111375162,3.7465826438925376,0.006012547693971817,0.024125149760418237,True,NONE
24,veh_1,0,1,2.9931278955068135,0.2752251359090612,2.9580773107964013,0.004912887256021944,0.03013769745439005,True,NONE
25,veh_1,0,1,2.697222544496954,0.09780984806520776,2.6607479124077194,0.0014240473788226112,0.035050584710411996,True,NONE
26,veh_1,0,1,3.612792594105449,0.22002647574081655,3.5726319588931768,0.0036860031230376957,0.036474632089234606,True,NONE
27,veh_1,0,1,3.0938195484253033,0.20057391034367883,3.050257486503458,0.003401426709572885,0.040160635212272304,True,NONE
28,veh_1,0,1,2.511107102616571,0.2463597835991032,2.4631104671161674,0.004434573578558831,0.04356206192184518,True,NONE
29,veh_1,0,1,3.003897327505487,0.14831292223321701,2.953525138588136,0.002375553416946713,0.04799663550040401,True,NONE
30,veh_1,0,1,2.471974733108226,0.5230081699801239,2.4116247057324194,0.009977838458455993,0.05037218891735073,True,NONE
31,veh_1,0,1,3.125160586468448,0.4297682257946974,3.056826559888725,0.007983999203916204,0.06035002737580673,True,NONE
32,veh_1,0,1,2.0984317208206544,0.21221645779467085,2.0262586168084,0.003839077432531737,0.06833402657972293,True,NONE
33,veh_1,0,1,2.195447591703163,0.49544725445339344,2.113788300261893,0.00948618742901549,0.07217310401225467,True,NONE
34,veh_1,0,1,2.195028495008261,0.3236888292770131,2.1073168903595225,0.006052313207468357,0.08165929144127015,True,NONE
35,veh_1,0,1,2.631107279014124,0.4694789531492072,2.5345129979019814,0.008882676463403747,0.08771160464873852,True,NONE
36,veh_1,0,1,2.203145881742166,0.15143278357561163,2.1039437337052527,0.0026078669247711823,0.09659428111214227,True,NONE
37,veh_1,0,1,2.5074312990070857,0.28051432850729824,2.403099484296886,0.0051296666732865885,0.09920214803691345,True,NONE
38,veh_1,0,1,2.215891330267025,0.4750450887171587,2.1024791096044027,0.009080405952422294,0.10433181471020005,True,NONE
39,veh_1,0,1,1.877698900451555,0.42399729361843047,1.756157965509666,0.008128714279266676,0.11341222066262233,True,NONE
40,veh_2,0,1,1.7245962935613979,0.28107025766601423,1.7193187521585094,0.005277541402888582,0.0,True,NONE
41,veh_2,0,1,1.776472985313445,0.11131209706879547,1.7693230665824973,0.0018723773280594099,0.005277541402888582,True,NONE
42,veh_2,0,1,1.8070019053833155,0.0940496315239236,1.7983306601539197,0.0015213264984476878,0.007149918730947992,True,NONE
43,veh_2,0,1,1.688703455696227,0.20703459872385396,1.6762267638451231,0.0038054466217080545,0.00867124522939568,True,NONE
44,veh_2,0,1,2.011967072936574,0.26709051256482924,1.9945474803302394,0.004942900755230537,0.012476691851103734,True,NONE
45,veh_2,0,1,1.4580266590714064,0.21023712227162317,1.43668966195203,0.003917404513042058,0.01741959260633427,True,NONE
46,veh_2,0,1,1.7446742960033066,0.4175352119895138,1.7153296605762551,0.008007638307675025,0.021336997119376328,True,NONE
47,veh_2,0,1,1.4537203445003304,0.16532733599460075,1.4213534330399948,0.003022276033284016,0.02934463542705135,True,NONE
48,veh_2,0,1,1.4236563115209888,0.4061054141714876,1.3834439805733385,0.007845419487315083,0.032366911460335365,True,NONE
49,veh_2,0,1,1.509098105860408,0.45719520726379564,1.4600338775429902,0.008851897369767315,0.04021233094765045,True,NONE
50,veh_2,0,1,1.904788923027323,0.1070835915669584,1.853953813641294,0.001770881068610909,0.04906422831741776,True,NONE
51,veh_2,0,1,1.544422668139325,0.41793400077018583,1.4855259839346795,0.00806157481861678,0.05083510938602867,True,NONE
52,veh_2,0,1,1.3727573739494743,0.3057633102002144,1.3080070249458138,0.0058536647990151255,0.058896684204645444,True,NONE
53,veh_2,0,1,1.387458240153849,0.27333614730788236,1.3175046691378585,0.005203222012330075,0.06475034900366057,True,NONE
54,veh_2,0,1,1.1410908892269642,0.3446409046874999,1.0644573915955426,0.00667992661543089,0.06995357101599065,True,NONE
55,veh_2,0,1,1.1433324996208938,0.48155420199954435,1.057279373824246,0.009419628165226039,0.07663349763142153,True,NONE
56,veh_2,0,1,1.2950494823766086,0.16561088290832557,1.205925323986592,0.0030710325933691928,0.08605312579664758,True,NONE
57,veh_2,0,1,0.981337210878758,0.359891922758167,0.8851922524840747,0.007020800004666525,0.08912415839001676,True,NONE
58,veh_2,0,1,1.179810281118931,0.4475852161554057,1.074928604121964,0.00873671860228372,0.09614495839468329,True,NONE
59,veh_2,0,1,0.9373143116238465,0.45366008639769767,0.8235241377264708,0.00890849690040866,0.104881676996967,True,NONE
60,veh_3,0,1,0.7929777176394435,0.14349666717299991,0.7902658374634761,0.0027118801759673035,0.0,True,NONE
61,veh_3,0,1,0.7942657742482716,0.08066573427726235,0.7900985991065803,0.0014552949657239312,0.0027118801759673035,True,NONE
62,veh_3,0,1,0.8753086205001573,0.4946625205685671,0.8614204790429034,0.009720966315562761,0.004167175141691235,True,NONE
63,veh_3,0,1,0.8401026533196416,0.13307717689043083,0.8237177118669524,0.002496799995435226,0.013888141457253996,True,NONE
64,veh_3,0,1,0.74794584747225,0.5000913793058575,0.7217034191172671,0.009857486902293695,0.016384941452689223,True,NONE
65,veh_3,0,1,0.6266812250260348,0.23642642598763475,0.5958294340381068,0.004609362632945074,0.02624242835498292,True,NONE
66,veh_3,0,1,0.6863064387131479,0.44019175310869624,0.6467801686967853,0.008674479028434568,0.030851790987927997,True,NONE
67,veh_3,0,1,0.6197165794378149,0.1811121491313177,0.5766834031194499,0.0035069063020024644,0.03952627001636256,True,NONE
68,veh_3,0,1,0.6775167955113276,0.12597947585098382,0.632090447765496,0.002393171427466577,0.04303317631836503,True,NONE
69,veh_3,0,1,0.6720129622780157,0.08197509407912755,0.6250721270760167,0.0015144874561673477,0.04542634774583161,True,NONE
70,veh_3,0,1,0.5222880496847806,0.45529263764480304,0.46633462865561665,0.009012585827164937,0.04694083520199896,True,NONE
71,veh_3,0,1,0.6293553765392043,0.5035746417847673,0.563443151304606,0.009958804205434425,0.0559534210291639,True,NONE
72,veh_3,0,1,0.5445150333098921,0.33344196339426946,0.47202837448230495,0.006574433592988928,0.06591222523459832,True,NONE
73,veh_3,0,1,0.5594281770251738,0.2595722297315298,0.4818464428915343,0.0050950753060522895,0.07248665882758724,True,NONE
74,veh_3,0,1,0.5254606685013706,0.3582536693356935,0.4408020213852943,0.007076912982436812,0.07758173413363954,True,NONE
75,veh_3,0,1,0.5890080369737338,0.3156124985397184,0.4981367672403111,0.006212622617346306,0.08465864711607635,True,NONE
76,veh_3,0,1,0.4905310025122864,0.20664223252103653,0.3956060093303091,0.004053723448554669,0.09087126973342265,True,NONE
77,veh_3,0,1,0.5737984120841942,0.254147687696023,0.4738852421967358,0.004988176705481112,0.09492499318197732,True,NONE
78,veh_3,0,1,0.4848164415855413,0.4971393346219173,0.3750354921040654,0.009867779594017533,0.09991316988745842,True,NONE
79,veh_3,0,1,0.5376230630510211,0.09031137046208788,0.4261211103823799,0.0017210031871652818,0.10978094948147596,True,NONE
80,veh_4,0,1,0.17014317343275964,0.14759168836639175,0.16722478462235627,0.002918388810403364,0.0,True,NONE
81,veh_4,0,1,0.16643277819648064,0.10355765700211904,0.16147553135230536,0.00203885803377192,0.002918388810403364,True,NONE
82,veh_4,0,1,0.17345372047563629,0.37389681782948025,0.16105074742435627,0.007445726207104733,0.004957246844175284,True,NONE
83,veh_4,0,1,0.1702982186353642,0.12254082980168306,0.1554755240928691,0.0024197214912150874,0.012402973051280018,True,NONE
84,veh_4,0,1,0.1710166455483768,0.35001715626044666,0.14922345257118702,0.006970498434694696,0.014822694542495105,True,NONE
85,veh_4,0,1,0.18919699129081036,0.05518373212196359,0.16633339034925115,0.0010704079643694216,0.0217931929771898,True,NONE
86,veh_4,0,1,0.15909291205301998,0.2711476587116406,0.13083252444211635,0.005396786669344389,0.02286360094155922,True,NONE
87,veh_4,0,1,0.18566251428067446,0.32676396484445985,0.1508970267782373,0.00650509989153355,0.02826038761090361,True,NONE
88,veh_4,0,1,0.19469319137112623,0.09311528064732279,0.15809701765927447,0.0018306862094146009,0.03476548750243716,True,NONE
89,veh_4,0,1,0.1830382062786558,0.2438750420442655,0.14159285029597793,0.004849182270826115,0.03659617371185176,True,NONE
90,veh_4,0,1,0.18940168399721283,0.16932585540198294,0.14459873065262582,0.0033575973619091337,0.04144535598267788,True,NONE
91,veh_4,0,1,0.15548100445301782,0.05269202148856844,0.10964613990664078,0.0010319112017900408,0.04480295334458701,True,NONE
92,veh_4,0,1,0.17654217663031121,0.1428975399100837,0.12787493627298707,0.0028323758109470762,0.04583486454637706,True,NONE
93,veh_4,0,1,0.1635808571654206,0.28634430771306457,0.10920857236830882,0.00570504443978763,0.04866724035732413,True,NONE
94,veh_4,0,1,0.15935684411336679,0.3893111993753262,0.09721777888452539,0.007766780431729619,0.054372284797111765,True,NONE
95,veh_4,0,1,0.1602359703146536,0.35317111726277883,0.09105169307917245,0.007045212006639741,0.062139065228841384,True,NONE
96,veh_4,0,1,0.14615166712537292,0.44807807130856625,0.06801943235019052,0.008947957539701287,0.06918427723548112,True,NONE
97,veh_4,0,1,0.1807782760078384,0.4473260607955926,0.09371826366947804,0.008927777563177957,0.07813223477518241,True,NONE
98,veh_4,0,1,0.1683227460721491,0.17333481153989688,0.07781159982295538,0.0034511339108333466,0.08706001233836037,True,NONE
99,veh_4,0,1,0.17483987430261258,0.5000479247653564,0.07434263808572888,0.009986089967689982,0.09051114624919371,True,NONE
100,veh_10,0,1,6.1122473651223,0.5441662876555043,6.102584556280446,0.009662808841853998,0.0,False,COVERAGE_VIOLATION
101,veh_10,0,1,5.5251929390092265,0.4593929667068135,5.507443759585153,0.00808637058221924,0.009662808841853998,True,NONE
102,veh_10,0,1,5.805341575398196,0.3871077439916485,5.7810064423827665,0.0065859535913564155,0.01774917942407324,False,COVERAGE_VIOLATION
103,veh_10,0,1,5.887639614656534,0.4841156902133289,5.8547931264621305,0.008511355178974151,0.024335133015429652,False,COVERAGE_VIOLATION
104,veh_10,0,1,6.166004976702852,0.5078795495251607,6.124225742666478,0.008932745841969918,0.032846488194403806,False,COVERAGE_VIOLATION
105,veh_10,0,1,4.700548297322238,0.1539167042130857,4.656622053612326,0.0021470096735392488,0.04177923403637372,True,NONE
106,veh_10,0,1,6.007725248175243,0.4983790370509752,5.955022428209952,0.008776576255377514,0.04392624370991297,False,COVERAGE_VIOLATION
107,veh_10,0,1,4.938988987963869,0.540281917447355,4.876455820813795,0.009830347184784342,0.052702819965290484,True,NONE
108,veh_10,0,1,5.7590811147334655,0.20147101484027266,5.693657258738333,0.0028906888450577865,0.06253316715007483,False,COVERAGE_VIOLATION
109,veh_10,0,1,5.776200884902696,0.23267889576457282,5.7072649039730665,0.003512124934496843,0.0654238559951326,False,COVERAGE_VIOLATION
110,veh_10,0,1,3.548609946824362,0.2803013202747665,3.474762892067651,0.0049110738270818,0.06893598092962946,True,NONE
111,veh_10,0,1,3.4972231772348263,0.4352058596051619,3.415355076301272,0.008021046176842983,0.07384705475671126,True,NONE
112,veh_10,0,1,4.567956192292327,0.1467442884890635,4.48405001559211,0.002038075766662848,0.08186810093355425,True,NONE
113,veh_10,0,1,3.7098006211287444,0.18864643018391528,3.6228460850418576,0.0030483593866699335,0.08390617670021709,True,NONE
114,veh_10,0,1,3.7294005432419453,0.44459784626372933,3.634280906411066,0.008165100743992374,0.08695453608688704,True,NONE
115,veh_10,0,1,3.4146101313793564,0.29027993325988755,3.3143477654363664,0.005142729112110478,0.0951196368308794,True,NONE
116,veh_10,0,1,2.6776014434503517,0.22345172523843376,2.5733847199465822,0.003954357560779359,0.10026236594298989,True,NONE
117,veh_10,0,1,3.174304565848352,0.4696856272097698,3.061306391078603,0.008781451265979675,0.10421672350376925,True,NONE
118,veh_10,0,1,3.009848970478777,0.46524819766647163,2.888123456446988,0.008727339262040034,0.11299817476974892,True,NONE
119,veh_10,0,1,2.703282172102957,0.22525913046448937,2.57756698885965,0.003989669211517857,0.12172551403178895,True,NONE
120,veh_11,0,1,3.609395876004216,0.4097627096752996,3.6019210060119122,0.00747486999230361,0.0,True,NONE
121,veh_11,0,1,2.7586970186513433,0.20658757184308943,2.7476399252072192,0.003582223451820345,0.00747486999230361,True,NONE
122,veh_11,0,1,3.173718473409132,0.35435603899061696,3.1562055002852527,0.006455879679755289,0.011057093444123953,True,NONE
123,veh_11,0,1,3.5716337872622006,0.22093156620717674,3.5504122652672314,0.003708548871090088,0.01751297312387924,True,NONE
124,veh_11,0,1,2.969519911290159,0.4476898848226425,2.9399325781143597,0.008365811180829979,0.02122152199496933,True,NONE
125,veh_11,0,1,3.2399239702738685,0.18316144840982068,3.2073148711040935,0.0030217659939755946,0.02958733317579931,True,NONE
126,veh_11,0,1,3.2234170145417473,0.24576496152282828,3.186529922125941,0.0042779932460313775,0.032609099169774905,True,NONE
127,veh_11,0,1,2.7081151035081774,0.3361150067604788,2.665038718700902,0.006189292391469396,0.03688709241580628,True,NONE
128,veh_11,0,1,2.463632922290325,0.13146361904953413,2.418410947291517,0.002145590191532379,0.04307638480727567,True,NONE
129,veh_11,0,1,2.608140458145645,0.17176558215047447,2.559995170537935,0.0029233126089019024,0.045221974998808055,True,NONE
130,veh_11,0,1,2.0099275834166446,0.17976493196437987,1.9585787129122294,0.0032035828967051515,0.04814528760770996,True,NONE
131,veh_11,0,1,2.5388341490062474,0.36942345994526726,2.4805929278885044,0.006892350613327645,0.05134887050441511,True,NONE
132,veh_11,0,1,2.250409691317996,0.2556517382188744,2.1874929340226807,0.004675536177572951,0.058241221117742756,True,NONE
133,veh_11,0,1,1.960539577050158,0.3008732419785034,1.8919837516656053,0.005639068089236947,0.0629167572953157,True,NONE
134,veh_11,0,1,2.6531632949975164,0.10860222328855913,2.5829520155503025,0.0016554540626611222,0.06855582538455265,True,NONE
135,veh_11,0,1,2.6569159290723916,0.4339965463248915,2.578540426784037,0.008164222841141022,0.07021127944721378,True,NONE
136,veh_11,0,1,2.5447053024405806,0.3793854147591776,2.459233938644771,0.007095861507454597,0.0783755022883548,True,NONE
137,veh_11,0,1,2.3111926095163535,0.39607185292981173,2.2182434573534184,0.007477788367125551,0.08547136379580939,True,NONE
138,veh_11,0,1,2.178302913953217,0.07160446060124641,2.084338540286314,0.0010152215039676653,0.09294915216293495,True,NONE
139,veh_11,0,1,1.7643418400402415,0.21525407287965795,1.6664056660489555,0.0039718003243833675,0.09396437366690262,True,NONE
140,veh_5,0,1,0.7477144687799734,0.24874466880457524,0.7428881530344887,0.0048263157454846075,0.0,True,NONE
141,veh_5,0,1,0.7194829143336935,0.24051959839257608,0.7099882042612096,0.00466839432699928,0.0048263157454846075,True,NONE
142,veh_5,0,1,0.7012011181655659,0.3947734917563479,0.6839477278035156,0.007758680289566256,0.009494710072483889,True,NONE
