task_index,vehicle_id,action,case,delay_s,energy_j,comm_delay_s,comp_delay_s,wait_delay_s,completed,failure_reason
0,veh_0,3,2,5.747926629754662,5.455128020962477,5.744183381567541,0.003743248187120876,0.0,True,NONE
1,veh_0,1,1,5.819536271582509,0.2979747761285539,5.810995727018221,0.004797296377167433,0.003743248187120876,True,NONE
2,veh_0,6,2,5.582021681626782,8.004456040736638,5.577895494993534,0.004126186633247635,0.0,True,NONE
3,veh_0,6,2,6.141381956318588,8.443646017415038,6.1363384133901295,0.0009173562952106655,0.004126186633247635,True,NONE
4,veh_0,1,1,6.132258432520165,0.3595453438664118,6.11270597934596,0.0059683656814590435,0.013584087492746609,True,NONE
5,veh_0,1,1,5.778504096526234,0.40246792633633977,5.752052695364374,0.00689894798765392,0.019552453174205654,True,NONE
6,veh_0,6,2,6.293279042297133,9.039008199567961,6.283365646669413,0.004869852699261282,0.005043542928458301,True,NONE
7,veh_0,1,1,5.238911419016299,0.2727866994527351,5.20317506617936,0.0044150989758188295,0.031321253861120855,True,NONE
8,veh_0,1,1,4.908007125571144,0.22245114835479246,4.868795508868882,0.0034752638653220732,0.03573635283693968,True,NONE
9,veh_0,1,1,6.21909359518053,0.3623660790064338,6.173869430784296,0.006012547693971817,0.03921161670226176,True,NONE
10,veh_0,1,1,4.924654663800342,0.2943895389225781,4.874517612148087,0.004912887256021944,0.04522416439623357,True,NONE
11,veh_0,1,1,5.140198009212832,0.1708423913359244,5.087661642062271,0.002399315498306034,0.05013705165225552,True,NONE
12,veh_0,1,1,5.638278041051897,0.4935379682578351,5.576986311798538,0.008755362102796994,0.05253636715056156,True,NONE
13,veh_0,1,1,4.44727412241315,0.11504795239894025,4.3845583457809685,0.0014240473788226112,0.06129172925335855,True,NONE
14,veh_0,1,1,4.92189233733113,0.2651298845225461,4.854844931994896,0.004331628704051943,0.06271577663218116,True,NONE
15,veh_0,1,1,5.957955267667312,0.2431723747439652,5.887221859208041,0.0036860031230376957,0.0670474053362331,True,NONE
16,veh_0,1,1,4.593614260151416,0.3603353323495316,4.5165774605372615,0.0063033911548831785,0.0707334084592708,True,NONE
17,veh_0,1,1,5.576808252351163,0.34624209515375454,5.493945399913916,0.005826052823092307,0.07703679961415398,True,NONE
18,veh_0,1,1,5.112682549311847,0.22033551818029454,5.026418270165028,0.003401426709572885,0.0828628524372463,True,NONE
19,veh_0,1,1,4.149576999284558,0.2623174603935333,4.05887814655918,0.004434573578558831,0.08626427914681918,True,NONE
20,veh_0,1,1,4.994125305701896,0.176021253740571,4.9008862051427355,0.0025402478337828733,0.090698852725378,True,NONE
21,veh_0,1,1,4.962630892335979,0.16744783323093437,4.867016238359872,0.002375553416946713,0.09323910055916088,True,NONE
22,veh_0,1,1,4.079628958310162,0.5386322875815557,3.9740364658755984,0.009977838458455993,0.09561465397610758,True,NONE
23,veh_0,1,1,5.1508197202300865,0.4495723924817262,5.037243228591606,0.007983999203916204,0.10559249243456358,True,NONE
24,veh_0,1,1,4.752385365612039,0.11699493719025458,4.637396454520658,0.0014124194529009598,0.11357649163847978,True,NONE
25,veh_0,1,1,3.457832441974177,0.2253439161610895,3.3390044534502645,0.003839077432531737,0.11498891109138075,True,NONE
26,veh_0,1,1,3.4752864968015063,0.2086176888580375,3.352956745849603,0.0035017624279908293,0.11882798852391249,True,NONE
27,veh_0,1,1,3.61505765771418,0.5091417886441071,3.4832417193332614,0.00948618742901549,0.12232975095190331,True,NONE
28,veh_0,1,1,3.6104459489133656,0.33734143734666766,3.4725776973249785,0.006052313207468357,0.1318159383809188,True,NONE
29,veh_0,1,1,3.474304674702028,0.11925357256884564,3.3347182953213284,0.0017181277923126474,0.13786825158838717,True,NONE
30,veh_0,1,1,3.4151765241165424,0.5041561670050866,3.2661602534464302,0.009429891289412446,0.13958637938069982,True,NONE
31,veh_0,1,1,4.334438958917472,0.4858992232880269,4.176540011783956,0.008882676463403747,0.14901627067011225,True,NONE
32,veh_0,1,1,3.627525998270792,0.16506353808068416,3.467019184212505,0.0026078669247711823,0.15789894713351602,True,NONE
33,veh_0,1,1,4.125624516607288,0.29608321402308657,3.959988035875714,0.0051296666732865885,0.1605068140582872,True,NONE
34,veh_0,1,1,3.6393225653573746,0.48866635440784845,3.4646056786733785,0.009080405952422294,0.1656364807315738,True,NONE
35,veh_0,1,1,3.4990514893887217,0.3876872124134893,3.317244307317919,0.0070902953868062025,0.17471688668399607,True,NONE
36,veh_0,1,1,2.7727452387874267,0.3682888879685516,2.5840890967766086,0.006848959940015709,0.18180718207080226,True,NONE
37,veh_0,6,2,2.644494515311294,3.8594509790610005,2.631807020887109,0.0027740987964651304,0.009913395627719583,True,NONE
38,veh_0,6,2,2.9503043383161867,4.39916979037543,2.933552486752369,0.004064357139633339,0.012687494424184714,True,NONE
39,veh_0,6,2,2.904650643994763,4.247895274717344,2.8846820252897944,0.0032167671411510094,0.016751851563818053,True,NONE
40,veh_1,1,1,3.4600743036839017,0.1701676330334445,3.4573624235079343,0.0027118801759673035,0.0,True,NONE
41,veh_1,1,1,3.248549796571862,0.2962826738943592,3.240560374993006,0.005277541402888582,0.0027118801759673035,True,NONE
