task_index,vehicle_id,action,case,delay_s,energy_j,comm_delay_s,comp_delay_s,wait_delay_s,completed,failure_reason
0,veh_0,0,1,5.815793023395388,0.2979747761285539,5.810995727018221,0.004797296377167433,0.0,True,NONE
1,veh_0,2,2,5.544787316337998,4.281019511858232,5.54066112970475,0.004126186633247635,0.0,True,NONE
2,veh_0,3,2,6.107752397849897,5.493308833870742,6.106835041554686,0.0009173562952106655,0.0,True,NONE
3,veh_0,4,2,6.17980245267658,6.77077439285549,6.1768182698358505,0.0029841828407295217,0.0,True,NONE
4,veh_0,5,2,5.825058080753547,7.358059065870988,5.82160860675972,0.00344947399382696,0.0,True,NONE
5,veh_0,6,2,5.2766505079487525,7.399575927601037,5.274442958460843,0.0022075494879094147,0.0,True,NONE
6,veh_0,3,2,4.914408703377698,4.518271776449304,4.9117537151498265,0.0017376319326610366,0.0009173562952106655,True,NONE
7,veh_0,6,2,6.263646747746971,8.818715441784319,6.258432924412075,0.0030062738469859083,0.0022075494879094147,True,NONE
8,veh_0,3,2,5.136405587232339,4.659772310640301,5.132550941255315,0.001199657749153017,0.002654988227871702,True,NONE
9,veh_0,4,2,5.642841642853703,6.342884684561528,5.6354797789615745,0.004377681051398497,0.0029841828407295217,True,NONE
10,veh_0,5,2,4.441739516259042,5.417015231882443,4.437578018575803,0.0007120236894113056,0.00344947399382696,True,NONE
11,veh_0,3,2,4.903700510305537,4.548641682681621,4.897680049976487,0.0021658143520259716,0.0038546459770247192,True,NONE
12,veh_0,2,2,4.555156243223603,3.490425379914761,4.547878361012914,0.0031516955774415893,0.004126186633247635,True,NONE
13,veh_0,5,2,5.56745470819544,6.989720513827675,5.560380184100655,0.0029130264115461535,0.004161497683238266,True,NONE
14,veh_0,6,2,4.974497593948856,6.888765409173887,4.968013646697068,0.0012701239168914366,0.005213823334895323,True,NONE
15,veh_0,3,2,4.020109441339293,4.044991878123143,4.009100061781014,0.0049889192292279965,0.006020460329050691,True,NONE
16,veh_0,6,2,5.116714299238966,7.349084771843234,5.106238352385222,0.003991999601958102,0.006483947251786759,True,NONE
