task_index,vehicle_id,action,case,delay_s,energy_j,comm_delay_s,comp_delay_s,wait_delay_s,completed,failure_reason
0,veh_0,0,1,1.1712573556060475,0.2515294194506605,1.16646005922888,0.004797296377167433,0.0,True,NONE
1,veh_0,2,2,1.131839411360905,2.74096612487487,1.1277132247276573,0.004126186633247635,0.0,True,NONE
2,veh_0,3,2,1.2453708337913565,3.036874087173247,1.2444534774961458,0.0009173562952106655,0.0,True,NONE
3,veh_0,4,2,1.2596246219721483,3.272398550634044,1.2566404391314188,0.0029841828407295217,0.0,True,NONE
4,veh_0,5,2,1.1866392710802969,3.2126500995694465,1.18318979708647,0.00344947399382696,0.0,True,NONE
5,veh_0,6,2,1.0739193810549976,2.95735836440899,1.0717118315670882,0.0022075494879094147,0.0,True,NONE
6,veh_0,3,2,1.0035742778156742,2.542550734204987,1.0009192895878025,0.0017376319326610366,0.0009173562952106655,True,NONE
7,veh_0,6,2,1.2768621594690863,3.5477662868055897,1.271648336134191,0.0030062738469859083,0.0022075494879094147,True,NONE
8,veh_0,3,2,1.0497680894888746,2.595237017726153,1.0459134435118498,0.001199657749153017,0.002654988227871702,True,NONE
9,veh_0,4,2,1.1538699000333148,3.151107711888743,1.1465080361411868,0.004377681051398497,0.0029841828407295217,True,NONE
10,veh_0,5,2,0.9060594764064224,2.257136760233409,0.9018979787231841,0.0007120236894113056,0.00344947399382696,True,NONE
11,veh_0,3,2,1.0040718123605084,2.578581680879683,0.9980513520314575,0.0021658143520259716,0.0038546459770247192,True,NONE
12,veh_0,2,2,0.9329260047191856,2.226320734366892,0.9256481225084964,0.0031516955774415893,0.004126186633247635,True,NONE
13,veh_0,5,2,1.1371719844617594,3.0303251940440905,1.130097460366975,0.0029130264115461535,0.004161497683238266,True,NONE
14,veh_0,6,2,1.015932536701639,2.7046273590819525,1.0094485894498524,0.0012701239168914366,0.005213823334895323,True,NONE
15,veh_0,3,2,0.8279855185180196,2.4323574074466894,0.8169761389597409,0.0049889192292279965,0.006020460329050691,True,NONE
16,veh_0,6,2,1.048010355728991,3.0485317334557127,1.037534408875246,0.003991999601958102,0.006483947251786759,True,NONE
17,veh_0,5,2,0.9616871843750983,2.382608542783768,0.9539064505538635,0.0007062097264504799,0.00707452409478442,True,NONE
18,veh_0,2,2,0.6935083245677157,1.6048250878773402,0.6843109036407606,0.0019195387162658686,0.007277882210689224,True,NONE
19,veh_0,4,2,0.6984082963284195,1.806383202576756,0.689295551222296,0.0017508812139954146,0.007361863892128019,True,NONE
20,veh_0,5,2,0.7290221423760198,2.2108897216247687,0.7164983148402772,0.004743093714507745,0.007780733821234899,True,NONE
21,veh_0,4,2,0.7260259391739666,1.9921092464937893,0.713887037464109,0.0030261566037341784,0.009112745106123433,True,NONE
22,veh_0,2,2,0.6934889635371462,1.496963954661933,0.6834324787140347,0.0008590638961563237,0.009197420926955092,True,NONE
23,veh_0,2,2,0.6841533092975742,1.8535423796474775,0.6693818788297566,0.004714945644706223,0.010056484823111417,True,NONE
24,veh_0,6,2,0.8286900668149914,2.3392340862238674,0.8156492866246032,0.0025648333366432943,0.010475946853744861,True,NONE
25,veh_0,3,2,0.7277977449974193,2.1396353025967976,0.7122481624629295,0.004540202976211147,0.011009379558278687,True,NONE
26,veh_0,4,2,0.6976378939263397,1.968434879788871,0.681953844523079,0.0035451476934031012,0.01213890170985761,True,NONE
27,veh_0,5,2,0.5474920912635928,1.6307531765276562,0.5315437837578423,0.0034244799700078547,0.012523827535742644,True,NONE
28,veh_0,6,2,0.5505706332720638,1.642902338154194,0.5347557542852105,0.0027740987964651304,0.013040780190388155,True,NONE
29,veh_0,2,2,0.6011999253964994,1.5258122302772763,0.5832117277875308,0.0032167671411510094,0.014771430467817639,True,NONE
30,veh_1,0,1,0.8998559950144803,0.38324851369849,0.8923694986402386,0.007486496374241752,0.0,True,NONE
31,veh_1,2,2,0.8620276581070038,2.5211074028412264,0.8593888874055595,0.002638770701444291,0.0,True,NONE
32,veh_1,3,2,0.8888024587416067,2.7648072534736134,0.887866270077577,0.0009361886640297049,0.0,True,NONE
33,veh_1,4,2,1.006341708745999,3.4999615277316987,1.0014718560467375,0.004869852699261282,0.0,True,NONE
34,veh_1,5,2,0.903855117062327,2.8582327659828457,0.9030944538131032,0.0007606632492238439,0.0,True,NONE
35,veh_1,6,2,0.84510472148265,2.9261613332411507,0.843201998171796,0.0019027233108540272,0.0,True,NONE
36,veh_1,5,2,1.0048636863204659,3.3328751472629348,1.0016315726936267,0.0024714503776152685,0.0007606632492238439,True,NONE
37,veh_1,3,2,0.7909572942741,2.61507053659851,0.7875646619820594,0.002456443628010972,0.0009361886640297049,True,NONE
38,veh_1,6,2,0.7265676964849324,2.540793675405941,0.7227062709175572,0.001958702256521029,0.0019027233108540272,True,NONE
39,veh_1,2,2,0.8640375590462411,2.6523751165084843,0.8573949691909594,0.004003819153837513,0.002638770701444291,True,NONE
40,veh_1,5,2,0.7185254446116909,2.35006525698304,0.7137821929682098,0.001511138016642008,0.0032321136268391123,True,NONE
41,veh_1,3,2,0.7015431346261444,2.4808886863408444,0.6942277925904462,0.003922709743657542,0.0033926322920406773,True,NONE
42,veh_1,6,2,0.9592104003067482,3.2780861186652297,0.9535059731778543,0.0018430015615188478,0.0038614255673750566,True,NONE
43,veh_1,5,2,0.7423761273989731,2.7013881743667256,0.7332069270706083,0.0044259486848836575,0.00474325164348112,True,NONE
44,veh_1,4,2,0.8186774699366848,2.6133340247141,0.812106903882637,0.0017007133547864426,0.004869852699261282,True,NONE
45,veh_1,6,2,0.6653055614611394,2.35470422047925,0.6573838475429661,0.0022172867892794154,0.005704427128893904,True,NONE
46,veh_1,4,2,0.9377909400458236,2.8875014573654862,0.9303349334574704,0.0008854405343054545,0.0065705660540477245,True,NONE
47,veh_1,2,2,0.7532026615772964,2.3533711499078764,0.7425292843127063,0.00403078740930839,0.006642589855281803,True,NONE
48,veh_1,3,2,0.7948558009198203,2.484557545091139,0.7863526821756489,0.0011877767084733566,0.007315342035698219,True,NONE
49,veh_1,4,2,0.6667555164305753,2.2674120168669583,0.6563726774427144,0.0029268323995075628,0.007456006588353178,True,NONE
50,veh_1,6,2,0.6732752828213417,2.410554240930401,0.6627519578970034,0.0026016110061650374,0.007921713918173319,True,NONE
51,veh_1,3,2,0.5459998066109146,1.9410325338622392,0.5341567245590277,0.003339963307715445,0.008503118744171577,True,NONE
52,veh_1,5,2,0.544828722263895,2.106680147016871,0.5309497078529172,0.004709814082613019,0.009169200328364779,True,NONE
53,veh_1,4,2,0.6170652838599808,1.9741652767449878,0.6051469285754355,0.0015355162966845964,0.010382838987860741,True,NONE
54,veh_1,6,2,0.6914052566464344,2.6389416916935455,0.6764405934903941,0.004441338231701873,0.010523324924338358,True,NONE
55,veh_1,2,2,0.5699381740473385,1.5959070427754114,0.5579608633203628,0.0013039334623855911,0.010673377264590193,True,NONE
56,veh_1,3,2,0.4595529379696722,1.6874354329382761,0.44419945591545196,0.0035104000023332624,0.011843082051887022,True,NONE
57,veh_1,4,2,0.5556980116897847,2.059680767494124,0.5394112971040975,0.00436835930114186,0.011918355284545337,True,NONE
58,veh_1,2,2,0.4817705744267963,1.6296973014793728,0.4657289065601872,0.004064357139633339,0.011977310726975783,True,NONE
59,veh_1,5,2,0.43189462720912614,1.719484877556239,0.41356136434794405,0.00445424845020433,0.013879014410977797,True,NONE
60,veh_2,0,1,0.9006488955638939,0.1548967455877031,0.8977305067534905,0.002918388810403364,0.0,True,NONE
61,veh_2,2,2,0.8934483386734419,2.8949027713893103,0.8897254755698896,0.0037228631035523666,0.0,True,NONE
62,veh_2,3,2,0.8541148538821892,2.9042712478725936,0.8527589137942057,0.0013559400879836518,0.0,True,NONE
63,veh_2,4,2,0.8637876686285958,2.921542603474987,0.8625778078829882,0.0012098607456075437,0.0,True,NONE
