task_index,vehicle_id,action,case,delay_s,energy_j,comm_delay_s,comp_delay_s,wait_delay_s,completed,failure_reason
0,veh_0,3,2,1.1742954140677069,3.1445675499705135,1.170552165880586,0.003743248187120876,0.0,True,NONE
1,veh_0,3,2,1.2007572184384063,3.067055702832823,1.1946153220627016,0.0023986481885837165,0.003743248187120876,True,NONE
2,veh_0,6,2,1.1374964106187138,3.306666050655733,1.133370223985466,0.004126186633247635,0.0,True,NONE
3,veh_0,1,1,1.2272264008795255,0.10388686557386807,1.215123605280152,0.001834712590421331,0.010268083008952227,True,NONE
4,veh_0,1,1,1.2450945000805205,0.31068851746094905,1.2270233387996878,0.0059683656814590435,0.012102795599373557,True,NONE
5,veh_0,1,1,1.1795983421763798,0.356493681711775,1.1546282329078932,0.00689894798765392,0.0180711612808326,True,NONE
6,veh_0,1,1,1.2789478933906144,0.4994276507133642,1.2442380787236054,0.009739705398522563,0.024970109268486522,True,NONE
7,veh_0,1,1,1.0835751560779792,0.231199451215293,1.0444502424351512,0.0044150989758188295,0.034709814667009085,True,NONE
8,veh_0,1,1,1.019929324601273,0.18353648473703488,0.977329147093123,0.0034752638653220732,0.03912491364282791,True,NONE
9,veh_0,1,1,1.287913602402963,0.3130203934705993,1.2393008772008411,0.006012547693971817,0.04260017750814999,True,NONE
10,veh_0,1,1,1.0320033759405274,0.2554291404359211,0.9784777634823836,0.004912887256021944,0.04861272520212181,True,NONE
11,veh_0,1,1,1.077187785325928,0.13017840348899648,1.0212628573694782,0.002399315498306034,0.05352561245814376,True,NONE
12,veh_0,1,1,1.1841668787918178,0.4489629710271754,1.1194865887325711,0.008755362102796994,0.055924927956449794,True,NONE
13,veh_0,1,1,0.9462309849130782,0.08000363541588065,0.8801266474750088,0.0014240473788226112,0.06468029005924679,True,NONE
14,veh_0,1,1,1.0449647685970533,0.22632672322714648,0.9745288024549321,0.004331628704051943,0.0661043374380694,True,NONE
15,veh_0,1,1,1.2558831477592824,0.196117767936826,1.1817611784941233,0.0036860031230376957,0.07043596614212135,True,NONE
16,veh_0,1,1,0.9870526338896582,0.3242358304788551,0.906627273469616,0.0063033911548831785,0.07412196926515904,True,NONE
17,veh_0,1,1,1.1890689298328736,0.30233081632051273,1.1028175165897391,0.005826052823092307,0.08042536042004221,True,NONE
18,veh_0,1,1,1.0986221162275576,0.18016102824139277,1.0089692762748503,0.003401426709572885,0.08625141324313453,True,NONE
19,veh_0,1,1,0.9088392160881127,0.22987619695351,0.8147518025568464,0.004434573578558831,0.08965283995270741,True,NONE
20,veh_0,1,1,1.0803984782226592,0.13685009985771976,0.98377081685761,0.0025402478337828733,0.09408741353126625,True,NONE
21,veh_0,1,1,1.0759752031228464,0.12854739073074417,0.9769719883408505,0.002375553416946713,0.0966276613650491,True,NONE
22,veh_0,1,1,0.9067023094805778,0.506869135485201,0.797721256240126,0.009977838458455993,0.09900321478199582,True,NONE
23,veh_0,1,1,1.1281072578075513,0.409311382249442,1.0111422053631833,0.007983999203916204,0.10898105324045182,True,NONE
24,veh_0,1,1,1.049257134716027,0.07992976927323557,0.9308796628187581,0.0014124194529009598,0.11696505244436801,True,NONE
25,veh_0,1,1,0.7924657657296938,0.1986563637905858,0.6702492163998931,0.003839077432531737,0.11837747189726898,True,NONE
26,veh_0,1,1,0.7987682171588556,0.1818186204535521,0.673049905401064,0.0035017624279908293,0.12221654932980072,True,NONE
27,veh_0,1,1,0.8344069307685025,0.4813013957665915,0.6992024315816954,0.00948618742901549,0.12571831175779155,True,NONE
28,veh_0,1,1,0.8383186201779591,0.3095862784512547,0.6970618077836837,0.006052313207468357,0.13520449918680705,True,NONE
29,veh_0,1,1,0.8123637821343546,0.09260027803511003,0.6693888419477665,0.0017181277923126474,0.1412568123942754,True,NONE
30,veh_0,1,1,0.808031794850326,0.47805083410436555,0.6556269633743255,0.009429891289412446,0.14297494018658805,True,NONE
31,veh_0,1,1,0.9996579591283499,0.4525175276820768,0.8383704511889456,0.008882676463403747,0.15240483147600048,True,NONE
32,veh_0,1,1,0.8598414042444688,0.13735280653236204,0.6959460293802933,0.0026078669247711823,0.16128750793940425,True,NONE
33,veh_0,1,1,0.9639263107633924,0.2644323463565887,0.7949012692259304,0.0051296666732865885,0.16389537486417544,True,NONE
34,veh_0,1,1,0.8735670060589139,0.46097491320680495,0.6954615585690296,0.009080405952422294,0.16902504153746203,True,NONE
35,veh_0,1,1,0.851076974418438,0.3611735816557276,0.6658812315417475,0.0070902953868062025,0.17810544748988433,True,NONE
36,veh_0,1,1,0.710757306039602,0.34763512303301447,0.5187126032228958,0.006848959940015709,0.1851957428766905,True,NONE
37,veh_0,1,1,0.7187458454042697,0.2826214090964594,0.5211529449946332,0.005548197592930261,0.19204470281670621,True,NONE
38,veh_0,6,2,0.6042578315103159,1.9284864439391927,0.5960672877374349,0.004064357139633339,0.004126186633247635,True,NONE
39,veh_0,6,2,0.5975446302783008,1.8183713879510826,0.5861373193642688,0.0032167671411510094,0.008190543772880974,True,NONE
40,veh_1,1,1,0.8956029931594207,0.1445229199281997,0.8928911129834534,0.0027118801759673035,0.0,True,NONE
41,veh_1,1,1,0.844889695684858,0.27224607288548913,0.8369002741060021,0.005277541402888582,0.0027118801759673035,True,NONE
