task_index,vehicle_id,action,case,delay_s,energy_j,comm_delay_s,comp_delay_s,wait_delay_s,completed,failure_reason
0,veh_0,0,1,5.70143124039368,0.431264266152282,5.693944744019439,0.007486496374241752,0.0,True,NONE
1,veh_0,2,2,5.85366588621377,4.325125876825093,5.851267238025186,0.0023986481885837165,0.0,True,NONE
2,veh_0,3,2,5.555203290305838,5.322616908642254,5.55107710367259,0.004126186633247635,0.0,True,NONE
3,veh_0,4,2,6.117832534571654,6.501322506046461,6.116915178276444,0.0009173562952106655,0.0,True,NONE
4,veh_0,5,2,6.189607224147517,7.751251539949143,6.186623041306787,0.0029841828407295217,0.0,True,NONE
5,veh_0,6,2,5.834288038885296,8.281054879045865,5.83083856489147,0.00344947399382696,0.0,True,NONE
6,veh_0,4,2,6.269264238048826,7.050146438062032,6.2634770290543536,0.004869852699261282,0.0009173562952106655,True,NONE
7,veh_0,2,2,5.243840440594627,3.878704373330124,5.239234242918133,0.0022075494879094147,0.0023986481885837165,True,NONE
8,veh_0,5,2,4.932392568177127,6.109975601840213,4.927670753403736,0.0017376319326610366,0.0029841828407295217,True,NONE
9,veh_0,6,2,6.264888672252888,8.818715441784319,6.258432924412075,0.0030062738469859083,0.00344947399382696,True,NONE
10,veh_0,3,2,4.924108935775357,4.5952588755237675,4.917526305514099,0.002456443628010972,0.004126186633247635,True,NONE
11,veh_0,2,2,5.128726140144527,3.6967066569969798,5.122920284718881,0.001199657749153017,0.004606197676493132,True,NONE
12,veh_0,5,2,5.6535247526923005,7.23743247515519,5.644425256867511,0.004377681051398497,0.004721814773390559,True,NONE
13,veh_0,4,2,4.437044426071198,4.713732713033569,4.430545193387315,0.0007120236894113056,0.005787208994471947,True,NONE
14,veh_0,2,2,4.896461772118661,3.629646919131777,4.888490102340989,0.0021658143520259716,0.005805855425646149,True,NONE
15,veh_0,6,2,5.976157890262962,8.306900540002815,5.96785914086063,0.0018430015615188478,0.0064557478408128685,True,NONE
16,veh_0,4,2,4.573599901046758,5.097486557166679,4.5639489727854325,0.0031516955774415893,0.006499232683883253,True,NONE
17,veh_0,3,2,5.551915066093969,5.193643045878452,5.542419409421163,0.0029130264115461535,0.0065826302612586075,True,NONE
18,veh_0,2,2,5.070924865573947,3.7037567458264338,5.061252482441489,0.0017007133547864426,0.00797166977767212,True,NONE
19,veh_0,6,2,4.124988639376494,5.821763122963782,4.114472603184883,0.0022172867892794154,0.008298749402331716,True,NONE
20,veh_0,5,2,4.970519121779854,6.102350943284383,4.960149502038174,0.0012701239168914366,0.009099495824789054,True,NONE
21,veh_0,3,2,4.920642179217449,4.461698580860835,4.909958745836171,0.0011877767084733566,0.009495656672804761,True,NONE
22,veh_0,4,2,4.0303574577199806,4.7067467229645,4.015717610229428,0.0049889192292279965,0.009650928261324842,True,NONE
23,veh_0,2,2,5.085816843005854,3.940495560464855,5.072152460271438,0.003991999601958102,0.009672383132458565,True,NONE
24,veh_0,5,2,4.704549367071788,5.724703245490095,4.693473537603657,0.0007062097264504799,0.010369619741680491,True,NONE
25,veh_0,6,2,3.3971743745389285,4.798778534239778,3.3847387996310516,0.0019195387162658686,0.010516036191611131,True,NONE
26,veh_0,3,2,3.3949747649313187,3.1669881375022526,3.382540450336045,0.0017508812139954146,0.010683433381278118,True,NONE
27,veh_0,5,2,3.541181267139832,4.7212042510373,3.5253623439571933,0.004743093714507745,0.011075829468130972,True,NONE
28,veh_0,3,2,3.5186773088979373,3.401255474741767,3.5032168376989294,0.0030261566037341784,0.012434314595273532,True,NONE
29,veh_0,6,2,3.3936885727954555,4.686817439578249,3.380393933991422,0.0008590638961563237,0.012435574907877,True,NONE
30,veh_0,6,2,3.328906437020904,4.977816079578506,3.3108968525721645,0.004714945644706223,0.013294638804033324,True,NONE
