task_index,vehicle_id,action,case,delay_s,energy_j,comm_delay_s,comp_delay_s,wait_delay_s,completed,failure_reason
0,veh_0,4,2,5.874342218493383,6.392759104786361,5.871943570304799,0.0023986481885837165,0.0,True,NONE
1,veh_0,4,2,5.566764723435767,6.23889540277676,5.5602398886139355,0.004126186633247635,0.0023986481885837165,True,NONE
2,veh_0,4,2,6.124357369393485,6.501322506046461,6.116915178276444,0.0009173562952106655,0.006524834821831352,True,NONE
3,veh_0,4,2,6.187244643793623,6.77077439285549,6.1768182698358505,0.0029841828407295217,0.007442191117042018,True,NONE
4,veh_0,4,2,5.826258170581607,6.4354306528998375,5.812382322630009,0.00344947399382696,0.01042637395777154,True,NONE
5,veh_0,4,2,5.273831262055402,5.7300665431062106,5.257747864615895,0.0022075494879094147,0.0138758479515985,True,NONE
6,veh_0,4,2,4.937682241884444,5.329021512694094,4.9198612125122745,0.0017376319326610366,0.016083397439507912,True,NONE
7,veh_0,4,2,6.25945052908709,6.837745587370273,6.238623225867935,0.0030062738469859083,0.01782102937216895,True,NONE
8,veh_0,4,2,5.1630498545306995,5.506967541347989,5.141022893562392,0.001199657749153017,0.020827303219154856,True,NONE
9,veh_0,4,2,5.6618844209812815,6.342884684561528,5.6354797789615745,0.004377681051398497,0.022026960968307877,True,NONE
10,veh_0,4,2,4.457661859096432,4.713732713033569,4.430545193387315,0.0007120236894113056,0.02640464201970637,True,NONE
11,veh_0,4,2,4.935046796959407,5.357068374859262,4.905764316898264,0.0021658143520259716,0.027116665709117676,True,NONE
12,veh_0,4,2,4.596383148424018,5.097486557166679,4.5639489727854325,0.0031516955774415893,0.02928248006114365,True,NONE
13,veh_0,4,2,5.5869151057463355,6.108492473382605,5.5515679036962045,0.0029130264115461535,0.032434175638585236,True,NONE
14,veh_0,4,2,4.98890581368374,5.316249511138757,4.952288487716717,0.0012701239168914366,0.035347202050131386,True,NONE
15,veh_0,4,2,4.057323855425679,4.7067467229645,4.015717610229428,0.0049889192292279965,0.03661732596702282,True,NONE
16,veh_0,4,2,5.135673918174645,5.732816870964803,5.090075673376437,0.003991999601958102,0.04160624519625082,True,NONE
17,veh_0,4,2,4.7323396149823616,4.980865530894644,4.686035160457703,0.0007062097264504799,0.04559824479820892,True,NONE
18,veh_0,4,2,3.4222491436116633,3.7274136082084617,3.374025150370738,0.0019195387162658686,0.0463044545246594,True,NONE
