task_index,vehicle_id,action,case,delay_s,energy_j,comm_delay_s,comp_delay_s,wait_delay_s,completed,failure_reason
0,veh_0,0,1,5.815793023395388,0.2979747761285539,5.810995727018221,0.004797296377167433,0.0,True,NONE
1,veh_0,1,1,5.515577043600474,0.46764393706433166,5.502527373956811,0.00825237326649527,0.004797296377167433,True,NONE
2,veh_0,1,1,6.068309034210471,0.15226987604083042,6.053424651976387,0.001834712590421331,0.013049669643662705,True,NONE
3,veh_0,0,1,6.133558727261502,0.3595453438664118,6.11270597934596,0.0059683656814590435,0.014884382234084037,True,NONE
4,veh_0,0,1,5.779804391267572,0.40246792633633977,5.752052695364374,0.00689894798765392,0.02085274791554308,True,NONE
5,veh_0,1,1,5.235341861058375,0.2727866994527351,5.20317506617936,0.0044150989758188295,0.027751695903197,True,NONE
6,veh_0,1,1,4.90443756761322,0.22245114835479246,4.868795508868882,0.0034752638653220732,0.032166794879015824,True,NONE
7,veh_0,1,1,6.215524037222606,0.3623660790064338,6.173869430784296,0.006012547693971817,0.0356420587443379,True,NONE
8,veh_0,1,1,5.1317155639988865,0.1708423913359244,5.087661642062271,0.002399315498306034,0.04165460643830971,True,NONE
9,veh_0,1,1,5.629795595837951,0.4935379682578351,5.576986311798538,0.008755362102796994,0.04405392193661575,True,NONE
10,veh_0,4,2,4.431257217076726,4.713732713033569,4.430545193387315,0.0007120236894113056,0.0,True,NONE
11,veh_0,1,1,4.912697868427772,0.2651298845225461,4.854844931994896,0.004331628704051943,0.05352130772882405,True,NONE
12,veh_0,4,2,4.567812692052286,5.097486557166679,4.5639489727854325,0.0031516955774415893,0.0007120236894113056,True,NONE
13,veh_0,0,1,5.560776084747326,0.34624209515375454,5.493945399913916,0.005826052823092307,0.061004632010317576,True,NONE
14,veh_0,4,2,4.957422330900462,5.316249511138757,4.952288487716717,0.0012701239168914366,0.0038637192668528947,True,NONE
15,veh_0,1,1,4.052115113084356,0.5386322875815557,3.9740364658755984,0.009977838458455993,0.06810080875030132,True,NONE
16,veh_0,0,1,5.12330587500428,0.4495723924817262,5.037243228591606,0.007983999203916204,0.07807864720875732,True,NONE
17,veh_0,1,1,4.724871520386233,0.11699493719025458,4.637396454520658,0.0014124194529009598,0.08606264641267351,True,NONE
18,veh_0,0,1,3.4303185967483705,0.2253439161610895,3.3390044534502645,0.003839077432531737,0.08747506586557448,True,NONE
19,veh_0,4,2,3.395008503900898,3.725321054213577,3.3881237795031582,0.0017508812139954146,0.005133843183744332,True,NONE
20,veh_0,0,1,3.585792931274378,0.5091417886441071,3.4832417193332614,0.00948618742901549,0.09306502451210164,True,NONE
21,veh_0,4,2,3.5189102401619587,3.9795076208972837,3.5089993591604847,0.0030261566037341784,0.006884724397739747,True,NONE
