task_index,vehicle_id,action,case,delay_s,energy_j,comm_delay_s,comp_delay_s,wait_delay_s,completed,failure_reason
0,veh_0,0,1,1.1504505313457407,0.3857544590618026,1.142964034971499,0.007486496374241752,0.0,True,NONE
1,veh_0,0,1,1.1787438519802893,0.2515294194506605,1.16646005922888,0.004797296377167433,0.007486496374241752,True,NONE
2,veh_0,0,1,1.125076370150474,0.42366406536608925,1.1045402041325696,0.00825237326649527,0.012283792751409185,True,NONE
3,veh_0,0,1,1.2374944838884776,0.10388686557386807,1.215123605280152,0.001834712590421331,0.020536166017904454,True,NONE
4,veh_0,0,1,1.2553625830894728,0.31068851746094905,1.2270233387996878,0.0059683656814590435,0.022370878608325782,True,NONE
5,veh_0,0,1,1.189866425185332,0.356493681711775,1.1546282329078932,0.00689894798765392,0.028339244289784828,True,NONE
6,veh_0,0,1,1.2892159763995668,0.4994276507133642,1.2442380787236054,0.009739705398522563,0.03523819227743875,True,NONE
7,veh_0,0,1,1.0938432390869315,0.231199451215293,1.0444502424351512,0.0044150989758188295,0.04497789767596131,True,NONE
8,veh_0,0,1,1.0301974076102252,0.18353648473703488,0.977329147093123,0.0034752638653220732,0.04939299665178014,True,NONE
9,veh_0,0,1,1.2981816854119153,0.3130203934705993,1.2393008772008411,0.006012547693971817,0.05286826051710221,True,NONE
10,veh_0,0,1,1.0422714589494795,0.2554291404359211,0.9784777634823836,0.004912887256021944,0.058880808211074026,True,NONE
11,veh_0,0,1,1.08745586833488,0.13017840348899648,1.0212628573694782,0.002399315498306034,0.06379369546709597,True,NONE
12,veh_0,0,1,1.1944349618007701,0.4489629710271754,1.1194865887325711,0.008755362102796994,0.066193010965402,True,NONE
13,veh_0,0,1,0.9564990679220304,0.08000363541588065,0.8801266474750088,0.0014240473788226112,0.07494837306819901,True,NONE
14,veh_0,0,1,1.0552328516060057,0.22632672322714648,0.9745288024549321,0.004331628704051943,0.07637242044702162,True,NONE
15,veh_0,0,1,1.2661512307682345,0.196117767936826,1.1817611784941233,0.0036860031230376957,0.08070404915107356,True,NONE
16,veh_0,0,1,0.9973207168986105,0.3242358304788551,0.906627273469616,0.0063033911548831785,0.08439005227411125,True,NONE
17,veh_0,0,1,1.1993370128418257,0.30233081632051273,1.1028175165897391,0.005826052823092307,0.09069344342899444,True,NONE
18,veh_0,0,1,1.1088901992365099,0.18016102824139277,1.0089692762748503,0.003401426709572885,0.09651949625208675,True,NONE
19,veh_0,0,1,0.9191072990970649,0.22987619695351,0.8147518025568464,0.004434573578558831,0.09992092296165962,True,NONE
20,veh_0,0,1,1.0906665612316113,0.13685009985771976,0.98377081685761,0.0025402478337828733,0.10435549654021846,True,NONE
21,veh_0,0,1,1.0862432861317985,0.12854739073074417,0.9769719883408505,0.002375553416946713,0.10689574437400133,True,NONE
22,veh_0,0,1,0.91697039248953,0.506869135485201,0.797721256240126,0.009977838458455993,0.10927129779094803,True,NONE
23,veh_0,0,1,1.1383753408165034,0.409311382249442,1.0111422053631833,0.007983999203916204,0.11924913624940403,True,NONE
24,veh_0,0,1,1.0595252177249792,0.07992976927323557,0.9308796628187581,0.0014124194529009598,0.12723313545332024,True,NONE
25,veh_0,0,1,0.8027338487386461,0.1986563637905858,0.6702492163998931,0.003839077432531737,0.1286455549062212,True,NONE
26,veh_0,0,1,0.8090363001678078,0.1818186204535521,0.673049905401064,0.0035017624279908293,0.13248463233875293,True,NONE
27,veh_0,0,1,0.8446750137774547,0.4813013957665915,0.6992024315816954,0.00948618742901549,0.1359863947667438,True,NONE
28,veh_0,0,1,0.8485867031869112,0.3095862784512547,0.6970618077836837,0.006052313207468357,0.14547258219575926,True,NONE
29,veh_0,0,1,0.8226318651433068,0.09260027803511003,0.6693888419477665,0.0017181277923126474,0.15152489540322764,True,NONE
30,veh_0,0,1,0.8182998778592782,0.47805083410436555,0.6556269633743255,0.009429891289412446,0.15324302319554028,True,NONE
31,veh_0,0,1,1.0099260421373022,0.4525175276820768,0.8383704511889456,0.008882676463403747,0.16267291448495272,True,NONE
32,veh_0,0,1,0.870109487253421,0.13735280653236204,0.6959460293802933,0.0026078669247711823,0.17155559094835646,True,NONE
33,veh_0,0,1,0.9741943937723447,0.2644323463565887,0.7949012692259304,0.0051296666732865885,0.17416345787312765,True,NONE
34,veh_0,0,1,0.8838350890678661,0.46097491320680495,0.6954615585690296,0.009080405952422294,0.17929312454641422,True,NONE
35,veh_0,0,1,0.8613450574273902,0.3611735816557276,0.6658812315417475,0.0070902953868062025,0.1883735304988365,True,NONE
36,veh_0,0,1,0.7210253890485542,0.34763512303301447,0.5187126032228958,0.006848959940015709,0.1954638258856427,True,NONE
37,veh_0,0,1,0.7290139284132218,0.2826214090964594,0.5211529449946332,0.005548197592930261,0.2023127858256584,True,NONE
38,veh_0,0,1,0.7968945686226241,0.41224476267258153,0.5809048709247688,0.008128714279266676,0.20786098341858866,True,NONE
39,veh_0,0,1,0.7936507273556039,0.32738898906885544,0.5712274953754466,0.006433534282302019,0.21598969769785537,True,NONE
40,veh_1,0,1,0.8956029931594207,0.1445229199281997,0.8928911129834534,0.0027118801759673035,0.0,True,NONE
41,veh_1,0,1,0.844889695684858,0.27224607288548913,0.8369002741060021,0.005277541402888582,0.0027118801759673035,True,NONE
42,veh_1,0,1,0.8711023091648117,0.10223127150554946,0.8612405102578964,0.0018723773280594099,0.007989421578855885,True,NONE
43,veh_1,0,1,0.8867434508404051,0.08481992817673481,0.875360325435042,0.0015213264984476878,0.009861798906915296,True,NONE
44,veh_1,0,1,0.8311132726473716,0.19843157809160572,0.8159247006203005,0.0038054466217080545,0.011383125405362984,True,NONE
45,veh_1,0,1,0.9910028315167877,0.25685375134887173,0.9708713587344862,0.004942900755230537,0.015188572027071039,True,NONE
46,veh_1,0,1,0.9142889245150472,0.08169176985386678,0.8927021567670217,0.0014552949657239312,0.020131472782301575,True,NONE
47,veh_1,0,1,0.7248311413779981,0.2028634953432722,0.6993269691169306,0.003917404513042058,0.021586767748025506,True,NONE
48,veh_1,0,1,1.008511156795665,0.4957811759603284,0.9732860182190347,0.009720966315562761,0.025504172261067565,True,NONE
49,veh_1,0,1,0.8781913099173208,0.40873150071408143,0.8349585330330154,0.008007638307675025,0.03522513857663032,True,NONE
50,veh_1,0,1,0.9764166819857599,0.1341468708228215,0.9306871051060194,0.002496799995435226,0.04323277688430535,True,NONE
51,veh_1,0,1,0.7406137175145061,0.1580324203102156,0.6918618646014816,0.003022276033284016,0.04572957687974057,True,NONE
52,veh_1,0,1,0.7300062287666716,0.39900506392941754,0.6734089563663319,0.007845419487315083,0.04875185291302459,True,NONE
53,veh_1,0,1,0.7761392327882335,0.44970176911854703,0.7106900630181265,0.008851897369767315,0.05659727240033967,True,NONE
54,veh_1,0,1,0.9696556538171367,0.09756840946032964,0.9024356029784188,0.001770881068610909,0.06544916977010698,True,NONE
55,veh_1,0,1,0.8925025992721102,0.5010285957299957,0.8154250615310986,0.009857486902293695,0.06722005083871789,True,NONE
56,veh_1,0,1,0.7548917654788262,0.2372001802983024,0.6732048651048695,0.004609362632945074,0.07707753774101159,True,NONE
57,veh_1,0,1,0.8128471452825183,0.41030972763173845,0.7230986700899449,0.00806157481861678,0.08168690037395666,True,NONE
58,veh_1,0,1,0.8291951036750693,0.441031672916269,0.7307721494540613,0.008674479028434568,0.08974847519257344,True,NONE
59,veh_1,0,1,0.7409656775994335,0.2990501305365504,0.6366890585794104,0.0058536647990151255,0.098422954221008,True,NONE
60,veh_1,0,1,0.7593560231325602,0.18186104007822856,0.6515724978105346,0.0035069063020024644,0.10427661902002312,True,NONE
61,veh_1,0,1,0.754298905043991,0.2665742221936001,0.6413121577096353,0.005203222012330075,0.10778352532202558,True,NONE
62,veh_1,0,1,0.8295547149583331,0.12680031933529395,0.7141747961965109,0.002393171427466577,0.11298674733435565,True,NONE
63,veh_1,0,1,0.8231394705766445,0.08278682345195393,0.706245064358655,0.0015144874561673477,0.11537991876182223,True,NONE
64,veh_1,0,1,0.6417125091791758,0.33917771253500206,0.5181381763457553,0.00667992661543089,0.11689440621798956,True,NONE
65,veh_1,0,1,0.6594805611081916,0.45589822778272293,0.5268936424476063,0.009012585827164937,0.12357433283342045,True,NONE
66,veh_1,0,1,0.6566507317096613,0.4761278501101404,0.5146441848838499,0.009419628165226039,0.1325869186605854,True,NONE
67,veh_1,0,1,0.7320770714730561,0.1594216245889984,0.5869994920538756,0.0030710325933691928,0.1420065468258114,True,NONE
68,veh_1,0,1,0.7916492278367064,0.5043063387138421,0.6366128442120915,0.009958804205434425,0.1450775794191806,True,NONE
69,veh_1,0,1,0.6949376050793591,0.334054947528064,0.5333267878617551,0.006574433592988928,0.15503638362461503,True,NONE
70,veh_1,0,1,0.7111257399783734,0.26019796377716164,0.5444198474547172,0.0050950753060522895,0.16161081721760395,True,NONE
71,veh_1,0,1,0.60460528197567,0.35534878612779974,0.4308785894473472,0.007020800004666525,0.16670589252365625,True,NONE
72,veh_1,0,1,0.6788489325659885,0.3588261023923929,0.49804532705522897,0.007076912982436812,0.1737266925283228,True,NONE
73,veh_1,0,1,0.7498418893597764,0.316259387479632,0.5628256612316704,0.006212622617346306,0.18080360551075958,True,NONE
74,veh_1,0,1,0.6380500350225777,0.2071559732621926,0.4469800834459171,0.004053723448554669,0.18701622812810592,True,NONE
75,veh_1,0,1,0.7314829198808708,0.25476308319004287,0.535424791598729,0.004988176705481112,0.19106995157666057,True,NONE
76,veh_1,0,1,0.7280300191319484,0.44206828183666125,0.5232351722475229,0.00873671860228372,0.1960581282821417,True,NONE
77,veh_1,0,1,0.6384008700901347,0.49762636213699357,0.4237382436116917,0.009867779594017533,0.2047948468844254,True,NONE
78,veh_1,0,1,0.6978415574640534,0.09086473863624854,0.4814579277984452,0.0017210031871652818,0.21466262647844295,True,NONE
79,veh_1,0,1,0.6261529766736137,0.44943345352150893,0.40086085010759676,0.00890849690040866,0.21638362966560823,True,NONE
80,veh_2,0,1,0.9006488955638939,0.1548967455877031,0.8977305067534905,0.002918388810403364,0.0,True,NONE
81,veh_2,0,1,0.8718234288910581,0.11061156350906481,0.8668661820468828,0.00203885803377192,0.002918388810403364,True,NONE
82,veh_2,0,1,0.8984773074821778,0.4919790146106614,0.8838572517961485,0.009662808841853998,0.004957246844175284,True,NONE
83,veh_2,0,1,0.8866515514296365,0.3809321680506017,0.8645857695365025,0.007445726207104733,0.014620055686029282,True,NONE
84,veh_2,0,1,0.8591412115490115,0.129332631642401,0.8346557081646624,0.0024197214912150874,0.022065781893134014,True,NONE
85,veh_2,0,1,0.8302329404992909,0.41229513977628923,0.7976610665327225,0.00808637058221924,0.0244855033843491,True,NONE
86,veh_2,0,1,0.8406344234316445,0.35653584224503865,0.8010920510303815,0.006970498434694696,0.03257187396656834,True,NONE
87,veh_2,0,1,0.8834103693068339,0.33767050000096294,0.8372820433142145,0.0065859535913564155,0.039542372401263036,True,NONE
88,veh_2,0,1,0.9401438745082209,0.062449849623983394,0.892945140551232,0.0010704079643694216,0.04612832599261946,True,NONE
89,veh_2,0,1,0.9036788988862805,0.43404744704621073,0.8479688097503174,0.008511355178974151,0.04719873395698888,True,NONE
90,veh_2,0,1,0.9516344504766017,0.45550720825348257,0.8869916154986688,0.008932745841969918,0.05571008913596303,True,NONE
91,veh_2,0,1,0.7412236247985056,0.11409482147843278,0.6744337801470334,0.0021470096735392488,0.06464283497793294,True,NONE
92,veh_2,0,1,0.7745487167766429,0.2768629543217777,0.7023620854558263,0.005396786669344389,0.0667898446514722,True,NONE
93,veh_2,0,1,0.943448554438825,0.447453666237502,0.8624853468626309,0.008776576255377514,0.0721866313208166,True,NONE
94,veh_2,0,1,0.8975447840088235,0.33335575934208844,0.8100764765410958,0.00650509989153355,0.0809632075761941,True,NONE
95,veh_2,0,1,0.9380279431566898,0.10002159996552552,0.8487289494795475,0.0018306862094146009,0.08746830746772766,True,NONE
96,veh_2,0,1,0.8542760573259406,0.2500603923550854,0.7601278813779723,0.004849182270826115,0.08929899367714227,True,NONE
97,veh_2,0,1,0.8737704402840032,0.17564251476519793,0.7762646669741257,0.0033575973619091337,0.09414817594796838,True,NONE
98,veh_2,0,1,0.8136091431034356,0.4985800894653048,0.7062730226087737,0.009830347184784342,0.09750577330987752,True,NONE
99,veh_2,0,1,0.9348577851118793,0.15278075201061092,0.8246309757721596,0.0028906888450577865,0.10733612049466185,True,NONE
100,veh_2,0,1,0.9403407497471075,0.18387226487957106,0.826601815472891,0.003512124934496843,0.11022680933971964,True,NONE
101,veh_2,0,1,0.7033958209199473,0.057481809843941446,0.5886249754439409,0.0010319112017900408,0.11373893427421648,True,NONE
102,veh_2,0,1,0.8040877732070866,0.14848363606655515,0.686484551920133,0.0028323758109470762,0.11477084547600652,True,NONE
103,veh_2,0,1,0.6257755530453893,0.25058630393340353,0.503261257931354,0.0049110738270818,0.1176032212869536,True,NONE
104,veh_2,0,1,0.6251923712440317,0.4059988791416807,0.4946570299531533,0.008021046176842983,0.1225142951140354,True,NONE
105,veh_2,0,1,0.7225163210558665,0.29111498134263347,0.5862759353252005,0.00570504443978763,0.13053534129087838,True,NONE
106,veh_2,0,1,0.6659116559815796,0.39355806648467284,0.521904489819184,0.007766780431729619,0.13624038573066602,True,NONE
107,veh_2,0,1,0.7954848502043668,0.10839818441589548,0.6494396082753083,0.002038075766662848,0.14400716616239562,True,NONE
108,veh_2,0,1,0.6418928928404453,0.35714862472103454,0.488802438904747,0.007045212006639741,0.14604524192905846,True,NONE
109,veh_2,0,1,0.680847443718997,0.15766505563746297,0.5247086303966289,0.0030483593866699335,0.1530904539356982,True,NONE
110,veh_2,0,1,0.6906686869870232,0.4135186849288253,0.5263647729206627,0.008165100743992374,0.15613881332236815,True,NONE
111,veh_2,0,1,0.5384077880015898,0.4510494361490196,0.365155916395528,0.008947957539701287,0.16430391406636052,True,NONE
112,veh_2,0,1,0.6852973211462556,0.451420054878668,0.5031176719770158,0.008927777563177957,0.1732518716060618,True,NONE
