task_index,vehicle_id,action,case,delay_s,energy_j,comm_delay_s,comp_delay_s,wait_delay_s,completed,failure_reason
0,veh_0,1,1,1.1712573556060475,0.2515294194506605,1.16646005922888,0.004797296377167433,0.0,True,NONE
1,veh_0,1,1,1.1175898737762322,0.42366406536608925,1.1045402041325696,0.00825237326649527,0.004797296377167433,True,NONE
2,veh_0,1,1,1.2300079875142358,0.10388686557386807,1.215123605280152,0.001834712590421331,0.013049669643662705,True,NONE
3,veh_0,1,1,1.247876086715231,0.31068851746094905,1.2270233387996878,0.0059683656814590435,0.014884382234084037,True,NONE
4,veh_0,0,1,1.0697180893265132,0.231199451215293,1.0444502424351512,0.0044150989758188295,0.02085274791554308,True,NONE
5,veh_0,1,1,1.006072257849807,0.18353648473703488,0.977329147093123,0.0034752638653220732,0.025267846891361908,True,NONE
6,veh_0,1,1,1.0524052836244682,0.13017840348899648,1.0212628573694782,0.002399315498306034,0.028743110756683978,True,NONE
7,veh_0,1,1,1.159384377090358,0.4489629710271754,1.1194865887325711,0.008755362102796994,0.031142426254990013,True,NONE
8,veh_0,1,1,1.018758219516771,0.22632672322714648,0.9745288024549321,0.004331628704051943,0.039897788357787005,True,NONE
9,veh_0,1,1,0.9571600816863381,0.3242358304788551,0.906627273469616,0.0063033911548831785,0.04422941706183895,True,NONE
10,veh_0,1,1,1.1591763776295534,0.30233081632051273,1.1028175165897391,0.005826052823092307,0.050532808216722125,True,NONE
11,veh_0,1,1,1.0426699257312073,0.13685009985771976,0.98377081685761,0.0025402478337828733,0.056358861039814426,True,NONE
12,veh_0,1,1,0.9911911911452563,0.07992976927323557,0.9308796628187581,0.0014124194529009598,0.058899108873597304,True,NONE
13,veh_0,1,1,0.7368631961555531,0.1818186204535521,0.673049905401064,0.0035017624279908293,0.06031152832649826,True,NONE
14,veh_0,1,1,0.7349202604945682,0.09260027803511003,0.6693888419477665,0.0017181277923126474,0.06381329075448909,True,NONE
15,veh_0,1,1,0.7305882732105397,0.47805083410436555,0.6556269633743255,0.009429891289412446,0.06553141854680174,True,NONE
16,veh_0,1,1,0.7479328367647678,0.3611735816557276,0.6658812315417475,0.0070902953868062025,0.07496130983621418,True,NONE
17,veh_0,1,1,0.6076131683859318,0.34763512303301447,0.5187126032228958,0.006848959940015709,0.0820516052230204,True,NONE
18,veh_0,1,1,0.6156017077505995,0.2826214090964594,0.5211529449946332,0.005548197592930261,0.0889005651630361,True,NONE
19,veh_0,3,2,0.5882321844801095,1.7061811854200502,0.5850154173389586,0.0032167671411510094,0.0,True,NONE
20,veh_1,1,1,0.8998559950144803,0.38324851369849,0.8923694986402386,0.007486496374241752,0.0,True,NONE
21,veh_1,1,1,0.9158617688917171,0.35396216262799424,0.9014763245298215,0.00689894798765392,0.007486496374241752,True,NONE
22,veh_1,1,1,0.9955643871528393,0.49669966230005236,0.9714392373924211,0.009739705398522563,0.014385444361895672,True,NONE
23,veh_1,1,1,0.9977222133396163,0.31030322985744313,0.9675845158852262,0.006012547693971817,0.024125149760418237,True,NONE
24,veh_1,1,1,0.7989973796339896,0.253283830750333,0.7639467949235776,0.004912887256021944,0.03013769745439005,True,NONE
25,veh_1,3,2,0.7091150876007742,2.2024670666302972,0.708403063911363,0.0007120236894113056,0.0,True,NONE
26,veh_1,1,1,0.9621089911135409,0.19352675994779156,0.9226603795906799,0.0036860031230376957,0.0357626083998233,True,NONE
27,veh_1,1,1,0.8306030905279458,0.17794886600159937,0.787753052295512,0.003401426709572885,0.039448611522861,True,NONE
28,veh_1,1,1,0.6834023157088356,0.22808985596691997,0.6361177038978428,0.004434573578558831,0.042850038232433885,True,NONE
29,veh_1,1,1,0.8124313257772052,0.1264053824528283,0.7627711605492657,0.002375553416946713,0.047284611810992715,True,NONE
30,veh_1,1,1,0.6824591036551392,0.5051201339224871,0.6228210999687437,0.009977838458455993,0.04966016522793944,True,NONE
31,veh_1,1,1,0.8570715701957512,0.40709445586886456,0.7894495673054396,0.007983999203916204,0.05963800368639543,True,NONE
32,veh_1,1,1,0.5947583485677711,0.19718684430903613,0.5232972682449277,0.003839077432531737,0.06762200289031163,True,NONE
33,veh_1,1,1,0.6268497670672919,0.4797683964439288,0.545902499315433,0.00948618742901549,0.07146108032284337,True,NONE
34,veh_1,1,1,0.6312307876295313,0.3080579724401199,0.5442312066702041,0.006052313207468357,0.08094726775185886,True,NONE
35,veh_1,1,1,0.7504402280249518,0.45067940287620956,0.6545579706022208,0.008882676463403747,0.08699958095932722,True,NONE
36,veh_1,1,1,0.6418501867087325,0.13582694686217142,0.5433600623612304,0.0026078669247711823,0.09588225742273097,True,NONE
37,veh_1,1,1,0.7242391853181089,0.26268952760730263,0.6206193942973202,0.0051296666732865885,0.09849012434750214,True,NONE
38,veh_1,1,1,0.6556820086093746,0.4594501157374763,0.5429818116361635,0.009080405952422294,0.10361979102078873,True,NONE
39,veh_1,3,2,0.47233953391017675,1.8131219535738632,0.4675631530811321,0.004064357139633339,0.0007120236894113056,True,NONE
40,veh_2,1,1,0.7786889333095671,0.27161118406349594,0.7734113919066785,0.005277541402888582,0.0,True,NONE
41,veh_2,1,1,0.8030550491439058,0.10157791770710008,0.7959051304129577,0.0018723773280594099,0.005277541402888582,True,NONE
42,veh_2,1,1,0.817625034183285,0.08415586281192329,0.8089537889538894,0.0015213264984476878,0.007149918730947992,True,NONE
43,veh_2,1,1,0.7665037580650385,0.1978126017475421,0.7540270662139348,0.0038054466217080545,0.00867124522939568,True,NONE
44,veh_2,1,1,0.9146387621463122,0.2561172294569266,0.8972191695399779,0.004942900755230537,0.012476691851103734,True,NONE
45,veh_2,3,2,0.6698534745300571,2.3643436642500886,0.6678947722735361,0.001958702256521029,0.0,True,NONE
46,veh_2,1,1,0.7990028882578575,0.40809808493462457,0.7716169550873272,0.008007638307675025,0.019378294862855295,True,NONE
47,veh_2,1,1,0.6697840873873678,0.15750756044603634,0.6393758781835536,0.003022276033284016,0.02738593317053032,True,NONE
48,veh_2,1,1,0.6605764721411018,0.39849420280025394,0.6223228434499724,0.007845419487315083,0.030408209203814335,True,NONE
49,veh_2,1,1,0.703881258916583,0.4491626258169226,0.6567757328556864,0.008851897369767315,0.038253628691129415,True,NONE
50,veh_2,1,1,0.8828514904227395,0.09688380426347777,0.8339750832932319,0.001770881068610909,0.047105526060896734,True,NONE
51,veh_2,1,1,0.7251809808138379,0.40976117091949615,0.6682429988657135,0.00806157481861678,0.04887640712950764,True,NONE
52,veh_2,1,1,0.6511802352604755,0.2985671258358896,0.588388588513336,0.0058536647990151255,0.05693798194812442,True,NONE
53,veh_2,1,1,0.6606558391131023,0.2660877103200401,0.5926609703536327,0.005203222012330075,0.06279164674713954,True,NONE
54,veh_2,1,1,0.553506002110533,0.3387846428389008,0.47883120673563256,0.00667992661543089,0.06799486875946961,True,NONE
55,veh_2,1,1,0.5596966998004417,0.4757374310239051,0.4756022762603152,0.009419628165226039,0.0746747953749005,True,NONE
56,veh_2,1,1,0.6296340252624364,0.15897631535974904,0.5424685691289407,0.0030710325933691928,0.08409442354012654,True,NONE
57,veh_2,1,1,0.49237755791929894,0.35502191325113763,0.39819130178113665,0.007020800004666525,0.08716545613349573,True,NONE
58,veh_2,1,1,0.5864645093573063,0.44167134546035464,0.4835415346168604,0.00873671860228372,0.09418625613816226,True,NONE
59,veh_2,3,2,0.3892565675260036,1.6884143827037545,0.38284361681927825,0.00445424845020433,0.001958702256521029,True,NONE
60,veh_3,1,2,0.30941644565741167,2.5377507751861974,0.30806050556942804,0.0013559400879836518,0.0,True,NONE
61,veh_3,1,2,0.3100789004793568,2.4744131632667274,0.3079953129085112,0.0007276474828619656,0.0013559400879836518,True,NONE
62,veh_3,1,2,0.34274199555551205,3.1044925586416596,0.33579792482688503,0.0048604831577813805,0.0020835875708456173,True,NONE
63,veh_3,1,2,0.32929314689717004,2.628679823476848,0.32110067617082544,0.001248399997717613,0.006944070728626998,True,NONE
64,veh_3,1,2,0.29445479792199375,2.6866231690829245,0.2813335837445023,0.0049287434511468475,0.008192470726344612,True,NONE
