episode,reward,loss,training_steps
1,-159.71499279316697,1106.7838134765625,100000
2,-184.86424607413446,1581.552490234375,100000
3,-172.27326212973205,1298.87939453125,100000
4,-179.077332322438,1480.466552734375,100000
5,-156.45759094503435,1041.4012451171875,100000
6,-185.49688423542713,1576.1182861328125,100000
7,-179.41164287123573,1483.6004638671875,100000
8,-183.81118331597187,1521.9029541015625,100000
9,-171.41715501023734,1187.1300048828125,100000
10,-180.31456566756196,1437.2252197265625,100000
11,-187.1762149668211,1623.68505859375,100000
12,-164.65343243143596,1205.095947265625,100000
13,-177.09173526574483,1402.7412109375,100000
14,-184.93909890314708,1449.7904052734375,100000
15,-169.73393048247868,1337.537109375,100000
16,-183.96495721583494,1545.6602783203125,100000
17,-181.0436552509586,1535.1551513671875,100000
18,-176.70125898663267,1437.7705078125,100000
19,-171.73018550305278,1287.6658935546875,100000
20,-181.75755752381332,1505.3865966796875,100000
21,-165.50964018997348,1227.8203125,100000
22,-166.24134480970278,1199.4464111328125,100000
23,-176.10636464346956,1364.722900390625,100000
24,-170.7079959107937,1354.378173828125,100000
25,-186.51821027416509,1572.72021484375,100000
26,-165.37028561830618,1216.6114501953125,100000
27,-171.31936963936366,1315.6473388671875,100000
28,-161.53470256539822,1129.4647216796875,100000
29,-169.97093780242812,1284.092529296875,100000
30,-177.44790789823344,1365.9163818359375,100000
31,-175.66714295737873,1324.8140869140625,100000
32,-178.06978094261862,1434.698974609375,100000
33,-174.29828441856083,1298.6551513671875,100000
34,-179.22901497508704,1361.18701171875,100000
35,-189.31631908746644,1613.3924560546875,100000
36,-176.6500610159502,1414.5946044921875,100000
37,-169.46671064810644,1207.0216064453125,100000
38,-173.19471399718455,1354.8955078125,100000
39,-183.3204995188639,1363.4853515625,100000
40,-175.17322769484588,1300.2467041015625,100000
41,-178.36596195454902,1404.130126953125,100000
42,-170.79049700723766,1304.077392578125,100000
43,-176.31395434481203,1376.3038330078125,100000
44,-156.8544515845995,1023.759765625,100000
45,-165.09083151551408,1169.9503173828125,100000
46,-179.87974691515092,1383.5379638671875,100000
47,-175.39434207674157,1302.7698974609375,100000
48,-172.45842304445853,1294.8616943359375,100000
49,-170.43160077773155,1217.713623046875,100000
50,-153.3382162870582,970.9757080078125,100000
