campaign_id,attempt_id,evaluation_id,realization_id,algorithm,scenario,workload,vehicle_count,seed,git_sha,config_hash,checkpoint_hash,realization_hash,environment_manifest_sha256,timestamp_utc,status,total_tasks,completed_tasks,failed_tasks,mean_delay_s,p95_delay_s,mean_energy_j,completion_ratio_pct,collaboration_rate_pct,failure_reasons
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed43_Greedy,realization_corridor_2400m_w20_43,Greedy,corridor_2400m,20,10,43,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,52a594aa777255afb0bda1c2b2373e272cbf926223556329585fd800730c4604,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:40.412374+00:00,SUCCESS,200,196,4,2.027646799359078,5.050272710963934,6.972160994082484,98.0,88.5,4_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed43_wo_md,realization_corridor_2400m_w20_43,wo_md,corridor_2400m,20,10,43,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,52a594aa777255afb0bda1c2b2373e272cbf926223556329585fd800730c4604,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:40.492810+00:00,SUCCESS,200,197,3,2.03268175396301,5.061478825242835,2.188578743906078,98.5,99.5,3_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed43_wo_tp,realization_corridor_2400m_w20_43,wo_tp,corridor_2400m,20,10,43,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,52a594aa777255afb0bda1c2b2373e272cbf926223556329585fd800730c4604,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:41.556502+00:00,SUCCESS,200,196,4,2.0437833797592204,5.1002521214588805,4.801089668584847,98.0,100.0,4_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed43_wo_co,realization_corridor_2400m_w20_43,wo_co,corridor_2400m,20,10,43,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,52a594aa777255afb0bda1c2b2373e272cbf926223556329585fd800730c4604,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:42.595502+00:00,SUCCESS,200,197,3,2.0142848110771028,4.990647591340477,0.28772091847867637,98.5,0.0,3_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed44_CoTOP,realization_corridor_2400m_w20_44,CoTOP,corridor_2400m,20,10,44,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,805b00e6ec8c010f4a340d5e45c5cce35fc48264d889b507bc198891b5bf460f,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:43.644833+00:00,SUCCESS,200,198,2,2.000734085657414,5.245114417934929,3.8433352735653648,99.0,100.0,2_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed44_DDQN,realization_corridor_2400m_w20_44,DDQN,corridor_2400m,20,10,44,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,805b00e6ec8c010f4a340d5e45c5cce35fc48264d889b507bc198891b5bf460f,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:44.783052+00:00,SUCCESS,200,198,2,1.9636566571454943,5.096156661056985,2.0311044412238215,99.0,36.5,2_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed44_Local,realization_corridor_2400m_w20_44,Local,corridor_2400m,20,10,44,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,805b00e6ec8c010f4a340d5e45c5cce35fc48264d889b507bc198891b5bf460f,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:45.973771+00:00,SUCCESS,200,198,2,1.9523747220594847,5.094485621534351,0.27932087710099596,99.0,0.0,2_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed44_Greedy,realization_corridor_2400m_w20_44,Greedy,corridor_2400m,20,10,44,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,805b00e6ec8c010f4a340d5e45c5cce35fc48264d889b507bc198891b5bf460f,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:47.227267+00:00,SUCCESS,200,198,2,1.9795849138682236,5.159576764248891,7.095644216818511,99.0,86.5,2_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed44_wo_md,realization_corridor_2400m_w20_44,wo_md,corridor_2400m,20,10,44,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,805b00e6ec8c010f4a340d5e45c5cce35fc48264d889b507bc198891b5bf460f,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:47.295500+00:00,SUCCESS,200,198,2,1.9716193215526203,5.1699720633704755,2.073762271236527,99.0,100.0,2_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed44_wo_tp,realization_corridor_2400m_w20_44,wo_tp,corridor_2400m,20,10,44,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,805b00e6ec8c010f4a340d5e45c5cce35fc48264d889b507bc198891b5bf460f,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:48.473586+00:00,SUCCESS,200,198,2,1.9870963142482756,5.269157410938158,4.7514406308857104,99.0,100.0,2_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed44_wo_co,realization_corridor_2400m_w20_44,wo_co,corridor_2400m,20,10,44,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,805b00e6ec8c010f4a340d5e45c5cce35fc48264d889b507bc198891b5bf460f,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:49.540530+00:00,SUCCESS,200,198,2,1.9523747220594847,5.094485621534351,0.27932087710099596,99.0,0.0,2_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed45_CoTOP,realization_corridor_2400m_w20_45,CoTOP,corridor_2400m,20,10,45,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,b09d0411e658043b9e5b6039b0a7de65796ce3152226026f3be0f28f44a74fd7,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:50.812495+00:00,SUCCESS,200,195,5,1.9700946906438883,5.273410546796897,5.078070478826649,97.5,99.5,5_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed45_DDQN,realization_corridor_2400m_w20_45,DDQN,corridor_2400m,20,10,45,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,b09d0411e658043b9e5b6039b0a7de65796ce3152226026f3be0f28f44a74fd7,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:51.947367+00:00,SUCCESS,200,196,4,1.929498116665607,5.3352215188584164,2.911081665630935,98.0,36.0,4_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed45_Local,realization_corridor_2400m_w20_45,Local,corridor_2400m,20,10,45,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,b09d0411e658043b9e5b6039b0a7de65796ce3152226026f3be0f28f44a74fd7,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:53.088753+00:00,SUCCESS,200,197,3,1.9188162638139676,5.273410546796897,0.30973572516356246,98.5,0.0,3_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed45_Greedy,realization_corridor_2400m_w20_45,Greedy,corridor_2400m,20,10,45,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,b09d0411e658043b9e5b6039b0a7de65796ce3152226026f3be0f28f44a74fd7,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:54.130093+00:00,SUCCESS,200,195,5,1.9367112387364558,5.302743445285519,6.817272554475994,97.5,80.5,5_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed45_wo_md,realization_corridor_2400m_w20_45,wo_md,corridor_2400m,20,10,45,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,b09d0411e658043b9e5b6039b0a7de65796ce3152226026f3be0f28f44a74fd7,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:54.197014+00:00,SUCCESS,200,195,5,1.9322343754866347,5.273410546796897,2.706038954169413,97.5,99.5,5_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed45_wo_tp,realization_corridor_2400m_w20_45,wo_tp,corridor_2400m,20,10,45,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,b09d0411e658043b9e5b6039b0a7de65796ce3152226026f3be0f28f44a74fd7,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:55.263232+00:00,SUCCESS,200,195,5,1.9560148599489986,5.314229160241502,5.675531312918509,97.5,100.0,5_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed45_wo_co,realization_corridor_2400m_w20_45,wo_co,corridor_2400m,20,10,45,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,b09d0411e658043b9e5b6039b0a7de65796ce3152226026f3be0f28f44a74fd7,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:56.336455+00:00,SUCCESS,200,197,3,1.9188162638139676,5.273410546796897,0.30973572516356246,98.5,0.0,3_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed46_CoTOP,realization_corridor_2400m_w20_46,CoTOP,corridor_2400m,20,10,46,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,04ef7c838e8795c5894976cdfac799704524a1893e32ae121dae50ab5b3d7343,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:57.347514+00:00,SUCCESS,200,194,6,2.0586957804064827,5.639317127169247,4.0118784647725745,97.0,100.0,6_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed46_DDQN,realization_corridor_2400m_w20_46,DDQN,corridor_2400m,20,10,46,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,04ef7c838e8795c5894976cdfac799704524a1893e32ae121dae50ab5b3d7343,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:58.338596+00:00,SUCCESS,200,194,6,2.016003948001983,5.497404053983361,1.9826935768194855,97.0,37.0,6_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed46_Local,realization_corridor_2400m_w20_46,Local,corridor_2400m,20,10,46,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,04ef7c838e8795c5894976cdfac799704524a1893e32ae121dae50ab5b3d7343,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:44:59.336052+00:00,SUCCESS,200,195,5,2.0066860568603,5.493589164377764,0.2951673323208539,97.5,0.0,5_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed46_Greedy,realization_corridor_2400m_w20_46,Greedy,corridor_2400m,20,10,46,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,04ef7c838e8795c5894976cdfac799704524a1893e32ae121dae50ab5b3d7343,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:45:00.494669+00:00,SUCCESS,200,195,5,2.033224125426783,5.5596897969852614,7.238843651456364,97.5,86.0,5_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed46_wo_md,realization_corridor_2400m_w20_46,wo_md,corridor_2400m,20,10,46,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,04ef7c838e8795c5894976cdfac799704524a1893e32ae121dae50ab5b3d7343,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:45:00.556312+00:00,SUCCESS,200,194,6,2.0267764305002207,5.582838727252115,2.1657168255350907,97.0,100.0,6_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed46_wo_tp,realization_corridor_2400m_w20_46,wo_tp,corridor_2400m,20,10,46,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,04ef7c838e8795c5894976cdfac799704524a1893e32ae121dae50ab5b3d7343,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:45:01.598280+00:00,SUCCESS,200,194,6,2.0482704166143706,5.648791927760433,4.977452379921264,97.0,100.0,6_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed46_wo_co,realization_corridor_2400m_w20_46,wo_co,corridor_2400m,20,10,46,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,04ef7c838e8795c5894976cdfac799704524a1893e32ae121dae50ab5b3d7343,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:45:02.630524+00:00,SUCCESS,200,195,5,2.0066860568603,5.493589164377764,0.2951673323208539,97.5,0.0,5_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed47_CoTOP,realization_corridor_2400m_w20_seed47,CoTOP,corridor_2400m,20,10,47,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,50af9e828670c1407dcb0ebe449032456bdc6adca8450a9be42aec0f04c41523,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:45:03.751118+00:00,SUCCESS,200,199,1,1.8815055614065241,4.771803035245514,5.138997090932265,99.5,100.0,1_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed47_DDQN,realization_corridor_2400m_w20_seed47,DDQN,corridor_2400m,20,10,47,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,50af9e828670c1407dcb0ebe449032456bdc6adca8450a9be42aec0f04c41523,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:45:04.897107+00:00,SUCCESS,200,199,1,1.8454698749481226,4.718897040579725,2.3426367998100286,99.5,38.0,1_DEADLINE_EXCEEDED
cotop_final_2026_01,attempt_001,corridor_2400m_w20_seed47_Local,realization_corridor_2400m_w20_seed47,Local,corridor_2400m,20,10,47,861f3b94a6d40649c4fc004da8ec795a78506871,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,50af9e828670c1407dcb0ebe449032456bdc6adca8450a9be42aec0f04c41523,6045d3bb648bb055c078628b23cc61175a8ac5dfb8219c2a77a485a2762eff6c,2026-09-05T04:45:05.985113+00:00,SUCCESS,200,199,1,1.8388560623367396,4.718897040579725,0.2982780014759372,99.5,0.0,1_DEADLINE_EXCEEDED
