task_id,decision,delay_s,energy_j
0,0,1.7094459544654312,0.16249245212905433
1,0,0.05995418252473608,0.13128852704959737
2,0,0.9391104615034932,0.21213806911063496
3,0,0.9553650282569504,0.11514126753476951
4,0,0.15094413832130127,0.092802445379963
5,0,1.6817281106540993,0.181019829027541
6,0,0.2820096902275055,0.054199450226025056
7,0,0.5661888394617146,0.09045912805411714
8,0,0.7592889981186639,0.21015789662563666
9,0,0.12857004248668444,0.04765598776221684
10,0,0.5937283086143699,0.1467499439203437
11,0,0.1085622609401516,0.2142207915485015
12,0,0.9079563664539294,0.2575861201609893
13,0,0.4918648167045343,0.21306741858534534
14,0,0.3854120840294859,0.03823334611979486
15,0,1.3003496339246083,0.1962814039251461
16,0,0.20912105722309018,0.11115293811338088
17,0,1.0254155916917365,0.23002311433271735
18,0,0.8923816123181667,0.12813765333623164
19,0,0.09549759971517854,0.09072208023490179
20,0,0.38140637790678983,0.055697913183417894
21,0,0.2797458544362339,0.22098398850916232
22,0,1.3906324156385061,0.20426661898148507
23,0,0.33299109703208385,0.18160020877852084
24,0,0.5180645713010752,0.037585238997910754
25,0,1.549587705070243,0.06712640687910243
26,0,0.04443808218123978,0.0969258581663124
27,0,1.5351775822609526,0.10967942676855953
28,0,0.3920356575103678,0.13278883297405367
29,0,0.30833183683828885,0.2218916461987329
30,0,0.6598525643122446,0.17997698151542246
31,0,0.217973098345736,0.07621543263110736
32,0,1.1749750774090586,0.21140779767679058
33,0,0.19866800911145568,0.03180772468911455
34,0,0.5924557792052221,0.1768897196697022
35,0,1.026974895558831,0.18571551403333833
36,0,0.061824723700272935,0.18925653653210275
37,0,1.508109262532482,0.15029469974427484
38,0,0.3917536153590912,0.10476849542689091
39,0,0.23614531428138902,0.2036026955930639
40,0,0.3346100086195518,0.15945145252024553
41,0,0.6249560429726381,0.21431856330472637
42,0,1.0054072668597591,0.2549551004150476
43,0,0.14791420625110954,0.1810953066435111
44,0,1.0421689686609399,0.2039445576205594
45,0,1.0701391042730761,0.23536836465953082
46,0,0.13083181002617728,0.03226441764186177
47,0,1.8152179449385994,0.12128907919313599
48,0,0.21744773447754218,0.14180820126352542
