episode,seed,geometry,reward,moving_avg_reward,actor_loss,critic_loss,entropy,total_loss,steps,cum_opt_steps,ep_wall_time_sec
47,2,grid_200m,-1463.3512152497124,-1480.499505949541,0.2859075963497162,9970.322265625,-0.0,4985.447265625,600,47,3.1092
48,2,grid_200m,-1491.532353196688,-1480.8109451835385,0.004470000043511391,8324.2412109375,-0.0,4162.125,600,48,2.741
49,2,grid_200m,-1475.2430393472778,-1480.3869630773104,0.00017849556752480567,8638.30859375,3.407957865237955e-42,4319.154296875,600,49,2.6233
50,2,grid_200m,-1499.5162683216727,-1481.068263950314,0.2961864769458771,9224.9853515625,-0.0,4612.7890625,600,50,2.7235
51,2,grid_200m,-1500.1955036811737,-1481.8887686441728,-0.13652648031711578,9792.44921875,-0.0,4896.087890625,600,51,2.6928
52,2,grid_200m,-1482.481148368479,-1481.6698744988869,-0.039941996335983276,8617.9326171875,-0.0,4308.92626953125,600,52,2.7393
53,2,grid_200m,-1479.096171186483,-1481.1280085832855,-0.0038758455775678158,7771.0576171875,-0.0,3885.52490234375,600,53,2.6484
54,2,grid_200m,-1475.615258510623,-1481.1580853674907,0.04311773180961609,9078.037109375,-0.0,4539.0615234375,600,54,2.8877
55,2,grid_200m,-1484.7319401735117,-1480.8654411249472,0.00021796881628688425,7768.28662109375,-0.0,3884.1435546875,600,55,2.7426
56,2,grid_200m,-1513.309521200819,-1482.3338468656466,0.8593634963035583,9222.873046875,-0.0,4612.2958984375,600,56,2.9812
57,2,grid_200m,-1527.3822998871042,-1483.7414017738588,0.16251498460769653,8358.3515625,-0.0,4179.33837890625,600,57,2.7064
58,2,grid_200m,-1476.2467921710959,-1483.5648896086816,0.07810547947883606,7568.0615234375,-0.0,3784.10888671875,600,58,2.6576
59,2,grid_200m,-1483.6281611028044,-1482.750367941583,-0.008800926618278027,7937.1015625,-0.0,3968.5419921875,600,59,2.7405
60,2,grid_200m,-1492.3017426205647,-1483.0067855602583,-0.0016504614613950253,8145.50439453125,-0.0,4072.75048828125,600,60,2.7817
61,2,grid_200m,-1496.667675366476,-1483.1833614910022,0.014411832205951214,7502.47998046875,-0.0,3751.25439453125,600,61,2.9647
62,2,grid_200m,-1468.919365676189,-1482.014794511267,-0.36946120858192444,8284.228515625,-0.0,4141.74462890625,600,62,2.9758
63,2,grid_200m,-1501.0115049540498,-1483.5004038354818,-0.1659994125366211,8329.173828125,-0.0,4164.4208984375,600,63,2.7092
64,2,grid_200m,-1514.1690000888682,-1483.9409863647736,-0.0010907158721238375,9023.99609375,-0.0,4511.9970703125,600,64,2.6831
65,2,grid_200m,-1492.2982589829717,-1484.2444701645727,0.007233940064907074,8692.984375,-0.0,4346.49951171875,600,65,2.7728
66,2,grid_200m,-1483.4885470887705,-1484.931828434993,-0.5948759913444519,7354.7158203125,-0.0,3676.762939453125,600,66,2.8473
67,2,grid_200m,-1495.5520464922897,-1486.0366648993077,0.00508119398728013,8835.8974609375,-0.0,4417.95361328125,600,67,3.1118
68,2,grid_200m,-1480.4373869107246,-1486.5345035491396,-0.005344823468476534,8059.1923828125,-0.0,4029.5908203125,600,68,3.1423
69,2,grid_200m,-1499.8075827102982,-1486.9391531985973,0.0013166427379474044,6762.5126953125,3.273695132754125e-23,3381.257568359375,600,69,3.6114
70,2,grid_200m,-1501.4427412007801,-1487.3465604542007,-0.3273880183696747,8995.1318359375,-0.0,4497.23876953125,600,70,2.7762
71,2,grid_200m,-1476.7564068770473,-1487.7891105727474,-0.4203116297721863,7119.318359375,-0.0,3559.23876953125,600,71,2.887
72,2,grid_200m,-1527.7077765311183,-1490.216224116425,-0.002408822299912572,7900.841796875,-0.0,3950.41845703125,600,72,2.8316
73,2,grid_200m,-1487.9962795026506,-1490.6651237697674,-0.0003733513585757464,7721.203125,-0.0,3860.60107421875,600,73,2.8084
74,2,grid_200m,-1493.975562983888,-1491.1411193658682,-0.0001312366803176701,7370.39892578125,-0.0,3685.19921875,600,74,2.7766
75,2,grid_200m,-1478.8463190228972,-1491.263662032354,0.005804155487567186,7387.49072265625,-0.0,3693.751220703125,600,75,3.4219
76,2,grid_200m,-1492.4134344936856,-1491.204043463357,-4.002290734206326e-05,7758.8623046875,-0.0,3879.43115234375,600,76,3.4262
77,2,grid_200m,-1499.2439640864825,-1492.4004684245826,-0.0008688689558766782,7961.40478515625,-0.0,3980.701416015625,600,77,3.2404
78,2,grid_200m,-1478.0952039500457,-1491.9525634496947,0.020230917260050774,7272.259765625,-0.0,3636.150146484375,600,78,2.9301
79,2,grid_200m,-1488.24766999768,-1492.3860511380415,6.806510646129027e-05,6578.98828125,-0.0,3289.494140625,600,79,2.8156
80,2,grid_200m,-1501.7225764824148,-1492.4595947433997,-0.009622287936508656,7756.359375,-0.0,3878.170166015625,600,80,2.9904
81,2,grid_200m,-1512.0685464977828,-1492.8553628372865,-0.0005945235607214272,7304.953125,-0.0,3652.47607421875,600,81,2.9554
82,2,grid_200m,-1489.9189283487979,-1493.103288836631,-1.0186143981627538e-06,7017.4140625,-0.0,3508.70703125,600,82,3.0543
83,2,grid_200m,-1483.8197050079284,-1493.2607399640121,0.002005137735977769,7553.41259765625,-0.0,3776.708251953125,600,83,2.9652
84,2,grid_200m,-1478.5492141755967,-1493.3585384861778,0.9994814991950989,7207.81005859375,-0.0,3604.904541015625,600,84,2.7751
85,2,grid_200m,-1471.801725973854,-1492.9275313461892,0.02050558477640152,6398.25439453125,-0.0,3199.147705078125,600,85,2.8079
86,2,grid_200m,-1500.5838395386402,-1492.5033419574497,0.05132255703210831,7654.78271484375,-0.0,3827.442626953125,600,86,2.8213
87,2,grid_200m,-1482.2756370798493,-1490.9997865305415,0.0006302946712821722,6793.31640625,-0.0,3396.658935546875,600,87,2.696
88,2,grid_200m,-1490.5432910176341,-1491.4763364920925,0.0007077849004417658,6834.29345703125,-0.0,3417.1474609375,600,88,2.7178
89,2,grid_200m,-1520.8937324671517,-1492.7185222042376,0.003136577783152461,7407.68994140625,-0.0,3703.84814453125,600,89,2.7864
90,2,grid_200m,-1479.4057613124783,-1492.2886561606347,-0.17808173596858978,6400.369140625,-0.0,3200.006591796875,600,90,2.652
91,2,grid_200m,-1478.6098327173079,-1491.6867280723288,-0.003503890475258231,6461.9775390625,-0.0,3230.9853515625,600,91,3.067
92,2,grid_200m,-1526.5940125037748,-1493.609216299915,-0.09159733355045319,7871.63330078125,-0.0,3935.72509765625,600,92,3.0219
93,2,grid_200m,-1482.6473512353662,-1492.9970778426255,-0.011817052960395813,6808.533203125,-0.0,3404.2548828125,600,93,2.9399
94,2,grid_200m,-1529.755133110314,-1493.5166156100074,-0.07339608669281006,7795.16357421875,-0.0,3897.50830078125,600,94,2.8123
95,2,grid_200m,-1500.2927641870322,-1493.7830991168094,-0.0550510473549366,6669.90185546875,-0.0,3334.89599609375,600,95,2.8062
96,2,grid_200m,-1500.053155311838,-1494.335252724245,0.7230104804039001,6894.3134765625,-0.0,3447.879638671875,600,96,2.7607
97,2,grid_200m,-1477.0029009861992,-1493.716947874042,-0.002208969322964549,6789.3525390625,-0.0,3394.674072265625,600,97,2.5939
98,2,grid_200m,-1533.048862355412,-1495.4706637221982,-0.007949287071824074,6678.3349609375,-0.0,3339.159423828125,600,98,2.851
99,2,grid_200m,-1508.6311480138272,-1495.764782565649,-0.12787286937236786,6248.4228515625,-0.0,3124.08349609375,600,99,2.9228
100,2,grid_200m,-1527.939753454623,-1496.6480163074439,-0.042118046432733536,6538.09130859375,-0.0,3269.00341796875,600,100,2.8503
101,2,grid_200m,-1541.4584742545244,-1498.8047518866927,-0.04740970954298973,7155.81103515625,-0.0,3577.858154296875,600,101,2.81
102,2,grid_200m,-1490.0596729311912,-1497.5498151000288,0.04159276932477951,6546.79345703125,-0.0,3273.438232421875,600,102,2.7425
103,2,grid_200m,-1531.8673544005483,-1499.0121842632923,-0.04073520749807358,6626.37353515625,-0.0,3313.14599609375,600,103,2.781
104,2,grid_200m,-1494.392228711742,-1499.0260731208875,-0.63612961769104,7125.779296875,-0.0,3562.25341796875,600,104,2.7795
105,2,grid_200m,-1516.7328174108163,-1500.288956400485,-0.013371202163398266,5947.43505859375,-0.0,2973.7041015625,600,105,2.8134
106,2,grid_200m,-1519.7279334975128,-1501.1994397006124,-0.15461978316307068,6636.85205078125,-0.0,3318.271484375,600,106,2.8423
107,2,grid_200m,-1510.1194848085797,-1501.5619570580159,-0.05506984889507294,7044.8310546875,-0.0,3522.3603515625,600,107,2.7703
108,2,grid_200m,-1542.0252539552544,-1503.6929587248558,-0.01578466407954693,7152.5556640625,-0.0,3576.261962890625,600,108,2.9699
109,2,grid_200m,-1513.3677713064515,-1504.530295435148,-0.36759698390960693,6333.388671875,-0.0,3166.32666015625,600,109,2.8151
110,2,grid_200m,-1540.0807464109864,-1505.808901099434,-0.017641853541135788,5906.8798828125,-0.0,2953.42236328125,600,110,2.8088
111,2,grid_200m,-1515.805957315404,-1505.9334814600213,-0.1471579372882843,6973.0517578125,-0.0,3486.378662109375,600,111,2.7659
112,2,grid_200m,-1526.4364835731428,-1507.1507333008328,-0.00972558930516243,6915.9892578125,-0.0,3457.98486328125,600,112,2.841
113,2,grid_200m,-1555.4006072931395,-1509.5367633770065,-0.14361834526062012,5764.7529296875,-0.0,2882.23291015625,600,113,2.7977
114,2,grid_200m,-1539.0545258785155,-1511.5536071004367,-0.29828083515167236,6971.2724609375,-0.0,3485.337890625,600,114,2.8911
115,2,grid_200m,-1522.464055185927,-1513.2423514075058,-0.06292998045682907,6596.80859375,-0.0,3298.34130859375,600,115,2.8484
116,2,grid_200m,-1524.5319884705366,-1514.040623038569,0.006526363082230091,5375.85498046875,-0.0,2687.93408203125,600,116,2.7452
117,2,grid_200m,-1547.7155774990213,-1516.2219543858748,-0.18978744745254517,6904.4169921875,-0.0,3452.018798828125,600,117,2.779
118,2,grid_200m,-1525.7881363365943,-1517.3967825631737,-5.579524440690875e-05,6534.9482421875,-0.0,3267.47412109375,600,118,2.7848
119,2,grid_200m,-1554.3728678659454,-1518.5127537431338,-0.020534129813313484,6520.4013671875,-0.0,3260.18017578125,600,119,3.1575
120,2,grid_200m,-1552.457622087382,-1520.9478157689637,8.54189638630487e-05,5857.90185546875,-0.0,2928.950927734375,600,120,2.7934
121,2,grid_200m,-1513.6444207239872,-1522.1156353691865,0.09341009706258774,6296.00927734375,-0.0,3148.09814453125,600,121,2.7817
122,2,grid_200m,-1522.7899774357716,-1521.9888342002528,0.06003603711724281,6183.23095703125,-0.0,3091.675537109375,600,122,2.9067
123,2,grid_200m,-1537.1574411579722,-1523.8058371976729,3.755454235943034e-05,6378.79541015625,-0.0,3189.397705078125,600,123,2.7255
124,2,grid_200m,-1532.778891009154,-1523.9066291276345,-4.2979567638212757e-07,6214.8701171875,-0.0,3107.43505859375,600,124,2.6522
125,2,grid_200m,-1541.7104629022035,-1525.2872190848066,-9.714405990735031e-08,6911.1376953125,-0.0,3455.56884765625,600,125,2.7715
126,2,grid_200m,-1514.582800346196,-1525.7715405859522,-4.602546255227935e-07,6552.30419921875,-0.0,3276.152099609375,600,126,2.7934
127,2,grid_200m,-1542.5731166068251,-1527.9572144399726,6.517959718621569e-07,6696.37353515625,-0.0,3348.186767578125,600,127,2.8436
128,2,grid_200m,-1569.6133235772352,-1529.1760298140337,5.617955025627452e-07,6519.55517578125,-0.0,3259.777587890625,600,128,2.8489
129,2,grid_200m,-1562.086647975177,-1530.9578798127452,3.373018557795149e-07,6635.4765625,-0.0,3317.73828125,600,129,2.9608
130,2,grid_200m,-1563.8082615674923,-1532.153496749841,-5.036685593040602e-07,6662.615234375,-0.0,3331.3076171875,600,130,2.8135
131,2,grid_200m,-1511.67450508775,-1531.160697777615,-0.0005563644226640463,6104.32666015625,-0.0,3052.162841796875,600,131,2.7946
132,2,grid_200m,-1538.3459977373695,-1532.770241937821,-9.283058375331166e-07,5522.306640625,-0.0,2761.1533203125,600,132,2.8115
133,2,grid_200m,-1544.7452233171387,-1533.199504235041,-3.923137228412088e-07,5803.34228515625,-0.0,2901.671142578125,600,133,2.9674
134,2,grid_200m,-1540.4364724066638,-1534.7343123582048,1.624563452651273e-07,6862.94775390625,-0.0,3431.473876953125,600,134,3.0635
135,2,grid_200m,-1544.9920743057503,-1535.6762875880363,0.052277736365795135,6530.802734375,-0.0,3265.45361328125,600,135,2.9059
136,2,grid_200m,-1539.2796585514377,-1536.3280117565002,1.3531561648960633e-07,6220.46337890625,-0.0,3110.231689453125,600,136,2.808
137,2,grid_200m,-1540.427315541956,-1537.338272780946,3.3799301490944345e-07,6377.35205078125,-0.0,3188.676025390625,600,137,2.869
138,2,grid_200m,-1564.138588680215,-1538.0753839384447,-1.3552905329561327e-05,6422.6435546875,-0.0,3211.32177734375,600,138,2.7951
139,2,grid_200m,-1543.1020603987897,-1539.0665269081896,-0.009794176556169987,6670.91259765625,-0.0,3335.446533203125,600,139,2.8378
140,2,grid_200m,-1560.3189987891585,-1539.7411353207951,-7.692931376368506e-07,6622.32373046875,-0.0,3311.161865234375,600,140,2.8374
141,2,grid_200m,-1559.9682172634068,-1541.2132106523954,-6.785810455767205e-07,6410.47705078125,-0.0,3205.238525390625,600,141,2.8422
142,2,grid_200m,-1525.9256148056177,-1541.196181693478,2.401947938324156e-07,6563.30029296875,-0.0,3281.650146484375,600,142,2.7712
143,2,grid_200m,-1547.89850212649,-1540.946111521256,-0.0016853497363626957,6807.90673828125,-0.0,3403.95166015625,600,143,2.7886
144,2,grid_200m,-1539.8839550738978,-1540.9737591611022,4.493928074111864e-08,5574.599609375,-0.0,2787.2998046875,600,144,2.8138
145,2,grid_200m,-1537.6846774712803,-1541.4811132372806,7.330957600970578e-07,6278.96728515625,-0.0,3139.483642578125,600,145,2.9804
146,2,grid_200m,-1553.854929640716,-1542.4585446096198,-9.42699045936024e-07,6305.37255859375,-0.0,3152.686279296875,600,146,2.7949
147,2,grid_200m,-1519.9336378236762,-1541.5324799537748,-8.368055546270625e-07,6082.67578125,-0.0,3041.337890625,600,147,2.8588
148,2,grid_200m,-1553.1885140506106,-1542.4458258775755,-1.162705530077801e-06,6374.0107421875,-0.0,3187.00537109375,600,148,2.8261
149,2,grid_200m,-1569.9025516504416,-1542.9634820037254,-1.092874413188838e-06,6366.990234375,-0.0,3183.4951171875,600,149,2.8687
150,2,grid_200m,-1525.3880393287632,-1542.0611625784381,0.05633731931447983,5690.607421875,-0.0,2845.360107421875,600,150,2.8666
151,2,grid_200m,-1533.681483297412,-1542.7290646642189,0.018479159101843834,6370.58154296875,-0.0,3185.309326171875,600,151,2.8192
152,2,grid_200m,-1542.9646565357327,-1543.4015539675509,0.019834069535136223,5989.69580078125,-0.0,2994.86767578125,600,152,2.869
153,2,grid_200m,-1566.485555793262,-1544.3791577887273,2.107258438854842e-07,6118.59521484375,-0.0,3059.297607421875,600,153,2.8342
154,2,grid_200m,-1556.9004620510277,-1545.1832101567895,5.268623795018357e-07,6616.63427734375,-0.0,3308.317138671875,600,154,2.8474
155,2,grid_200m,-1562.460474450657,-1545.8748772084045,-8.371708872800809e-07,6913.9873046875,-0.0,3456.99365234375,600,155,2.9009
156,2,grid_200m,-1554.3925652373428,-1547.2018693714429,-0.0007533452589996159,6085.71484375,-0.0,3042.856689453125,600,156,3.1941
157,2,grid_200m,-1558.241318382083,-1547.724142763952,-7.873323681906186e-08,5794.2119140625,-0.0,2897.10595703125,600,157,2.9076
158,2,grid_200m,-1550.9099275352291,-1547.100696229218,-1.709038599528867e-07,6269.01318359375,-0.0,3134.506591796875,600,158,2.8846
159,2,grid_200m,-1553.386342832066,-1546.8106860577814,0.022344909608364105,5742.9091796875,-0.0,2871.47705078125,600,159,2.865
160,2,grid_200m,-1561.8486734887522,-1546.7453664551567,5.109840799377707e-07,6664.43505859375,-0.0,3332.217529296875,600,160,2.8638
161,2,grid_200m,-1553.8158931891885,-1548.1500793918713,8.52553341701423e-07,6910.005859375,-0.0,3455.0029296875,600,161,2.9017
162,2,grid_200m,-1567.10628067741,-1549.1087554898727,-6.847421332167869e-07,5691.7197265625,-0.0,2845.85986328125,600,162,3.151
163,2,grid_200m,-1538.3411481272058,-1548.895286316875,-1.3149179949323297e-06,6523.04150390625,-0.0,3261.520751953125,600,163,2.8232
164,2,grid_200m,-1549.0746887709372,-1549.183226862351,-1.9721585431398125e-06,6921.78515625,-0.0,3460.892578125,600,164,2.7155
165,2,grid_200m,-1569.0712124971378,-1549.9858648020638,-4.2105472175535397e-07,6354.72412109375,-0.0,3177.362060546875,600,165,2.9413
166,2,grid_200m,-1550.4914939362177,-1550.359592648223,0.00031666108407080173,6073.58740234375,-0.0,3036.7939453125,600,166,3.1055
167,2,grid_200m,-1513.5738842119463,-1549.464478270556,5.590077307715546e-07,5220.8916015625,-0.0,2610.44580078125,600,167,2.9004
168,2,grid_200m,-1516.2502199143198,-1547.8681993116927,1.1552001524250954e-06,5970.5498046875,-0.0,2985.27490234375,600,168,2.8285
169,2,grid_200m,-1546.5771487886393,-1547.9840355913543,2.2460788784428587e-07,6505.9912109375,-0.0,3252.99560546875,600,169,2.843
170,2,grid_200m,-1562.4745323776885,-1548.055886710972,-4.476009678455739e-07,6042.5400390625,-0.0,3021.27001953125,600,170,3.3619
171,2,grid_200m,-1550.3524446324595,-1547.7353609566067,-1.4463919342233567e-06,6125.6767578125,-0.0,3062.83837890625,600,171,3.8816
172,2,grid_200m,-1530.046272383722,-1547.8727162092102,-1.1514164270920446e-06,6777.947265625,-0.0,3388.9736328125,600,172,2.9409
173,2,grid_200m,-1558.1322425348094,-1548.2138408894873,-0.000450981518952176,5835.87060546875,-0.0,2917.934814453125,600,173,3.26
174,2,grid_200m,-1539.3637514828893,-1548.1965007697872,2.8927070161444135e-06,6100.6806640625,-0.0,3050.34033203125,600,174,3.003
175,2,grid_200m,-1580.4773886581638,-1549.6229244760168,1.202825927748563e-07,6089.330078125,-0.0,3044.6650390625,600,175,3.0574
176,2,grid_200m,-1555.556053029618,-1549.6796285889802,-0.04204690083861351,5934.3466796875,-0.0,2967.13134765625,600,176,2.9973
177,2,grid_200m,-1519.3196483695142,-1549.6591622738415,3.9419563790943357e-07,5952.134765625,-0.0,2976.0673828125,600,177,2.8987
178,2,grid_200m,-1552.7064541841935,-1549.6430936116274,-0.0006035660626366735,6180.49560546875,-0.0,3090.247314453125,600,178,2.9238
179,2,grid_200m,-1533.210049358898,-1548.4200102019092,-9.694136906546191e-07,6275.197265625,-0.0,3137.5986328125,600,179,2.9307
180,2,grid_200m,-1522.4915527892338,-1548.3234606505916,-7.609495469296235e-07,6493.51416015625,-0.0,3246.757080078125,600,180,2.9154
181,2,grid_200m,-1544.6910394965932,-1548.6904458572315,-2.9105802923368174e-07,6124.947265625,-0.0,3062.4736328125,600,181,2.873
182,2,grid_200m,-1555.7636507844754,-1549.117078998856,2.273179120493296e-07,5960.41357421875,-0.0,2980.206787109375,600,182,2.9316
183,2,grid_200m,-1555.5059125791201,-1548.751090891718,1.788412475889345e-07,6017.89892578125,-0.0,3008.949462890625,600,183,3.0966
184,2,grid_200m,-1542.3155393943237,-1548.2649268031612,1.2166171181604568e-08,5537.595703125,-0.0,2768.7978515625,600,184,2.872
185,2,grid_200m,-1522.7423966474846,-1546.940990876389,2.0495463104452938e-07,5982.12060546875,-0.0,2991.060302734375,600,185,2.8601
186,2,grid_200m,-1575.3657734763208,-1547.6400978176878,-3.4374110668977664e-07,5900.89892578125,-0.0,2950.449462890625,600,186,2.8577
187,2,grid_200m,-1535.0966700219303,-1546.8686095390158,-8.770735462348966e-07,5799.36474609375,-0.0,2899.682373046875,600,187,2.8343
188,2,grid_200m,-1575.4622479515542,-1547.6870202195603,-0.003960199188441038,6252.60888671875,-0.0,3126.300537109375,600,188,2.8353
189,2,grid_200m,-1533.7901115845748,-1547.0338125113105,1.8387144962161983e-07,5395.4892578125,-0.0,2697.74462890625,600,189,2.8133
190,2,grid_200m,-1555.8498560589087,-1546.8338519303154,1.5399641029034683e-07,5645.5908203125,-0.0,2822.79541015625,600,190,2.8312
191,2,grid_200m,-1553.367419699155,-1546.8189028139811,7.465688440788654e-07,6010.15478515625,-0.0,3005.077392578125,600,191,2.8089
192,2,grid_200m,-1560.4504187099526,-1546.5970407483992,3.7705015643041406e-07,5781.9599609375,-0.0,2890.97998046875,600,192,2.7811
193,2,grid_200m,-1558.6034466247534,-1547.2724506983177,-7.525698606514197e-07,5800.41259765625,-0.0,2900.206298828125,600,193,2.8081
194,2,grid_200m,-1557.441462959671,-1547.5513431712754,-1.0131622047993005e-06,6278.00390625,-0.0,3139.001953125,600,194,2.7996
195,2,grid_200m,-1564.4774493628277,-1547.3982177334651,0.004240198526531458,6803.07080078125,-0.0,3401.53955078125,600,195,2.829
196,2,grid_200m,-1542.6111442154997,-1547.1355394094414,1.054359728414056e-07,5986.326171875,-0.0,2993.1630859375,600,196,2.7954
197,2,grid_200m,-1559.2223972030315,-1548.6571565091442,1.4858576832921244e-05,5549.76611328125,-0.0,2774.883056640625,600,197,2.7914
198,2,grid_200m,-1533.163043440826,-1549.2209172933613,-4.3525739101824e-07,5582.4013671875,-0.0,2791.20068359375,600,198,3.0144
199,2,grid_200m,-1513.0824909221192,-1548.1044286978106,-3.54939800217835e-07,5796.04296875,-0.0,2898.021484375,600,199,2.8684
