geometry,algorithm,workload_w,seed,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,completion_ratio,completed_tasks,failed_tasks,total_tasks
urban_manhattan,DDQN,30,42,0.6580257188104586,0.21871497623094377,0.3110251923136722,0.36214899152232766,1.0,900,0,900
