geometry,algorithm,workload_w,seed,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,completion_ratio,completed_tasks,failed_tasks,total_tasks
urban_manhattan,CoTOP,30,44,0.6847933663559892,0.20832396230477007,0.9427006494165484,1.4224762441214134,1.0,900,0,900
