episode,reward,loss,training_steps
1,-5190.3775969002,90206.25,450000
2,-5665.45560638455,110059.203125,450000
3,-6259.559545538704,97720.6328125,450000
4,-6067.998266441519,75927.734375,450000
5,-6202.704803502519,120691.0703125,450000
6,-6201.999805778518,89422.9296875,450000
7,-5392.9644175635485,63741.0,450000
8,-6069.643932763469,81078.765625,450000
9,-6443.592031413258,92567.4609375,450000
10,-5995.851755332656,87658.5703125,450000
11,-6265.16972581545,75421.828125,450000
12,-6458.654993666235,77216.4609375,450000
13,-5793.186663876256,53286.90625,450000
14,-6910.053164094826,78000.0859375,450000
15,-6199.394563662675,74435.5625,450000
16,-6850.809608551823,90626.0546875,450000
17,-6548.19338147867,69713.2421875,450000
18,-5570.885746676699,51874.19140625,450000
19,-6015.615543137286,60040.8828125,450000
20,-6268.175760159977,69010.296875,450000
21,-6205.033404173582,62481.9375,450000
22,-6425.9223918715925,62282.41015625,450000
23,-5117.716816598033,39375.4765625,450000
24,-5960.355190783849,61421.03125,450000
25,-5489.199307622256,39077.07421875,450000
26,-5566.078113288872,39670.42578125,450000
27,-5569.6578955556915,39058.6484375,450000
28,-5661.672946153405,43406.22265625,450000
29,-6069.838968376774,40637.34375,450000
30,-6528.48777860279,65201.57421875,450000
31,-5616.760423155614,39432.2890625,450000
32,-5804.620521660431,53266.48046875,450000
33,-5798.0497844491865,54109.38671875,450000
34,-5980.3805384048455,58108.68359375,450000
35,-6489.819911232307,60967.203125,450000
36,-5203.993262003549,28937.74609375,450000
37,-5888.709826145289,45288.3984375,450000
38,-6595.094311599217,65460.98046875,450000
39,-5926.567365050189,41813.04296875,450000
40,-5935.163566850641,53397.73046875,450000
41,-6146.398691025402,46556.109375,450000
42,-5981.12107806778,60031.53515625,450000
43,-5776.8035832677515,48276.859375,450000
44,-6141.962481590508,58951.72265625,450000
45,-6646.808227603521,69985.1640625,450000
46,-5130.728462180725,34470.37109375,450000
47,-6246.840678348595,48899.6796875,450000
48,-6624.689115181953,53673.23828125,450000
49,-5486.09292562386,34291.70703125,450000
50,-5357.236865144037,41419.05859375,450000
51,-7102.917301031812,88369.609375,450000
52,-5514.771635764061,34701.82421875,450000
53,-6074.526864106094,57641.5546875,450000
54,-6638.036727851209,50883.546875,450000
55,-5865.856808750408,44374.3203125,450000
56,-6421.776459885268,48127.25,450000
57,-5280.439493186189,38507.5703125,450000
58,-6026.782976200035,36880.55859375,450000
59,-6914.7746801144385,70528.171875,450000
60,-5628.421391647602,31434.85546875,450000
61,-5934.165807333793,41854.98828125,450000
62,-5498.668139682649,29376.982421875,450000
63,-6393.7459137327505,55000.78515625,450000
64,-6433.287357410063,52011.109375,450000
65,-5808.074766023888,50819.9296875,450000
