episode,reward,loss,training_steps
1,-2209.562155639844,129.66096890129955,599937
2,-2200.9095879841607,69.31510518391927,599937
3,-2219.6199361109298,67.49281756083171,599937
4,-2215.5201814656625,52.642813768386844,599937
5,-2237.6504188361864,46.99551615079244,599937
6,-2223.3767843551955,42.726594735781354,599937
7,-2189.633402932429,41.98506725470225,599937
8,-2165.7433514296567,37.02894555091858,599937
9,-2259.681461826788,34.056569650967916,599937
10,-2247.6885800660493,31.83908458709717,599937
11,-2272.5731365915804,26.124759480158488,599937
12,-2186.2494500854827,23.047382636070253,599937
13,-2196.010301514027,20.736830445130668,599937
14,-2230.54174641397,18.563143116633096,599937
15,-2202.323866795918,17.467942761182783,599937
16,-2237.1512402609214,15.879147799015046,599937
17,-2214.389816989299,13.017123095989227,599937
18,-2181.780702322517,14.29849040031433,599937
19,-2145.5971663256673,13.024751707315446,599937
20,-2176.141559406597,9.81613766570886,599937
21,-2165.361855038394,8.566922863721848,599937
22,-2187.738401719973,8.230670333504676,599937
23,-2168.4427938254244,7.075257970293363,599937
24,-2145.9332588089997,5.123478842973709,599937
25,-2090.093048510471,4.550754776199659,599937
26,-2191.6008043301244,4.348239288727442,599937
27,-2054.0599679348215,3.5498083991805713,599937
28,-2046.1094185793106,2.7641380324959757,599937
29,-2051.341837815706,2.5951403172810874,599937
30,-2047.3465307463407,2.3894117407004036,599937
31,-2062.318351267946,1.5005464848876,599937
32,-1989.7361466854027,1.3721899118522802,599937
33,-1925.6749717830455,1.1983050532639026,599937
34,-1941.3735247840382,1.1909170213590066,599937
35,-1916.7160492910264,0.8415935266017914,599937
36,-1963.282313913483,0.5642705451324582,599937
37,-1943.8289872070848,0.3984908911275367,599937
38,-1987.9738901962262,0.27997849519054097,599937
39,-1934.0465840720142,0.23301088710005086,599937
40,-1902.5333514782571,0.25575813703859845,599937
41,-1864.398424040434,0.30352670514335234,599937
42,-1878.1040384655646,0.29817980331679184,599937
43,-1900.8480883518146,0.3312837669377526,599937
44,-1881.3212026318336,0.3499594291734199,599937
45,-1907.4498629077589,0.3886235038439433,599937
46,-1834.1503203205516,0.43661377920458716,599937
47,-1790.603859150164,0.36959733842561643,599937
48,-1885.4247940372168,0.39369201799854636,599937
49,-1876.9258149643122,0.3902757340297103,599937
50,-1813.0793487428055,0.37795663536836704,599937
51,-1821.7029685966043,0.3840511421983441,599937
52,-1862.2218168539644,0.4130824687704444,599937
53,-1824.783504434755,0.42188206522415084,599937
54,-1817.2642600826857,0.442647501056393,599937
55,-1844.576838047107,0.45362464733421803,599937
56,-1806.8192568257616,0.48010338534911473,599937
57,-1830.6199138070544,0.5495608235771458,599937
58,-1763.8011077767753,0.5314203396812082,599937
59,-1807.058952829052,0.5095222904408971,599937
60,-1779.7765168307103,0.5025916075209776,599937
61,-1738.8623455835175,0.49974887841691573,599937
62,-1808.1430119262857,0.5033004999905825,599937
63,-1697.237949920852,0.48386935006827114,599937
64,-1734.021472774255,0.4787747111668189,599937
65,-1674.179571033911,0.5117133168255289,599937
66,-1751.6708740800284,0.5373230156674981,599937
67,-1776.5359341060146,0.6097900960221887,599937
68,-1716.9338063327675,0.6050159963468711,599937
69,-1766.1513760934256,0.589737412109971,599937
70,-1632.2002505696962,0.5757204482207695,599937
71,-1703.0496359760018,0.509117627069354,599937
72,-1695.9353257771165,0.512524186335504,599937
73,-1638.7494488281418,0.5151952716584007,599937
74,-1647.9453377063214,0.4744970400258899,599937
75,-1646.7881160606034,0.46075149192164344,599937
76,-1588.4479031817527,0.4690935435518622,599937
77,-1647.3812537772849,0.4395949551090598,599937
78,-1655.7468069978472,0.44278278548270467,599937
79,-1625.0314760794558,0.4582105038315058,599937
80,-1616.881909581889,0.46335749596357345,599937
81,-1653.9992988577492,0.46309779717276495,599937
82,-1659.8546368717373,0.4925728252157569,599937
83,-1582.145958036125,0.5447151785592238,599937
84,-1581.8915065645676,0.47833724377055964,599937
85,-1589.1180134137787,0.4909056462968389,599937
86,-1534.790697490169,0.5234788797423243,599937
87,-1607.4634559550316,0.5003085327893495,599937
88,-1491.6688672121334,0.5047405451163649,599937
89,-1567.1977785427398,0.5372196067559223,599937
90,-1493.2286096649304,0.5132997404287258,599937
91,-1546.451683229366,0.550671925979356,599937
92,-1530.1840947872693,0.5544685979187488,599937
93,-1494.4089474806904,0.5037605765337745,599937
94,-1490.5858290910785,0.4686248968852063,599937
95,-1475.378581491911,0.45318920275817315,599937
96,-1471.8524608085281,0.43616380581011377,599937
97,-1489.9331481772056,0.42488738875836135,599937
98,-1546.8259834787902,0.421469178472956,599937
99,-1421.7260792467357,0.4198048143212994,599937
100,-1497.014635271401,0.4055609782288472,599937
101,-1423.9301700617386,0.41861401247481506,599937
102,-1388.9183605990136,0.41236474422117075,599937
103,-1456.9517126873513,0.4100157142803073,599937
104,-1412.962786517753,0.39992174425472815,599937
105,-1407.672362136022,0.4158059651280443,599937
106,-1375.587893347585,0.41638423876836894,599937
107,-1373.9308999790517,0.4225800623930991,599937
108,-1340.9190265927052,0.4321050585558017,599937
109,-1437.3089888070488,0.43305622224385537,599937
110,-1370.5394212848828,0.45410549169406295,599937
111,-1404.9718674234593,0.4726812043848137,599937
112,-1306.7962903404502,0.49185783782973885,599937
113,-1334.6041846057976,0.5432012745489677,599937
114,-1300.9900405251747,0.5031893585746487,599937
115,-1374.7413562811848,0.48795082626864317,599937
116,-1316.0387106435949,0.4773671580602725,599937
117,-1325.1851998383756,0.49995808004091186,599937
118,-1340.2579104008585,0.4848555130014817,599937
119,-1262.0106120765213,0.4975212690234184,599937
120,-1306.6906786202485,0.47485851233204207,599937
121,-1310.4230582133143,0.48893866780524453,599937
122,-1325.2233521550334,0.4772332351158063,599937
123,-1284.688045299761,0.4675045039877295,599937
124,-1261.1763245202942,0.4922314029559493,599937
125,-1262.3599303440308,0.48174678879479566,599937
126,-1275.0763093034602,0.49112798904379207,599937
127,-1248.3963015269883,0.5179897731045882,599937
128,-1261.9977095766592,0.4776150486556192,599937
129,-1243.6906106082647,0.470658559811612,599937
130,-1229.8770860627176,0.4746848360511164,599937
131,-1213.8202258910442,0.4739910789392889,599937
132,-1180.821611296419,0.45971714686602355,599937
133,-1261.8519508436636,0.44716265140722194,599937
134,-1232.852279257113,0.45221566304564476,599937
135,-1244.1153853040776,0.45192259130999446,599937
136,-1220.8174873894138,0.4863666816117863,599937
137,-1199.9649763196458,0.47611880087604125,599937
138,-1180.3905772027815,0.4817315221950412,599937
139,-1176.2900064084688,0.45868083273371063,599937
140,-1173.2047411028066,0.4919871516401569,599937
141,-1106.6928723598373,0.5078480717974404,599937
142,-1134.4118049158274,0.47464295689637465,599937
143,-1070.4501400013799,0.4576015514011184,599937
144,-1145.27124110127,0.4513650978729129,599937
145,-1139.7324642288836,0.44621292456363637,599937
146,-1142.1570910501225,0.4313938129444917,599937
147,-1106.1590375137057,0.46351111720626553,599937
148,-1071.9515754790916,0.4409821781329811,599937
149,-1101.8106217336333,0.43811488087599476,599937
150,-1064.3774115060855,0.43343238708252707,599937
151,-1055.984329001886,0.4582396275177598,599937
152,-1077.2191783149194,0.4362491916306317,599937
153,-1071.058388672659,0.4185426944370071,599937
154,-1034.4647863537539,0.4444605358565847,599937
155,-1042.2757642460438,0.45387267507612705,599937
156,-997.8028312270468,0.44026839119692646,599937
157,-1004.4593034773255,0.46213634656121333,599937
158,-972.0329976592925,0.4796967449660103,599937
159,-1029.8015571381181,0.5213165126554667,599937
160,-1019.2374538071591,0.5027185499792298,599937
161,-954.4253767392491,0.4817378691583872,599937
162,-1003.019906041515,0.4748864666496714,599937
163,-954.4383815801318,0.47772933607921003,599937
164,-927.0335075971251,0.4605677692219615,599937
165,-954.0554452114661,0.44490989778811735,599937
166,-992.7479521355949,0.47050993839899696,599937
167,-956.7419720798243,0.43370345605537297,599937
168,-894.6964994683328,0.43274582739298545,599937
169,-884.1350087097211,0.4522089862326781,599937
170,-949.7557576313989,0.4270094328125318,599937
171,-886.1390434125685,0.4335868251385788,599937
172,-926.1826947678944,0.4686872011423111,599937
173,-851.4148408756873,0.44873021613185604,599937
174,-902.8501621156081,0.4592110533888141,599937
175,-884.1414121624496,0.45585482514773806,599937
176,-845.2267476469192,0.4861733151103059,599937
177,-899.4958677565137,0.4598979795103272,599937
